sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1.0,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10.0
0.0,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,16.0
1.0,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,11.0
0.0,0.57,0.455,0.15,0.952,0.3895,0.2155,0.2745,9.0
2.0,0.42,0.325,0.115,0.354,0.1625,0.0755,0.105,8.0
2.0,0.385,0.28,0.085,0.2175,0.097,0.038,0.067,8.0
2.0,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9.0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10.0
2.0,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,9.0
1.0,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11.0
0.0,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,10.0
1.0,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11.0
2.0,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,7.0
0.0,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9.0
0.0,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9.0
0.0,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15.0
2.0,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,11.0
1.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365,15.0
1.0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,9.0
0.0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12.0
1.0,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12.0
2.0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,9.0
0.0,0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11.0
2.0,0.355,0.27,0.1,0.216,0.083,0.037,0.075,10.0
0.0,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12.0
2.0,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6.0
0.0,0.525,0.4,0.155,0.707,0.282,0.1605,0.225,9.0
1.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20.0
0.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18.0
2.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7.0
0.0,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6.0
2.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,15.0
0.0,0.535,0.44,0.165,0.875,0.279,0.18,0.3,10.0
2.0,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13.0
2.0,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11.0
2.0,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11.0
0.0,0.575,0.45,0.185,0.925,0.342,0.197,0.35,12.0
1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12.0
0.0,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16.0
0.0,0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19.0
0.0,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,13.0
2.0,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9.0
2.0,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,8.0
0.0,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,9.0
0.0,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,9.0
1.0,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8.0
2.0,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7.0
0.0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12.0
2.0,0.415,0.31,0.115,0.3285,0.1405,0.051,0.095,8.0
1.0,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11.0
2.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12.0
2.0,0.35,0.27,0.075,0.215,0.1,0.0415,0.065,6.0
0.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20.0
2.0,0.325,0.25,0.055,0.166,0.076,0.051,0.045,5.0
0.0,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,20.0
1.0,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17.0
1.0,0.61,0.47,0.16,1.017,0.426,0.2255,0.32,12.0
1.0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9.0
1.0,0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11.0
1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10.0
1.0,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9.0
2.0,0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8.0
1.0,0.665,0.53,0.18,1.491,0.6345,0.342,0.435,10.0
0.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6.0
1.0,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,12.0
0.0,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9.0
1.0,0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,10.0
2.0,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10.0
0.0,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12.0
1.0,0.625,0.49,0.155,1.115,0.484,0.277,0.3095,9.0
0.0,0.605,0.475,0.145,1.056,0.433,0.2195,0.357,9.0
2.0,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9.0
0.0,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9.0
0.0,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11.0
1.0,0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12.0
0.0,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14.0
1.0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10.0
0.0,0.61,0.49,0.16,1.112,0.465,0.228,0.341,10.0
1.0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,9.0
2.0,0.45,0.34,0.09,0.3245,0.1385,0.064,0.105,8.0
2.0,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089,7.0
1.0,0.69,0.56,0.215,1.719,0.68,0.299,0.47,17.0
2.0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8.0
0.0,0.57,0.495,0.175,1.165,0.6295,0.2385,0.315,15.0
1.0,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,10.0
1.0,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12.0
2.0,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7.0
0.0,0.665,0.525,0.16,1.363,0.629,0.279,0.34,8.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9.0
2.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7.0
0.0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13.0
2.0,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,12.0
1.0,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11.0
1.0,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,10.0
0.0,0.52,0.42,0.16,0.745,0.255,0.157,0.2885,11.0
2.0,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9.0
2.0,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7.0
1.0,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10.0
2.0,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5.0
0.0,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11.0
2.0,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6.0
1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10.0
2.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6.0
0.0,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,10.0
2.0,0.51,0.395,0.155,0.5395,0.2465,0.1085,0.167,8.0
1.0,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7.0
0.0,0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10.0
2.0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6.0
0.0,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16.0
1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6.0
0.0,0.605,0.475,0.18,0.9365,0.394,0.219,0.295,15.0
0.0,0.645,0.495,0.185,1.4935,0.5265,0.2785,0.455,15.0
1.0,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12.0
2.0,0.505,0.39,0.15,0.685,0.362,0.131,0.156,8.0
0.0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11.0
0.0,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.0
2.0,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7.0
2.0,0.395,0.305,0.105,0.3625,0.176,0.065,0.105,7.0
1.0,0.625,0.485,0.15,1.0945,0.531,0.261,0.296,10.0
2.0,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6.0
2.0,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,6.0
1.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12.0
1.0,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13.0
1.0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9.0
2.0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8.0
2.0,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7.0
1.0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,17.0
0.0,0.61,0.485,0.17,1.0225,0.419,0.2405,0.36,12.0
1.0,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,11.0
2.0,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6.0
1.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11.0
1.0,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10.0
2.0,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,8.0
1.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10.0
0.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15.0
0.0,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9.0
2.0,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,8.0
1.0,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,13.0
0.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,17.0
2.0,0.37,0.275,0.1,0.22,0.094,0.045,0.065,7.0
1.0,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8.0
2.0,0.55,0.425,0.145,0.7305,0.339,0.1545,0.215,9.0
1.0,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11.0
2.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10.0
0.0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,11.0
2.0,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8.0
1.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12.0
1.0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13.0
2.0,0.545,0.43,0.16,0.7285,0.2825,0.1545,0.2815,11.0
1.0,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10.0
1.0,0.6,0.46,0.155,0.9735,0.427,0.2045,0.3,8.0
0.0,0.45,0.355,0.115,0.479,0.2125,0.1045,0.15,8.0
2.0,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19.0
0.0,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8.0
0.0,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10.0
0.0,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7.0
1.0,0.47,0.365,0.125,0.582,0.29,0.092,0.146,8.0
1.0,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20.0
0.0,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12.0
1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10.0
2.0,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9.0
1.0,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7.0
2.0,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7.0
2.0,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5.0
1.0,0.595,0.475,0.165,1.148,0.444,0.214,0.37,10.0
2.0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9.0
1.0,0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11.0
2.0,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7.0
1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316,11.0
0.0,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11.0
2.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8.0
1.0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9.0
0.0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13.0
1.0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10.0
0.0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9.0
0.0,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,11.0
2.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7.0
0.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8.0
1.0,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,9.0
0.0,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9.0
2.0,0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,7.0
0.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,16.0
0.0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645,17.0
1.0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10.0
2.0,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11.0
2.0,0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7.0
0.0,0.515,0.39,0.14,0.678,0.341,0.1365,0.119,8.0
0.0,0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9.0
1.0,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11.0
1.0,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15.0
2.0,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8.0
2.0,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9.0
0.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9.0
0.0,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,17.0
2.0,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8.0
1.0,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10.0
0.0,0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12.0
2.0,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7.0
0.0,0.63,0.485,0.185,1.2815,0.5185,0.2735,0.33,11.0
2.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6.0
2.0,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8.0
2.0,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6.0
0.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10.0
2.0,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9.0
1.0,0.475,0.365,0.115,0.566,0.281,0.117,0.1335,7.0
0.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11.0
2.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7.0
2.0,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9.0
0.0,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,11.0
2.0,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8.0
0.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12.0
0.0,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12.0
1.0,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9.0
0.0,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,10.0
0.0,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10.0
0.0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8.0
2.0,0.43,0.345,0.115,0.4295,0.212,0.108,0.109,8.0
1.0,0.635,0.505,0.165,1.251,0.577,0.227,0.3825,11.0
2.0,0.44,0.33,0.11,0.38,0.197,0.079,0.09,7.0
2.0,0.375,0.28,0.08,0.2345,0.1125,0.0455,0.067,6.0
1.0,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9.0
2.0,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.186,11.0
1.0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9.0
2.0,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6.0
0.0,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,9.0
0.0,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9.0
1.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16.0
0.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9.0
1.0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19.0
2.0,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,7.0
2.0,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9.0
2.0,0.39,0.28,0.09,0.215,0.0845,0.034,0.07,8.0
0.0,0.485,0.385,0.105,0.556,0.296,0.104,0.133,7.0
2.0,0.375,0.285,0.09,0.257,0.1045,0.062,0.075,7.0
2.0,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11.0
2.0,0.445,0.34,0.145,0.434,0.1945,0.0905,0.13,7.0
1.0,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,12.0
1.0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22.0
1.0,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10.0
2.0,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6.0
0.0,0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,13.0
0.0,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10.0
1.0,0.565,0.435,0.185,0.9815,0.329,0.136,0.39,13.0
2.0,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7.0
2.0,0.47,0.355,0.14,0.4915,0.1765,0.1125,0.1325,9.0
0.0,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10.0
1.0,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13.0
2.0,0.37,0.28,0.095,0.2655,0.122,0.052,0.08,7.0
0.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8.0
2.0,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12.0
0.0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14.0
1.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10.0
1.0,0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10.0
0.0,0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8.0
2.0,0.315,0.23,0.07,0.164,0.0625,0.04,0.045,6.0
1.0,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8.0
2.0,0.36,0.27,0.09,0.2,0.073,0.056,0.061,8.0
2.0,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10.0
2.0,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9.0
0.0,0.57,0.45,0.155,1.1935,0.513,0.21,0.343,10.0
2.0,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8.0
1.0,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19.0
2.0,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9.0
1.0,0.505,0.41,0.135,0.657,0.291,0.133,0.195,15.0
0.0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14.0
1.0,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11.0
0.0,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6.0
2.0,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,8.0
2.0,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8.0
1.0,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,12.0
1.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18.0
2.0,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5.0
2.0,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13.0
0.0,0.465,0.36,0.11,0.4955,0.2665,0.085,0.121,7.0
2.0,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8.0
2.0,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9.0
1.0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10.0
2.0,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,11.0
1.0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10.0
1.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11.0
2.0,0.275,0.195,0.065,0.106,0.0465,0.02,0.028,6.0
1.0,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15.0
1.0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9.0
2.0,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10.0
1.0,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11.0
0.0,0.575,0.455,0.185,1.156,0.5525,0.243,0.295,13.0
2.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6.0
0.0,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11.0
2.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,7.0
0.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14.0
1.0,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12.0
0.0,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8.0
1.0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7.0
1.0,0.66,0.53,0.185,1.3485,0.493,0.245,0.49,12.0
0.0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13.0
0.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9.0
2.0,0.385,0.265,0.08,0.251,0.124,0.037,0.07,6.0
2.0,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6.0
2.0,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8.0
0.0,0.695,0.55,0.205,1.8495,0.8155,0.416,0.45,11.0
1.0,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14.0
2.0,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7.0
0.0,0.59,0.5,0.15,1.142,0.485,0.265,0.345,9.0
0.0,0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8.0
1.0,0.47,0.375,0.105,0.513,0.232,0.142,0.13,11.0
2.0,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8.0
1.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15.0
1.0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11.0
1.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,14.0
1.0,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11.0
