feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
5.16608,0.592913,34.5999,0.251823,0.00932091,0.335782,1.11574,0.775686,3.13479,0.0972736,4.18039,26.6658,-0.50916,0.418986,3.14781,564.343,1.63649,5.0323,0.349939,0.58011,1.50833,0.336466,325.561,2.59357,0.4953,0.0972104,85.0641,1.23542,0.16508,0.389924,7.11999,0.958319,0.69123,450.508,0.130788,0.298633,0.105744,-1.67464,1.76302,0.123521,156.286,-9.46172,2.51219,8.05537,0.0045045,0.129375,0.015788,1.10066,0.0630842,0.23017,0
5.25679,0.468822,41.4142,0.195995,0.00358852,0.361113,1.44246,0.81575,3.58579,0.155356,4.13025,244.935,-0.330977,0.094414,5.25856,452.872,0.285571,11.9197,0.227496,1.03733,0.469524,0.288942,33.8755,4.29698,0.429267,0.221812,18.1,2.03882,0.132919,-0.78782,7.2956,1.2748,1.9115,344.675,0.0953216,0.185112,1.3343,-3.21874,1.38279,0.0980209,180.211,-25.6589,-0.175522,3.7475,0.0262751,0.242176,0.431753,1.07709,0.673848,0.173295,1
5.31182,1.09874,519.037,0.17581,0.0193165,0.279967,0.849458,0.739375,3.36384,0.172723,4.21197,149.733,-0.646497,0.460422,3.82538,967.647,2.05422,161.979,0.295363,0.390891,0.303431,0.254335,98.7103,2.62042,0.464902,0.301021,186.71,1.88906,0.208322,-0.469521,5.37251,2.0079,0.915227,478.424,0.0346235,0.356276,1.14143,-3.52591,1.05978,0.103959,176.082,-37.5449,-0.3255,8.28304,0.00247831,0.125714,0.382951,0.620641,0.0511434,0.316648,0
3.09424,1.06107,40.0269,0.237136,-0.025,0.255686,0.737376,0.723301,3.60387,0.180773,4.3437,208.515,0.776856,0.084715,1.50243,734.289,0.540141,5.50438,0.223285,1.40635,-0.941984,0.383838,42.9799,4.72406,0.491913,-0.303438,101.82,1.63791,0.176071,0.189593,5.95263,1.33025,0.824848,202.655,0.159029,0.302681,0.463322,-2.35838,1.12646,0.116906,156.258,11.2714,1.90274,2.81174,0.03305,0.425315,0.228355,0.631298,0.0289513,0.207949,1
4.33135,1.16713,108.314,0.239706,0.0,0.504519,1.11086,0.843133,3.38958,0.156055,3.91526,340.576,0.933805,0.061141,2.39003,423.299,1.51571,6.41373,0.328225,0.7053,1.36101,0.352248,53.823,3.91689,0.497401,0.0781035,211.529,1.10434,0.0781085,0.191739,18.6769,1.4203,0.425479,452.978,0.0100661,0.304873,0.632148,-4.8358,0.893571,0.0864951,144.116,43.6129,0.446336,0.992614,0.00229621,0.117969,-0.332233,8.45441,1.23934,0.334975,1
4.72508,1.14936,35.3921,0.32046,0.0142119,0.524034,0.892626,0.910915,3.51713,0.149325,4.26167,241.461,0.872926,0.292084,2.51649,476.321,0.219609,34.6829,0.353333,0.869706,-7.34591,0.370036,185.795,2.08,0.384439,0.580497,2.04598,1.23267,0.152734,-1.39222,5.11329,1.37783,2.99169,414.05,0.0950016,0.241004,0.944788,-1.88319,1.82171,0.0974429,185.873,-39.7611,-0.682197,7.39331,0.027907,0.175336,-0.717126,0.521587,0.634757,0.208941,1
3.57752,1.16198,133.19,0.18999,0.0117899,0.131471,0.629143,0.740869,3.69042,0.128692,3.53252,126.64,-0.108438,0.152357,2.96226,613.902,0.703348,20.2683,0.236203,0.504523,0.939369,0.304582,41.2583,2.31627,0.416166,-2.00119,5.20591,1.52267,0.153372,0.12796,7.59174,1.61834,0.297494,444.352,0.0537004,0.333867,1.04853,-3.62987,1.00431,0.0943307,137.378,-14.1418,1.8425,2.46406,0.00590319,0.176895,0.0307551,1.45683,1.41882,0.20663,1
6.86949,0.75847,7.48818,0.255552,0.0369718,0.235672,0.967762,0.883812,3.30353,0.173858,4.45911,229.121,0.225492,0.638387,1.67532,372.573,0.586309,18.9956,0.24826,0.859502,0.698293,0.323725,57.716,3.59638,0.457143,0.00168982,107.566,1.49642,0.140981,-0.162833,4.78951,0.733829,0.470369,496.664,0.0305429,0.341146,0.579392,-3.57957,1.1084,0.110676,129.714,2.85265,2.13427,4.86426,0.0171038,0.0657712,-0.0550435,2.3457,-0.0460824,0.227174,0
5.38048,1.14274,94.5862,0.232651,0.0103093,0.240677,1.72492,0.896797,3.40398,0.128347,3.98611,136.694,-0.176743,0.160883,1.67346,954.504,0.632838,9.60739,0.252976,0.591877,0.0180167,0.358087,104.471,2.2453,0.468904,0.505584,36.2094,1.98894,0.167847,0.163465,4.22167,1.28213,0.2999,307.185,0.0837521,0.392363,0.608175,-2.76685,1.95425,0.0770286,141.11,15.3088,0.732081,3.8092,0.00204499,0.151093,0.300512,3.09154,0.286666,0.216319,1
4.97269,0.962187,41.827,0.260458,0.00603318,0.373766,1.67872,0.897028,3.48237,0.279804,4.43755,306.47,-0.329021,0.142162,1.56651,453.936,0.596658,18.0794,0.231009,0.796851,0.0263404,0.342742,91.0408,8.78218,0.412483,0.207897,163.878,1.45633,0.190068,-0.928715,6.20347,1.66843,1.12695,470.727,0.0235502,0.268431,1.73375,-2.4511,1.3276,0.0486013,173.993,1.34085,0.91588,6.75853,0.0253968,0.318373,0.294824,0.751572,0.532292,0.289427,1
5.71025,2.55885,34.1142,0.253076,0.0174014,0.484264,0.821857,0.906357,3.97467,0.236529,4.53315,66.0415,0.896756,0.344652,3.20105,487.623,0.679343,18.8511,0.218698,0.937097,0.645137,0.295432,114.699,2.9809,0.495494,0.191419,18.5258,1.72285,0.152212,-0.0906503,6.93438,0.859934,0.869643,420.478,0.0825151,0.298164,0.93209,-2.97489,1.49766,0.138402,146.991,7.94837,1.75114,3.70508,0.00194175,0.142046,0.432387,4.0965,-0.140429,0.203899,1
3.90199,0.57889,80.8414,0.282786,0.0210035,0.207239,1.16786,0.723562,3.31287,0.185796,4.47835,409.112,0.986515,0.202,2.63716,1683.15,0.722185,7.82451,0.235669,1.16782,0.924199,0.303695,102.28,3.58071,0.485661,-0.664479,32.6874,1.05614,0.122138,0.0952857,5.19399,1.00987,2.19202,235.175,0.061833,0.495137,-0.65032,-2.40369,1.3552,0.0730095,130.18,-4.37575,-0.0262343,2.35207,0.0,0.127516,-0.406267,1.71439,0.607762,0.249994,1
4.02902,2.64063,254.73,0.222832,0.0106509,0.127014,1.30022,0.742037,2.9833,0.195964,4.32298,127.938,-0.270503,0.0830812,1.80711,520.564,1.34914,4.39598,0.35814,0.589214,-1.03641,0.33694,118.05,5.37257,0.468786,0.163007,19.4839,1.29943,0.140336,0.206833,3.92944,1.68051,0.851602,454.56,0.101531,0.211241,-0.166956,-4.33433,1.48688,0.0643328,127.235,-6.32533,-0.193967,3.31924,0.00329489,0.234353,-0.00645924,1.11954,1.29284,0.183584,1
4.17553,0.362802,159.825,0.282454,0.0242494,0.436355,0.960537,0.817594,3.31393,0.234151,4.4663,116.48,0.687782,0.0903619,4.02082,577.936,0.300366,11.2934,0.321359,0.764647,1.60199,0.274939,90.0683,4.69165,0.439023,0.151254,286.724,1.24731,0.196693,-0.180755,8.78721,1.23943,0.410832,365.436,0.0672848,0.185345,2.67548,-2.74189,1.46823,0.0946289,82.5728,10.8684,1.65533,3.85697,0.0107261,0.082709,0.283606,2.59403,-0.333273,0.284092,1
4.08357,0.854949,23.1191,0.236981,0.0143816,0.232211,1.09224,0.956867,3.62605,0.222505,4.17277,90.5129,0.566156,0.644306,3.69146,573.649,0.210655,43.6043,0.269649,0.889358,0.281043,0.324528,53.6469,6.98446,0.437074,-0.00768352,17.8254,1.0894,0.326647,-0.871817,7.00747,1.27322,2.36974,390.051,0.0797826,0.256962,0.921224,-3.42953,1.07603,0.133113,106.666,-5.55776,1.88392,10.2867,0.00479042,0.17149,-0.23981,4.6766,-0.102058,0.251996,1
4.16311,1.18291,6.00116,0.232462,0.0223005,0.140295,1.2269,0.838821,3.5047,0.191381,4.33828,192.893,0.928955,0.124289,1.75349,1345.92,0.221457,26.1788,0.226244,0.108752,0.741504,0.311842,16.4953,8.57087,0.49002,0.285821,59.0047,1.85298,0.169765,-0.497854,6.12717,1.7351,2.18525,333.642,0.103616,0.326821,-0.66351,-3.30892,1.51481,0.0638626,128.516,11.9695,1.67788,3.43316,0.0815217,0.105053,0.168676,0.929344,0.035722,0.110608,0
4.72062,0.626213,209.333,0.237326,0.0172202,0.426714,0.881959,0.830878,3.08729,0.143569,4.17566,0.360962,-0.958592,0.385984,2.59177,991.825,0.300423,44.372,0.277247,0.494674,-0.136087,0.368374,51.0723,7.8824,0.498292,0.0736826,97.1846,1.21465,0.171019,0.740878,6.51395,1.18623,2.44314,437.007,0.0510632,0.271839,1.27689,-2.16202,1.5067,0.201949,175.581,9.56155,-0.0870012,3.69705,0.174061,0.0972199,-0.583062,3.12482,0.752189,0.253572,0
4.7992,0.297436,179.081,0.547145,0.0253432,0.31532,0.994671,0.872552,2.98668,0.177746,4.18303,187.941,-0.631258,0.342006,2.36741,1967.66,1.77176,14.0566,0.255533,0.32066,1.60963,0.269759,249.675,3.53274,0.483882,-1.75708,18.8416,1.5222,0.234118,0.0556747,9.07094,1.02071,0.965149,470.787,0.102583,0.320343,0.193136,-2.96662,1.01952,0.0889039,131.065,-10.8562,1.28878,8.8012,0.037422,0.123395,-0.80607,1.64537,0.198669,0.171712,1
3.60961,0.33597,19.1997,0.311221,0.00351494,0.344642,0.841971,0.9557,3.45596,0.200761,3.89302,133.023,0.75825,0.49262,2.38193,855.146,0.451732,5.28007,0.257186,0.879689,0.130672,0.424689,55.7282,4.73365,0.343809,0.720456,13.169,1.20082,0.161395,0.214109,7.25557,1.27712,0.755188,424.277,0.0997389,0.193866,2.10871,-3.16331,1.02705,0.0719885,165.131,-13.8625,-0.488173,7.46367,0.056,0.179648,0.896805,3.95143,0.183129,0.209048,0
3.72489,1.12673,168.561,0.305369,0.0255754,0.273932,0.896516,0.80968,3.27035,0.21516,4.46064,0.00830078,-0.558897,0.138177,2.24621,1515.37,0.175654,35.7959,0.345395,1.39428,1.22697,0.25974,100.009,1.82352,0.375466,0.0014107,30.7404,1.24044,0.0951223,-0.0239307,4.90889,0.959054,0.977004,397.049,0.0832953,0.316402,-0.0585113,-3.2498,1.32038,0.101673,123.843,-17.6242,2.34141,2.38515,0.0,0.188458,-1.07016,4.66193,2.91421,0.23322,1
4.59545,0.848951,264.015,0.319164,0.0427984,0.140495,1.43918,0.856612,3.15636,0.0977242,5.90845,380.409,0.608679,0.284918,3.17759,901.14,0.308792,3.87537,0.290123,0.786388,-0.409139,0.220297,207.694,3.96255,0.488925,-0.578568,43.4829,1.53823,0.141342,0.291395,6.88177,1.49598,0.615166,475.15,0.0506624,0.372317,-0.446106,-3.79335,1.50346,0.0885016,120.403,-21.8403,-0.251911,5.127,0.0666667,0.126611,0.0863022,1.49917,0.529027,0.249019,1
5.62463,1.84477,39.9418,0.266836,0.0277411,0.276374,1.02275,0.802272,3.44723,0.196025,4.49852,190.407,-0.423727,0.369429,2.15989,666.453,0.791542,4.93708,0.233279,0.96561,-1.96816,0.349515,51.4586,4.01012,0.374916,0.0238196,35.754,1.88522,0.218529,0.111446,6.32921,1.28711,0.347616,437.861,0.0630326,0.3329,0.0894456,-3.69389,1.91877,0.075113,207.337,-44.334,1.35096,2.6063,0.0,0.148269,-1.68862,1.47086,-0.107731,0.277341,0
3.55416,1.03696,25.2836,0.227816,0.0409699,0.163957,0.839767,0.913316,3.34019,0.25187,4.19046,246.021,0.938616,0.472196,1.62447,1732.39,0.471691,6.24508,0.238913,1.27165,-0.237877,0.309582,82.2352,3.88804,0.488994,-0.101419,19.5302,1.78922,0.170848,0.229479,3.6658,0.877954,0.766851,316.537,0.0141167,0.29,3.10509,-2.63825,1.47187,0.0906516,121.056,-3.57189,0.680125,2.3338,0.00113766,0.301609,-0.0388872,1.6688,1.4424,0.273664,1
4.95243,3.33786,110.356,0.245881,0.0119205,0.355416,1.72128,0.811584,3.57441,0.151929,4.14193,78.2865,-0.96202,0.451782,4.56586,1034.25,1.05236,26.3784,0.186632,1.09154,-0.707997,0.296512,247.926,5.8431,0.450578,0.696448,127.124,1.73737,0.245001,0.250172,7.49879,1.65545,0.847622,479.339,0.0557854,0.200048,1.0984,-4.08864,1.60689,0.0682172,142.958,11.7216,4.41624,9.26918,0.00116822,0.149306,0.144887,0.453508,0.504128,0.296171,1
3.88317,0.382479,16.1757,0.218295,0.0116129,0.117525,1.0685,0.876071,3.27577,0.208905,4.34586,161.601,0.881714,0.312139,2.54522,1020.69,0.592692,4.30605,0.271782,1.31265,-0.1243,0.308696,49.6567,5.81658,0.456598,-1.41093,152.503,1.47147,0.178167,-0.759439,5.6047,1.56304,0.39798,172.865,0.0666063,0.3273,-0.503372,-0.500448,1.18966,0.091157,176.381,15.2873,-0.170818,3.81109,0.0143241,0.245332,0.0947806,0.787733,2.88562,0.23802,1
3.17365,0.801129,7.15217,0.331532,0.0775681,0.443395,0.815796,0.842711,3.41835,0.176649,4.36357,56.6545,-0.212446,0.584159,1.60291,1864.63,2.28708,17.0029,0.372611,1.40801,-5.32258,0.349315,101.623,2.98664,0.468385,0.395762,185.948,1.22658,0.139358,-0.671094,11.2508,1.56087,0.637832,332.886,0.0555279,0.450156,0.284853,-4.12757,0.941696,0.0647568,191.234,31.1304,0.514264,3.00552,0.0549828,0.249056,0.506802,4.19806,2.07138,0.239113,0
6.45463,0.263807,66.9261,0.217889,0.0426009,0.169253,1.13682,0.83498,3.65836,0.178099,4.00939,37.2489,0.309198,0.390309,2.80696,1853.87,0.689399,17.7354,0.327231,1.60751,0.808631,0.27112,74.784,2.96546,0.385246,0.475594,87.9679,1.53274,0.104204,0.0918412,5.56596,0.866476,0.568066,392.75,0.0379076,0.436514,1.08811,-5.38565,1.3403,0.132486,134.414,-7.16245,1.07536,2.98029,0.0911722,0.0876374,-0.149311,3.69656,2.20574,0.203479,1
2.79104,2.01735,36.1657,0.241938,0.00944669,0.276967,1.14508,0.781475,3.30385,0.204575,4.85447,247.818,0.479684,0.571779,2.51625,1823.51,0.906522,14.6944,0.245303,0.45585,0.911684,0.344798,41.3392,4.64035,0.498773,0.708917,363.43,1.4845,0.162652,-0.294183,4.77929,0.829529,0.613812,379.055,0.0362918,0.326687,0.682541,-2.02501,1.24866,0.0755772,182.765,43.0235,-0.758205,3.95975,0.00724638,0.102456,0.212637,1.49719,-0.225802,0.172617,1
3.97164,3.61438,1.94673,0.225065,0.00357782,0.427174,1.24472,0.87215,3.63414,0.0912791,4.37971,122.849,0.092492,0.261055,3.80259,3852.98,0.58563,31.3125,0.260194,0.878341,1.08723,0.341053,76.5421,3.96642,0.442764,-0.0706864,50.7472,1.13746,0.125252,0.189241,4.49957,1.26692,0.809813,302.822,0.11696,0.46048,0.739143,-2.45164,1.0401,0.101006,162.011,22.0508,0.464464,4.88326,0.0651341,0.13108,-0.199306,0.722201,1.48062,0.19788,1
4.31603,0.804757,818.665,0.25286,0.0479193,0.342577,0.96174,0.913296,3.18452,0.207071,4.19476,141.004,0.807615,0.670285,3.02967,977.951,0.859126,20.8436,0.20283,1.12177,1.12034,0.334267,30.3533,3.32421,0.384672,0.512434,110.781,1.80556,0.185872,1.04465,8.10774,1.61475,0.803668,381.344,0.0522449,0.236093,0.676712,-3.34609,0.906549,0.120752,153.987,18.4214,0.742503,1.62645,0.0,0.163992,-0.463539,6.28645,3.20028,0.227984,1
3.34471,0.655574,21.6254,0.215631,0.0078637,0.209682,0.462812,0.796104,3.85155,0.183922,4.39686,187.769,0.939966,0.164199,2.36014,685.991,3.003,5.47263,0.249589,0.7124,-0.0152549,0.385274,32.308,3.4238,0.479926,0.0822875,86.8973,1.64746,0.149684,0.803239,7.80963,0.971381,0.210316,430.077,0.169621,0.295462,1.35154,-2.83216,1.49759,0.0416857,139.305,-46.4533,1.44049,2.53467,0.00249377,0.104532,0.00863907,1.12178,0.546021,0.254639,1
7.45368,1.04838,88.1088,0.388596,0.0146699,0.360748,1.28936,0.872524,3.13132,0.255775,4.34808,-0.520264,0.756833,0.138937,2.96517,1345.59,0.493945,7.4122,0.19039,0.791517,-0.0223284,0.299731,50.1817,4.17376,0.457729,0.535466,132.482,1.23072,0.263557,-0.619395,8.21328,1.15761,0.867866,495.984,0.0734244,0.44205,0.480837,-5.92858,1.4504,0.175495,123.043,21.7717,1.60406,1.38763,0.00278293,0.11347,-0.15584,1.3631,3.58913,0.273,1
5.44057,0.469889,21.1709,0.261993,0.0195904,0.418303,1.13764,0.89408,3.49833,0.217408,4.03064,105.252,0.760695,0.542198,4.22478,1125.77,0.393344,32.1545,0.261598,1.47903,-2.04095,0.271501,185.12,2.55406,0.439986,-0.266,27.244,1.37145,0.223228,0.286447,9.50307,1.76123,0.358377,368.509,0.0708981,0.356154,0.165176,-4.1505,1.31597,0.131657,157.94,-0.0261946,0.735677,5.55714,0.0538525,0.154974,-0.134642,5.61779,2.12515,0.23823,1
5.3444,2.92037,15.8684,0.239537,0.0113285,0.053134,0.783059,0.831117,3.22759,0.15339,4.7428,89.6582,0.587293,0.289948,2.45438,1551.26,0.842857,5.09986,0.320896,0.498234,-0.280546,0.356859,279.703,5.10732,0.495966,0.114425,2.16339,1.48816,0.139384,0.275164,11.7672,1.60105,0.936778,240.18,0.0744473,0.299847,2.08363,-3.57601,1.30012,0.0863035,131.094,13.7288,1.13941,7.92217,0.00760043,0.300013,-0.924913,2.74816,6.51228,0.243848,1
4.3944,1.0822,30.3084,0.217902,0.0175631,0.146337,1.05298,0.779544,3.40179,0.226063,3.7801,212.893,0.307144,0.184964,2.52194,2519.48,0.161154,8.96274,0.249115,0.333952,0.211451,0.274345,14.631,3.40796,0.480707,0.130513,140.832,1.53462,0.140997,-0.548871,5.7825,1.40995,0.522726,270.446,0.143613,0.382094,0.451395,-1.40191,1.53669,0.0616111,165.454,71.442,-0.264263,7.8737,0.0408654,0.169249,0.655744,0.89957,0.784518,0.28059,1
4.57718,0.373989,75.0437,0.216613,0.0391677,0.117705,0.979041,0.89803,3.12023,0.1506,4.29623,150.989,0.978872,0.089615,2.36149,427.119,0.234456,11.9917,0.311804,0.84891,1.35825,0.310595,40.6802,2.63933,0.496329,-0.245533,5.03325,1.28351,0.256202,-0.807567,7.72157,1.53367,0.392955,377.568,0.0617784,0.402146,0.358591,-3.20708,1.12319,0.0754263,152.664,-28.9602,-0.0990019,0.935688,0.0569948,0.318871,0.435097,2.10628,0.984837,0.274837,1
3.52219,1.77294,34.6101,0.360452,0.00217865,0.183623,0.990598,0.808772,3.26482,0.263805,4.17191,330.515,0.364157,0.487415,3.51852,970.79,0.647404,13.7691,0.288401,0.820462,1.01892,0.275654,389.948,3.36949,0.16328,-1.61643,105.474,1.28826,0.174925,-0.285829,8.66175,0.8995,1.42182,445.83,0.139042,0.140709,0.813404,-1.79193,1.66991,0.100975,101.221,1.41355,0.220474,4.5002,0.0640809,0.237265,0.189912,0.572315,1.69121,0.216051,1
5.08599,0.745255,81.5384,0.298253,0.047048,0.417742,1.30952,0.860265,3.27213,0.153835,3.96454,138.896,0.944572,0.150371,2.58162,2019.24,0.75227,6.28226,0.253687,1.61839,1.03723,0.317669,63.0968,4.78941,0.41347,0.629109,138.876,1.25048,0.272668,0.443054,8.25316,0.767929,1.27589,384.813,0.160086,0.45064,-0.689733,-4.52514,1.18034,0.0872521,186.306,-18.1198,0.340837,5.48936,0.00501253,0.112934,-0.54165,1.61362,-0.142802,0.227567,0
4.6152,1.02506,9.29603,0.217346,0.00954198,0.123023,1.18276,0.943862,3.65636,0.152888,4.21933,101.211,-0.600351,0.257766,4.71379,550.009,0.509416,66.5107,0.294274,0.848706,0.331825,0.420032,253.202,4.86257,0.441397,2.38777,6.47305,1.4371,0.118642,-0.262633,8.41333,1.71176,0.754907,436.885,0.154278,0.247861,0.849588,-2.00645,1.39707,0.0828677,179.654,18.8954,2.08521,2.91533,0.0537353,0.352787,0.182317,3.75235,1.26107,0.251651,0
3.97283,0.790803,46.05,0.242796,0.00331492,0.146703,1.21815,0.866045,3.17513,0.161175,4.13582,28.9578,-0.259831,0.324699,2.81525,1466.45,1.11738,6.46211,0.256378,1.13083,-1.53573,0.304957,177.378,3.59818,0.490495,0.141441,8.4072,1.67092,0.116201,0.346692,7.49504,1.43043,0.362478,114.427,0.0843327,0.298657,-0.13452,-2.45297,1.8113,0.0595091,235.043,-26.9582,1.49047,7.35886,0.0107399,0.126627,0.323698,1.81476,1.36776,0.317604,1
4.11592,0.435589,107.75,0.259521,0.0504103,0.375771,1.4286,0.884933,3.39194,0.21535,3.96943,166.696,0.580993,0.228271,2.42331,692.144,0.813704,128.757,0.270677,0.885033,0.465704,0.367325,49.1149,4.56833,0.356053,0.31372,143.954,1.85519,0.0897645,0.433058,6.81159,1.18248,0.656766,350.558,0.129036,0.328728,0.560761,-3.55925,0.859775,0.0747559,146.481,46.0313,-0.471405,5.07076,0.0,0.294584,0.240286,3.63537,1.46935,0.210713,1
4.08188,3.31123,107.509,0.292942,0.0172612,0.150855,0.627272,0.893708,3.63567,0.126167,4.49647,339.649,0.486152,0.178663,2.62776,846.851,1.07117,4.21775,0.210152,0.467436,1.19073,0.26694,158.227,3.75472,0.471115,0.144486,19.3775,1.17429,0.242754,0.622981,6.55941,1.43752,0.828664,332.923,0.0514164,0.368257,0.537177,-2.00796,1.39611,0.106215,149.926,-21.7406,-1.04395,3.2541,0.0030349,0.0862573,-1.69215,2.38527,1.82441,0.208095,0
