feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
2.98438,0.676794,18.7125,0.234878,0.0351474,0.349415,0.935,0.836163,3.46634,0.120691,4.30396,32.9341,0.477,0.0578357,2.52075,1725.02,0.282084,8.58775,0.254199,0.729071,0.355675,0.194444,29.9272,2.29791,0.479552,-1.6864,101.598,1.81025,0.189291,-0.05935,8.17801,1.38071,1.3125,431.051,0.0141167,0.311869,-0.281334,-1.80959,1.38703,0.067776,179.585,-6.97225,0.467346,8.22452,0.00416089,0.190744,-0.0955611,0.989939,1.7702,0.223685,0
4.32291,1.32601,39.625,0.25205,0.0643612,0.267716,1.52077,0.806905,3.34048,0.22893,4.0559,166.472,0.980761,0.143055,1.9007,850.779,1.03216,17.2209,0.227684,1.44574,0.222744,0.345426,375.935,3.41819,0.461697,0.35478,7.96321,1.71724,0.108833,0.231016,5.00021,1.42833,0.437827,443.643,0.113659,0.427863,1.34752,-2.6897,1.11636,0.127634,148.41,-62.9121,0.0139586,14.424,0.00106045,0.113561,-0.0490494,3.7534,0.321999,0.268504,0
5.80831,1.23747,421.083,0.250209,0.0209302,0.334018,1.20791,0.776258,3.21241,0.144789,4.1533,140.826,0.999097,0.302553,1.83695,781.513,0.103313,31.8662,0.285036,0.539747,0.36341,0.275615,18.9774,2.80684,0.483016,-4.56728,10.4209,1.60929,0.130548,-1.35017,4.9988,1.24381,0.861722,368.112,0.101715,0.480323,0.584126,-4.87989,0.934342,0.0728314,150.536,-39.9004,-0.581473,6.97088,0.0356506,0.206573,-0.763039,7.45113,-0.331296,0.25618,1
8.29557,1.33363,375.178,0.355326,0.0163934,0.130525,1.87003,0.804694,3.57226,0.215441,4.69448,207.635,0.091715,0.219484,2.0415,494.94,1.39568,40.829,0.257202,0.969152,0.651336,0.322379,15.0509,4.52719,0.376603,-8.43609,130.958,1.95615,0.172808,0.535005,4.87249,0.963862,1.57463,271.283,0.125056,0.241073,1.06402,-2.18556,1.03771,0.0995147,123.922,3.44961,0.95859,12.0838,0.197044,0.209282,-0.565194,0.601947,1.48609,0.137526,0
5.13633,2.61207,18.1332,0.326474,0.011544,0.452531,0.905335,0.763643,3.00913,0.192735,4.19868,376.911,-0.0699226,0.226529,2.50489,701.916,1.30382,65.4186,0.264069,1.16152,1.47202,0.32494,147.387,3.61872,0.447256,0.188502,98.3168,1.55941,0.131815,0.257879,8.10257,1.41224,1.04886,416.72,0.0351102,0.290746,2.08979,-3.31035,1.14163,0.0857325,117.12,-11.4499,1.70501,3.06542,0.0471294,0.0902989,0.169545,1.83679,3.1486,0.289713,1
3.70458,1.26244,1.24881,0.33351,0.0361328,0.409129,1.18801,0.869898,3.0057,0.143167,4.04773,298.366,0.905362,0.21934,1.72031,2209.3,0.683979,11.2144,0.263079,0.259576,0.1913,0.262937,223.739,5.53991,0.362168,0.150461,147.233,1.61491,0.174631,1.14913,4.96459,1.5882,0.81885,304.277,0.190953,0.329694,0.470279,-4.24355,0.990367,0.106191,169.562,36.7802,-0.0262856,3.61857,0.0133197,0.126799,0.411563,0.746147,0.903506,0.272066,1
5.93601,0.205449,109.231,0.216843,0.0189274,0.423831,0.739473,0.833066,3.27153,0.158614,4.20457,90.1633,0.512827,0.122984,2.25101,3922.72,1.84685,146.699,0.30531,0.112837,1.13156,0.339346,335.965,4.41114,0.486333,0.3018,56.166,1.35631,0.165873,0.0587925,5.84405,0.831007,1.20811,458.9,0.110594,0.240334,0.328094,-2.47028,1.08467,0.0856155,66.8602,-4.83399,0.355129,7.00341,0.00700701,0.136135,-0.949459,3.98224,-0.113609,0.270322,1
4.7667,1.35818,506.169,0.245914,0.00409836,0.166845,0.709626,0.877917,3.14987,0.14373,4.26913,469.086,0.534967,0.33538,2.0859,525.038,0.688401,8.30228,0.295409,0.979441,0.0234182,0.237255,281.278,2.40692,0.419315,0.462331,195.029,1.54906,0.286226,0.354585,6.67506,1.71433,0.209738,235.825,0.0364717,0.268768,0.293385,-2.70056,1.53362,0.147739,125.807,38.4472,0.9934,2.58556,0.058209,0.136032,0.154104,4.6327,-0.0168332,0.250391,1
3.10633,0.506655,218.086,0.239159,0.0466549,0.159849,1.08177,0.882766,3.09644,0.127597,5.04298,2.34625,0.992863,0.248934,3.76317,906.734,1.11284,11.8453,0.156766,1.0902,-0.608605,0.303216,350.745,2.65103,0.495217,-0.128175,146.108,1.2266,0.152375,-0.337031,4.37509,1.1137,1.37389,444.905,0.0784782,0.230873,1.41652,-2.51015,1.29498,0.0715655,108.432,-33.7413,0.188484,4.26909,0.00166251,0.0806003,0.212162,0.603314,1.21426,0.249239,1
2.83011,0.51662,287.755,0.190243,0.0273705,0.409372,1.76748,0.899835,3.13995,0.214803,4.4627,0.0,0.563295,0.269831,3.15372,741.373,0.224198,71.1545,0.237575,0.895148,0.954712,0.274583,84.6784,2.24509,0.476416,0.333293,43.622,1.07638,0.0850591,0.267942,10.6147,0.886497,1.51265,223.529,0.141461,0.383944,2.50577,-2.23791,1.58168,0.0964728,119.028,1.46266,0.340868,5.6819,0.00417246,0.261608,-0.853365,2.14987,3.07702,0.221448,1
4.74662,0.238402,9.01109,0.329558,0.015873,0.190274,0.699111,0.823943,3.73577,0.290525,3.91596,226.456,0.201006,0.281815,1.75014,3864.96,0.6966,7.69924,0.288079,0.596789,0.916601,0.29376,51.1568,4.4572,0.382173,0.603365,101.882,1.35105,0.0916176,-0.193594,10.9818,0.973435,1.13983,469.893,0.126371,0.321765,0.220509,-2.9005,1.00446,0.0695522,179.889,17.0208,1.66202,4.87187,0.00443459,0.338113,-0.35829,1.47724,-0.110479,0.211925,1
4.6264,1.27293,67.9678,0.266963,0.0150659,0.145752,1.34099,0.858705,3.28164,0.19595,4.76055,-0.643738,0.776234,0.454802,2.19361,442.945,0.699043,14.0608,0.394799,-0.100882,0.889892,0.200669,492.258,4.85402,0.467001,0.467195,23.117,3.2612,0.114104,0.475547,5.53289,0.987764,1.03996,478.777,0.0565016,0.319518,-0.318726,-3.01294,1.42337,0.0678467,163.272,-62.5905,0.49029,3.96505,0.0578358,0.2236,0.247168,1.40668,2.08852,0.299171,1
3.2853,2.6571,15.5401,0.289852,0.0328767,0.106896,0.645826,0.905748,2.92939,0.107352,4.22402,138.005,0.324585,0.901065,2.0479,880.876,1.36086,11.642,0.248563,1.3298,-5.16445,0.258483,45.8474,6.60476,0.332692,0.651728,5.7683,1.51058,0.132099,-0.128222,6.44569,0.315785,0.235836,436.831,0.121832,0.25243,0.214444,-4.4792,1.836,0.102314,171.506,-4.05168,4.46144,5.45958,0.0218818,0.182252,0.404805,0.85755,0.241514,0.276931,0
3.64767,0.626354,352.602,0.276833,0.0197857,0.180849,0.785767,0.802918,3.83285,0.133718,4.41398,125.259,0.948037,0.247489,1.82558,652.709,0.672545,5.32216,0.318394,1.70278,2.21143,0.200477,441.016,3.63345,0.469957,-0.538872,13.6775,1.13179,0.348828,-0.206612,4.53734,0.62003,1.14459,444.573,0.0751972,0.408803,0.689623,-3.05818,1.35108,0.0811704,193.539,-47.0191,0.193704,8.40623,0.00518135,0.230031,0.203737,1.54175,0.0833858,0.29736,1
3.24875,0.666006,61.7583,0.239557,0.0372051,0.0935876,0.536665,0.813759,3.09745,0.190141,4.08801,132.378,-0.721241,0.342453,2.0699,966.759,0.656925,7.31294,0.160821,0.196387,-0.676887,0.302069,64.174,3.86907,0.480682,-1.18039,17.1148,1.51237,0.158649,0.308127,9.87727,1.36375,1.01713,383.814,0.0924196,0.277383,0.669055,-3.56042,1.40527,0.107654,137.678,10.4465,0.715772,4.36893,0.169725,0.119483,0.428287,4.41109,-0.146432,0.270593,1
3.8702,2.5327,538.875,0.249886,0.0396913,0.354273,1.99556,0.846699,3.70413,0.240134,4.54641,330.037,0.864039,0.384526,1.51065,680.189,0.177529,62.8785,0.201133,1.19109,2.38251,0.252055,152.095,4.15328,0.475092,-1.63976,34.1843,1.80545,0.137661,0.0884922,7.12737,1.508,0.975557,412.149,0.059771,0.271826,0.855837,-1.16324,1.60149,0.201949,103.235,34.8225,0.318354,3.30634,0.0817757,0.213783,-0.303355,0.690513,0.165318,0.238064,1
4.12259,0.39464,17.6133,0.254919,0.00504032,0.24228,1.22014,0.709107,3.55239,0.237614,5.25822,279.969,-0.869246,0.446347,2.92921,968.212,0.176634,6.95054,0.221122,1.39403,1.18617,0.279841,390.997,3.96025,0.477199,0.00461424,17.8825,1.79758,0.154536,-0.0996324,5.18397,1.1384,1.94828,376.873,0.0618432,0.370028,0.00152778,-2.60826,1.1451,0.0863123,139.603,15.3088,-0.397856,3.73211,0.00458015,0.0655091,0.121689,0.67749,1.75937,0.281336,0
5.3624,1.51812,204.859,0.262092,0.00964187,0.299861,1.18083,0.901456,3.4363,0.146022,4.21708,30.2152,0.962084,0.480247,1.9979,519.999,0.461344,5.16644,0.291429,1.26989,1.97913,0.301813,84.5694,3.40714,0.469849,-0.214858,91.2933,1.34509,0.176373,0.246411,5.34549,0.972475,0.651711,314.382,0.10674,0.296948,0.588524,-4.28159,0.787545,0.0747916,122.932,-182.142,0.230782,4.632,0.115848,0.206527,0.241675,1.07402,1.29201,0.274934,0
6.7527,0.961017,1426.4,0.227056,0.041988,0.189825,1.26772,0.831962,3.67532,0.171764,4.62127,154.781,0.596899,0.268074,2.12733,727.65,0.517207,10.5656,0.252976,0.691638,2.33386,0.34612,73.0948,4.46371,0.482898,0.479119,273.426,1.72038,0.12521,0.457744,8.21572,0.764597,0.712063,459.227,0.0620044,0.354663,0.139642,-4.00938,1.03438,0.0643812,148.609,-33.7814,2.37064,3.74733,0.00962567,0.371361,-0.240314,1.83727,1.42054,0.277084,1
4.08045,0.800155,445.94,0.222538,0.0305533,0.107983,1.20808,0.910328,3.26736,0.200253,4.31695,159.984,-0.0771684,0.0574544,5.96234,1866.23,0.253154,42.5303,0.267276,1.14202,0.616654,0.360308,51.1046,4.36807,0.446403,-4.09898,25.7486,1.58585,0.12055,0.357431,7.55277,2.12762,0.526864,251.304,0.0957627,0.295154,1.33289,-4.25811,1.57344,0.0825419,163.678,27.5585,0.261228,4.83648,0.00449944,0.0847979,-0.156823,0.589482,1.51451,0.228322,0
4.2236,0.592508,3.71113,0.392382,0.00756939,0.117705,0.862777,0.809491,3.1485,0.256975,4.36471,187.877,0.460525,0.123835,2.06084,727.022,0.985789,24.6551,0.223485,0.532294,-1.68849,0.326433,267.785,2.1976,0.440915,0.47813,357.586,1.0969,0.126537,-0.308169,6.70975,0.897196,0.851506,373.898,0.132575,0.290315,0.524238,-2.86253,0.784561,0.0905638,181.532,-22.2732,-0.381042,2.97089,0.00113507,0.130469,0.289078,2.59659,0.365183,0.29584,1
4.20053,0.744073,79.0022,0.208302,0.0122399,0.438678,1.85918,0.869001,3.36038,0.212003,4.25969,243.134,-0.78045,0.466351,2.20551,666.282,0.458782,9.90416,0.361842,1.0116,0.620438,0.315676,246.627,5.93314,0.492143,-3.35265,14.1925,1.40827,0.219734,-1.27308,6.37432,0.685548,0.94329,432.754,0.0335336,0.358889,0.143536,-2.07537,1.20715,0.137662,145.99,-36.7069,2.50094,3.2037,0.0276753,0.0903897,-0.0687585,3.97202,0.303624,0.250999,1
5.03739,1.23599,19.1803,0.381105,0.0503953,0.135091,0.769171,0.921643,3.42846,0.129124,4.65295,211.048,0.997774,0.449572,3.22868,741.781,0.617523,32.364,0.29776,1.69289,-0.704861,0.310476,304.718,1.72552,0.455357,0.0836707,95.1478,1.27074,0.184009,-0.308397,8.54176,-0.410552,0.303231,273.34,0.107321,0.310099,0.1271,-4.17182,1.47277,0.0608541,103.463,-15.489,-0.127421,2.77122,0.0362117,0.180291,0.677059,1.16869,-0.385411,0.202925,1
3.54054,2.08745,358.261,0.292945,0.0106101,0.20199,1.60516,0.819681,3.71726,0.235098,4.1039,62.6512,0.202327,0.526376,4.29795,816.263,1.49575,38.2114,0.280534,0.0260758,0.925756,0.315412,18.2024,6.03612,0.389448,-0.353372,150.961,2.15107,0.122064,-1.03904,7.62773,1.71207,1.04175,312.063,0.0561823,0.241689,-0.74294,-3.2869,0.881781,0.0665964,68.8486,-5.03649,0.729219,9.65431,0.0369276,0.0169381,0.420636,1.21644,0.769171,0.248779,1
4.77699,1.1485,39.8309,0.257337,0.0148561,0.146659,1.45861,0.85631,3.33406,0.206754,4.64215,248.957,0.931016,0.093344,1.56988,1328.13,0.321238,19.8193,0.282989,0.291611,0.420765,0.31774,153.946,5.11509,0.461212,0.0930147,7.02432,1.59456,0.234476,0.0510187,8.72885,1.16694,0.808765,448.028,0.143751,0.2404,-0.216869,-4.05391,1.35601,0.0813392,136.345,5.70799,0.105495,4.95368,0.0503937,0.174725,0.155916,1.16461,0.226019,0.265736,1
6.93087,0.345635,68.8233,0.455393,0.0388727,0.205294,1.27122,0.860718,3.39099,0.278068,4.20292,41.604,-0.967741,0.278682,2.02088,469.004,0.276219,5.76501,0.383721,0.098319,0.00401706,0.252408,308.393,2.57527,0.386554,-1.93168,161.99,1.28257,0.147116,-0.300959,7.47161,0.930041,0.952174,252.307,0.0188569,0.199755,1.48875,-1.79573,0.850909,0.0686379,180.066,38.8332,0.944491,2.47651,0.010582,0.120589,-0.142384,2.29368,0.781905,0.262949,1
2.70886,0.885263,71.479,0.333225,0.0255282,0.135689,1.38957,0.830346,2.78235,0.200172,4.08776,378.815,0.431938,0.0566826,2.42409,2636.43,1.1123,35.0582,0.289979,0.697735,1.66144,0.30373,257.332,5.51173,0.467447,0.737289,182.311,1.00388,0.125845,-0.887327,6.59566,1.01179,2.97339,297.403,0.151893,0.344583,0.328038,-3.8514,1.67158,0.0561196,175.587,1.69683,-0.246595,3.96412,0.00260078,0.252874,-3.76045,1.10302,-0.24386,0.21151,0
4.29314,0.990629,122.368,0.230939,0.0327103,0.196456,0.672599,0.844502,3.34831,0.184866,4.06119,7.48798,0.70436,0.494347,2.1676,566.335,0.89077,10.4416,0.293421,0.671983,-0.0920071,0.343648,210.106,2.45681,0.378458,0.485086,42.2321,1.58784,0.194682,-0.575648,6.38536,1.11653,4.26138,431.096,0.0854757,0.30632,0.120143,-3.55169,1.21604,0.0818673,116.329,-11.518,0.644298,3.30634,0.0639585,0.155866,-0.154434,2.44324,0.0444675,0.197354,0
5.02474,0.435205,62.1666,0.267129,0.0149648,0.205638,0.719675,0.799854,3.13595,0.142906,4.60822,282.636,0.907737,0.0556971,2.30288,1750.91,0.366774,22.4053,0.267778,1.03134,0.638913,0.41249,52.798,3.5287,0.438225,0.673034,2.9878,1.34519,0.153797,-0.00108076,4.75246,1.38354,0.575379,289.491,0.0837742,0.260401,2.58497,-3.5477,1.37435,0.0754415,158.624,3.04886,0.689545,6.69528,0.0,0.151288,0.279947,9.04904,0.966756,0.248161,1
5.21827,4.53432,3.98326,0.27291,0.0147524,0.193958,1.29582,0.804859,3.46649,0.158346,4.52977,140.161,0.164572,0.370097,2.83239,1090.27,0.187752,21.6685,0.248288,0.8798,0.181535,0.397303,78.3351,4.07903,0.469344,0.190028,41.0924,1.95552,0.207818,0.261857,4.92266,0.20238,0.420056,310.081,0.0374326,0.376015,0.390899,-3.94723,1.21694,0.091565,179.722,-1.99364,1.01956,3.88987,0.00255428,0.114248,-0.32038,1.25259,2.26588,0.251782,0
3.05601,2.84854,31.1572,0.234712,0.0120148,0.409314,0.698278,0.917366,3.18312,0.212934,4.18212,264.59,0.79688,0.200496,3.3557,633.583,0.211813,16.775,0.27883,2.17307,0.79579,0.356299,68.8916,4.62527,0.497883,-0.0265871,283.123,1.38728,0.12259,0.168929,4.24316,1.66132,1.5286,492.998,0.141298,0.286991,1.737,-3.33331,1.40565,0.0819734,135.452,46.0313,-0.642069,3.79427,0.0717164,0.175968,-0.492277,1.26009,-0.0886028,0.243186,0
