longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-122.25651550292969,38.05545425415039,26,4197,668,1733,778,5.148674964904785,3,495224.6961990211
-121.92557525634766,38.55660629272461,27,1566,336,593,175,1.71636962890625,0,161771.63348794787
-118.02696990966797,33.850765228271484,29,2776,445,1008,250,10.789568901062012,0,498118.338913558
-121.45206451416016,37.18037414550781,22,3858,798,2038,506,3.446197032928467,0,202091.2352034991
-122.0182113647461,38.51899337768555,7,11491,1681,4164,1465,5.648828506469727,0,377620.62293624046
-120.69551849365234,38.70985794067383,27,3569,546,1647,480,2.5073254108428955,1,100458.75110235371
-117.90711975097656,33.67826843261719,29,936,302,899,240,3.1869962215423584,0,177879.12259851248
-121.99126434326172,37.96194076538086,24,2141,416,988,309,2.6329586505889893,0,160765.35119036815
-121.29072570800781,37.525596618652344,46,5558,601,1563,531,4.906381130218506,0,381114.5293838144
-122.0203857421875,37.979644775390625,42,5694,910,3119,784,3.8716464042663574,0,195088.99406220444
-120.84941101074219,36.5540771484375,24,2589,529,1532,320,4.260249614715576,0,72080.78557884964
-116.99730682373047,32.82613754272461,19,4473,831,2172,998,3.483074188232422,4,153930.0603495803
-120.71234130859375,38.29669952392578,51,2713,701,788,508,1.2225853204727173,1,62076.86962756238
-121.55814361572266,37.66228103637695,16,4338,748,1929,624,5.113089084625244,0,432552.0284691332
-122.05311584472656,37.683555603027344,28,699,185,218,62,2.962952136993408,3,172060.51274337166
-122.1373291015625,38.13339614868164,40,4054,935,1955,836,3.524404764175415,3,42517.18577633493
-118.06702423095703,34.01255416870117,40,1617,450,826,493,2.5081939697265625,0,288132.5624197
-117.80271911621094,33.74169158935547,44,1318,437,668,306,1.4100236892700195,0,227387.19389937495
-117.49382019042969,33.077884674072266,23,847,317,632,163,1.7851412296295166,4,122614.46856813606
-121.57807159423828,38.493858337402344,7,3762,787,821,585,2.1981465816497803,1,135514.79344408528
-122.44458770751953,38.41389465332031,48,2578,599,1652,542,3.8003432750701904,3,219583.47685821995
-121.27738952636719,37.38389587402344,38,1147,216,1038,188,1.2585281133651733,3,144495.0719036576
-121.71127319335938,38.12981033325195,50,538,134,185,52,3.711548089981079,3,348836.85367466294
-117.6213607788086,34.182533264160156,41,2535,746,1513,766,1.264530062675476,0,112947.37195801121
-118.51750183105469,34.171234130859375,24,2548,424,2555,344,4.3180155754089355,0,279307.2362253163
-122.8930435180664,37.48603820800781,22,3334,594,1050,461,8.473870277404785,4,498372.4583448827
-122.12702178955078,37.46083068847656,39,1450,326,597,244,3.870840311050415,3,186894.61569455668
-117.67254638671875,33.935447692871094,33,7259,757,2136,629,11.909541130065918,0,497797.40823014174
-121.35330963134766,40.46299743652344,15,3842,499,1414,502,3.2170965671539307,1,150532.7237970392
-117.00770568847656,33.321189880371094,13,11328,1977,5701,1422,2.70151424407959,0,195407.6217802387
-118.17182922363281,34.114837646484375,31,2739,564,2362,501,4.100130081176758,0,235883.1368959309
-121.08287811279297,37.89321517944336,22,1313,268,406,213,2.9029691219329834,1,177079.0377430574
-118.34589385986328,34.09637451171875,38,1817,473,1285,370,1.49189293384552,0,154633.31048578565
-119.49993896484375,34.39058303833008,34,5474,502,564,255,13.766220092773438,4,478317.442489251
-118.06832122802734,33.866981506347656,27,3364,499,1152,549,4.799260139465332,0,254037.68897245734
-121.10813903808594,38.62655258178711,14,1093,186,591,158,3.3830459117889404,1,131996.75807748805
-118.49054718017578,34.152313232421875,49,2986,596,1534,476,3.859222412109375,0,144194.79384683206
-117.60431671142578,33.586448669433594,15,3946,760,2363,728,7.543386459350586,0,359865.00784069457
-117.66307830810547,34.33084487915039,17,5807,1368,3512,1313,4.334120273590088,0,234456.08230176396
-120.38602447509766,36.80384063720703,51,1938,693,621,572,1.195165991783142,1,85724.82461857196
-117.69915008544922,35.81418228149414,8,14285,3014,3507,1346,1.959808588027954,1,99388.34247840192
-120.44497680664062,37.63172912597656,36,2072,520,1439,743,1.4627468585968018,1,80507.59930227151
-117.53419494628906,33.71832275390625,23,777,214,536,138,3.7308483123779297,0,144327.10335484706
-119.249267578125,34.68750762939453,37,4382,1016,2727,714,1.8333065509796143,0,210181.00389612233
-122.19261932373047,38.02573776245117,18,536,96,443,40,3.302375316619873,1,173643.2605989096
-116.87109375,33.08749008178711,9,4808,1017,2500,980,4.179333209991455,0,164351.5518261689
-119.04513549804688,34.701473236083984,29,1852,424,920,368,3.3637237548828125,0,97133.09888358424
-117.90928649902344,34.800750732421875,41,1106,419,738,212,1.9298059940338135,0,98931.96564559308
-122.12955474853516,37.608177185058594,45,3392,437,1114,322,5.774813175201416,4,358720.91436239745
-116.98285675048828,32.86473083496094,25,2156,564,1397,643,1.7431998252868652,4,107231.83443221562
-117.0980453491211,33.75218963623047,36,814,211,468,86,1.5100839138031006,1,95494.38563439633
-121.14200592041016,39.61470031738281,25,2599,459,1067,410,1.4334806203842163,1,58496.29509614193
-118.24858856201172,33.87868118286133,48,659,224,301,148,1.506565809249878,0,251071.78423490305
-120.83372497558594,37.63323211669922,48,1725,458,398,288,2.5925164222717285,1,86249.2179701688
-118.09894561767578,34.17487716674805,36,2429,497,1290,441,6.314539909362793,0,458406.43749472493
-118.02190399169922,34.09673309326172,35,2393,461,1114,233,4.280631065368652,0,158869.72027191537
-122.39800262451172,38.27384948730469,40,1434,338,506,155,2.977964162826538,3,167105.58772890625
-121.45219421386719,39.447853088378906,13,13759,2332,5100,1615,4.020351409912109,1,154164.6146222733
-120.72500610351562,35.861351013183594,17,3039,492,1233,402,9.839238166809082,0,496341.25672849844
-121.9422607421875,37.54831314086914,23,1215,335,837,172,4.306877613067627,1,252137.92919707196
-117.65103149414062,33.86172103881836,33,874,247,1128,180,3.693866729736328,0,153214.5660103946
-117.82925415039062,33.9522590637207,35,3675,965,2358,631,3.591552972793579,0,140404.06955446277
-118.5419921875,34.427913665771484,28,6979,1312,3053,1085,4.339226722717285,1,223173.25816539288
-118.12301635742188,33.70909118652344,38,777,149,161,76,3.411402940750122,0,351151.00398449757
-118.43370819091797,33.80065155029297,28,5855,988,2568,795,8.021973609924316,0,489129.9972022801
-120.90557098388672,37.44810104370117,49,2238,316,453,302,1.8317859172821045,1,58214.99458113361
-122.49691009521484,37.70747375488281,52,2193,660,702,675,3.361069917678833,3,348816.50782863784
-121.17475128173828,35.938682556152344,45,2721,521,1003,396,4.201509475708008,0,259154.78867697367
-118.38522338867188,33.81415557861328,50,1310,411,1120,205,2.671194314956665,0,190535.42930454662
-117.82976531982422,34.4092903137207,29,2637,556,1022,417,2.9908134937286377,0,234042.59408803796
-122.30337524414062,37.81883239746094,32,898,243,506,196,3.3240511417388916,4,129432.71695476804
-121.96107482910156,40.330718994140625,3,11159,1846,2083,1038,3.4836087226867676,1,179683.7138695177
-120.41336822509766,37.9560546875,32,4443,565,1499,642,2.4252445697784424,1,25424.56548118819
-120.36713409423828,37.34967803955078,27,1864,242,903,276,4.706173419952393,1,90214.20355111687
-117.88207244873047,33.90333557128906,34,1380,295,786,185,3.3483216762542725,0,208286.43047250307
-118.67794799804688,34.2541618347168,49,1038,226,485,133,6.630990982055664,0,498968.4156782997
-122.86957550048828,38.62574768066406,52,3921,1060,1370,699,4.456934928894043,4,498265.84695858235
-122.10107421875,37.699886322021484,51,4019,609,1197,342,6.8072123527526855,3,415236.76441237034
-121.17958068847656,39.7053337097168,15,2893,546,1119,480,3.0482499599456787,1,115452.2764664877
-117.63700866699219,33.053016662597656,39,1656,464,1354,272,3.1801517009735107,4,143995.06252589292
-121.06436157226562,38.34424591064453,20,2360,414,1435,355,4.808013439178467,1,122997.02745236133
-119.57319641113281,35.331424713134766,49,880,251,656,142,2.9012153148651123,0,169012.6482524712
-118.2378921508789,33.834999084472656,39,1527,482,1073,388,2.367884635925293,0,169204.17003381136
-119.0111083984375,34.7784423828125,25,4006,844,2622,1025,2.8336124420166016,0,213331.17417819062
-122.1068344116211,38.179931640625,40,11828,2046,2430,2057,1.6286647319793701,3,95242.53635188857
-121.81555938720703,39.46278762817383,42,823,174,237,142,2.73634934425354,1,56420.93181444344
-116.67816925048828,32.998470306396484,33,1421,246,533,213,3.0784661769866943,4,155807.74268620714
-117.5644760131836,33.93314743041992,29,712,143,274,77,5.321168422698975,0,339108.33103555645
-117.72500610351562,33.358211517333984,38,1352,325,930,239,3.4241416454315186,0,383146.34273360606
-118.19499969482422,33.80087661743164,37,1439,301,1182,279,3.398374319076538,0,181175.73413378274
-121.31546020507812,38.7792854309082,22,5063,803,1236,667,4.11590576171875,1,206996.27225294185
-118.52120971679688,35.000526428222656,33,1414,343,1155,183,3.2296345233917236,0,159943.42441903648
-121.58668518066406,38.809165954589844,11,4749,1011,2073,722,5.18090295791626,1,160466.2391780688
-118.45838928222656,34.30841064453125,41,2503,616,1472,419,2.2058024406433105,0,262496.2262571717
-117.53612518310547,33.59745407104492,25,833,256,353,170,3.971363067626953,0,278831.30362420285
-122.2356948852539,38.2142333984375,52,1926,398,1034,572,3.5211801528930664,3,479803.11454372876
-117.98316955566406,33.486183166503906,31,616,223,363,89,3.3489625453948975,0,201952.73535129603
-118.58642578125,35.041683197021484,28,1660,425,1325,321,2.1189513206481934,0,120947.7116700651
-120.97199249267578,37.650123596191406,25,1054,228,585,192,3.4930548667907715,1,177256.54041554863
-117.9972915649414,34.0994758605957,35,892,338,522,121,1.3960028886795044,0,65877.0104615972
-117.74676513671875,34.444644927978516,24,2724,734,2457,445,3.073532819747925,0,142417.85632490387
-121.38995361328125,38.220703125,34,2199,425,927,358,4.567681789398193,1,79671.97801275723
-122.2614974975586,37.96139144897461,44,4554,778,2210,834,2.9858267307281494,1,164557.19255402515
-120.64948272705078,37.729087829589844,28,2785,447,1207,477,4.697519302368164,1,159002.43348924088
-121.94564819335938,37.88439178466797,24,5115,667,1914,551,5.330246925354004,3,185585.20760825468
-118.98683166503906,35.362815856933594,25,2900,612,1924,456,3.021455764770508,1,198610.28385978006
-118.20877838134766,34.066444396972656,41,1308,307,981,246,4.2041473388671875,0,186998.0082943315
-117.18599700927734,33.05638122558594,52,1236,444,484,287,1.5690031051635742,4,78865.86011340976
-117.30113983154297,33.81880569458008,19,977,194,798,98,4.776133060455322,0,200610.8777592877
-118.21206665039062,34.58781051635742,33,2626,629,2603,448,3.669818878173828,0,240102.92078198725
-117.3306884765625,33.394954681396484,36,1923,604,2123,365,3.286386728286743,4,194668.3184975265
-120.89994812011719,37.461822509765625,34,5867,1112,2083,872,3.907407283782959,1,305961.50624511874
-116.75933074951172,32.883201599121094,35,5885,1406,1413,1475,2.193239212036133,4,84737.1585782773
-117.36205291748047,33.27317428588867,30,549,190,401,182,1.4498130083084106,4,146697.82042665838
-117.45742797851562,33.533966064453125,16,1574,420,680,253,3.229776382446289,0,228704.68550857308
-119.79591369628906,35.6612663269043,50,1849,527,514,422,1.3302606344223022,1,85978.43282486968
-121.03482055664062,36.728023529052734,32,4386,1154,3561,727,3.5002663135528564,0,256143.18265828627
-117.3084716796875,33.32356262207031,32,2372,772,1057,819,1.6210776567459106,0,162544.74362998834
-116.64423370361328,33.02648162841797,8,3234,282,849,196,9.749886512756348,4,331982.31721265573
-117.62879943847656,34.747161865234375,29,1729,447,1121,240,4.213934421539307,3,168053.39509794474
-120.75537872314453,38.18772888183594,18,5329,789,3156,762,2.6836538314819336,1,149393.87020692902
-119.25434112548828,34.89724349975586,35,3541,663,1547,265,4.547674179077148,0,253890.47858000448
-122.5538330078125,38.10578536987305,15,822,250,450,243,2.8854777812957764,3,164740.7751054954
-122.4586181640625,37.98476028442383,39,3861,485,1813,456,8.708541870117188,3,415362.3670331911
-122.01615905761719,37.483646392822266,46,1688,390,568,185,1.7546632289886475,0,222252.55038600543
-122.224609375,37.89469909667969,51,3221,398,1280,284,4.938772678375244,3,88023.93282362266
-117.40100860595703,33.28739929199219,20,2364,620,1503,356,3.850320339202881,0,193480.12874768404
-117.68028259277344,33.84135437011719,26,1511,347,1240,298,2.5437088012695312,0,162903.99336627647
-118.44163513183594,34.237037658691406,40,1100,221,815,155,2.6996593475341797,0,171563.05368922756
-120.13899993896484,37.70528793334961,27,2412,523,1811,510,2.7159969806671143,1,92050.84887187208
-121.83146667480469,39.203861236572266,4,6472,1170,1743,836,3.9843268394470215,1,185679.3967346115
-117.71261596679688,33.51852798461914,25,2842,794,1594,513,4.594486713409424,0,264063.31867036805
-117.74531555175781,33.84513854980469,20,7024,1149,4027,1132,7.70098876953125,0,498420.3472569575
-118.03422546386719,33.89311218261719,34,3552,719,2701,662,4.574931621551514,0,198473.75429306377
-118.41183471679688,34.306785583496094,27,5659,545,1268,345,11.432478904724121,0,419345.01934986864
-118.52377319335938,34.444644927978516,39,2441,336,662,255,7.2284770011901855,0,337026.27035178
-120.78104400634766,37.202362060546875,47,2706,634,882,578,1.0933327674865723,1,43942.65883685774
-118.98605346679688,34.947513580322266,15,1484,464,1042,378,2.5515799522399902,1,103688.9684538796
-121.0625228881836,38.24212646484375,36,1837,327,466,158,2.3560116291046143,1,143702.5183991008
-117.65140533447266,35.339813232421875,24,1985,453,1059,494,1.5520018339157104,1,52265.29685508679
-120.61890411376953,37.068424224853516,34,2884,411,1065,462,3.854199171066284,1,110519.75747711386
-121.96644592285156,37.75831604003906,38,7236,1460,2228,1259,4.356392860412598,3,236975.66602046238
-121.81330871582031,37.84629440307617,36,2814,522,968,285,4.152839183807373,3,390909.80068058916
-122.55628204345703,37.7550163269043,19,2605,298,1083,281,6.4180755615234375,3,226538.76746610843
-117.583984375,33.470794677734375,30,4635,1062,4007,1038,3.436558723449707,0,247148.87767440386
-120.58932495117188,38.22150802612305,26,3800,606,1214,576,2.882642984390259,1,56937.21138687665
-117.10545349121094,33.693267822265625,20,3374,502,1908,334,5.100660800933838,0,147347.37751657973
-119.6549072265625,36.228084564208984,10,1752,444,1382,306,2.8942713737487793,1,130274.88782292849
-122.08455657958984,37.80622100830078,46,2826,501,1107,417,6.5325703620910645,3,370648.8194179652
-122.061767578125,37.67548370361328,50,3026,743,1294,578,3.511005163192749,3,105303.5541961459
-118.22272491455078,35.72816848754883,27,2524,551,1560,449,1.9139468669891357,1,82449.417861028
-117.94792938232422,33.69181442260742,49,573,219,423,103,2.5855140686035156,0,170517.20177075724
-121.21195220947266,38.66123580932617,17,1595,413,1177,240,2.9761605262756348,1,142519.39476246544
-122.08207702636719,38.19061279296875,31,3783,710,1836,506,5.689008712768555,1,257689.99907713558
-117.47036743164062,33.52021026611328,24,2152,689,2224,406,2.29447865486145,0,148221.46890516713
-122.12852478027344,39.998435974121094,39,2929,785,839,529,2.536820650100708,1,69223.93686579152
-117.19551849365234,33.43871307373047,40,2637,690,1017,462,1.7785264253616333,4,66446.53902761545
-122.36820220947266,37.62853240966797,50,2582,500,555,389,5.318238735198975,3,493775.9834373144
-117.73151397705078,34.179283142089844,33,701,265,895,92,2.7580008506774902,0,117827.64135212918
-117.91759490966797,33.56624984741211,36,2135,676,2012,460,4.342907428741455,0,156743.25682782911
-121.72056579589844,37.50824737548828,9,7384,1100,3424,1209,4.955810070037842,0,243111.2197410392
-117.87272644042969,33.97844696044922,30,554,120,259,50,4.65034294128418,0,170264.35190106017
-118.1800308227539,33.33796691894531,29,1382,514,1040,300,1.8307081460952759,4,223024.40961228975
-117.62198638916016,33.94796371459961,33,2650,298,684,141,7.316084384918213,0,319756.3330507485
-121.53765869140625,37.8026123046875,19,926,196,295,69,3.2962515354156494,1,249196.69876904023
-121.18978118896484,37.47576141357422,44,2595,675,1675,550,2.091700792312622,1,138261.33897714978
-120.43803405761719,37.75413513183594,16,6857,955,2946,892,5.0242438316345215,1,149761.72933522955
-117.61961364746094,33.330162048339844,24,3381,811,1459,769,4.738543510437012,0,240467.60259469424
-118.08325958251953,34.0584716796875,30,3726,704,1517,626,5.973768711090088,0,240997.7036745948
-117.43328857421875,33.8162956237793,17,1762,291,833,244,4.563933849334717,0,188565.67802725194
-117.75452423095703,33.29812240600586,22,1773,453,887,295,3.7622768878936768,4,219354.1333944687
-117.38299560546875,32.91349792480469,14,5909,752,2067,683,8.815301895141602,4,226974.3272307724
-117.27940368652344,33.04526901245117,39,3430,396,587,189,11.274442672729492,4,499514.1689547097
-120.64120483398438,35.71061706542969,31,1091,213,350,138,4.475642681121826,0,184246.53209342773
-122.13532257080078,38.054080963134766,17,2234,325,1073,320,3.959064245223999,3,169411.99727106525
-121.7967758178711,37.69898986816406,27,2583,255,362,156,5.980123996734619,0,327663.24855908606
-122.13821411132812,37.847476959228516,39,1441,521,774,257,2.63948130607605,3,181774.29374126068
-118.10165405273438,33.65745544433594,39,2057,637,1554,516,2.061807870864868,0,248940.16288539834
-117.66031646728516,33.53634262084961,43,1051,233,539,102,3.251634359359741,0,263741.49161019543
-118.43289184570312,34.74519348144531,42,4557,730,2145,686,3.898286819458008,4,346711.105844109
-118.15424346923828,34.27108383178711,38,3993,829,2112,656,3.9468071460723877,0,188187.58219696625
-117.55243682861328,33.618614196777344,44,1113,199,582,122,5.920812129974365,0,341917.362845095
-118.99314880371094,35.37095642089844,39,6225,956,2541,1322,3.9825644493103027,1,103313.7673054211
-118.36359405517578,34.18867492675781,22,6503,1026,3274,823,7.716486930847168,0,240564.1484123971
-117.62421417236328,33.558570861816406,30,2498,760,1185,517,1.9240831136703491,4,134463.45655360524
-121.25398254394531,38.66449737548828,30,1470,389,628,321,1.5799379348754883,1,56331.43066418792
-117.05988311767578,33.886207580566406,26,2715,617,1292,438,3.5101473331451416,1,174248.39051183913
-121.02732849121094,36.8134880065918,32,2847,573,795,415,1.842291235923767,0,217063.72936995848
-117.60877227783203,35.00489044189453,12,5142,1242,3544,995,2.877293109893799,0,73234.73322705258
-121.1724624633789,36.19371795654297,50,3340,873,881,515,2.7755539417266846,4,224006.01989045274
-121.49132537841797,36.94280242919922,41,2176,449,974,436,2.620016098022461,3,414529.8292070496
-118.56868743896484,35.93694305419922,26,1791,403,1029,282,2.917778491973877,1,65779.52399219196
-117.21650695800781,33.49013900756836,42,890,311,766,224,2.6947789192199707,1,78458.00866297554
-122.39681243896484,40.027809143066406,6,10288,1418,4318,1447,3.625121831893921,1,171500.24847116234
-120.64425659179688,37.357757568359375,24,2949,477,1698,198,3.590310573577881,1,172377.65341089095
-116.68946075439453,32.87382888793945,13,2868,458,754,456,6.927938461303711,4,497666.4198848291
-121.53598022460938,37.29732894897461,23,1500,286,838,211,3.1516635417938232,0,169197.95841272722
-118.18765258789062,34.063934326171875,38,1852,623,2646,451,1.6486265659332275,0,178535.34936222405
-117.58108520507812,33.56477355957031,28,3405,483,1389,402,2.6137866973876953,1,139319.64388952215
-117.13965606689453,33.75129699707031,47,771,210,373,113,3.567516803741455,0,70759.83662497965
-116.53465270996094,32.798038482666016,15,3435,608,1496,641,2.041700839996338,4,162108.49197374753
-121.4407958984375,38.05379104614258,50,1715,580,603,307,2.3479442596435547,1,167543.4416025536
-121.51154327392578,38.17025375366211,49,1362,408,953,296,3.243478536605835,1,67811.59502577763
-117.46641540527344,33.8695068359375,43,1891,412,680,214,4.300100803375244,0,144795.0629851118
-118.58561706542969,34.82569122314453,40,2158,728,486,337,1.8633843660354614,1,152280.74421150496
-121.87218475341797,38.176448822021484,19,2167,489,455,356,4.45730447769165,1,143820.52955557316
-118.48872375488281,34.06691360473633,32,1382,313,522,126,1.7555508613586426,0,86722.51704282613
-121.29122161865234,38.3309211730957,19,743,143,351,104,3.831146240234375,1,77974.85446052023
-118.23139953613281,34.18238067626953,44,1930,421,1129,433,3.6478216648101807,0,241448.70793195377
-118.20313262939453,34.67523193359375,24,2243,497,1572,285,3.7847983837127686,0,169583.83224171004
-119.1045913696289,33.83534240722656,19,5225,1286,2141,1480,3.466735363006592,4,273170.2904831493
-118.0313949584961,34.35110855102539,35,3237,562,1662,402,7.142294883728027,0,387101.2671719138
-117.30789184570312,33.84720230102539,3,11913,2046,6875,1807,5.260891914367676,0,343140.45150836895
-120.87447357177734,37.652042388916016,37,6609,1461,2273,1335,3.8659005165100098,1,337836.67927972315
-119.58502960205078,36.3565788269043,9,1264,303,934,265,2.2651572227478027,1,68955.05064207168
-122.00909423828125,38.11048889160156,52,3210,637,1334,872,1.777308702468872,3,341065.62869618123
-121.51724243164062,38.688690185546875,48,4003,689,1493,841,2.6230475902557373,1,90142.18706881913
-121.11933898925781,37.5753059387207,40,3009,652,1052,446,4.798452377319336,0,93735.74707250176
-117.15233612060547,32.950801849365234,25,2154,580,1366,273,1.910730004310608,4,180848.57776403584
-117.98272705078125,33.90665817260742,36,3343,380,452,201,11.415545463562012,0,226830.23704211198
-120.41621398925781,38.4344367980957,13,2572,450,1400,311,2.320502519607544,1,135503.6598579634
-118.2061996459961,34.47202682495117,28,2355,365,621,249,7.276407718658447,0,391962.1499736342
-121.28807830810547,37.882774353027344,49,1235,209,570,280,2.5935113430023193,1,62572.897784661516
-122.01280212402344,37.75141143798828,43,1021,260,927,282,2.0459842681884766,3,234764.53497512132
-117.87335968017578,35.53046417236328,36,1688,357,1083,290,2.6526737213134766,1,137135.9895868485
-118.9992904663086,35.081787109375,25,3814,518,788,209,9.073823928833008,0,440714.09681793296
-117.72215270996094,33.709110260009766,38,2489,552,725,359,6.078210353851318,0,296932.80300866393
-117.99808502197266,33.73201370239258,15,5908,1123,3293,918,4.838124752044678,0,189616.3736678669
-117.8862533569336,33.92192459106445,42,2015,499,849,404,1.257261872291565,0,124665.47417983224
-119.0750961303711,35.51518630981445,12,3639,765,2308,768,2.398707866668701,0,145124.69110725497
-121.5555648803711,39.44191360473633,38,599,136,149,83,1.000857949256897,1,79131.81772142103
-121.39104461669922,39.91999816894531,30,2827,519,728,355,2.823512315750122,1,104421.87751413495
-122.23783874511719,37.62437057495117,26,1237,142,508,54,3.809324026107788,0,243691.56388849957
-121.42188262939453,36.370155334472656,37,1569,190,746,131,4.791069984436035,0,128130.58308066355
-117.26731872558594,33.476287841796875,21,2950,601,1445,363,2.478408098220825,4,165452.0864891887
-122.5078125,37.47685241699219,49,1708,230,562,161,6.121445655822754,3,348689.6398418832
-117.16417694091797,34.451927185058594,32,2250,401,1463,438,2.7964043617248535,1,141769.06072205625
-121.81449127197266,38.33824157714844,45,1226,412,196,201,1.2888681888580322,4,50159.10072319502
-118.0499496459961,34.093814849853516,20,3107,514,1730,647,3.762328863143921,0,232525.1178644152
-116.76687622070312,32.91993713378906,28,4191,986,1886,902,3.515673875808716,4,85339.7498223352
-122.25650024414062,37.875179290771484,52,4594,611,1625,503,6.510735988616943,3,430573.66977440764
-122.00028991699219,37.992374420166016,47,2101,436,889,317,1.8963894844055176,1,111859.75544723349
-121.98131561279297,38.09236145019531,23,3374,612,1353,583,4.2998480796813965,3,131125.69798097553
-118.0074462890625,33.75505447387695,39,1681,558,1238,280,1.9661471843719482,0,115825.96634113451
-119.23250579833984,35.55045700073242,18,3423,754,1163,325,2.3431878089904785,1,132800.7237608821
-120.92372131347656,36.3669548034668,23,1373,235,251,149,5.038067817687988,4,199699.20795625154
-122.40275573730469,38.770301818847656,25,1949,530,627,326,2.060783624649048,0,164472.95932249137
-120.24214172363281,36.375919342041016,30,2199,448,1342,289,5.4049906730651855,0,339878.52451377024
-119.75556182861328,35.316856384277344,21,4045,827,2199,580,3.502516984939575,0,231344.12189140532
-120.12432098388672,36.55192184448242,21,2480,509,1204,486,2.076819896697998,0,137476.590253429
-117.5337142944336,32.97831726074219,23,3075,554,1075,409,2.807729721069336,4,106923.24342856303
-118.139892578125,33.8280143737793,38,1668,415,1080,356,4.559838771820068,0,142837.21975053995
-120.1651611328125,36.06944274902344,11,4071,820,2361,812,5.675379276275635,0,239011.3928039633
-121.43879699707031,37.95087432861328,37,1256,189,378,210,3.2076404094696045,1,78891.76248857849
-116.98607635498047,33.4930305480957,11,5131,901,3462,796,3.776421308517456,1,201273.03676457165
-121.53399658203125,39.65921401977539,23,8303,1200,2851,1008,3.5015032291412354,1,159702.47627125212
-118.37643432617188,33.837432861328125,39,2489,676,1867,531,2.6732945442199707,0,273107.3987829556
-117.16148376464844,33.50196838378906,25,1386,351,616,260,3.8686840534210205,0,250351.9690032297
-122.57190704345703,38.83137512207031,32,1001,246,256,155,1.45622718334198,4,108386.03247372176
-120.86990356445312,37.99837875366211,43,2111,555,799,370,3.3365910053253174,1,81762.10570851753
-117.83071899414062,33.766883850097656,22,425,114,248,75,3.772296667098999,0,139315.7798095412
-121.16300964355469,38.47152328491211,22,2289,499,1589,319,3.140697717666626,1,134464.3005326155
-119.56989288330078,36.12298583984375,11,2539,657,1079,505,2.646576166152954,1,206844.59737215008
-121.4144287109375,38.90691375732422,40,3200,600,1118,540,1.7843602895736694,1,106729.05021704372
-120.98530578613281,38.250152587890625,28,7821,1206,2300,995,4.500265598297119,1,158331.63507941357
-120.49140167236328,37.12783432006836,26,2550,622,1063,495,1.8582549095153809,1,67265.6583181355
-122.36653137207031,38.154056549072266,31,3272,561,1296,414,6.735317707061768,3,230206.34829778588
-120.53230285644531,37.20077896118164,34,1778,357,612,329,3.9147756099700928,1,70265.64191216422
-121.39641571044922,38.21212387084961,34,887,243,215,136,1.6701964139938354,1,52872.53345793304
-117.79947662353516,33.694000244140625,30,1306,227,475,134,5.181103706359863,0,487001.64653548243
-118.26544189453125,34.090938568115234,46,995,332,530,137,2.3130438327789307,0,116398.56109290059
