longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-120.76811218261719,37.64240646362305,51,1899,614,365,506,1.6227033138275146,1,69713.03078922848
-122.33370971679688,38.04990768432617,44,1511,372,467,220,2.648512125015259,3,167327.41825749786
-121.11878967285156,38.06120681762695,50,2154,638,1085,496,1.5515981912612915,1,76243.27816194828
-121.1108627319336,39.050228118896484,6,7265,1463,1928,881,2.5167346000671387,1,99393.03188462998
-117.87185668945312,34.654571533203125,34,3870,841,2150,662,1.7179811000823975,3,209306.53880803232
-118.45829772949219,34.084590911865234,35,1666,308,721,232,4.8327507972717285,0,257387.2747286469
-121.64324951171875,37.5740852355957,32,4220,778,2075,541,3.478559970855713,0,175509.7216944645
-122.01036071777344,38.768310546875,29,7169,1258,1867,936,2.453745126724243,0,188482.1920396441
-122.04979705810547,39.95185852050781,22,3984,793,990,566,1.5902249813079834,1,76711.73574149284
-120.24986267089844,36.73081970214844,32,4779,866,1563,735,1.419927954673767,1,82055.60778384608
-122.21895599365234,38.770320892333984,50,4616,681,1588,914,1.6809523105621338,3,141872.27377023228
-118.45156860351562,34.267940521240234,23,4342,1055,3226,834,5.734439373016357,0,245085.37694625798
-118.12915802001953,34.15950012207031,28,2288,230,1181,172,4.944735050201416,0,139979.84863634623
-120.48363494873047,37.50810241699219,47,3860,713,2712,670,1.6293635368347168,1,105044.24762094513
-122.87336730957031,39.06349563598633,45,5068,1369,1993,1027,4.123842716217041,4,307064.7976180135
-121.84358978271484,37.66780090332031,42,3616,706,2030,523,4.810655117034912,3,297384.8703459227
-117.77417755126953,33.89427947998047,32,511,152,596,67,2.1731438636779785,0,148240.60387174023
-117.41719818115234,33.335426330566406,37,1070,370,667,216,1.3665637969970703,0,130518.86740324987
-119.0911865234375,34.899044036865234,48,3802,850,1559,649,9.777003288269043,0,494795.54262396175
-121.83113861083984,39.86946105957031,30,1109,268,362,171,1.9931179285049438,1,88742.67577221374
-117.23084259033203,33.751441955566406,39,6269,1053,2258,1166,5.4861955642700195,1,69595.94927398876
-119.63792419433594,35.75813293457031,45,3179,770,1630,419,1.7602101564407349,0,121753.6355777972
-118.1082534790039,34.085723876953125,34,511,176,478,78,1.9044440984725952,0,159579.49799774925
-115.98753356933594,33.821720123291016,4,10127,2190,2477,1377,3.016714334487915,1,62462.999631056184
-118.15928649902344,34.32383346557617,35,3160,445,720,347,10.097529411315918,0,488741.9132342649
-119.39942169189453,35.793174743652344,11,5303,900,1388,628,3.0504400730133057,1,88054.43318623236
-119.56391143798828,35.16828155517578,18,3812,786,2016,543,4.162351608276367,0,245381.20612370828
-122.23239135742188,36.719627380371094,24,2249,405,517,296,4.8608222007751465,4,362936.4002060079
-122.29499816894531,37.546241760253906,51,2791,606,850,474,4.238953113555908,3,429376.4693648445
-118.7012939453125,35.7551155090332,21,1918,515,942,569,2.0386853218078613,1,107631.74357531902
-120.73201751708984,36.816986083984375,43,4241,761,1570,609,2.1829426288604736,0,79657.70641107018
-121.28233337402344,39.2867431640625,40,3597,566,1143,583,1.242326259613037,1,110930.05168964397
-117.92613983154297,34.81385803222656,34,1968,413,1747,298,2.9222795963287354,0,117499.1468838073
-122.20576477050781,40.333831787109375,18,3116,618,1402,494,2.1861732006073,1,83020.35439137697
-118.66661834716797,34.52669143676758,23,5594,1073,2931,773,5.8371453285217285,0,356769.81078597484
-120.12639617919922,37.16230773925781,32,647,170,250,126,1.0461517572402954,1,40826.24092137362
-121.44371032714844,38.28703308105469,50,2649,440,794,382,2.6346564292907715,1,137041.5228155434
-118.28690338134766,34.27592468261719,40,3566,786,3050,684,4.687029838562012,0,197478.84146766015
-118.10540771484375,34.04727554321289,42,4578,939,2679,929,4.447395324707031,0,286365.41147475294
-117.51390075683594,33.02116775512695,25,3196,509,1410,517,5.957093238830566,4,158826.69662617942
-121.49943542480469,39.44440460205078,24,1826,271,1346,320,3.1811108589172363,1,101534.74671421043
-117.23170471191406,32.977237701416016,32,4406,830,1973,395,5.0711669921875,4,132658.1425084371
-118.00299835205078,33.803565979003906,27,1807,379,825,304,4.139167308807373,0,95420.34967306256
-117.75919342041016,34.194305419921875,30,3220,546,1142,451,2.570586681365967,0,133069.56988878082
-117.27869415283203,33.29326629638672,24,894,131,249,76,8.209610939025879,0,424783.9531603586
-122.07328796386719,37.77311325073242,36,7936,626,4707,828,5.625453948974609,3,324989.6981364813
-118.28107452392578,34.90399169921875,26,2180,617,1099,285,1.302016019821167,0,95873.83265157754
-117.61087036132812,33.74000930786133,45,1358,342,610,248,5.307282447814941,0,258673.79077587178
-118.61451721191406,34.250484466552734,42,659,165,294,82,3.596143960952759,0,67167.95897213579
-117.47456359863281,33.484405517578125,44,530,175,291,98,2.5759222507476807,4,137288.7001680337
-121.56580352783203,39.486629486083984,9,1134,394,1095,277,3.1472671031951904,1,135059.23306347997
-118.44935607910156,33.91764450073242,37,918,238,1004,159,3.9576478004455566,0,265963.2482511772
-118.374755859375,35.36812210083008,27,1506,276,1216,258,2.9993784427642822,1,123336.6775109176
-118.32322692871094,33.914939880371094,29,2905,720,2421,639,4.36514949798584,0,232508.80030758108
-122.44873809814453,37.66425704956055,51,3352,469,1291,457,4.672391414642334,3,346523.778726669
-117.96170043945312,33.6313362121582,47,1190,403,639,172,3.1071739196777344,0,111750.91196152917
-119.2449951171875,35.03886032104492,41,1501,486,1126,248,2.7232537269592285,0,157367.32990617043
-118.34194946289062,33.85520935058594,28,1035,204,643,175,4.4960784912109375,0,252487.22175120498
-120.93511962890625,38.689430236816406,13,3418,429,1915,566,4.260406970977783,1,101034.17467026431
-119.63469696044922,35.91154479980469,34,1579,383,970,325,3.439089298248291,0,131900.7935645478
-118.48905181884766,34.73026657104492,31,983,438,882,207,1.8284475803375244,0,157005.32166835884
-119.26225280761719,36.02519226074219,31,1640,324,584,239,2.541653633117676,1,56237.410168300565
-121.41815948486328,39.6947021484375,19,1943,395,800,324,2.756887674331665,1,55476.99295116579
-117.5145034790039,33.58081817626953,31,6020,1019,2270,869,5.282982349395752,0,338098.2905627123
-117.40821838378906,33.726131439208984,11,3911,675,1533,480,4.566315174102783,0,179310.38439281288
-118.28964233398438,35.1621208190918,31,2529,558,1676,362,1.8848850727081299,0,175893.88285760814
-117.43634033203125,33.55083465576172,44,1208,256,713,186,3.7416820526123047,0,249002.8956010292
-117.38428497314453,33.644935607910156,15,9141,1538,4437,1177,5.668684959411621,0,221886.3298623038
-122.25547790527344,37.934627532958984,22,1212,257,601,78,5.247035026550293,3,221034.44242101812
-121.73694610595703,37.18696594238281,27,2968,454,1182,453,4.423605918884277,0,267948.93763629824
-122.08367156982422,38.19951248168945,42,4520,679,990,543,5.219690799713135,4,284029.4310345002
-117.7933120727539,33.53676223754883,18,5056,885,1911,785,3.982012987136841,0,285659.6837764924
-122.63703918457031,37.96873092651367,23,10987,2100,3489,1719,1.6086843013763428,3,199613.19603197338
-117.73294067382812,34.177207946777344,36,1166,268,1007,181,3.0258851051330566,0,157240.29084616134
-118.4039306640625,35.236907958984375,5,2031,319,801,253,2.7383809089660645,1,133329.2412546402
-121.85396575927734,37.8443603515625,33,2417,400,595,350,2.9051194190979004,4,134294.52036365136
-119.53299713134766,36.013065338134766,26,2140,310,1126,302,2.101687431335449,1,137102.8610668546
-121.0987777709961,35.8690185546875,14,3409,486,3299,310,6.72512149810791,0,275650.91979438154
-121.88614654541016,38.61581802368164,20,8130,1117,4131,1399,1.9191606044769287,3,103817.60423318704
-118.49781036376953,35.26085662841797,23,928,209,907,170,4.073702812194824,1,83992.28128026362
-122.38933563232422,38.078948974609375,47,5670,1005,2043,801,4.09132719039917,0,375318.4478995332
-121.76509857177734,38.46058654785156,20,5039,866,1715,892,3.9363346099853516,0,116788.83077830022
-121.04457092285156,37.85009765625,45,2204,551,791,373,2.017317295074463,1,80728.10245899486
-117.55387115478516,33.883853912353516,24,744,257,508,121,3.81419038772583,0,179917.44590308855
-121.04290771484375,40.47464370727539,15,3407,465,1939,541,2.6578240394592285,1,109731.55086599919
-117.34483337402344,33.83575439453125,16,2786,396,1074,322,9.417219161987305,0,223126.54110594766
-117.11772155761719,33.43408203125,23,2458,486,1684,544,1.688048005104065,4,69850.8398500845
-117.3254165649414,33.305633544921875,25,2963,629,1168,601,6.28916597366333,4,306597.5140118872
-120.97270202636719,38.78776550292969,17,5242,684,1885,817,3.283615827560425,1,77491.65765107263
-121.12076568603516,38.311012268066406,18,3734,608,1930,607,4.251622200012207,1,60170.74935560467
-121.99481201171875,40.339088439941406,27,1618,360,281,184,1.1775161027908325,1,39300.81373574999
-122.47652435302734,37.902557373046875,19,1623,235,773,221,5.877808094024658,0,344527.1081794513
-121.42788696289062,39.610511779785156,24,2340,426,1297,341,1.7111303806304932,1,149906.24727004656
-118.50135040283203,34.082279205322266,11,856,252,723,169,4.41534948348999,0,155259.83433882543
-118.23448181152344,33.68062210083008,35,1484,430,458,348,2.04478120803833,0,224160.22195136163
-118.11131286621094,33.991180419921875,25,5144,775,1362,576,6.0191650390625,0,381849.2824878607
-117.81816101074219,34.48482894897461,29,1682,370,1121,237,3.7269434928894043,0,180215.52870253843
-120.87984466552734,38.67107009887695,29,1221,216,732,170,1.7491759061813354,1,95359.91384758825
-121.49744415283203,37.83797836303711,22,2466,296,541,258,4.528207302093506,1,319245.1609437965
-118.27338409423828,34.49363708496094,24,2607,553,1876,338,5.522059917449951,0,278371.9433174077
-118.0761489868164,34.032108306884766,38,971,279,478,158,2.1852800846099854,0,201577.46921244927
-121.77590942382812,37.947933197021484,31,5034,985,3086,991,3.2833542823791504,3,195475.30203466103
-117.42073059082031,33.42235565185547,22,7689,1921,3518,1665,2.5544867515563965,0,246107.29639541276
-122.8303451538086,38.03899002075195,44,1074,228,645,169,3.2679996490478516,4,249084.6600652773
-122.50847625732422,37.82991027832031,51,2765,477,1220,522,4.955793857574463,3,359493.86248862057
-121.39689636230469,38.99277877807617,33,2054,417,440,234,1.5458974838256836,1,30666.698110104582
-120.643310546875,38.84566879272461,42,2369,339,1089,473,1.5547049045562744,1,72307.59457939051
-117.94779205322266,34.15484619140625,31,2830,731,2604,576,2.4495089054107666,0,174217.50599553928
-121.99124145507812,38.12554931640625,31,3479,576,2213,340,9.540116310119629,3,493250.52884308813
-119.97540283203125,36.578250885009766,40,1567,321,417,311,1.4576977491378784,1,45820.73689949556
-116.66824340820312,34.4018669128418,23,2245,518,714,419,2.7176105976104736,1,90581.45914492007
-120.5423812866211,35.7168083190918,27,3231,672,1309,442,6.761397361755371,4,341847.5462553569
-117.4967041015625,33.32377624511719,35,812,181,336,130,3.814701557159424,0,266595.7449645437
-116.54624938964844,33.16995620727539,11,4153,755,2188,681,4.863461017608643,1,174499.5016632989
-119.60968017578125,36.29703140258789,19,2226,515,884,426,2.7464826107025146,1,96874.15423154976
-121.26914978027344,39.41792297363281,34,5602,678,4708,937,1.8789488077163696,1,110730.6244971405
-117.79100036621094,33.79241180419922,14,5026,840,2870,842,5.78397798538208,0,268420.53728096286
-118.15670776367188,33.73185729980469,40,2022,461,1711,407,4.469212055206299,0,118275.83178099552
-118.92050170898438,34.875728607177734,33,812,215,812,162,2.8339741230010986,0,97640.4012885223
-117.96833801269531,34.11540222167969,38,844,177,406,79,2.6039888858795166,0,154106.96410789384
-122.61494445800781,40.30999755859375,41,1470,405,353,287,1.8382878303527832,4,64215.99003943053
-121.2778091430664,38.81389617919922,18,1019,237,313,139,1.3651862144470215,1,75862.47221431627
-122.51448822021484,38.261634826660156,50,2881,510,855,352,1.2369426488876343,3,125325.02112158897
-117.356689453125,33.30791473388672,24,1054,277,834,208,3.398221015930176,0,272896.4003392021
-117.46050262451172,34.34918212890625,40,327,116,168,51,1.7342861890792847,1,49113.690683223846
-120.63168334960938,35.96975326538086,7,12191,1372,3147,925,7.805045127868652,1,380068.97333427856
-121.27714538574219,38.61531066894531,47,1928,458,874,376,1.6993415355682373,1,60997.32715018377
-117.98468780517578,33.1761589050293,34,1458,339,814,288,2.8229479789733887,4,158998.00624047927
-118.02886962890625,34.184417724609375,22,3317,874,1812,569,3.375471830368042,0,195121.71658310783
-117.83535766601562,33.80123519897461,31,2655,614,1150,478,4.439821720123291,0,304093.5276166553
-122.11621856689453,37.46916198730469,27,1565,451,403,162,4.0298309326171875,3,204705.96010616282
-119.65802764892578,36.73600769042969,26,4393,882,2252,1052,2.2928972244262695,1,75171.73966100713
-117.81517028808594,34.312416076660156,49,901,344,774,167,2.444201707839966,0,157422.01679413728
-117.5647201538086,33.16100311279297,25,5210,1020,1955,939,7.455898761749268,4,233920.53453208497
-118.27679443359375,34.53474044799805,20,4700,423,1048,221,14.172661781311035,0,489806.9353779378
-121.69820404052734,38.23581314086914,18,2849,541,2002,305,5.219630718231201,1,266444.6389226182
-121.55435943603516,40.79737854003906,23,3681,674,961,970,2.0099592208862305,1,53663.88398451818
-121.16309356689453,39.13084030151367,42,3847,876,1440,650,1.3932722806930542,1,124047.90332963588
-117.5936279296875,33.363834381103516,20,2428,567,2570,394,2.7728095054626465,4,171409.91070292922
-120.40599822998047,35.72560119628906,22,19220,3657,4578,2369,2.6496570110321045,0,228965.20774131044
-120.70061492919922,36.372074127197266,25,6097,687,2313,693,9.012075424194336,0,367094.84396387386
-118.15536499023438,33.787357330322266,40,2590,643,1911,597,3.4440340995788574,0,201017.969331127
-122.2262954711914,37.91392517089844,30,2992,354,2261,387,5.9794182777404785,3,348921.1757709936
-117.85798645019531,33.63669204711914,40,831,232,547,85,3.8255319595336914,0,208595.93474712773
-118.26194763183594,34.0734748840332,31,3167,765,1779,494,4.020183563232422,0,220318.6230114033
-116.90731048583984,33.27724075317383,19,3738,1087,2474,721,4.885439395904541,0,180715.49641475652
-121.96599578857422,37.64720153808594,41,2895,535,1046,281,2.3544108867645264,3,178172.52961199303
-116.77615356445312,33.96188735961914,16,4724,696,1565,481,2.876556158065796,1,103312.54891698764
-121.51260375976562,38.19581604003906,41,2164,428,357,234,3.239013671875,1,61984.451823277006
-118.2137222290039,33.47041320800781,36,597,195,199,118,4.249785900115967,4,356315.5138803738
-117.7986831665039,34.23046112060547,40,1921,473,918,294,5.4966301918029785,0,276225.48454592953
-118.12828826904297,34.02410888671875,35,1178,328,1321,239,2.1678988933563232,0,132593.12932585558
-118.26637268066406,34.099525451660156,33,1187,236,539,174,3.042696237564087,0,167997.9196718126
-117.78009033203125,33.947120666503906,37,3491,845,2769,580,2.3639001846313477,0,119446.93450962007
-117.7298355102539,33.93855285644531,26,5057,646,1635,554,6.184168338775635,0,224665.83621449262
-121.51366424560547,39.84242248535156,47,3501,874,1214,737,1.5308036804199219,1,84924.38537824964
-122.25463104248047,38.116455078125,52,3119,571,1312,445,4.623301982879639,3,377341.30231062666
-122.40230560302734,38.138057708740234,29,4935,739,2193,728,5.105708122253418,0,290824.76606726553
-122.03034210205078,37.83880615234375,18,5710,1017,2765,767,5.799203395843506,0,315212.8725314966
-116.52218627929688,32.984619140625,12,2115,370,818,313,3.1132593154907227,4,171352.723876849
-117.6997299194336,33.55852127075195,20,4013,844,1556,591,4.317564010620117,0,276594.4208473285
-122.47767639160156,38.457740783691406,42,4552,669,2535,878,3.2875499725341797,3,243756.45280965505
-116.3258285522461,33.829097747802734,34,1611,399,1035,365,2.3165838718414307,1,49951.02377524205
-116.79230499267578,33.46470260620117,26,1199,291,792,174,3.0336496829986572,1,176925.10333027283
-117.51145935058594,34.45060348510742,22,5663,1101,2699,711,3.4288346767425537,1,80526.22960214617
-115.79168701171875,33.12174606323242,17,4919,1524,1600,675,1.824550986289978,1,93131.8810157345
-120.92237091064453,39.11933898925781,23,3244,533,861,459,2.208831787109375,1,46258.39404970749
-121.4969482421875,38.02791976928711,22,4554,670,3127,637,2.816199779510498,3,139302.30202777943
-122.61959075927734,39.944366455078125,6,8639,1170,1755,832,2.406038522720337,1,126183.48217946007
-117.49691009521484,33.37138748168945,28,1270,339,1494,314,2.4533824920654297,0,149128.06200957228
-117.90530395507812,33.75629425048828,30,2141,622,1588,609,1.7687017917633057,0,180063.4841345448
-119.91130065917969,37.5654182434082,20,1982,285,1877,342,2.2469139099121094,1,94023.08525735405
-117.42499542236328,34.256996154785156,42,856,224,468,176,3.2898247241973877,1,51409.109639018214
-116.99981689453125,33.038883209228516,38,289,86,156,35,1.962762713432312,4,412643.58565552544
-121.32394409179688,37.18072509765625,49,1148,311,395,197,2.0276925563812256,0,92679.56843683156
-116.52193450927734,33.1882438659668,14,2523,629,524,517,2.0512173175811768,4,88887.24834703395
-119.36807250976562,36.914710998535156,30,1835,398,1247,374,1.7026500701904297,1,52982.355758958736
-117.25257110595703,33.05237579345703,19,2737,697,1997,640,4.300442218780518,4,214711.80132755227
-117.65995788574219,33.89306640625,48,2483,505,1125,430,1.9554755687713623,0,151534.4776916448
-117.71807098388672,33.44692611694336,35,234,95,197,38,2.799501419067383,0,89584.88259173375
-117.6880874633789,34.45161437988281,37,980,268,566,169,2.625234603881836,1,117373.16484867748
-117.21361541748047,34.335575103759766,31,2599,480,557,434,4.839233875274658,1,74291.39829203935
-122.05140686035156,38.18528366088867,17,2580,541,984,595,4.108275890350342,3,255417.0957205428
-118.47412872314453,33.97748947143555,27,2400,551,1205,346,6.168859481811523,0,432598.7192406811
-117.08539581298828,34.617218017578125,45,1019,249,637,172,1.17681086063385,1,141885.28048204826
-117.91314697265625,33.622093200683594,47,2994,774,2358,657,2.6986966133117676,0,164306.98541037904
-120.0870132446289,35.213417053222656,4,7552,1260,4064,1036,3.731586456298828,0,265378.789013478
-118.38005065917969,35.8659553527832,26,1467,349,1087,265,1.7579492330551147,1,101741.51248780606
-118.30890655517578,34.20050048828125,34,2485,393,1168,240,7.865068435668945,0,160257.75143913415
-117.48509216308594,33.89784240722656,43,806,299,349,146,2.023380756378174,0,141129.4702954299
-118.56118774414062,34.27897644042969,47,1206,446,921,265,1.3788880109786987,0,176362.86361950423
-118.6949462890625,34.445919036865234,36,1851,403,1091,270,3.261229991912842,0,203051.04005749666
-120.54383087158203,36.450992584228516,31,787,164,649,127,2.456273078918457,1,137607.46665184142
-117.96343994140625,33.50382995605469,30,2810,323,448,182,12.510814666748047,4,497940.92316674447
-121.89299011230469,38.15777587890625,40,1577,421,727,244,3.6848385334014893,1,157984.62409742837
-117.3316421508789,33.83214569091797,33,2214,386,1468,205,3.6219842433929443,0,144716.75902637356
-117.68321228027344,33.77009201049805,22,5385,882,3184,753,8.870776176452637,0,491985.7018638542
-117.03118896484375,32.80701446533203,24,2340,508,571,395,4.165564060211182,4,171772.74808489202
-117.35167694091797,34.318782806396484,33,3191,596,1773,611,2.8067357540130615,1,110890.62545172854
-118.00636291503906,33.895729064941406,41,3200,911,1212,516,4.721292495727539,0,292000.11916079465
-120.90496826171875,38.42714309692383,15,4068,849,3199,687,3.523730754852295,1,92889.61040721314
-120.70828247070312,38.44564437866211,8,2962,540,3065,504,4.245662689208984,1,145518.33461340633
-117.1590576171875,33.38954162597656,33,2453,442,636,330,7.499344825744629,0,494703.6712171184
-118.27701568603516,33.96007537841797,35,3719,752,1757,622,3.6674559116363525,0,134891.42591228045
-117.17662048339844,33.365718841552734,8,6141,868,2164,1075,6.4389448165893555,0,306377.34088968555
-117.6256332397461,33.750572204589844,29,4831,1292,2008,827,1.6914567947387695,0,130292.31243850273
-117.96951293945312,34.57366180419922,38,3484,378,973,172,5.571262359619141,0,329688.88065987604
-116.242431640625,33.20774459838867,15,5800,1112,2053,577,1.6818909645080566,1,155074.82735430312
-117.60115051269531,33.42613220214844,28,2131,580,1088,258,4.757293701171875,4,185981.36719129054
-121.5538330078125,37.59366989135742,25,9769,1275,2844,1251,3.939650774002075,0,155799.33742820373
-118.09717559814453,33.791160583496094,38,1347,320,817,296,2.36700701713562,0,105360.07621052909
-122.04676818847656,38.146934509277344,48,1338,383,493,153,2.83807110786438,3,174616.36826617568
-122.53949737548828,37.81172561645508,47,4679,1142,2193,1288,5.31202507019043,4,361165.84056967567
-116.6572265625,32.88239288330078,14,2727,619,1267,345,3.3222265243530273,4,153401.26373164856
-116.87971496582031,34.57020568847656,26,2245,488,1372,417,4.6235456466674805,1,196494.42295955942
-118.34672546386719,33.87519454956055,34,1272,336,868,339,3.5375020503997803,0,230412.85258198268
-122.12051391601562,37.78133773803711,23,1879,194,497,194,4.804512977600098,0,333075.6648232933
-119.80823516845703,35.757816314697266,24,2921,667,2250,647,3.303018093109131,0,240952.66987675065
-118.18656921386719,33.93133544921875,41,1887,291,632,222,4.753890514373779,0,384573.3063009691
-117.39276123046875,33.50493240356445,28,4419,862,2160,685,6.472196102142334,0,245672.26712880904
-118.28932189941406,33.96916580200195,34,458,133,287,48,2.0961520671844482,0,139736.26532829745
-118.25326538085938,34.89672088623047,31,4238,1039,1748,655,1.2020392417907715,0,170712.3074125284
-121.50881958007812,37.855716705322266,26,3540,534,1739,408,5.8962836265563965,3,199785.69749502104
-117.8434066772461,34.01240158081055,36,1803,388,856,258,4.639371395111084,0,318924.2235496614
-118.13052368164062,33.65127182006836,13,10627,1781,3683,1374,4.27984619140625,0,114187.28984054342
-117.90269470214844,33.71818542480469,32,3371,791,1259,425,7.8469696044921875,0,180213.02391131327
