longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-121.26850891113281,37.757747650146484,21,2731,377,963,477,5.437186241149902,3,342084.622814751
-117.93206787109375,33.74284362792969,29,1011,190,529,91,3.4980664253234863,0,213616.8534881072
-116.73147583007812,34.53413772583008,24,5167,1308,1957,1080,1.4757962226867676,1,73836.4919130041
-122.0650863647461,37.96284484863281,40,3156,679,1678,654,2.4609954357147217,3,234606.63493981748
-117.42271423339844,33.584312438964844,30,1136,300,641,161,2.700455904006958,4,123547.72635852802
-122.35014343261719,38.54094696044922,20,502,144,418,94,2.7287065982818604,0,130552.25136717947
-118.11607360839844,33.705970764160156,31,611,185,508,94,3.4736344814300537,0,283094.93389073043
-122.18682861328125,37.94151306152344,44,3420,730,983,501,4.382575988769531,3,495935.1216864676
-119.14415740966797,35.07806396484375,51,5803,1558,2318,1177,3.757061004638672,0,499823.92963160784
-121.76374053955078,38.429405212402344,18,1103,249,929,215,3.000986099243164,1,102361.58105890035
-117.9504623413086,33.97079086303711,51,1784,589,954,301,2.311309337615967,0,137625.9499573288
-118.54335021972656,34.37088394165039,43,732,202,796,125,2.6851003170013428,0,166531.81326272304
-117.95133972167969,34.587947845458984,35,2179,578,1529,256,2.5975193977355957,0,157866.20989487832
-120.82768249511719,37.46270751953125,38,1858,363,1017,263,2.3468856811523438,1,153936.72454894474
-121.04872131347656,37.886802673339844,27,2475,592,1939,373,2.256027936935425,0,137301.97102445524
-117.82659149169922,34.0830078125,35,3176,958,2532,592,4.449574947357178,0,271158.7331875992
-120.56160736083984,38.05635070800781,29,2238,399,856,427,2.23162579536438,1,110421.18834676512
-117.02825927734375,33.861576080322266,35,2112,600,1992,459,3.0409305095672607,1,180945.5023498219
-121.38827514648438,37.8443717956543,47,1347,357,247,130,3.2209157943725586,1,184806.56150344602
-117.7518310546875,33.573333740234375,30,2901,430,1442,318,6.121791362762451,0,187190.10765372947
-117.24806213378906,33.57137680053711,20,7130,1229,3668,1157,6.563955783843994,0,254457.63275395022
-117.93206024169922,33.87472152709961,30,1703,276,605,220,4.573124408721924,0,131242.50478417016
-121.00988006591797,38.08451843261719,29,1706,280,932,318,3.6572964191436768,1,118681.18122867474
-116.56446075439453,33.40869903564453,32,1031,295,639,182,1.7669960260391235,1,63184.0040924979
-122.5351333618164,38.899662017822266,33,3901,895,1494,527,3.5675625801086426,1,196283.65162957917
-117.81542205810547,33.83851623535156,44,2220,391,595,209,4.5231218338012695,0,311433.53301935876
-120.07884979248047,37.07036209106445,20,3621,541,2519,479,1.7263563871383667,1,119275.63553635587
-117.67167663574219,35.283756256103516,23,2638,465,1564,449,1.7801958322525024,1,93685.82449972875
-122.44567108154297,37.4940185546875,32,1098,203,787,86,3.3024203777313232,3,198900.42015346332
-121.3973159790039,38.01241683959961,13,5065,865,2230,794,4.084131240844727,1,147868.94895432552
-118.33970642089844,35.49807357788086,40,974,329,778,256,1.7545042037963867,1,84538.56197217348
-118.14788055419922,35.346805572509766,7,6044,731,1912,905,5.445738792419434,1,485841.9589504478
-118.91525268554688,35.286773681640625,9,571,132,553,57,2.4620866775512695,1,161758.66213327606
-119.42139434814453,34.51729965209961,37,9299,1178,3400,714,12.723282814025879,4,492775.44058847206
-121.62184143066406,38.3361701965332,25,5179,897,2119,823,4.2484025955200195,1,109669.10015878647
-118.98487091064453,35.673973083496094,35,1644,310,976,248,2.8726415634155273,1,104915.90417878998
-117.63687896728516,34.036006927490234,36,1652,314,313,157,5.31736946105957,0,75236.53183344626
-121.34050750732422,38.59994888305664,25,1528,385,302,300,2.1089279651641846,1,59359.08393349624
-121.20353698730469,39.35860061645508,15,1906,334,645,365,1.9177942276000977,1,85501.10110522209
-117.14144897460938,32.94744110107422,24,799,249,366,132,2.1741347312927246,4,137449.5253117338
-116.74089050292969,33.88433837890625,25,1343,278,638,188,2.803900957107544,1,154430.42722100957
-121.69414520263672,37.72646713256836,25,1973,562,1266,261,3.8792355060577393,1,179638.30222181685
-118.80486297607422,35.86686325073242,20,1243,272,835,165,3.1299490928649902,1,108210.4663900471
-118.45736694335938,33.99871063232422,42,1094,134,424,116,5.046785831451416,0,310666.83388943184
-121.6458740234375,36.62572479248047,21,1187,310,779,195,2.630542039871216,0,201630.33708663058
-122.4722671508789,38.164852142333984,52,2719,381,944,346,6.649075031280518,3,497758.45584452176
-118.32158660888672,34.592647552490234,43,3089,509,1224,475,6.077198028564453,0,496463.6092480728
-121.89994049072266,37.44463348388672,40,725,222,184,86,2.853830337524414,1,136429.83284661625
-117.9888916015625,34.17694091796875,43,1699,382,955,238,3.3433473110198975,0,171461.739474414
-121.77935028076172,37.79478073120117,49,835,202,569,215,3.666947364807129,3,97898.25280745898
-117.93231201171875,33.753990173339844,18,3609,875,2660,952,4.287576198577881,0,242836.47258159422
-122.28901672363281,38.1611442565918,48,1593,463,1003,300,3.951211452484131,3,97802.51339424276
-117.0835189819336,33.10602951049805,30,1094,308,440,114,1.2039765119552612,4,165603.65430178802
-118.09385681152344,33.71488571166992,37,4055,919,2379,769,6.383677959442139,0,367047.240665423
-122.20618438720703,37.73378372192383,23,2820,522,1986,453,4.8362274169921875,3,240884.0821037659
-117.29682159423828,34.11369705200195,35,1365,307,668,186,2.1056125164031982,1,76332.77197163158
-119.7014389038086,35.265682220458984,14,1668,230,1020,170,4.8715314865112305,0,308141.9831293501
-118.3564453125,34.53682327270508,28,7964,1589,3634,1432,2.903468608856201,0,140994.83977848568
-122.13469696044922,38.195892333984375,29,1773,352,1437,369,2.156480550765991,3,174141.15104088763
-117.30284881591797,33.40489959716797,23,1478,359,1006,176,2.0247604846954346,0,163117.3724759303
-116.85150146484375,33.999542236328125,17,3554,718,2275,649,3.502307891845703,0,385865.75752480095
-116.81344604492188,33.3967170715332,27,1720,346,769,213,2.065276622772217,4,127591.6564381326
-117.69190979003906,34.269107818603516,40,1324,219,412,195,3.3598265647888184,4,332223.0760855527
-121.45794677734375,39.72867965698242,25,2311,587,503,264,1.7013826370239258,1,67712.69916650561
-122.67948150634766,38.34016418457031,51,1014,252,569,271,2.812664031982422,4,44744.08538414403
-118.3170166015625,35.23057556152344,40,1085,257,594,176,1.437976598739624,1,94818.96789580207
-121.34945678710938,37.00090026855469,35,3853,642,1432,654,4.7443013191223145,0,283398.24777854234
-118.0802993774414,33.3087158203125,24,875,207,400,118,4.996100902557373,4,203836.8885237854
-122.65241241455078,38.20772171020508,36,5005,674,2736,916,5.099132061004639,3,281685.26894696907
-122.13541412353516,37.637908935546875,51,2551,526,1081,555,3.499394655227661,3,323688.4801076407
-117.0214614868164,33.31948471069336,21,5184,971,2487,1175,2.8271267414093018,4,133029.79973256556
-118.25712585449219,33.86782455444336,50,1453,364,1448,209,3.5484585762023926,0,119190.26321916527
-122.16304779052734,36.91847229003906,23,2436,553,927,484,4.981834411621094,4,365900.16729082534
-119.34037780761719,35.529693603515625,18,2686,583,1345,322,4.4572906494140625,1,215813.73657834926
-122.44364929199219,37.7509880065918,20,5184,1021,2583,1228,3.713244676589966,0,262433.2103716113
-119.09305572509766,35.16667175292969,22,3573,640,1603,663,4.6381144523620605,1,87301.68168833177
-121.82122802734375,36.858001708984375,22,2393,534,1495,343,4.3822340965271,0,346147.83039677393
-120.71148681640625,37.610843658447266,14,810,190,616,111,3.574660062789917,1,124792.19800083728
-118.61556243896484,34.092567443847656,41,1594,347,807,321,3.605682611465454,0,170959.8044860765
-117.99561309814453,34.453548431396484,26,4752,865,3440,944,4.804549217224121,0,146711.1876615599
-117.44896697998047,34.90719223022461,39,1047,270,505,108,2.062973737716675,1,136402.04651107953
-118.38909149169922,34.160072326660156,31,1370,260,510,269,5.556560516357422,0,138997.21765435324
-121.30751037597656,37.64065170288086,16,1734,310,913,271,4.656980514526367,1,160486.17551391912
-121.39892578125,37.04716110229492,14,2046,343,822,178,4.872928142547607,0,248597.80953450545
-117.00637817382812,33.78916549682617,42,2308,606,908,548,2.60489821434021,0,50275.62496666016
-118.56549835205078,34.24061584472656,20,2713,565,1712,487,4.031564712524414,0,174615.87648537356
-119.35385131835938,36.45035171508789,15,14193,1808,6005,1635,3.279902935028076,1,121819.05527634609
-116.71363067626953,33.752708435058594,18,2761,667,1780,579,3.553560495376587,0,144784.16040604303
-117.91615295410156,34.076690673828125,41,1267,342,631,164,3.259740114212036,4,127500.91875270806
-118.28679656982422,34.766441345214844,16,7602,1540,5689,1322,5.014946937561035,0,218845.2449684849
-117.29708099365234,33.80559539794922,12,5134,638,1074,780,4.277884483337402,0,138233.56416463398
-117.90814971923828,34.218631744384766,18,1130,490,515,228,1.8788856267929077,0,50906.67683265466
-117.34413146972656,33.49015426635742,37,718,222,473,111,1.6772078275680542,0,120087.25949720788
-121.99562072753906,37.30735778808594,49,3486,702,1349,720,4.0534443855285645,3,374506.5324603817
-117.77464294433594,33.784908294677734,23,13483,2253,4886,2040,2.4014883041381836,0,106818.40628830425
-118.23279571533203,33.99692916870117,40,996,246,521,174,3.837541103363037,0,165545.80891330173
-117.41532897949219,34.15089416503906,45,1430,388,549,243,2.550184965133667,1,72737.82368222729
-121.56969451904297,38.0315055847168,27,2882,540,1297,368,2.0657551288604736,3,190659.85185618198
-121.49736785888672,38.47890853881836,11,1656,358,1336,231,5.373724460601807,1,183761.6815181575
-118.0639419555664,33.89763259887695,42,1799,476,1730,282,5.794548511505127,0,184774.080961658
-121.6622085571289,37.95945739746094,28,193,68,107,27,1.5768593549728394,3,65297.491859464346
-121.63924407958984,36.5297737121582,30,2479,415,1053,426,3.914652109146118,0,274449.6454016728
-118.10508728027344,33.8576545715332,33,616,147,320,62,3.4014089107513428,0,166116.09743392578
-118.21604919433594,35.071006774902344,34,3448,757,828,489,2.5716919898986816,1,88849.25966235212
-117.97940826416016,33.87812042236328,36,2705,636,1258,487,4.697257041931152,0,432215.4024615145
-118.01349639892578,34.22330093383789,37,2927,714,1620,474,3.1467623710632324,0,271632.9623000703
-122.56840515136719,38.66899871826172,15,4143,619,1785,668,5.906310558319092,0,183808.69981752336
-118.39849853515625,33.98487091064453,25,2300,513,1385,391,5.415853977203369,0,182644.68554658818
-118.28229522705078,34.407623291015625,46,4803,635,957,305,9.741012573242188,0,495783.8320425889
-116.82428741455078,34.22771072387695,27,2862,646,1466,426,1.4583675861358643,1,137638.99412743593
-116.83797454833984,33.242103576660156,10,8514,1167,3960,1028,6.977996826171875,1,371220.0258580887
-121.93946075439453,37.823516845703125,21,1068,200,638,107,3.9642019271850586,3,163029.3791492795
-118.22843170166016,35.68656539916992,10,3161,834,2685,563,3.669302463531494,1,133888.15387144274
-118.48619079589844,34.8461799621582,31,1618,306,435,181,3.7070364952087402,1,71902.20597295578
-120.55082702636719,36.198753356933594,35,2786,570,1994,611,3.376337766647339,1,160634.78338741066
-120.28715515136719,35.15126037597656,9,8339,1297,5012,1335,4.795459270477295,0,271785.33740385796
-117.50767517089844,34.17216491699219,29,697,207,769,121,3.202143669128418,0,171805.16873795024
-121.63138580322266,37.90705108642578,18,2220,582,1367,278,3.9088613986968994,0,265983.1107453108
-121.80064392089844,37.84189224243164,30,727,145,308,107,3.22841739654541,1,117263.24389936822
-118.09851837158203,34.044342041015625,27,4148,983,2325,967,3.6033756732940674,0,206986.42821101105
-116.64288330078125,34.228111267089844,16,3574,882,1295,522,2.5021884441375732,1,71546.1845498626
-119.98423767089844,37.07128143310547,31,1540,351,868,272,2.719609498977661,1,130285.03539051978
-121.5264892578125,38.2093391418457,35,4436,863,954,797,2.601191759109497,1,281071.9924778658
-116.44052124023438,33.66398239135742,8,4786,814,2191,698,4.41351318359375,1,145743.39557078978
-122.21668243408203,37.985504150390625,34,3657,448,1613,586,4.72246789932251,3,242557.67233930156
-117.7719497680664,33.86359786987305,38,1234,242,596,187,4.090596675872803,0,209371.1449980807
-117.82571411132812,33.98688888549805,34,2022,557,1633,372,3.1474597454071045,0,231577.7261368845
-118.27050018310547,34.17363357543945,29,6530,1118,3857,1175,5.3066205978393555,0,167879.26959196568
-117.00675964355469,33.42074966430664,5,17963,3264,5715,2966,3.134659767150879,0,245473.82518490526
-121.53968048095703,39.64399719238281,29,4239,755,1130,581,2.5758678913116455,1,70583.76029058483
-120.66292572021484,37.007904052734375,43,1033,172,415,149,1.8695851564407349,1,52427.00476744083
-122.15389251708984,38.27534866333008,46,983,230,661,258,2.5354700088500977,3,124748.15327553058
-116.83418273925781,33.33711624145508,7,4979,890,2933,522,3.825713872909546,0,187043.9373139498
-119.95651245117188,36.204986572265625,26,798,274,420,136,1.402197241783142,0,88530.48797300368
-116.56121063232422,32.94133377075195,5,14678,2734,7492,2228,6.537291526794434,4,279853.12402097747
-120.63389587402344,37.97498321533203,23,935,173,540,121,2.128387928009033,1,63445.36761334903
-121.60588073730469,37.192718505859375,39,5129,499,1387,270,11.595555305480957,0,396676.56034364185
-119.77637481689453,36.3558464050293,36,629,164,230,66,1.4260331392288208,1,102335.87216207522
-119.44180297851562,34.49467086791992,21,1640,338,1312,301,3.861318588256836,0,163322.1756607519
-118.33540344238281,34.297821044921875,35,3396,680,2199,779,3.1537699699401855,0,185429.7761156799
-118.29833221435547,34.64052963256836,40,2365,319,697,184,3.8054251670837402,0,493182.8748221148
-121.80470275878906,37.97602462768555,50,3292,637,3478,798,2.564034938812256,3,120330.00980131117
-121.51753234863281,37.6097412109375,32,2449,364,1659,332,2.210726261138916,3,107861.75469448301
-122.61251068115234,38.17593002319336,50,2686,781,1358,828,3.4610679149627686,3,255075.27481632947
-117.49861145019531,33.713294982910156,29,1355,511,858,206,2.8990745544433594,4,207726.20745701418
-118.20146942138672,33.67620086669922,32,2851,572,1057,646,5.900364875793457,0,498845.8718821268
-121.87789154052734,39.700347900390625,26,1900,345,455,209,2.5442516803741455,1,105784.61499473407
-121.73944854736328,37.89777374267578,22,2680,380,1042,443,8.369980812072754,0,497640.53211119806
-119.33258819580078,36.20690155029297,10,16040,2803,4207,2153,3.214744806289673,1,62528.475088426385
-116.98389434814453,33.185916900634766,17,6708,1302,2429,1398,3.549156904220581,4,265693.4250926976
-117.712890625,33.511444091796875,18,8415,1366,3612,710,12.89871883392334,0,495623.36261123815
-121.89220428466797,38.11023712158203,21,1668,239,581,309,4.009783744812012,3,140646.15811518682
-117.65349578857422,33.515586853027344,33,2143,539,1502,361,2.2816531658172607,4,179227.51653600315
-119.21617889404297,36.573970794677734,18,4281,871,2229,769,3.6314597129821777,1,114937.23043025866
-121.96559143066406,37.94996643066406,52,1082,354,796,472,2.0732829570770264,3,79953.72156188491
-121.80830383300781,37.67442321777344,30,3912,420,1340,472,2.1747288703918457,0,130988.45438425956
-121.74092864990234,37.63780975341797,22,3818,758,2436,486,6.105907917022705,3,203575.6628456022
-116.46912384033203,33.31032943725586,27,3236,708,1489,671,3.381774663925171,1,70633.20699679214
-117.47185516357422,34.01652145385742,36,1669,332,990,256,3.815340280532837,1,123697.61537116578
-118.4672622680664,34.56787872314453,50,2736,760,522,485,1.8159091472625732,1,223696.87560585685
-122.29393005371094,37.674835205078125,31,4617,686,1783,596,4.2491021156311035,0,209240.06607364782
-120.69206237792969,38.82114791870117,18,5444,1086,2327,778,3.0960187911987305,1,133450.83369052428
-120.75325775146484,38.06437301635742,20,1529,324,1701,263,3.8238260746002197,1,89751.58413667606
-118.82571411132812,36.10263442993164,3,12966,1981,5516,1435,3.87056303024292,1,117522.5289011234
-118.79943084716797,35.18722152709961,21,3073,378,736,476,5.328833103179932,1,132972.06721846815
-121.1714859008789,37.9486083984375,41,2050,359,816,379,3.1509006023406982,1,52950.85246983577
-118.29833221435547,34.833282470703125,31,3688,790,2979,538,4.657917022705078,0,192091.63010901347
-116.16587829589844,33.60797119140625,20,1321,368,797,236,2.154813289642334,1,87014.49770468684
-121.47969818115234,38.439430236816406,21,1395,254,768,188,4.225706100463867,1,135255.4659665233
-122.59691619873047,37.884098052978516,51,1750,442,912,367,3.5816361904144287,4,242458.13660644743
-117.92744445800781,33.73942184448242,22,3739,640,3001,576,4.485864639282227,0,192662.451014473
-119.676025390625,37.04301071166992,19,5855,978,2950,814,2.7513139247894287,1,407716.5282901999
-117.59315490722656,33.71261215209961,50,1408,705,1168,415,1.3159940242767334,4,72085.30318318991
-118.31412506103516,35.165000915527344,8,3453,598,1902,480,3.1218011379241943,1,183472.20344863262
-118.9468994140625,35.270469665527344,31,1732,422,766,201,2.984975814819336,0,224465.11442833906
-117.90048217773438,33.31247329711914,30,3786,975,2811,892,3.7546980381011963,0,187078.75453196513
-117.98562622070312,34.20641326904297,32,1325,347,1311,233,3.525217294692993,0,147873.41581390225
-116.45619201660156,33.62385559082031,21,3186,664,1049,488,2.81622314453125,1,83959.60754800292
-116.67759704589844,33.67027282714844,21,2341,516,1314,306,2.6846961975097656,1,145582.45869158494
-121.21040344238281,38.596866607666016,8,8535,1483,1942,1117,3.7859089374542236,1,66219.36006892537
-122.55864715576172,38.61555862426758,29,5424,920,1198,505,5.804136753082275,3,449681.24009878625
-117.45458984375,34.79987716674805,39,3008,667,1230,499,3.384638786315918,1,51226.55450155135
-120.53657531738281,37.254703521728516,32,2052,339,881,368,2.6372225284576416,1,64786.16839671024
-122.34313201904297,37.969234466552734,36,2707,526,1115,316,4.6908040046691895,0,321367.01916769275
-122.08551788330078,39.2108154296875,18,7152,1598,2150,1073,1.5408622026443481,3,206124.1409029737
-117.98504638671875,34.216617584228516,21,3718,724,2013,765,4.8383708000183105,0,363287.89281630405
-117.69763946533203,33.533687591552734,22,877,278,254,192,3.0251574516296387,4,125968.0388249163
-118.04737854003906,33.93996047973633,24,2293,535,1342,423,3.516692876815796,0,219127.31996720558
-122.01976776123047,37.79243469238281,50,2215,558,1510,538,3.4644670486450195,3,263441.49831626867
-118.70111083984375,35.619632720947266,17,4724,1100,2390,871,1.6666501760482788,1,72992.20754232322
-121.47886657714844,38.18852233886719,25,1468,323,627,240,2.836674451828003,1,209802.54914214637
-121.74341583251953,39.18228530883789,20,3254,416,1259,442,4.732301235198975,1,132880.83933428556
-121.31453704833984,36.16567611694336,38,4245,561,1622,331,11.750800132751465,0,495734.53703808784
-122.15617370605469,36.91559600830078,33,3302,380,1258,189,6.397107124328613,0,247409.06966497868
-118.40841674804688,33.98225021362305,32,1506,324,772,269,4.440943241119385,0,260636.84481914504
-121.9028091430664,37.59395980834961,46,8318,1760,1627,1482,3.896371603012085,3,228045.84256260682
-118.26060485839844,33.82322692871094,27,1562,482,863,368,2.8639986515045166,0,153137.569013795
-120.99695587158203,37.905269622802734,32,1690,325,538,367,1.4272258281707764,1,67598.07368438877
-120.78288269042969,35.454620361328125,16,1990,337,1109,199,5.668588161468506,0,206493.38838986677
-118.40306854248047,35.5322380065918,14,1338,327,752,331,2.5932648181915283,1,99752.45443551335
-117.22062683105469,33.2657585144043,44,1010,295,382,224,2.9426939487457275,4,172487.70414469045
-117.91664123535156,34.744041442871094,26,4723,1043,4438,698,4.5133490562438965,0,170015.604326844
-116.7900161743164,33.923675537109375,27,2986,601,713,649,4.2575459480285645,1,111523.56604744087
-122.17438507080078,37.64612579345703,44,1314,144,954,138,5.191640377044678,3,254075.488451763
-117.48593139648438,34.38871765136719,49,1013,338,705,197,3.397704839706421,1,78938.81245016486
-118.04701232910156,33.63733673095703,50,1975,790,1970,699,2.2329039573669434,0,80089.7383125663
-120.99473571777344,39.660919189453125,36,3772,678,1807,750,2.6305489540100098,1,111858.18310277599
-121.19912719726562,38.66619110107422,9,3769,890,1416,793,3.175894260406494,1,88707.15352469044
-121.63919067382812,38.88300323486328,21,2705,498,919,441,2.756577491760254,1,65929.34751811724
-116.83943939208984,33.009403228759766,44,6232,1405,1558,1462,1.3758716583251953,4,71679.0764342416
-117.97750854492188,33.547183990478516,44,1862,438,1055,251,4.9530792236328125,0,157866.43791192718
-117.123046875,34.19468307495117,29,1076,370,950,179,1.8692420721054077,1,125914.24151662752
-117.94163513183594,33.76484298706055,34,2537,535,1629,593,3.928960084915161,0,145184.60514677508
-117.06409454345703,33.2840461730957,35,603,307,399,205,2.1743228435516357,1,119926.40285269674
-117.41665649414062,33.21943283081055,42,2934,545,515,405,2.6071560382843018,4,361383.32174832915
-122.30845642089844,37.70573043823242,15,3707,528,1644,448,5.753729820251465,0,276699.59425320197
-121.83439636230469,37.841339111328125,33,2407,426,1053,235,2.9429550170898438,4,170689.80214219735
-122.07416534423828,37.60036849975586,51,1380,526,456,208,1.9807102680206299,3,229452.23921592807
-118.20329284667969,34.98066329956055,29,3493,694,2480,585,4.375969409942627,1,123593.7559119333
-119.79935455322266,36.66796112060547,39,1192,355,444,163,1.9671138525009155,1,78472.86518383388
-121.406005859375,37.23163604736328,23,4790,738,1610,858,5.2006611824035645,1,224521.33389531358
-117.75261688232422,33.97748565673828,32,2710,712,1516,498,2.3052196502685547,0,205335.02004377157
-121.61380004882812,38.172386169433594,22,1487,451,1872,318,3.0458016395568848,1,110649.17199629347
-120.43268585205078,38.020774841308594,35,4318,807,2745,773,3.063969135284424,1,81624.92180805231
-118.64942932128906,35.910499572753906,7,13491,2524,3679,2012,3.442373514175415,1,125312.62871454825
-118.05147552490234,33.28633117675781,34,4419,1029,1816,805,4.260891914367676,0,284285.37345136213
-121.8597640991211,37.48529815673828,29,5322,1318,2673,988,3.4379942417144775,4,232917.84275207017
-121.13507843017578,39.37712860107422,20,1276,330,491,169,1.678362488746643,1,71760.54149305617
-121.63550567626953,38.00733184814453,35,3116,813,510,654,1.8687671422958374,1,77118.08198674547
-118.0211181640625,33.81624984741211,46,1056,209,563,94,6.169293403625488,0,417621.0499798109
-118.2613296508789,36.074493408203125,27,4515,608,3352,622,3.6496872901916504,1,128469.94869602911
-122.12643432617188,38.48917007446289,17,6816,1426,3579,1718,4.376916885375977,3,111674.81983430978
-117.376953125,34.503631591796875,31,1015,275,488,174,2.9793882369995117,1,69229.52503662714
-121.76771545410156,37.115997314453125,21,1326,266,466,152,3.8984298706054688,0,299160.2754933357
-119.60456848144531,37.586910247802734,7,4921,762,1989,727,2.16916823387146,1,103743.6231141901
-121.51914978027344,38.040443420410156,30,2540,409,1142,325,3.6579031944274902,1,113559.27366280048
-122.19219207763672,39.01105880737305,48,1509,407,475,328,2.9894731044769287,3,120348.6506846696
-119.83453369140625,36.380584716796875,22,2129,380,1052,203,4.827246189117432,1,160657.1980222263
-121.54232025146484,38.19309997558594,23,1350,300,591,214,1.943124532699585,1,129811.29560293572
-120.93106842041016,35.998817443847656,39,3093,851,1515,599,1.5188442468643188,0,201131.82233863536
-119.65901947021484,34.891380310058594,17,608,137,226,100,5.688975811004639,0,375301.073852365
-122.28018951416016,37.88426208496094,43,4771,992,2146,887,4.817312717437744,3,278907.0430511539
-121.28569793701172,38.20649719238281,34,680,160,139,64,1.6885250806808472,1,76270.56796261534
-118.12015533447266,33.90219497680664,36,1847,365,945,220,4.463006019592285,0,188587.338735165
-117.87091827392578,32.936256408691406,22,1977,483,1153,393,2.866302013397217,4,154671.12130952187
-119.06078338623047,35.90975570678711,34,2103,289,2115,282,2.4051513671875,1,111015.63819100383
