longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.25730895996094,35.01493835449219,24,3527,772,1548,630,4.992958068847656,0,497651.40853606095
-122.27973937988281,37.42626190185547,23,5078,1067,2672,880,3.6170945167541504,0,279891.6402801418
-120.84574890136719,37.87373352050781,27,1133,259,472,145,2.518031597137451,1,108646.56089500422
-122.24380493164062,37.755699157714844,43,1740,215,670,187,5.289707660675049,3,167001.89819130796
-117.83649444580078,34.035430908203125,38,1878,372,720,275,5.3641133308410645,0,312000.57543634163
-121.41455841064453,37.7091064453125,40,5310,1333,2804,1042,1.8940520286560059,3,284695.9261796906
-117.0245132446289,34.26504135131836,12,1852,419,1119,301,2.977787971496582,1,77433.91363119517
-118.37316131591797,34.27001190185547,23,2848,504,2123,418,6.432236671447754,0,188079.06400459178
-118.15372467041016,34.64398956298828,47,3564,876,3878,664,4.3907575607299805,0,189424.78837758218
-117.67179107666016,36.40633773803711,10,15665,2408,4077,2406,2.281451463699341,1,39073.61323802389
-121.15486145019531,38.305938720703125,15,690,101,490,117,3.1387197971343994,1,105284.10089334496
-120.06394958496094,35.266109466552734,23,1840,290,555,208,9.925666809082031,0,496594.9097893136
-118.69677734375,34.17429733276367,44,1616,440,1377,285,3.020695924758911,0,245844.61138917692
-121.41027069091797,38.73173904418945,38,1242,370,317,143,1.5639197826385498,1,79343.4521175141
-122.0972671508789,38.11643981933594,15,5271,733,2001,814,5.5206522941589355,0,272632.8667089689
-117.65106964111328,34.07927703857422,28,1897,506,1204,275,2.500772714614868,0,133623.26306170464
-117.99810791015625,34.696861267089844,27,1242,313,981,202,2.4248430728912354,1,124190.55560184106
-122.16375732421875,38.515602111816406,20,5016,872,2441,846,8.513548851013184,3,497418.0414521956
-122.63047790527344,38.006248474121094,18,2116,432,1162,428,6.207678318023682,0,497968.0474682496
-121.27664184570312,40.41349792480469,20,2432,396,1258,432,2.213481903076172,1,93009.45377505048
-122.3497314453125,37.849998474121094,47,2309,568,1853,518,2.585833787918091,3,230780.32284196027
-122.37969207763672,37.59206771850586,27,2136,377,1389,334,4.526303768157959,4,278170.70843635907
-118.04447937011719,34.63352584838867,16,4082,762,2122,589,4.820921897888184,0,262599.3100054322
-121.97705078125,37.63161087036133,46,4596,542,1491,607,3.538837432861328,4,349579.8298647843
-118.3263931274414,33.75444412231445,21,12156,2665,8009,2866,5.056094646453857,0,190584.9169939895
-122.13372802734375,37.983280181884766,24,2724,505,1307,336,4.97165584564209,4,255186.86715197045
-117.54144287109375,33.589012145996094,33,1366,332,511,224,3.79042649269104,0,496578.3611523264
-118.10157775878906,33.94945526123047,27,2468,365,1176,245,5.817583084106445,0,279007.42986171145
-118.1463394165039,33.96951675415039,48,2051,472,994,418,5.74111270904541,0,286442.1293732197
-117.08051300048828,33.150875091552734,32,1780,437,605,316,4.092720985412598,4,498924.7921412938
-121.33522033691406,38.95671081542969,40,3361,957,921,730,1.6492812633514404,1,74598.39111568475
-120.86992645263672,37.74221420288086,34,2083,351,1132,306,2.4992804527282715,1,97336.98340202638
-118.34175109863281,33.993038177490234,48,1635,274,882,161,8.287262916564941,0,492519.40396992664
-118.11570739746094,34.24609375,28,4414,1000,2001,676,2.140613317489624,0,207943.56019198667
-118.05038452148438,34.232295989990234,36,1773,389,962,271,2.8212738037109375,0,166560.83983369143
-118.73713684082031,34.99679946899414,27,2864,734,2611,601,4.529545307159424,0,181101.6418557664
-122.10595703125,37.41194152832031,50,2224,412,670,294,2.0927395820617676,4,221617.9388865944
-121.4574966430664,38.503753662109375,24,2709,719,929,674,1.1069239377975464,4,103566.1802218752
-122.53756713867188,37.97953414916992,29,1573,172,247,113,5.838084697723389,0,346852.21619764174
-119.91719055175781,35.984283447265625,26,3853,810,1756,665,3.376587152481079,0,239167.15196947558
-118.00440216064453,33.947593688964844,33,1532,317,849,229,4.826225280761719,0,273610.633370408
-120.75135040283203,38.05043411254883,18,4612,692,2346,703,5.10754919052124,1,86509.85250008135
-120.61724853515625,37.273826599121094,48,1440,289,174,150,2.621715784072876,1,43688.14406989051
-117.63037872314453,34.667503356933594,28,2820,586,1365,546,4.584164619445801,1,86392.39888994678
-121.46673583984375,37.81332778930664,28,5090,887,2880,732,3.988666296005249,3,354437.968714658
-117.96337890625,34.006778717041016,33,3945,855,3291,898,2.3564813137054443,0,137439.428219669
-121.8154525756836,38.220176696777344,46,2898,399,1276,420,8.077217102050781,3,272105.19899178436
-121.39106750488281,38.95808410644531,42,2883,795,1647,557,1.4702458381652832,4,98855.06628533704
-122.47020721435547,38.005714416503906,49,1932,399,531,297,7.1220574378967285,4,493657.94334405987
-117.13087463378906,33.09335708618164,19,1319,320,626,243,2.181807518005371,4,181378.5342686546
-119.77293395996094,34.8118896484375,22,1360,413,764,214,4.661026954650879,0,235151.22244027822
-118.6236572265625,34.05470657348633,23,3494,582,906,609,5.737771034240723,0,322814.8808587373
-117.55481719970703,34.245731353759766,27,1687,340,1418,243,3.4738800525665283,0,164295.73197015323
-117.9651870727539,34.02798080444336,22,988,229,831,187,3.9791409969329834,0,146481.41957727965
-121.09318542480469,36.15436553955078,30,3528,740,1924,617,3.512735366821289,4,201799.7624274054
-118.43797302246094,34.16627502441406,27,2289,430,2176,317,4.340464115142822,0,145128.53925942458
-121.46080017089844,40.32188034057617,26,1664,321,727,287,2.3368730545043945,1,90685.20494887893
-121.18244934082031,38.076107025146484,20,1820,382,1662,232,3.678650140762329,1,160560.7459314501
-118.15624237060547,33.92155838012695,38,3155,738,2569,722,3.708930253982544,0,276797.7791616805
-118.46659851074219,34.295799255371094,34,1404,302,921,251,3.490997791290283,0,139667.05264777387
-121.0169677734375,38.40916442871094,37,5408,1132,1330,759,1.7516266107559204,1,90203.74633090844
-118.08251953125,34.01314926147461,39,1623,347,670,250,4.677217960357666,0,172010.17361822914
-117.55497741699219,33.407752990722656,8,11840,1814,3760,1794,5.9254841804504395,0,431052.1576304986
-117.44451141357422,33.46812438964844,20,793,312,493,221,3.9262800216674805,0,152018.04986146232
-122.2757339477539,37.59551239013672,36,2466,270,876,236,6.187670707702637,4,322223.0877305896
-117.88116455078125,33.347660064697266,14,11108,1797,3713,1597,4.982051372528076,0,184252.114955896
-117.76750946044922,34.482086181640625,30,1954,519,954,319,2.45361328125,0,146235.94469602525
-117.80999755859375,34.84746170043945,22,4385,627,4339,593,2.992851495742798,0,129636.69826507557
-117.82422637939453,34.07337951660156,49,3319,624,2165,429,3.5419297218322754,0,76290.75820651423
-117.91509246826172,33.737892150878906,29,1100,321,996,170,2.3990132808685303,0,187805.8596376475
-121.01726531982422,38.11920166015625,37,1382,331,588,269,2.370002031326294,1,145262.04192968347
-117.93021392822266,33.771724700927734,52,747,291,308,160,3.484865427017212,0,233950.98635449944
-119.72721862792969,33.850738525390625,32,2735,573,733,353,2.4310240745544434,4,89199.11500477813
-120.26769256591797,35.77176284790039,16,2643,471,1570,375,4.444619655609131,0,329893.84050829726
-117.3161849975586,33.82989501953125,32,2543,699,2927,400,1.9016145467758179,0,105544.91256864727
-117.84537506103516,34.02508544921875,34,1733,356,726,239,4.291425704956055,0,215320.74099699676
-120.96009063720703,37.653682708740234,48,1188,294,356,227,1.799967885017395,1,131410.88896707539
-121.67926025390625,36.714698791503906,25,973,101,245,47,10.033501625061035,4,401058.7641763817
-120.97038269042969,36.02777099609375,17,3522,680,2209,589,4.617879390716553,0,220266.00930823912
-116.7720718383789,33.369754791259766,32,1718,435,980,322,2.0366811752319336,1,117934.73870350764
-121.88600158691406,37.91915512084961,20,4527,910,2331,934,5.418644905090332,3,282821.9512552322
-117.09295654296875,33.521820068359375,17,2780,709,1464,297,2.0941643714904785,1,103562.20726591593
-117.30500793457031,33.94851303100586,35,2551,739,1580,594,2.899109125137329,0,96598.99354573543
-117.13709259033203,34.06629180908203,23,2648,523,1053,391,3.6059911251068115,1,323823.8857907377
-122.12151336669922,37.680171966552734,30,2755,589,938,343,2.6086974143981934,0,137226.65374299386
-117.55850219726562,32.98167037963867,35,2052,484,1372,454,4.750234603881836,4,273745.41748053336
-122.21411895751953,37.854190826416016,44,5180,539,1402,383,7.478078365325928,3,344086.2839561109
-121.47891998291016,37.372467041015625,52,3877,638,1261,562,7.722455978393555,0,228100.71645939513
-118.66090393066406,35.85858917236328,21,8559,2073,3509,1494,1.4909526109695435,0,191802.88288040282
-117.59201049804688,33.98209762573242,32,1713,458,948,246,1.8350213766098022,1,134553.70119767895
-121.02510070800781,36.56392288208008,50,1485,435,1030,221,2.551948070526123,0,235468.05080712927
-122.23011779785156,38.08534240722656,22,3567,670,2040,611,5.431875228881836,0,282087.8915525946
-117.858154296875,33.437984466552734,34,1016,200,551,157,4.167477130889893,0,258558.47715717024
-119.173095703125,36.58749008178711,22,7895,1535,4885,1318,3.5958547592163086,1,159735.76925637206
-120.0115966796875,35.567962646484375,24,2155,501,745,354,4.398046970367432,0,256679.25574213688
-120.52884674072266,34.698753356933594,16,4504,791,1080,557,7.7856764793396,4,475015.0228817361
-121.85533142089844,37.967315673828125,29,6406,540,2218,418,7.747925758361816,3,299338.897213475
-121.82572174072266,37.14845275878906,27,2683,448,1417,430,5.694065570831299,0,329775.0331593397
-118.16020965576172,34.4586296081543,34,2646,439,1044,305,5.793588638305664,0,229593.5541563763
-120.2548599243164,35.635467529296875,24,2394,445,702,256,1.5021601915359497,1,72888.10171191604
-117.15739440917969,33.22676467895508,20,6838,1326,2744,1138,4.945661544799805,4,271081.90338202723
-118.31195068359375,33.945396423339844,52,665,229,229,123,1.8786872625350952,0,149123.9965685732
-116.72914123535156,33.71967697143555,14,6847,1257,3599,956,5.699251174926758,0,346144.3306659836
-118.48104858398438,34.17689514160156,33,1420,332,1433,281,2.5852270126342773,0,198695.9026098345
-117.68402099609375,34.595726013183594,37,687,158,419,87,2.1039652824401855,1,102608.84296038843
-117.16960144042969,33.145450592041016,27,973,256,349,214,3.187761068344116,4,245077.5599201701
-117.29988861083984,34.17813491821289,9,6719,1273,2042,995,3.8779335021972656,1,261007.09267132368
-117.90201568603516,33.871910095214844,37,4347,888,2728,1121,2.8633453845977783,0,141711.6688623145
-121.00347137451172,38.47637176513672,12,1309,246,599,203,2.7968857288360596,1,70886.59743278057
-117.80211639404297,33.81446075439453,37,1290,347,1135,278,4.008760452270508,0,233593.60683726476
-117.5491943359375,33.43857955932617,23,8680,1537,4240,1511,4.493992805480957,0,398476.00210686185
-117.2466049194336,33.06165313720703,31,14156,2705,4705,1886,3.1772289276123047,0,321425.3239138906
-117.51738739013672,33.8607177734375,25,3713,723,2166,662,5.664829254150391,0,286713.01586890174
-121.42891693115234,38.98265075683594,46,1207,283,443,145,1.1922072172164917,1,168410.68554341208
-119.26078033447266,36.00233459472656,16,4776,821,2055,731,3.1627142429351807,1,62034.10712407831
-118.25630187988281,34.91419982910156,11,3627,699,1750,610,3.745516061782837,1,163604.4810857167
-117.93302917480469,34.9006462097168,14,7537,2055,3467,1429,1.6615920066833496,1,74391.84178862168
-117.98004150390625,33.619659423828125,33,6334,1041,2653,1067,5.340701103210449,0,194309.38034408278
-121.39398193359375,38.34859848022461,32,1154,247,246,79,3.0773329734802246,1,93436.83285444477
-117.54161834716797,33.72195053100586,40,1601,423,917,259,2.960069417953491,0,166710.95808046573
-117.185791015625,33.77738952636719,18,2854,515,1809,381,3.279934883117676,1,90442.6757711755
-117.18651580810547,33.91790771484375,35,1826,377,532,183,4.332150459289551,0,147388.22785107276
-117.84027862548828,34.3422737121582,48,3445,410,492,225,3.4423656463623047,0,143914.47459827078
-117.72276306152344,34.435997009277344,32,2319,504,2086,336,4.267544746398926,1,144177.8464434542
-117.6723861694336,34.44851303100586,14,2733,432,1311,640,3.986921787261963,1,263033.38460218924
-119.29515838623047,35.210533142089844,35,2015,494,969,375,1.7161414623260498,1,39781.66770663584
-122.40660858154297,37.67165756225586,25,3139,461,1025,352,6.353688716888428,3,366080.9196002115
-118.0221939086914,33.87010192871094,35,473,161,399,80,2.214888572692871,0,161530.03124419876
-118.37532043457031,33.91498947143555,31,9986,1727,6077,1509,4.083646297454834,0,405615.54722909344
-121.5822525024414,38.00740051269531,28,3198,674,862,508,1.5883063077926636,3,146130.20783450257
-121.00798034667969,36.787174224853516,34,1750,425,607,142,1.408320665359497,0,223329.30607965778
-122.0149154663086,37.76361083984375,19,1878,296,1079,242,5.72432804107666,0,264773.3200169696
-118.96147155761719,36.62079620361328,31,6343,930,2655,1270,1.7020251750946045,1,102410.8555594731
-119.7601089477539,37.00666809082031,20,5811,644,1741,800,4.638350963592529,1,145944.11073695368
-116.43856811523438,33.96568298339844,9,5590,1120,2554,840,2.311720371246338,1,155867.06526486916
-121.48961639404297,37.61550521850586,28,6720,1228,3585,950,4.895604610443115,0,228123.26445638028
-117.42284393310547,33.72241973876953,37,3107,628,1578,731,4.184523582458496,0,168880.5396728965
-118.21495056152344,34.16278839111328,50,2055,254,279,137,10.117469787597656,0,491850.0620896461
-117.74076843261719,34.44770050048828,34,1639,342,489,228,3.2790377140045166,1,129678.06088125228
-120.51232147216797,37.56233215332031,32,4104,844,1746,923,2.368476152420044,1,89936.3065328535
-121.62000274658203,37.36860656738281,22,2801,367,763,344,8.482219696044922,0,490733.688834386
-119.83155059814453,37.237125396728516,17,2751,510,1528,388,3.3495914936065674,1,208705.50399099346
-121.7607421875,39.50959014892578,24,3786,777,931,540,4.182976722717285,1,170071.7032426376
-122.0504379272461,38.50580978393555,20,2740,571,902,468,2.235057830810547,3,239084.97184999415
-121.13085174560547,36.74435043334961,24,4476,732,2627,561,6.927684307098389,4,341380.87673977815
-117.27326202392578,34.2979736328125,29,1595,475,1178,298,2.2981514930725098,1,95846.5665414652
-122.39347839355469,37.7479362487793,36,3925,597,1929,639,5.5491719245910645,3,250053.58289295173
-121.40894317626953,37.818260192871094,41,1684,332,385,225,2.3246076107025146,1,59369.8134032286
-117.77290344238281,33.99474334716797,16,3468,627,1470,581,6.671679496765137,0,231477.69576343414
-116.91372680664062,33.85960388183594,49,892,319,530,147,3.2583131790161133,1,121348.94911986476
-118.11407470703125,34.15517807006836,17,5286,1361,2143,1075,1.5610698461532593,0,188471.07513595448
-120.29254150390625,37.54867935180664,30,4613,927,1783,749,1.4158865213394165,1,101207.64213239416
-118.31717681884766,35.32309341430664,24,2209,546,1867,402,2.2326879501342773,1,156849.3926924034
-117.82471466064453,33.662601470947266,41,1335,248,493,179,5.218966007232666,0,393596.9765243507
-121.663330078125,36.98826599121094,9,6657,924,2774,797,5.730493068695068,0,242990.5270881009
-117.40060424804688,33.02914810180664,23,2389,444,853,469,6.074779510498047,4,490906.0414291349
-116.69287872314453,34.17454147338867,18,2256,356,1208,272,3.998598098754883,1,140304.6065563737
-121.82637023925781,39.4251708984375,17,4496,640,1958,603,5.378307819366455,1,152043.2527766374
-121.96968841552734,37.353919982910156,24,2834,576,1396,373,5.482061862945557,0,203528.23423837865
-117.8373794555664,33.6185188293457,28,2731,449,1277,500,5.314565658569336,0,254891.7042801899
-122.35366821289062,37.82744216918945,42,764,196,370,85,2.9407544136047363,1,197816.05642643332
-117.16825866699219,34.05711364746094,36,1386,359,776,451,1.821510910987854,1,143461.13395187308
-121.37089538574219,37.23308181762695,22,4702,981,2244,774,4.482616424560547,0,231215.56902364065
-121.74996948242188,37.77946853637695,26,3995,698,1309,714,1.221600890159607,3,79985.98724147226
-121.34559631347656,39.06401062011719,16,1474,238,541,216,4.254235744476318,1,87511.07946327445
-122.31493377685547,36.746395111083984,27,1361,377,456,241,2.309797763824463,4,118645.98553223528
-116.81224822998047,33.2655029296875,10,16304,2828,4120,2923,1.7810717821121216,0,196671.1139857742
-121.49600982666016,37.01354217529297,44,3590,611,1046,532,4.737704277038574,4,494650.62756360037
-120.8520736694336,37.80478286743164,33,971,188,251,112,1.397631287574768,1,59532.212552800294
-122.2477798461914,38.220481872558594,24,3059,726,1756,663,3.2268693447113037,3,170195.36885889896
-121.86508178710938,37.60780715942383,46,1868,559,923,310,4.442123889923096,3,332352.4842142552
-117.61402893066406,33.397457122802734,24,5975,1256,3728,1065,5.916057109832764,4,359660.51703307615
-122.00523376464844,39.648643493652344,32,3199,620,1441,473,2.3659827709198,1,187932.6240481443
-118.12297058105469,34.13352584838867,52,904,322,472,178,0.9935802221298218,0,100556.70443401943
-117.43438720703125,34.38566589355469,30,871,252,361,157,2.0447356700897217,1,84803.27904424892
-121.91980743408203,38.54243850708008,5,9794,1945,1739,1329,4.976009845733643,1,134924.60767579527
-121.55630493164062,39.16582107543945,12,3854,637,2359,607,3.571117401123047,1,113783.30879947142
-122.33525848388672,37.87324905395508,38,5165,947,2307,597,9.250360488891602,4,499584.37668116123
-117.40750885009766,33.84420394897461,52,1756,785,1333,772,1.4420863389968872,1,205194.5246669872
-117.38072967529297,33.61336135864258,14,6366,1048,2520,972,4.3664069175720215,0,220213.51359721515
-117.09276580810547,34.603416442871094,33,2335,506,841,495,2.4380533695220947,1,55106.477568218645
-117.55619812011719,34.351070404052734,27,1094,254,622,143,2.1102123260498047,0,111611.19431768543
-120.06814575195312,35.23262023925781,25,3418,908,2354,642,4.236189842224121,0,237608.60435289025
-117.1960220336914,34.199031829833984,35,1905,550,648,279,1.7178276777267456,1,72928.36352712955
-117.52297973632812,33.511505126953125,24,1492,440,1237,235,2.8403851985931396,0,171411.60448328048
-121.39612579345703,40.158111572265625,20,3596,602,950,330,3.0262675285339355,1,217126.01057385455
-120.53660583496094,36.06752395629883,31,1465,330,773,222,3.3331661224365234,0,257754.05484455795
-122.68263244628906,40.216983795166016,49,2227,658,590,470,2.6912453174591064,3,490526.4183475276
-121.79933166503906,37.81163787841797,45,5571,1070,2534,904,5.191025733947754,3,350779.20517850504
-117.50645446777344,33.37485122680664,16,3512,694,1618,717,2.8536903858184814,0,173301.89210549646
-117.52130889892578,33.623390197753906,32,1271,353,675,170,1.144577980041504,4,144425.86886726043
-119.41065979003906,36.774070739746094,25,5849,609,2714,721,2.4455957412719727,1,107815.15375755583
-118.06060791015625,33.78338623046875,19,1742,408,1069,273,4.621476650238037,0,237596.50807886786
-117.34130096435547,33.173789978027344,37,1430,268,538,171,2.575800895690918,4,324019.1525008388
-122.5980453491211,38.09303665161133,52,8184,1190,5601,1294,5.3402581214904785,3,497122.89342317934
-122.30017852783203,37.67058181762695,22,4358,916,2035,785,4.6200056076049805,0,248612.6808022888
-117.96563720703125,34.10211181640625,25,2295,421,1076,293,3.715010404586792,0,226103.03918218592
-120.34194946289062,36.40065002441406,34,3599,675,1842,538,3.563938617706299,0,258841.53177177854
-122.14852905273438,38.823158264160156,19,954,197,341,115,3.3237080574035645,0,154924.35868948433
-118.37071228027344,34.11971664428711,27,3292,427,1029,253,8.765711784362793,0,339452.6188824596
-121.85330963134766,36.75798797607422,14,6219,1172,1708,967,3.56976318359375,4,271785.25859391375
-117.90574645996094,33.66107940673828,28,2384,569,1264,412,5.1207275390625,0,304553.08716590697
-117.88888549804688,33.89011764526367,36,2106,444,1027,287,5.801693439483643,0,270749.81397067127
-121.35260772705078,39.93282699584961,23,2592,431,1223,464,1.6297070980072021,1,75868.04022997465
-119.82157897949219,34.846519470214844,4,5179,698,1937,733,7.01688289642334,0,438228.0345041395
-121.86137390136719,38.6652717590332,42,3731,982,1285,613,2.2724599838256836,3,108316.71717588634
