sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
0.0,0.575,0.455,0.16,1.0835,0.368,0.2185,0.3,14.0
1.0,0.575,0.45,0.14,0.873,0.356,0.1635,0.2365,9.0
0.0,0.545,0.4,0.115,0.7765,0.35,0.1755,0.18,9.0
2.0,0.53,0.435,0.13,0.7305,0.3735,0.1325,0.23,12.0
1.0,0.515,0.395,0.135,0.5925,0.272,0.1375,0.178,8.0
2.0,0.32,0.23,0.075,0.146,0.0595,0.0305,0.0445,6.0
1.0,0.575,0.46,0.16,1.073,0.5635,0.2385,0.315,11.0
1.0,0.645,0.51,0.18,1.542,0.6565,0.3675,0.4105,11.0
2.0,0.4,0.29,0.09,0.247,0.109,0.066,0.08,7.0
2.0,0.415,0.32,0.115,0.3075,0.147,0.0585,0.095,7.0
0.0,0.65,0.525,0.2,1.415,0.6605,0.349,0.415,16.0
0.0,0.545,0.43,0.135,0.8265,0.3345,0.1715,0.175,8.0
0.0,0.56,0.455,0.15,0.9285,0.4165,0.2065,0.265,9.0
0.0,0.645,0.5,0.16,1.29,0.6675,0.2785,0.315,9.0
2.0,0.2,0.14,0.045,0.042,0.014,0.012,0.013,4.0
0.0,0.55,0.44,0.185,0.959,0.2705,0.206,0.26,13.0
1.0,0.595,0.455,0.16,0.9705,0.4385,0.283,0.29,8.0
0.0,0.56,0.455,0.15,1.056,0.393,0.2375,0.36,11.0
1.0,0.525,0.4,0.175,0.8085,0.2625,0.171,0.275,14.0
0.0,0.59,0.45,0.125,0.9335,0.4515,0.24,0.2515,9.0
1.0,0.615,0.475,0.175,1.142,0.531,0.2585,0.36,9.0
0.0,0.655,0.52,0.185,1.473,0.6955,0.3135,0.4095,10.0
1.0,0.53,0.42,0.14,0.723,0.3345,0.19,0.203,8.0
0.0,0.55,0.425,0.13,0.7175,0.336,0.1715,0.1965,9.0
0.0,0.53,0.435,0.15,0.7285,0.305,0.1625,0.225,8.0
1.0,0.58,0.43,0.14,0.829,0.3445,0.1825,0.22,8.0
1.0,0.55,0.42,0.145,0.8075,0.375,0.1625,0.25,12.0
0.0,0.635,0.5,0.155,1.238,0.6145,0.236,0.3185,9.0
0.0,0.4,0.33,0.11,0.279,0.1135,0.0465,0.09,10.0
1.0,0.585,0.49,0.125,0.717,0.2115,0.1705,0.185,11.0
2.0,0.295,0.21,0.06,0.1075,0.0265,0.027,0.035,5.0
0.0,0.52,0.42,0.14,0.812,0.34,0.2,0.22,16.0
0.0,0.67,0.535,0.17,1.3645,0.637,0.303,0.406,11.0
1.0,0.625,0.51,0.185,1.2975,0.5175,0.305,0.3675,11.0
1.0,0.44,0.35,0.13,0.547,0.2165,0.1185,0.145,7.0
2.0,0.505,0.37,0.12,0.5225,0.237,0.09,0.15,9.0
2.0,0.405,0.3,0.1,0.3095,0.1385,0.073,0.08,8.0
1.0,0.67,0.545,0.215,1.642,0.624,0.3515,0.48,11.0
1.0,0.595,0.47,0.15,1.2105,0.5715,0.24,0.2475,10.0
0.0,0.505,0.395,0.12,0.6275,0.2395,0.1445,0.2,10.0
1.0,0.455,0.35,0.125,0.441,0.1575,0.0805,0.125,20.0
0.0,0.575,0.445,0.15,0.903,0.2645,0.18,0.28,19.0
0.0,0.585,0.475,0.125,0.97,0.456,0.2495,0.295,12.0
0.0,0.62,0.455,0.155,0.967,0.3155,0.1955,0.385,11.0
1.0,0.505,0.365,0.115,0.627,0.302,0.137,0.155,8.0
2.0,0.525,0.41,0.135,0.5955,0.2655,0.1165,0.1725,9.0
1.0,0.62,0.5,0.18,1.3115,0.5475,0.2575,0.45,22.0
2.0,0.525,0.4,0.125,0.5745,0.2815,0.142,0.18,8.0
1.0,0.64,0.48,0.18,1.185,0.564,0.2495,0.355,9.0
0.0,0.51,0.425,0.13,0.7135,0.295,0.1675,0.235,11.0
2.0,0.275,0.205,0.06,0.0925,0.039,0.022,0.02,4.0
1.0,0.51,0.385,0.135,0.5805,0.2135,0.1385,0.165,11.0
2.0,0.37,0.29,0.095,0.312,0.1555,0.056,0.086,7.0
2.0,0.495,0.38,0.125,0.6295,0.3015,0.09,0.185,8.0
2.0,0.435,0.33,0.11,0.3685,0.1575,0.085,0.12,6.0
2.0,0.515,0.41,0.13,0.764,0.35,0.1465,0.175,7.0
0.0,0.535,0.41,0.13,0.8795,0.4305,0.1495,0.22,8.0
1.0,0.555,0.455,0.165,0.872,0.4315,0.1745,0.239,8.0
1.0,0.595,0.49,0.15,1.0265,0.4235,0.246,0.2725,10.0
0.0,0.605,0.485,0.155,0.8815,0.3745,0.165,0.289,10.0
2.0,0.475,0.375,0.115,0.5305,0.269,0.0935,0.1345,8.0
0.0,0.52,0.4,0.13,0.5945,0.241,0.1355,0.17,10.0
2.0,0.435,0.345,0.115,0.3675,0.1695,0.079,0.11,8.0
0.0,0.51,0.385,0.14,0.6975,0.2855,0.1455,0.19,9.0
2.0,0.46,0.345,0.115,0.466,0.22,0.0935,0.11,7.0
0.0,0.625,0.49,0.185,1.1,0.5265,0.2655,0.315,10.0
2.0,0.31,0.225,0.075,0.118,0.0435,0.0335,0.035,7.0
2.0,0.315,0.21,0.065,0.1205,0.056,0.0215,0.03,4.0
1.0,0.655,0.515,0.19,1.5395,0.7105,0.3525,0.355,9.0
0.0,0.58,0.465,0.165,1.0335,0.4535,0.268,0.355,8.0
1.0,0.615,0.46,0.17,1.0915,0.5125,0.2595,0.325,11.0
2.0,0.395,0.29,0.105,0.2825,0.114,0.0635,0.095,8.0
0.0,0.565,0.44,0.13,0.8735,0.375,0.151,0.218,11.0
1.0,0.525,0.38,0.135,0.5825,0.27,0.116,0.16,7.0
2.0,0.365,0.24,0.09,0.1775,0.0585,0.042,0.047,7.0
1.0,0.595,0.455,0.175,1.0405,0.4915,0.2575,0.3105,9.0
0.0,0.58,0.455,0.14,1.0325,0.4015,0.2425,0.265,10.0
1.0,0.58,0.435,0.11,0.9145,0.4475,0.2195,0.2315,10.0
2.0,0.665,0.505,0.18,1.3135,0.5585,0.3135,0.3105,9.0
1.0,0.54,0.425,0.14,0.7995,0.3475,0.1555,0.202,8.0
0.0,0.48,0.39,0.125,0.6175,0.2285,0.1165,0.25,13.0
2.0,0.36,0.265,0.08,0.1875,0.0885,0.0385,0.07,7.0
1.0,0.555,0.435,0.14,0.769,0.3345,0.1795,0.25,10.0
2.0,0.45,0.35,0.11,0.474,0.2325,0.1095,0.1205,7.0
2.0,0.315,0.23,0.085,0.1625,0.058,0.0385,0.065,6.0
1.0,0.585,0.47,0.14,0.939,0.2985,0.179,0.275,18.0
0.0,0.645,0.49,0.165,1.35,0.5125,0.2975,0.41,10.0
0.0,0.515,0.4,0.125,0.717,0.3695,0.1385,0.185,8.0
0.0,0.62,0.48,0.155,1.289,0.6,0.259,0.37,11.0
1.0,0.69,0.55,0.195,1.79,0.7125,0.3805,0.5195,11.0
0.0,0.56,0.425,0.135,0.8215,0.3935,0.1905,0.245,7.0
0.0,0.535,0.44,0.15,0.658,0.27,0.15,0.2625,10.0
1.0,0.45,0.345,0.125,0.4585,0.231,0.108,0.14,10.0
2.0,0.32,0.21,0.085,0.1385,0.052,0.0255,0.035,6.0
2.0,0.275,0.19,0.07,0.094,0.03,0.0105,0.03,5.0
1.0,0.6,0.47,0.155,1.2515,0.5205,0.2475,0.315,9.0
1.0,0.715,0.535,0.18,1.652,0.5805,0.3835,0.435,10.0
2.0,0.475,0.39,0.12,0.543,0.2075,0.0815,0.15,8.0
1.0,0.4,0.325,0.16,0.382,0.1715,0.062,0.115,13.0
1.0,0.54,0.41,0.17,0.873,0.3485,0.1765,0.22,10.0
0.0,0.555,0.42,0.16,0.972,0.3045,0.1825,0.27,13.0
0.0,0.5,0.4,0.15,0.6605,0.2565,0.1535,0.215,8.0
2.0,0.485,0.37,0.115,0.5705,0.2555,0.123,0.185,8.0
0.0,0.535,0.42,0.14,0.8,0.3485,0.1735,0.2105,7.0
2.0,0.385,0.305,0.105,0.251,0.1145,0.0535,0.096,8.0
2.0,0.385,0.28,0.095,0.276,0.1225,0.0635,0.07,6.0
0.0,0.635,0.475,0.165,1.187,0.6315,0.2635,0.31,10.0
2.0,0.53,0.41,0.13,0.6675,0.2945,0.1375,0.175,11.0
1.0,0.62,0.485,0.155,1.0265,0.4755,0.2575,0.335,15.0
0.0,0.59,0.43,0.14,0.872,0.3695,0.1535,0.24,9.0
0.0,0.55,0.44,0.155,0.836,0.3485,0.1935,0.24,9.0
1.0,0.57,0.46,0.16,0.9315,0.3785,0.2145,0.2675,10.0
0.0,0.405,0.25,0.09,0.3035,0.1365,0.05,0.0885,7.0
1.0,0.505,0.39,0.125,0.6015,0.2735,0.17,0.215,12.0
1.0,0.42,0.325,0.115,0.335,0.169,0.081,0.115,8.0
2.0,0.205,0.16,0.05,0.0425,0.027,0.01,0.015,4.0
2.0,0.425,0.335,0.1,0.3055,0.1655,0.0795,0.1135,6.0
2.0,0.375,0.27,0.095,0.2255,0.0885,0.037,0.058,8.0
1.0,0.59,0.465,0.13,0.9555,0.3925,0.2025,0.28,9.0
0.0,0.64,0.51,0.175,1.5165,0.711,0.3455,0.3975,11.0
0.0,0.64,0.52,0.21,1.39,0.539,0.3035,0.42,11.0
2.0,0.34,0.255,0.09,0.196,0.08,0.0305,0.053,7.0
0.0,0.56,0.445,0.15,0.8665,0.3595,0.2185,0.27,18.0
1.0,0.565,0.44,0.135,0.828,0.382,0.186,0.2,9.0
1.0,0.58,0.455,0.17,1.042,0.3735,0.216,0.305,13.0
1.0,0.665,0.53,0.17,1.764,0.711,0.3825,0.4825,10.0
2.0,0.44,0.34,0.125,0.4145,0.25,0.095,0.1185,6.0
1.0,0.65,0.515,0.175,1.4135,0.621,0.2555,0.37,11.0
0.0,0.57,0.445,0.145,0.813,0.3695,0.1695,0.265,9.0
1.0,0.55,0.43,0.175,0.8295,0.385,0.15,0.238,8.0
0.0,0.695,0.535,0.195,1.7945,0.7665,0.3525,0.501,15.0
1.0,0.6,0.475,0.16,1.238,0.6145,0.259,0.3185,12.0
0.0,0.58,0.46,0.165,0.9425,0.3645,0.2295,0.29,10.0
2.0,0.47,0.365,0.11,0.514,0.2345,0.0855,0.14,8.0
2.0,0.485,0.37,0.14,0.5755,0.2015,0.1445,0.235,9.0
2.0,0.38,0.29,0.1,0.2505,0.096,0.053,0.085,10.0
0.0,0.275,0.205,0.08,0.099,0.037,0.02,0.03,7.0
1.0,0.565,0.44,0.13,0.9205,0.4035,0.2015,0.27,9.0
2.0,0.37,0.275,0.1,0.2405,0.111,0.0545,0.085,7.0
0.0,0.63,0.485,0.165,1.1845,0.5725,0.2615,0.315,11.0
2.0,0.435,0.335,0.11,0.3245,0.134,0.0585,0.106,7.0
2.0,0.28,0.23,0.07,0.1755,0.0855,0.0265,0.034,6.0
2.0,0.375,0.27,0.11,0.25,0.1055,0.0455,0.075,9.0
2.0,0.455,0.345,0.115,0.4385,0.1755,0.1055,0.12,8.0
1.0,0.59,0.48,0.14,0.9745,0.4225,0.2295,0.305,13.0
1.0,0.62,0.5,0.2,1.3745,0.622,0.2095,0.37,11.0
0.0,0.655,0.52,0.2,1.494,0.7275,0.322,0.371,13.0
0.0,0.63,0.49,0.15,1.2765,0.6185,0.3035,0.309,11.0
2.0,0.54,0.415,0.115,0.5705,0.2375,0.1345,0.166,7.0
0.0,0.61,0.495,0.185,1.092,0.495,0.24,0.35,11.0
1.0,0.595,0.47,0.155,1.0405,0.4665,0.2615,0.2735,9.0
2.0,0.44,0.345,0.12,0.3635,0.1745,0.0935,0.12,6.0
0.0,0.565,0.43,0.14,0.8035,0.3875,0.1685,0.225,8.0
0.0,0.625,0.465,0.165,1.1035,0.5205,0.2415,0.289,9.0
2.0,0.4,0.3,0.09,0.3245,0.119,0.061,0.088,7.0
1.0,0.58,0.42,0.16,0.8145,0.3225,0.1575,0.245,10.0
0.0,0.525,0.4,0.14,0.6345,0.2725,0.1415,0.19,10.0
1.0,0.54,0.415,0.14,0.7205,0.3125,0.1495,0.29,13.0
0.0,0.585,0.46,0.16,0.958,0.3285,0.1575,0.34,20.0
0.0,0.545,0.43,0.15,0.8275,0.3125,0.1665,0.25,14.0
0.0,0.65,0.485,0.16,1.3045,0.5305,0.2515,0.3175,11.0
2.0,0.335,0.265,0.08,0.1445,0.071,0.0385,0.053,5.0
0.0,0.47,0.37,0.14,0.5065,0.21,0.1225,0.145,8.0
2.0,0.43,0.33,0.1,0.3695,0.1665,0.066,0.105,7.0
2.0,0.325,0.225,0.075,0.1435,0.058,0.034,0.0405,5.0
2.0,0.345,0.27,0.09,0.1965,0.078,0.0405,0.062,6.0
2.0,0.515,0.385,0.125,0.6655,0.3045,0.1765,0.1495,8.0
2.0,0.28,0.23,0.09,0.1115,0.0555,0.0295,0.04,6.0
0.0,0.75,0.55,0.23,1.539,0.6275,0.3655,0.37,22.0
2.0,0.36,0.27,0.085,0.2085,0.081,0.0525,0.06,7.0
2.0,0.355,0.27,0.085,0.2,0.0875,0.049,0.07,6.0
2.0,0.52,0.395,0.14,0.6175,0.3045,0.1275,0.1895,8.0
0.0,0.575,0.47,0.14,0.9365,0.3155,0.183,0.26,11.0
1.0,0.62,0.46,0.15,0.955,0.45,0.2095,0.285,11.0
0.0,0.625,0.495,0.16,1.218,0.5935,0.227,0.3165,11.0
2.0,0.415,0.325,0.11,0.3625,0.1515,0.084,0.11,9.0
1.0,0.465,0.36,0.11,0.4715,0.2145,0.1065,0.15,8.0
0.0,0.625,0.515,0.17,1.3415,0.69,0.3115,0.335,11.0
0.0,0.58,0.455,0.14,0.955,0.404,0.2185,0.1895,11.0
2.0,0.395,0.275,0.085,0.2765,0.1255,0.053,0.075,6.0
0.0,0.615,0.475,0.165,1.073,0.4845,0.232,0.305,11.0
0.0,0.485,0.375,0.12,0.6335,0.2755,0.1365,0.17,11.0
1.0,0.495,0.4,0.13,0.5805,0.2365,0.1085,0.17,13.0
0.0,0.565,0.42,0.14,0.8355,0.3635,0.1645,0.214,8.0
0.0,0.675,0.555,0.15,1.0325,0.4335,0.2355,0.355,12.0
0.0,0.535,0.42,0.125,0.764,0.2905,0.1575,0.22,10.0
0.0,0.63,0.495,0.175,1.3245,0.6325,0.3375,0.44,11.0
0.0,0.55,0.465,0.17,0.994,0.317,0.2,0.355,13.0
0.0,0.605,0.495,0.16,1.0765,0.4925,0.2475,0.3595,9.0
2.0,0.28,0.21,0.07,0.1295,0.05,0.0215,0.03,4.0
1.0,0.565,0.435,0.165,0.945,0.3845,0.1765,0.275,13.0
1.0,0.59,0.465,0.17,1.064,0.42,0.2205,0.285,17.0
1.0,0.625,0.48,0.15,1.1025,0.4435,0.2705,0.33,13.0
1.0,0.72,0.555,0.175,1.587,0.732,0.3905,0.4535,10.0
0.0,0.57,0.465,0.125,0.924,0.357,0.19,0.295,13.0
1.0,0.595,0.45,0.18,1.0765,0.4305,0.2215,0.305,13.0
1.0,0.515,0.385,0.11,0.5995,0.2385,0.1065,0.15,10.0
2.0,0.21,0.13,0.03,0.024,0.0115,0.0065,0.005,4.0
0.0,0.6,0.475,0.165,1.1405,0.547,0.2825,0.285,10.0
0.0,0.65,0.505,0.165,1.2905,0.567,0.2565,0.3745,9.0
1.0,0.545,0.44,0.145,0.873,0.3625,0.1815,0.263,9.0
2.0,0.46,0.355,0.14,0.547,0.2595,0.0955,0.14,9.0
1.0,0.645,0.525,0.19,1.4455,0.696,0.333,0.3965,11.0
1.0,0.435,0.34,0.11,0.366,0.1135,0.0755,0.11,15.0
2.0,0.545,0.415,0.15,0.8025,0.307,0.1585,0.32,13.0
0.0,0.59,0.46,0.155,0.853,0.3155,0.1805,0.235,9.0
0.0,0.495,0.395,0.135,0.6195,0.28,0.1395,0.1715,9.0
0.0,0.525,0.425,0.145,0.8495,0.3075,0.215,0.25,10.0
0.0,0.53,0.405,0.12,0.636,0.2945,0.1265,0.17,8.0
2.0,0.37,0.34,0.085,0.2985,0.128,0.0695,0.078,6.0
0.0,0.645,0.51,0.175,1.407,0.6775,0.3145,0.354,10.0
0.0,0.535,0.44,0.2,0.9555,0.3485,0.2,0.265,16.0
0.0,0.65,0.525,0.15,1.3555,0.619,0.2875,0.33,9.0
1.0,0.63,0.515,0.19,1.2645,0.566,0.2905,0.355,11.0
0.0,0.595,0.5,0.165,1.2155,0.5055,0.2655,0.335,11.0
0.0,0.505,0.385,0.14,0.6635,0.2575,0.1315,0.225,9.0
1.0,0.555,0.435,0.16,0.9745,0.322,0.2395,0.32,14.0
1.0,0.625,0.485,0.165,1.2155,0.5205,0.273,0.3375,10.0
1.0,0.525,0.4,0.145,0.6445,0.3,0.158,0.16,8.0
1.0,0.66,0.525,0.175,1.5765,0.6145,0.3565,0.585,22.0
1.0,0.63,0.505,0.19,1.3725,0.6145,0.296,0.37,10.0
1.0,0.58,0.455,0.175,1.1385,0.419,0.2225,0.37,15.0
1.0,0.585,0.46,0.185,1.04,0.4445,0.2135,0.42,13.0
0.0,0.62,0.48,0.165,1.0735,0.4475,0.2345,0.31,12.0
0.0,0.35,0.255,0.08,0.18,0.0565,0.0475,0.055,10.0
0.0,0.52,0.41,0.13,0.874,0.3325,0.187,0.225,11.0
1.0,0.625,0.5,0.17,1.2515,0.564,0.308,0.3465,10.0
0.0,0.55,0.425,0.13,0.873,0.425,0.1715,0.239,10.0
2.0,0.475,0.375,0.115,0.599,0.2385,0.1365,0.1455,9.0
1.0,0.51,0.4,0.13,0.742,0.3495,0.1835,0.1745,9.0
1.0,0.545,0.435,0.14,0.741,0.3225,0.1575,0.23,10.0
0.0,0.5,0.375,0.12,0.556,0.261,0.1265,0.1555,8.0
1.0,0.495,0.385,0.115,0.6335,0.2415,0.1385,0.19,8.0
1.0,0.57,0.465,0.16,1.054,0.5235,0.2225,0.2675,9.0
2.0,0.5,0.405,0.15,0.6355,0.25,0.1635,0.216,9.0
0.0,0.645,0.52,0.175,1.2565,0.4815,0.2955,0.3725,10.0
1.0,0.64,0.525,0.175,1.2435,0.5015,0.2675,0.405,13.0
0.0,0.62,0.515,0.165,1.084,0.5235,0.273,0.315,10.0
0.0,0.62,0.48,0.21,1.073,0.4755,0.3265,0.355,13.0
2.0,0.325,0.24,0.08,0.152,0.066,0.0245,0.058,7.0
1.0,0.72,0.565,0.205,1.931,0.6555,0.48,0.58,15.0
2.0,0.57,0.425,0.13,0.8495,0.3685,0.1715,0.2225,9.0
1.0,0.625,0.49,0.165,1.3105,0.5235,0.2925,0.33,15.0
2.0,0.43,0.33,0.1,0.369,0.167,0.0735,0.109,8.0
0.0,0.545,0.4,0.15,0.6175,0.336,0.1415,0.215,8.0
0.0,0.605,0.49,0.17,1.1155,0.3845,0.2465,0.39,16.0
0.0,0.63,0.485,0.15,1.0175,0.491,0.2005,0.2985,9.0
2.0,0.425,0.325,0.105,0.3315,0.1395,0.06,0.095,8.0
1.0,0.605,0.475,0.145,1.1385,0.6235,0.2195,0.238,9.0
1.0,0.635,0.51,0.17,1.2955,0.5795,0.294,0.3545,10.0
2.0,0.36,0.28,0.095,0.196,0.0875,0.042,0.065,6.0
1.0,0.61,0.475,0.15,1.1155,0.54,0.2475,0.37,12.0
2.0,0.455,0.35,0.11,0.451,0.1995,0.096,0.15,7.0
0.0,0.52,0.415,0.15,0.7625,0.27,0.142,0.26,17.0
0.0,0.62,0.495,0.165,1.066,0.4465,0.2665,0.305,12.0
1.0,0.585,0.465,0.175,0.984,0.45,0.2385,0.27,9.0
0.0,0.57,0.45,0.15,0.9715,0.382,0.1825,0.26,11.0
2.0,0.375,0.275,0.085,0.213,0.0945,0.0335,0.06,6.0
1.0,0.405,0.305,0.095,0.303,0.13,0.061,0.1,8.0
2.0,0.365,0.27,0.08,0.2265,0.109,0.038,0.077,6.0
1.0,0.625,0.48,0.175,1.219,0.547,0.2955,0.354,11.0
0.0,0.505,0.39,0.135,0.6445,0.27,0.1305,0.17,7.0
2.0,0.505,0.38,0.14,0.6,0.2825,0.1455,0.185,8.0
2.0,0.165,0.14,0.045,0.018,0.0145,0.0065,0.011,5.0
0.0,0.565,0.44,0.15,0.849,0.346,0.19,0.25,20.0
1.0,0.565,0.435,0.155,0.872,0.3275,0.1525,0.275,11.0
0.0,0.515,0.415,0.165,0.797,0.2875,0.165,0.26,11.0
0.0,0.55,0.435,0.16,0.9595,0.34,0.16,0.32,19.0
2.0,0.345,0.255,0.075,0.1815,0.0885,0.0415,0.06,7.0
2.0,0.46,0.35,0.12,0.4465,0.177,0.1165,0.13,9.0
0.0,0.505,0.405,0.135,0.852,0.3615,0.1755,0.2195,8.0
0.0,0.535,0.435,0.17,0.8435,0.3285,0.187,0.275,16.0
2.0,0.375,0.29,0.095,0.2455,0.096,0.0545,0.0875,9.0
0.0,0.58,0.45,0.15,0.926,0.26,0.1625,0.295,19.0
1.0,0.66,0.52,0.205,1.719,0.713,0.4365,0.4825,11.0
1.0,0.59,0.495,0.175,1.181,0.368,0.156,0.375,27.0
0.0,0.625,0.495,0.16,1.0965,0.4675,0.2725,0.315,10.0
0.0,0.46,0.355,0.12,0.5415,0.1735,0.1065,0.145,9.0
2.0,0.405,0.315,0.11,0.3535,0.146,0.096,0.091,7.0
1.0,0.665,0.545,0.155,1.407,0.5475,0.2905,0.38,17.0
1.0,0.57,0.455,0.16,1.0735,0.3805,0.2195,0.335,15.0
2.0,0.495,0.375,0.115,0.639,0.2855,0.1445,0.17,8.0
2.0,0.44,0.335,0.115,0.4665,0.2075,0.0815,0.1365,8.0
0.0,0.485,0.375,0.135,0.5135,0.2125,0.1055,0.195,12.0
0.0,0.49,0.39,0.125,0.5965,0.2725,0.1295,0.185,9.0
1.0,0.625,0.495,0.155,1.1025,0.419,0.2425,0.38,12.0
2.0,0.49,0.365,0.135,0.566,0.2515,0.0865,0.143,8.0
0.0,0.595,0.465,0.155,1.0835,0.5805,0.2595,0.285,9.0
1.0,0.665,0.515,0.18,1.389,0.7245,0.3025,0.28,11.0
2.0,0.5,0.4,0.115,0.5715,0.2555,0.104,0.169,8.0
2.0,0.34,0.275,0.085,0.2235,0.095,0.0565,0.065,7.0
2.0,0.515,0.4,0.135,0.7165,0.2855,0.1635,0.195,10.0
1.0,0.595,0.47,0.175,1.112,0.4795,0.2615,0.315,10.0
2.0,0.375,0.28,0.08,0.215,0.0665,0.043,0.07,6.0
2.0,0.38,0.29,0.09,0.2275,0.065,0.0525,0.085,6.0
1.0,0.48,0.375,0.12,0.5445,0.2945,0.123,0.16,9.0
0.0,0.545,0.415,0.13,0.722,0.3795,0.1435,0.2,8.0
2.0,0.415,0.325,0.09,0.2885,0.1205,0.0615,0.09,8.0
1.0,0.535,0.45,0.15,0.717,0.2555,0.1455,0.275,13.0
2.0,0.425,0.31,0.12,0.314,0.1255,0.0765,0.08,7.0
0.0,0.45,0.335,0.1,0.4335,0.195,0.068,0.1185,7.0
2.0,0.45,0.365,0.12,0.45,0.2165,0.085,0.135,8.0
0.0,0.595,0.47,0.165,1.1835,0.5175,0.2485,0.36,15.0
2.0,0.33,0.225,0.075,0.1475,0.0725,0.0315,0.0425,7.0
1.0,0.57,0.46,0.165,1.017,0.479,0.2245,0.295,10.0
0.0,0.565,0.46,0.15,1.0005,0.38,0.2065,0.2575,11.0
2.0,0.5,0.4,0.11,0.5265,0.199,0.1065,0.1325,7.0
1.0,0.685,0.52,0.195,1.7375,0.9095,0.3645,0.4,12.0
0.0,0.565,0.44,0.14,0.8115,0.4135,0.2135,0.2475,9.0
1.0,0.32,0.19,0.065,0.098,0.037,0.0235,0.0325,8.0
0.0,0.485,0.37,0.125,0.549,0.2295,0.1215,0.139,12.0
0.0,0.61,0.495,0.16,1.186,0.4815,0.2435,0.39,14.0
0.0,0.64,0.525,0.145,1.1745,0.4525,0.2355,0.335,13.0
0.0,0.46,0.345,0.105,0.38,0.1895,0.085,0.1135,9.0
0.0,0.58,0.48,0.135,0.9,0.4035,0.1635,0.26,16.0
0.0,0.515,0.395,0.14,0.738,0.3205,0.1565,0.21,10.0
0.0,0.63,0.485,0.155,1.198,0.5525,0.2555,0.3105,11.0
0.0,0.59,0.47,0.165,1.155,0.5115,0.2275,0.27,11.0
1.0,0.61,0.475,0.15,1.0305,0.4915,0.2395,0.27,8.0
1.0,0.565,0.45,0.175,1.151,0.38,0.2785,0.41,17.0
1.0,0.555,0.455,0.165,0.955,0.3745,0.1815,0.305,9.0
2.0,0.5,0.375,0.125,0.5915,0.2995,0.11,0.1175,6.0
1.0,0.655,0.53,0.165,1.402,0.6235,0.2705,0.375,12.0
1.0,0.55,0.42,0.14,0.7395,0.28,0.1725,0.2245,9.0
