index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
152882,4,1188,4,1,0,4,0,1,16.480239773755617,44,5642
8747,2,1358,0,4,0,0,5,1,8.902953780867982,47,4039
174963,5,585,3,2,2,2,5,1,1.6798627472179657,44,12863
159396,5,1444,4,4,0,2,1,1,7.684311429917512,33,5397
270686,5,1535,0,1,0,2,1,0,11.933954671486429,37,72162
113326,5,1465,0,1,0,2,5,1,8.003533983566651,46,69058
289552,1,1522,3,0,0,5,2,0,5.580876085405717,27,35882
237109,1,745,5,2,0,1,1,0,13.511693858942508,27,51876
94422,3,1204,0,3,2,1,5,1,2.21652793121149,13,5195
191400,1,1481,1,2,0,0,2,1,15.440994973929314,22,10262
273810,1,1515,3,5,0,4,4,0,21.086566890781366,32,51807
252723,1,1045,3,4,0,5,5,0,9.958835589161504,4,60532
133050,2,1144,4,2,0,1,0,1,24.623138616972852,22,7130
253116,1,1511,4,2,0,4,5,0,25.638176922258037,15,53267
207514,5,1507,1,4,0,2,5,0,4.945316874346078,44,54173
259011,5,1555,5,5,0,1,1,0,21.075171843514052,44,47210
169592,5,1520,3,5,0,2,0,1,19.65587342519411,13,14112
110618,5,1003,0,4,0,0,2,1,7.38876787285163,16,14806
121364,3,1459,4,0,1,5,1,1,8.04492941783588,6,20125
146304,1,812,2,1,2,0,5,0,2.368549004755375,42,24222
-753,5,406,2,5,2,4,5,1,1.2376935504556852,12,6888
189237,1,844,2,2,0,5,4,0,15.38687556552474,43,54863
284844,1,506,5,4,0,4,2,0,26.079679913593935,0,18453
291782,5,760,1,5,0,1,2,0,13.747996125870356,6,58119
5278,1,421,2,1,0,2,5,1,7.365746959564488,43,7247
9077,2,1047,2,2,0,1,5,1,13.776304477125768,9,5435
208302,1,1536,2,0,0,5,1,0,7.660418616042004,38,50487
154123,1,1327,2,1,2,5,5,0,2.984936670720423,28,25986
25765,4,1412,2,1,0,4,4,1,19.66834687424299,20,6767
245765,5,1531,2,1,1,2,4,0,11.211784088110226,40,71200
177272,3,1479,1,5,0,1,2,1,7.11487073331738,48,4394
14093,4,929,2,4,1,2,4,1,22.673464135569187,29,6500
294811,1,765,4,4,0,5,2,0,6.664116381239898,3,55027
93043,1,760,0,5,0,4,2,1,24.416141295960347,19,10205
102325,3,134,0,2,2,5,5,1,1.9959042551984123,43,1510
151142,3,1309,4,4,0,5,1,1,5.14042685699233,14,10249
79769,4,540,0,5,2,4,5,1,1.8755005608936246,17,3223
182244,5,1508,3,1,0,5,1,1,17.518855126917046,14,9991
25142,2,1127,2,2,2,5,0,1,2.478211105854964,49,4161
300529,5,1479,1,5,0,1,2,0,14.219300132663127,22,52858
69459,1,797,0,1,1,5,4,1,16.963107085537093,37,5135
74136,2,1560,5,2,0,5,3,1,12.991574642894985,18,4196
97653,3,864,0,4,0,2,5,1,6.663747930046772,25,4899
40107,0,896,5,1,1,2,4,1,12.374304820516157,39,15980
118642,2,786,0,1,0,0,4,1,11.020167955909834,44,3808
167487,1,1482,4,5,2,5,3,1,1.601932959761982,30,2569
287241,5,1483,1,1,0,2,2,0,8.636074659207933,34,53698
147846,1,1450,4,2,0,5,5,1,25.231553928006583,13,12160
208335,5,1460,2,1,0,5,1,0,15.43250241484041,29,52686
11481,5,1111,2,0,0,5,5,1,25.504987488474992,28,4935
280016,5,921,1,4,0,2,2,0,5.343956649868109,27,58909
153491,3,139,3,2,0,5,5,1,5.7826992980828225,12,6129
204913,0,1128,1,0,0,3,0,1,8.076309301548473,50,5271
242036,1,1533,2,4,0,5,5,0,6.880851583639557,7,56082
174024,0,1128,1,0,0,3,2,1,10.377637090627177,29,1662
121195,3,1019,0,3,2,1,4,1,1.535535035711712,7,5380
41458,1,747,2,4,0,0,3,1,25.31830889348747,15,12936
177416,1,1482,3,0,2,2,0,1,2.0000918619340426,19,4468
166560,1,763,3,2,0,4,0,1,18.744929101236846,35,10782
-315,3,1291,2,5,2,2,0,1,1.2769880445677826,28,1536
115469,1,858,0,1,0,0,2,1,22.040906154753852,27,6845
13590,3,1443,2,4,1,2,4,1,7.041516020680012,37,8665
124191,4,1445,4,1,0,0,0,1,7.546310093463603,10,9970
98038,0,1108,0,0,0,2,5,1,5.752414041208111,28,3965
206959,1,402,1,5,0,5,4,1,26.889643730842636,43,6341
66580,5,1467,2,4,0,0,3,1,8.370750268939059,47,9177
88570,2,363,0,1,2,5,5,1,1.9000758376252294,43,3363
266986,1,1449,4,2,0,5,0,0,6.043952517884282,39,7272
4895,2,1559,2,4,0,4,0,1,12.240128028375477,8,3963
283153,1,1522,3,1,0,5,0,0,13.658658091064682,20,48565
176140,5,1536,2,0,0,1,1,0,10.150621037412712,30,18657
109500,2,1454,4,4,0,5,0,1,12.374635739811005,36,6652
104459,4,1473,0,2,0,5,5,1,16.912387114828036,28,10515
188240,5,1017,3,0,2,5,1,1,2.6907752394358635,31,4144
24696,0,1060,5,2,2,5,2,1,1.9867646702598376,10,2640
64082,3,464,0,4,0,0,1,1,7.126556931298281,11,12892
283287,5,1518,3,4,0,2,3,0,23.23904390920018,36,51496
147477,3,79,4,2,0,5,2,1,8.337387792879685,45,6991
184610,3,776,1,5,0,4,2,1,13.26395163006202,9,3809
119724,0,1456,4,5,2,3,2,1,2.5785579318746636,15,6982
254538,5,1553,5,5,0,4,0,0,15.516038602607889,41,62977
21379,3,861,2,2,0,2,4,1,5.2126500937304945,6,13134
243125,1,810,5,2,0,5,0,0,27.46077856180948,49,44182
286055,5,1456,0,4,0,2,1,0,24.65924815724555,40,51707
133270,5,1513,0,5,0,4,2,1,19.704511658601472,33,8921
232267,1,791,2,2,0,2,0,0,6.491089660082209,6,22022
53334,5,1445,4,1,0,0,0,1,7.480417670348777,10,8052
135557,5,1445,4,1,0,2,5,1,8.198337934324488,34,7803
176892,5,276,1,2,0,5,5,1,14.816872349560013,48,6958
26716,2,1523,2,2,0,4,0,1,17.68004829564763,50,2816
116260,3,733,0,1,0,0,5,1,5.614781255625883,35,9088
85235,0,1058,0,0,0,5,2,1,8.008699724633118,42,6482
3638,3,900,2,1,0,5,1,1,5.025086355877399,44,5177
2528,5,127,2,1,2,2,0,1,2.791424768601091,2,4603
10845,3,175,2,1,2,2,4,1,1.468175613390513,45,6058
29339,3,71,2,1,0,4,1,1,8.329749930774074,11,6145
289683,1,1522,3,0,0,2,1,0,6.935706707963202,18,46959
205376,1,1179,1,5,0,5,5,1,16.11077608997003,43,5937
22843,0,1239,5,2,0,0,0,1,5.983911951792504,3,2111
7491,0,1208,2,2,2,5,1,1,2.5923521276337604,47,2982
292306,3,722,1,1,0,1,2,0,11.852830179367302,7,66258
126314,1,705,4,4,0,0,3,1,16.28625011057686,11,9885
137028,5,1436,0,1,1,1,1,1,25.75433442520052,12,13089
69246,2,1106,5,5,0,3,1,1,10.923590307730336,45,3288
152626,5,332,3,5,0,2,5,1,19.81604317122158,29,5243
61196,0,1237,5,0,1,4,4,1,12.257109586706488,25,2260
294610,5,1486,1,4,0,2,0,0,11.836104217588483,18,59751
70393,1,1345,5,0,0,4,4,1,28.17397483316225,24,4877
123674,2,950,4,0,0,5,1,1,8.33837886990621,29,6352
231854,5,1554,2,2,0,2,0,0,25.305059303689504,50,48968
198363,5,1437,1,1,1,2,5,1,35.854555432678836,12,10475
291361,5,1555,3,5,0,0,0,0,22.066690457050314,18,53997
101941,5,1428,0,0,1,5,1,1,10.892845097651481,26,6494
7368,2,1263,2,4,0,3,0,1,10.168318309534211,39,4397
30983,0,1514,2,1,1,2,0,1,10.919352626915817,34,8102
125441,3,414,4,0,0,2,0,1,6.611899613976405,29,5133
223804,5,336,1,0,0,5,4,1,25.009501487826984,40,7525
188241,1,1525,3,2,0,5,1,1,14.692175281860216,32,12898
245623,5,1495,3,1,2,2,1,0,1.685072417816265,8,23986
108864,2,1534,5,1,0,5,3,1,16.517948781571903,45,8150
76762,5,1534,5,0,0,2,2,1,7.034480568809888,37,7862
61970,5,1507,2,1,0,2,3,1,15.266756188864678,25,5936
11369,0,1237,0,2,0,3,5,1,13.034571437780938,44,2792
136964,2,189,4,4,0,2,5,1,10.070544615866027,26,7902
298500,5,1477,1,2,0,2,3,0,11.455995622612733,35,50461
74906,5,1501,5,1,0,2,3,1,17.75291191397383,43,7365
52970,3,640,0,0,0,5,2,1,5.437765989768453,24,4298
289659,1,868,3,0,0,2,4,0,28.24992259005829,3,55854
126328,5,1550,5,4,0,2,3,1,10.404021073853448,3,12741
71655,2,610,5,0,0,5,4,1,8.471604786599517,25,5639
263773,1,872,5,5,0,1,1,0,13.62311565273793,8,40910
177588,3,1490,1,4,0,0,3,1,7.0007264181033335,11,11114
161111,5,1309,1,4,0,0,2,1,32.151490662603734,43,4598
221139,3,1481,1,0,0,5,5,1,11.690785119824959,44,5415
62692,5,1482,5,2,2,5,0,1,1.2115728370276906,28,4548
78957,0,778,0,0,0,3,2,1,8.845912345975037,30,1834
284613,5,1463,0,1,0,2,1,0,7.068626041694366,38,49846
151614,1,771,3,1,2,4,0,1,2.615957512408616,9,6115
297625,1,816,3,0,0,5,2,0,11.604398020943776,45,52100
109803,2,1449,0,2,0,2,4,1,26.2086617233575,37,5648
94735,5,1436,0,4,1,2,1,1,25.884713483300118,18,11184
286323,5,1485,3,4,0,2,4,0,9.551720622568764,35,52573
30073,4,445,2,1,0,5,4,1,14.38276280157822,13,6629
11479,0,1137,2,5,0,1,5,1,11.3133862354933,24,4008
79959,2,212,2,3,2,1,5,1,1.8466774862741657,18,11961
21922,2,1451,2,3,0,4,4,1,6.2588301578260905,19,3615
132173,5,1456,4,5,0,2,2,0,23.35635643175001,49,34631
53555,5,321,5,0,2,5,2,1,1.948967559772889,44,4482
158762,1,868,3,5,0,4,5,1,29.09931422062731,31,4424
132422,0,158,4,1,0,2,5,1,8.721315503162613,38,2443
91599,1,747,0,1,0,0,5,1,16.62233618117223,10,10659
120028,5,946,0,1,0,0,2,1,12.812405001482322,9,10228
220035,5,1456,5,5,0,4,0,0,13.28500422218154,26,46727
172077,5,1527,1,2,0,4,5,1,17.117645630639853,35,6457
278111,5,1485,3,4,0,1,0,0,6.7627372928280565,26,50989
18383,3,1187,5,5,2,4,0,1,1.5445253909014478,16,2698
223829,5,1552,2,5,0,1,4,0,2.0795458990504603,48,52311
115303,3,15,0,2,2,5,5,1,1.2136308190151261,38,3326
139722,4,885,4,4,0,5,2,1,29.193491088035383,29,6891
11932,3,254,2,0,0,2,1,1,6.933113405094955,29,6312
155635,5,1459,4,1,0,2,3,1,24.7389426075044,37,6816
3037,3,89,2,3,2,1,5,1,2.9899263893062678,5,6440
208454,5,599,1,2,0,2,5,1,25.501035416130037,45,6765
33314,3,296,2,4,0,0,5,1,7.7126080601994556,4,4648
36219,5,1517,5,1,2,4,2,1,3.1594942573116653,48,5615
76666,4,909,0,4,0,5,2,1,8.229567775308459,48,8137
207834,1,1327,2,0,0,5,0,0,11.633627218488355,21,63943
255829,1,326,0,0,0,5,2,0,8.578294283473504,27,54106
115739,0,1310,4,5,0,3,2,1,15.884180897464308,11,2987
162928,2,862,3,5,0,1,4,1,13.308590000352364,33,4862
180337,1,812,2,2,0,1,0,0,26.95353341293651,42,25598
151664,1,1381,3,0,0,5,5,1,6.290722200029299,35,5267
173751,5,1445,1,1,0,5,0,1,14.422642009632938,14,7002
163568,5,1169,4,4,0,5,1,1,10.58581396834806,12,12468
196950,1,917,1,5,0,5,5,1,16.345106989640986,17,12258
28775,3,1451,2,3,0,5,4,1,6.582215867021562,25,4144
296471,5,1501,0,4,0,5,2,0,9.399468616169472,7,54513
305813,1,756,3,1,0,4,1,0,15.537861545166361,2,45587
268466,5,810,4,1,0,4,2,0,16.06249808886332,12,62917
269127,5,1442,4,4,0,5,0,0,11.492480446125334,30,53146
170268,1,1504,3,2,0,1,5,1,5.142558523846632,7,5852
70540,2,666,5,0,0,5,3,1,7.538809119240294,11,5381
51688,0,1476,5,0,0,5,2,1,13.112196803482325,43,3075
213697,5,996,1,1,0,5,5,1,27.538711091217635,48,6569
256446,5,842,4,2,2,2,5,1,2.5090499444064105,3,6938
245244,1,715,0,0,0,0,4,0,21.952734939701443,42,49637
181666,3,1483,1,1,0,2,4,1,9.332453348598165,11,7568
276727,5,1442,4,4,0,5,0,0,6.492806005015797,36,60019
280893,5,1378,4,2,2,2,5,0,2.5201965719565753,47,26154
267446,5,1496,4,4,2,2,5,0,2.3541875799342256,5,40097
232286,5,825,5,4,0,0,0,0,9.288352374774606,29,50211
72104,5,1496,0,4,0,5,2,1,6.585214094646304,36,6635
168434,5,355,2,1,0,5,5,0,11.15163319734119,18,51085
284741,5,1534,3,1,0,5,1,0,11.455653663699424,9,57831
101714,1,747,0,4,2,0,3,1,2.2380151555230237,17,10030
139474,4,705,4,4,0,5,5,1,11.342612586525536,23,5197
135932,0,1375,0,5,2,4,2,1,2.3576113300568773,7,4173
70598,5,1454,5,4,0,0,3,1,14.428273279501184,32,5535
242226,1,709,3,5,0,1,4,1,12.087114375044923,8,26383
288294,1,722,1,1,0,1,3,0,15.465952645809395,4,55417
294072,5,1483,1,1,0,2,2,0,12.413142468193131,19,52784
112173,3,591,0,4,0,3,2,1,5.948614157418879,26,7536
49714,3,243,5,4,2,5,2,1,1.9318307112496833,6,6990
126233,5,1442,4,4,1,2,1,1,24.559264055694975,21,11126
91753,4,1465,0,1,2,4,5,1,1.9421835582288691,45,5676
75593,5,1534,5,1,0,2,2,1,6.522574624539422,47,7727
274565,5,346,4,4,0,5,2,0,15.343160750331934,30,38727
65538,2,1066,5,0,0,5,3,1,7.987336237359015,4,11165
57145,5,15,2,5,0,1,0,1,9.175129853044446,32,3893
98770,1,467,0,4,0,0,3,1,5.732189717257457,13,6848
96729,3,640,0,0,0,2,1,1,8.225036191561673,29,4123
152812,5,828,3,0,0,2,2,1,9.415751924128598,48,4135
2532,2,651,2,4,2,1,5,1,1.9326985996415706,15,5383
105324,0,749,5,2,0,3,2,1,13.168887898404659,45,2958
92990,3,1215,0,4,0,0,5,1,7.121724189285579,37,5377
1634,0,839,2,5,2,3,2,1,2.7583536464674334,24,3217
288880,1,642,3,5,0,0,4,0,19.78106067681411,31,52846
166265,1,833,3,0,0,4,5,1,29.59191787564017,19,8662
294817,5,1515,3,2,0,5,0,0,8.920786766780004,30,61304
63667,3,1173,5,4,0,2,2,1,5.804028801306931,43,3855
280440,5,1501,0,1,0,0,2,0,5.2951979486188385,40,53975
153900,4,629,4,4,0,4,2,1,23.860135727716816,8,11815
241862,1,788,5,2,0,5,2,0,12.261391179774192,2,36022
70427,0,1215,5,5,1,3,2,1,12.951846076075054,23,4202
143668,2,1385,0,1,0,2,2,1,8.51282388448363,42,5176
297585,1,722,1,0,0,5,4,0,11.071908602082326,24,53478
227413,5,1553,2,2,0,1,3,0,10.00779062380598,30,50194
91248,1,1143,0,4,0,0,4,1,5.8091035808836695,39,4515
134873,2,721,4,1,2,2,5,1,1.389355221545328,46,3302
293899,1,1055,1,5,0,3,2,0,13.73078493756815,26,31544
245118,1,724,5,4,0,4,4,0,28.47549389470835,10,53979
80325,2,1149,5,1,2,5,2,1,2.445105675700638,23,3197
1499,3,470,2,0,2,4,0,1,2.0360696644218192,7,7462
117470,3,246,0,1,0,0,5,1,7.007629394235672,47,5036
63146,2,1550,5,0,0,5,0,1,6.708780898491195,43,3194
143422,0,1428,4,2,1,3,5,1,8.294051316066321,18,9066
144962,1,765,4,4,0,4,0,1,24.312814109309546,10,8213
175308,5,1554,2,2,0,1,0,0,16.356831949051145,29,50395
238129,1,1370,3,1,2,5,5,0,2.0374806305269657,15,31337
128788,2,1449,4,2,0,1,5,1,19.171606484312107,18,6706
122605,2,1050,0,2,0,1,5,1,11.01628902015577,25,5491
123442,3,380,4,1,0,4,3,1,12.903764306464069,26,5125
66036,2,1556,5,5,0,1,0,1,13.834206786592766,34,5587
88812,2,1447,0,1,0,4,1,1,15.236786397685732,22,2979
209512,5,1335,2,2,0,2,4,0,7.217362422545667,45,52049
122439,0,153,4,0,0,5,1,1,6.215186235246012,7,8848
180673,3,1403,3,4,2,0,1,1,1.4620678184093965,3,10414
100365,2,1327,0,1,0,2,5,1,10.220712766351234,30,7996
294824,5,1481,1,0,0,5,0,0,9.445360640845543,24,54173
261392,5,1506,0,1,0,2,1,0,15.780129389646879,38,51265
277110,5,797,4,1,0,2,0,0,11.967825799517419,23,50736
173620,1,1549,2,1,0,2,0,0,10.828581610855796,11,70032
101993,0,1528,0,1,1,2,1,1,13.293340786890678,32,5242
247476,5,1513,5,5,0,4,4,1,22.075279151171042,21,15357
182043,3,1435,3,0,2,2,1,1,2.647994026955813,25,3722
220283,1,269,2,4,0,1,1,0,20.56252739442442,17,47788
17895,3,1516,2,2,0,5,4,1,21.335409881477087,21,5353
57363,5,1014,5,5,0,5,0,1,9.784800957766972,25,6826
150958,2,325,1,2,2,5,0,1,1.5405907804655739,14,6551
249188,5,1454,4,1,0,0,1,0,13.040420181709674,14,57531
30010,0,1137,2,0,0,3,0,1,7.870139686191278,7,15633
22878,2,638,5,2,0,5,4,1,6.383399464846898,48,5170
90852,1,1110,0,4,0,0,2,1,21.59617841901168,4,14077
201264,3,172,1,2,0,4,4,1,14.17040808582955,8,6692
