P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
9946,0.4823,0.0044,0.1647,0.1286,0.7988,0.0507,0.6632,0.0057,0.038,0.0503,0.0043,0.9915,0.2493,0.0559,0.3902,30500
1213,0.4951,0.0,0.1495,0.07,0.9174,0.0,0.7977,0.0,0.0156,0.08,0.0,0.988,0.0473,0.3125,0.7778,244300
23104,0.4821,0.0055,0.1782,0.0897,0.8681,0.0081,0.7626,0.0011,0.0429,0.0319,0.0056,0.9617,0.0815,0.0248,0.1327,320100
1343,0.5009,0.0143,0.0404,0.037,0.9639,0.0,0.9139,0.0,0.0174,0.0814,0.0165,0.9722,0.0037,0.345,0.2857,88200
371,0.4685,0.0,0.1558,0.1354,0.8598,0.0,0.6851,0.0,0.0337,0.1036,0.0,1.0,0.3599,0.0976,1.0,20200
104,0.5141,0.0,0.1997,0.0864,0.9031,0.0,0.7788,0.0,0.0,0.1154,0.0,1.0,0.3786,0.0,1.0,14999
67,0.4477,0.1528,0.1122,0.1696,0.8857,0.0,0.7297,0.0235,0.027,0.1639,0.1888,1.0,0.1353,0.0,0.0,23800
3469,0.4928,0.0054,0.1317,0.1129,0.7802,0.0,0.5988,0.0071,0.0824,0.0419,0.0032,0.9844,0.4526,0.0656,0.2,68800
1287,0.4885,0.0008,0.1447,0.1102,0.9061,0.0,0.7693,0.0042,0.0208,0.1635,0.0022,0.9978,0.2776,0.1261,0.2857,25700
4662,0.5066,0.0049,0.0442,0.047,0.9442,0.0,0.8619,0.0021,0.0313,0.0496,0.0021,0.9926,0.0281,0.0744,0.6765,107600
1416,0.476,0.0007,0.2038,0.1203,0.877,0.0,0.7114,0.0037,0.0156,0.0568,0.0,0.9983,0.21,0.0602,0.6667,31500
491,0.4635,0.0,0.1714,0.1347,0.9043,0.0,0.7442,0.0,0.0043,0.0636,0.0,0.9396,0.2475,0.1724,1.0,26200
3499,0.4478,0.0031,0.2597,0.1898,0.7542,0.0603,0.6012,0.0036,0.0327,0.0925,0.0,0.998,0.3213,0.0442,0.3529,36400
3928,0.4642,0.0025,0.2285,0.1914,0.7684,0.0592,0.6291,0.0062,0.0379,0.103,0.0025,0.9388,0.3635,0.076,0.7333,30500
4234,0.4543,0.0025,0.2492,0.1591,0.7923,0.0555,0.668,0.0036,0.0345,0.1079,0.0005,0.9964,0.2879,0.112,0.4706,36200
416,0.4487,0.0024,0.2003,0.1827,0.8314,0.0,0.6331,0.0,0.012,0.1435,0.0,1.0,0.5277,0.122,1.0,36500
863,0.4997,0.4008,0.1444,0.062,0.5774,0.1024,0.5076,0.0066,0.1134,0.1245,0.3058,0.9769,0.6835,0.0141,0.3333,64800
2655,0.4869,0.0007,0.1554,0.0976,0.8833,0.004,0.7408,0.002,0.0462,0.154,0.0,0.991,0.26,0.0933,0.6828,145400
7152,0.4976,0.0799,0.0818,0.0569,0.932,0.0038,0.8347,0.0061,0.0367,0.0531,0.077,0.6303,0.2965,0.3465,0.1935,105400
10433,0.6805,0.2849,0.0013,0.002,0.6673,0.3529,0.972,0.0007,0.001,0.0242,0.4643,0.8314,0.2207,0.1145,0.0,54500
33626,0.4849,0.002,0.133,0.0877,0.9177,0.0042,0.8033,0.0017,0.0253,0.0327,0.001,0.9736,0.1209,0.0681,0.3,166700
2075,0.4877,0.0034,0.1525,0.0573,0.9109,0.0,0.8053,0.0014,0.0317,0.0311,0.0038,0.9714,0.0255,0.4067,0.0,500001
2861,0.4921,0.0026,0.1547,0.0595,0.936,0.0,0.8404,0.001,0.0174,0.0455,0.0029,0.9965,0.0742,0.1417,0.1667,105500
26400,0.4906,0.0966,0.0952,0.0744,0.9078,0.0085,0.8102,0.0049,0.0485,0.0774,0.0811,0.971,0.2414,0.1156,0.2395,106400
136,0.4763,0.5966,0.235,0.2528,0.8474,0.0,0.6037,0.0,0.0185,0.2053,0.5212,1.0,0.4182,0.1667,0.0,15600
1454,0.51,0.0039,0.0734,0.0502,0.9455,0.0,0.8556,0.0037,0.0303,0.0581,0.0019,0.2068,0.5855,0.4348,0.0,82200
452,0.4742,0.0,0.2044,0.1543,0.836,0.0,0.628,0.0046,0.0267,0.1404,0.0,1.0,0.3717,0.0667,0.75,14999
274,0.4546,0.0,0.2244,0.1856,0.8106,0.0,0.612,0.0,0.0303,0.2667,0.0,1.0,0.2945,0.0667,0.5,14999
370,0.5054,0.0027,0.1246,0.082,0.9344,0.0,0.8176,0.0,0.007,0.0732,0.0,0.9921,0.3483,0.1304,0.0,25100
164,0.4704,0.0,0.1489,0.1948,0.8544,0.0,0.6727,0.0,0.0494,0.05,0.0,1.0,0.52,0.0769,0.0,16900
134,0.4777,0.0,0.0912,0.109,0.9114,0.0,0.7759,0.0,0.0,0.0288,0.0,1.0,0.1238,0.1667,0.0,22900
3024,0.4743,0.3977,0.1427,0.1391,0.9115,0.0,0.7758,0.0018,0.0233,0.0569,0.3942,0.9947,0.2865,0.1258,0.5714,31000
706,0.4713,0.0204,0.1591,0.0944,0.7677,0.0,0.594,0.0031,0.0674,0.3036,0.0068,1.0,0.3661,0.0203,0.375,53000
4034,0.4942,0.066,0.0784,0.0799,0.8283,0.0423,0.7255,0.0028,0.0718,0.0513,0.0679,0.9872,0.2044,0.0735,0.64,82500
13116,0.471,0.0823,0.1692,0.123,0.8847,0.0,0.7301,0.0019,0.0216,0.1114,0.0745,0.9673,0.3922,0.1134,0.8297,32400
4810,0.4724,0.0141,0.1091,0.0892,0.8808,0.0,0.7473,0.0064,0.0378,0.0367,0.0132,0.9918,0.1852,0.0811,0.619,36200
72112,0.48,0.1868,0.1335,0.1127,0.838,0.0159,0.6723,0.0028,0.0471,0.1189,0.1609,0.9471,0.2521,0.0919,0.3058,34500
154,0.4546,0.0,0.1925,0.0938,0.8918,0.0,0.7273,0.0,0.0169,0.1415,0.0,1.0,0.2548,0.0833,1.0,14999
639,0.4538,0.0,0.2781,0.147,0.9043,0.0,0.7829,0.0,0.0136,0.2837,0.0,0.9966,0.3297,0.027,0.6667,54500
497,0.4717,0.0,0.2594,0.1996,0.8153,0.0,0.609,0.0,0.015,0.1562,0.0,0.995,0.251,0.0556,0.8571,14999
1700,0.4698,0.0,0.1832,0.1484,0.8403,0.0641,0.7399,0.0,0.0361,0.0171,0.0,0.9984,0.1709,0.1111,0.0,36700
687,0.5037,0.0,0.202,0.1369,0.8639,0.0,0.7098,0.0,0.0304,0.0728,0.0,1.0,0.1093,0.0645,0.8571,29500
2764,0.4621,0.4558,0.1647,0.1712,0.8797,0.0263,0.7444,0.001,0.0186,0.0849,0.3895,0.997,0.3409,0.1165,0.619,22700
328,0.4873,0.0,0.1621,0.1628,0.8876,0.0,0.7368,0.0,0.0178,0.0765,0.0,0.9922,0.2271,0.125,1.0,18800
4068,0.4548,0.0032,0.2365,0.1656,0.785,0.0425,0.6242,0.006,0.0465,0.0812,0.0033,0.9902,0.3708,0.0527,0.15,41900
30312,0.4849,0.0132,0.1072,0.089,0.9437,0.0058,0.848,0.0005,0.0114,0.0435,0.011,0.317,0.4734,0.3854,0.4787,104800
286,0.4894,0.0079,0.2,0.1584,0.852,0.0,0.6732,0.0,0.0333,0.0714,0.0162,1.0,0.3667,0.0,1.0,24300
7992,0.4946,0.0118,0.0372,0.0378,0.9066,0.0,0.807,0.0031,0.0547,0.0665,0.0111,0.972,0.175,0.0601,0.1976,112200
239,0.5258,0.0,0.1791,0.0483,0.9032,0.0,0.7763,0.0,0.022,0.7601,0.0,0.9787,0.3913,0.1875,1.0,37000
254,0.5041,0.0,0.1984,0.1158,0.8606,0.0,0.7045,0.0,0.053,0.2182,0.0,1.0,0.3678,0.0,1.0,16500
206,0.4545,0.0,0.1574,0.1333,0.9424,0.0,0.8059,0.0,0.0,0.2413,0.0,1.0,0.3333,0.0,0.0,33800
376,0.4635,0.0,0.1822,0.1633,0.8147,0.0,0.5989,0.0062,0.0441,0.0826,0.0,1.0,0.2886,0.1286,1.0,21900
1597,0.464,0.0013,0.1701,0.105,0.8764,0.0,0.7161,0.0,0.0176,0.0455,0.0017,0.9893,0.191,0.0652,0.2,57100
703,0.4313,0.0,0.3544,0.2961,0.7143,0.1323,0.6577,0.0,0.0079,0.118,0.0,1.0,0.2962,0.1,1.0,14999
102395,0.4914,0.013,0.1056,0.0721,0.8735,0.0176,0.7647,0.0045,0.0756,0.2687,0.0123,0.8754,0.4667,0.1077,0.2564,135600
3677,0.5168,0.0015,0.1054,0.0658,0.9153,0.0015,0.8003,0.0017,0.0285,0.0294,0.0028,0.9948,0.1866,0.0408,0.4444,59900
4123,0.4864,0.001,0.1446,0.1341,0.8643,0.0263,0.7437,0.0031,0.0434,0.0437,0.0013,0.9632,0.3385,0.1482,1.0,163800
13857,0.4987,0.0023,0.0702,0.0506,0.9573,0.0,0.8927,0.0013,0.0102,0.0263,0.0019,0.9926,0.0354,0.1429,0.32,167600
408,0.4756,0.0,0.1611,0.1445,0.884,0.0,0.7222,0.0,0.019,0.1672,0.0,0.9886,0.4568,0.1176,0.6667,14999
1216,0.4926,0.0008,0.1655,0.1106,0.8849,0.0,0.743,0.0045,0.03,0.1302,0.0,0.8421,0.3526,0.2391,1.0,37100
13693,0.485,0.0025,0.0949,0.0625,0.9362,0.0,0.8449,0.0013,0.0288,0.014,0.0013,0.9773,0.0675,0.0763,0.2381,230600
162,0.5335,0.0,0.1227,0.0695,0.9768,0.0,0.8676,0.0,0.0,0.0333,0.0,1.0,0.0921,0.3333,0.0,34900
718,0.47,0.3427,0.1786,0.114,0.8741,0.0,0.7229,0.0,0.0412,0.2337,0.2729,0.9964,0.3928,0.1667,0.9375,14999
32479,0.4858,0.0101,0.1046,0.0659,0.8518,0.0002,0.7032,0.0008,0.0552,0.0395,0.0097,0.9912,0.3146,0.0201,0.2692,93200
12472,0.4596,0.0042,0.2161,0.1634,0.8312,0.0284,0.6894,0.0017,0.0195,0.0295,0.0015,0.9957,0.2527,0.0256,0.1538,65000
2141,0.464,0.0014,0.19,0.162,0.8762,0.0,0.7204,0.0035,0.0234,0.1297,0.0,0.9975,0.2071,0.1148,0.7727,23500
684,0.3933,0.0176,0.8741,0.3726,0.4159,0.4629,0.7157,0.0,0.0244,0.078,0.0,1.0,0.1423,0.0,0.0,52800
432,0.4726,0.0023,0.1657,0.1245,0.8438,0.0,0.6556,0.0084,0.0385,0.201,0.0067,1.0,0.2353,0.1129,1.0,18300
622,0.4891,0.0016,0.1593,0.1287,0.8619,0.0,0.6911,0.0,0.0114,0.0472,0.0032,1.0,0.2849,0.125,1.0,37600
27660,0.4576,0.0401,0.7139,0.1788,0.8824,0.0004,0.7892,0.0006,0.0114,0.1799,0.0335,0.9815,0.1142,0.0213,0.2127,98500
210,0.5384,0.0,0.2909,0.1429,0.8317,0.0,0.6414,0.0,0.0196,0.2786,0.0,1.0,0.3029,0.0,0.6667,14999
3483,0.4627,0.844,0.1225,0.1173,0.8793,0.0,0.6878,0.0008,0.0162,0.1273,0.7837,0.9883,0.3919,0.2067,0.7727,14999
884,0.4718,0.0035,0.1776,0.1293,0.8917,0.0,0.7364,0.0,0.0054,0.1403,0.0055,1.0,0.2531,0.0889,1.0,16600
124,0.504,0.0,0.0815,0.1086,0.9219,0.0,0.8095,0.0,0.0233,0.0963,0.0,1.0,0.2221,0.1333,1.0,37500
2970,0.4845,0.002,0.1581,0.0861,0.9213,0.0,0.8018,0.0011,0.0207,0.0436,0.0012,0.9915,0.1346,0.1014,0.2353,55400
1232,0.4793,0.0617,0.1172,0.1056,0.921,0.0,0.8047,0.0049,0.0142,0.0548,0.0619,0.9824,0.2543,0.15,1.0,42500
605,0.461,0.0,0.1587,0.1387,0.8673,0.0,0.6766,0.004,0.0267,0.1547,0.0,1.0,0.2948,0.2105,0.6667,23800
778,0.4673,0.0,0.1389,0.118,0.896,0.0,0.7543,0.0031,0.018,0.0478,0.0,0.9939,0.1951,0.125,0.3333,25900
20639,0.4932,0.0177,0.1207,0.0627,0.9283,0.0032,0.8257,0.0008,0.0371,0.021,0.0167,0.9371,0.1561,0.0869,0.4384,416700
108,0.4426,0.0,0.3007,0.1535,0.8132,0.0,0.6116,0.0,0.0119,0.3165,0.0,0.9831,0.2543,0.3333,0.0,14999
260,0.503,0.0387,0.208,0.1415,0.894,0.0,0.7642,0.0112,0.0117,0.1667,0.0421,1.0,0.2098,0.1579,0.0,14999
1935,0.4214,0.0227,0.4031,0.2671,0.6868,0.0,0.4793,0.0017,0.0509,0.4493,0.0161,0.9733,0.7834,0.0017,0.4328,115800
2827,0.4925,0.0022,0.0923,0.0747,0.9162,0.0,0.7902,0.001,0.0181,0.0688,0.001,0.998,0.1014,0.1148,0.8333,51700
473,0.4621,0.0,0.1548,0.1389,0.8897,0.0,0.7174,0.0,0.0053,0.0299,0.0,1.0,0.127,0.14,0.0,38300
126,0.4747,0.0,0.4011,0.1391,0.8229,0.0,0.6667,0.0,0.0333,0.2043,0.0,1.0,0.1515,0.0,1.0,14999
691,0.4695,0.0,0.1468,0.1051,0.749,0.0084,0.5542,0.0085,0.0909,0.4226,0.0,1.0,0.4005,0.0645,0.6,58500
1557,0.4681,0.0026,0.1786,0.1243,0.8966,0.0,0.7514,0.0031,0.0185,0.0361,0.0036,0.9969,0.1604,0.1581,1.0,36800
3894,0.5469,0.4764,0.0476,0.0606,0.6448,0.2936,0.7571,0.0068,0.0522,0.1667,0.1655,0.9893,0.4357,0.1505,0.6,50900
750,0.4733,0.0,0.1635,0.1009,0.8873,0.0,0.7564,0.0034,0.0278,0.0494,0.0,1.0,0.2743,0.1,1.0,14999
59,0.4499,0.0,0.2567,0.0864,0.8746,0.0,0.6556,0.0,0.0,0.1154,0.0,1.0,0.1513,0.0,0.0,14999
1434,0.452,0.015,0.268,0.2752,0.7592,0.0685,0.6118,0.001,0.0171,0.1536,0.0114,0.998,0.412,0.0943,0.6667,17100
280,0.5019,0.0689,0.2022,0.1021,0.9,0.0,0.7473,0.0,0.0,0.1211,0.0708,1.0,0.3033,0.0435,1.0,20300
631,0.4357,0.9376,0.1058,0.1485,0.8916,0.0,0.6556,0.0,0.0097,0.3336,0.9307,0.9943,0.3162,0.4067,0.0,14999
1144,0.4825,0.0217,0.1603,0.1332,0.8792,0.0,0.7248,0.0022,0.0174,0.0807,0.0216,0.9978,0.2493,0.1116,0.5,19300
72,0.4777,0.0,0.2443,0.0734,0.8991,0.0,0.7846,0.0,0.0417,0.1394,0.0,1.0,0.0633,0.0,1.0,267500
22055,0.4949,0.1873,0.0471,0.05,0.9101,0.0099,0.8142,0.0083,0.0434,0.0747,0.169,0.933,0.0931,0.1766,0.1149,56700
3815,0.4851,0.1163,0.1885,0.1135,0.7959,0.0043,0.6429,0.0063,0.101,0.166,0.0974,0.9898,0.464,0.0925,0.3913,52800
270,0.4769,0.0,0.2,0.1426,0.841,0.0615,0.7903,0.0,0.0299,0.128,0.0,1.0,0.2573,0.0455,0.5,18600
3777,0.4576,0.0006,0.214,0.1875,0.7908,0.0342,0.6274,0.0027,0.0361,0.0695,0.0007,0.9958,0.3445,0.0455,0.3333,33600
1636,0.464,0.0006,0.2089,0.1628,0.8486,0.0198,0.6809,0.0017,0.011,0.1454,0.0,0.9451,0.3594,0.1217,0.4545,18200
996,0.4706,0.0,0.1823,0.1317,0.845,0.0619,0.7499,0.0,0.0137,0.113,0.0,0.9946,0.1931,0.1538,0.375,27600
166,0.4531,0.0,0.2514,0.1793,0.7643,0.0,0.5626,0.0127,0.0345,0.0308,0.0,1.0,0.1846,0.0,0.0,14999
1143,0.5083,0.0344,0.1525,0.0865,0.9318,0.0,0.8182,0.0,0.0183,0.1433,0.0309,0.4043,0.4498,0.1935,0.8571,14999
1161,0.4598,0.5675,0.1482,0.1447,0.8949,0.0,0.71,0.0,0.0092,0.0841,0.4701,0.9957,0.2759,0.1579,0.8,25000
194,0.521,0.0,0.1283,0.0662,0.9609,0.0,0.8762,0.0,0.0182,0.0108,0.0,1.0,0.0609,0.3333,0.0,42900
5016,0.4899,0.012,0.1591,0.1053,0.9048,0.0,0.7927,0.0005,0.0364,0.008,0.0112,0.9913,0.022,0.1125,0.5,75000
4724,0.5001,0.0051,0.0863,0.0585,0.9497,0.0,0.8655,0.0047,0.0195,0.0192,0.0067,0.9761,0.0233,0.1943,0.25,64200
4711,0.4786,0.0036,0.2367,0.1613,0.8105,0.0227,0.6448,0.0039,0.0297,0.0476,0.0012,0.9924,0.2717,0.0423,0.4,48400
14927,0.499,0.0026,0.139,0.0456,0.9459,0.0,0.8773,0.0027,0.0207,0.014,0.0011,0.9943,0.04,0.066,0.4444,112000
1054,0.4771,0.001,0.1043,0.118,0.894,0.0,0.7568,0.0052,0.0379,0.0549,0.0,1.0,0.3773,0.0769,0.6667,26500
289,0.4788,0.0,0.1075,0.1066,0.8805,0.0,0.7426,0.0,0.0568,0.0667,0.0,1.0,0.2025,0.1667,1.0,21300
32,0.5692,0.0,0.4369,0.0909,0.8897,0.0,0.8,0.0,0.0,0.2863,0.0,1.0,0.3195,0.0,0.0,14999
292,0.4625,0.0034,0.1821,0.0947,0.8855,0.0,0.7629,0.0089,0.0261,0.0714,0.0,0.9911,0.2138,0.0303,0.0,45000
3029,0.469,0.0013,0.2279,0.1636,0.828,0.0405,0.7096,0.0038,0.0309,0.056,0.0009,0.9935,0.2288,0.0892,0.4615,71900
148376,0.4963,0.0124,0.0607,0.063,0.8634,0.0092,0.7385,0.0045,0.0652,0.0326,0.0094,0.9431,0.3334,0.0485,0.1692,158800
246,0.488,0.0,0.1726,0.1041,0.829,0.0,0.6598,0.0,0.0666,0.1033,0.0,1.0,0.2089,0.0455,0.0,60700
723,0.4528,0.0,0.2323,0.1841,0.8196,0.0,0.644,0.0033,0.0262,0.1013,0.0,0.9937,0.3813,0.0714,0.7778,15300
5215,0.479,0.0197,0.133,0.1214,0.8588,0.0,0.7076,0.004,0.0506,0.0202,0.0125,0.9363,0.391,0.0655,0.24,83300
13977,0.4524,0.0496,0.1924,0.1525,0.7853,0.0022,0.5975,0.0027,0.0507,0.0638,0.0522,0.9926,0.3549,0.0366,0.6,70800
3878,0.4532,0.0001,0.2639,0.2122,0.7949,0.0322,0.6244,0.0006,0.0088,0.085,0.0,0.9986,0.3387,0.0849,0.6667,21100
12631,0.477,0.0058,0.163,0.1234,0.8639,0.0143,0.7101,0.0034,0.0319,0.1497,0.0024,0.3842,0.3639,0.1218,0.8235,18300
264,0.4747,0.0038,0.108,0.0937,0.8972,0.0,0.7484,0.0,0.0098,0.0426,0.0106,1.0,0.1679,0.2667,0.0,41800
1704,0.4347,0.0006,0.3505,0.2622,0.7667,0.0675,0.6296,0.0,0.01,0.085,0.0,1.0,0.319,0.0,0.875,17400
24602,0.4602,0.1114,0.2107,0.1562,0.8179,0.0244,0.6599,0.0044,0.0359,0.0771,0.0988,0.9918,0.3587,0.0868,0.69,28900
182,0.4607,0.0,0.2737,0.1542,0.8371,0.0,0.702,0.0,0.0128,0.2765,0.0,1.0,0.2513,0.1386,0.5,14999
2035,0.4933,0.0045,0.0917,0.0514,0.897,0.0,0.7793,0.0141,0.051,0.0888,0.004,0.9377,0.2617,0.1217,0.3696,41100
22,0.6635,0.0,0.2,0.0,0.7508,0.0,0.5,0.0,0.0,0.25,0.0,1.0,0.1,0.0,0.0,14999
215,0.4799,0.0,0.1146,0.1401,0.9,0.0,0.7283,0.0,0.0204,0.0909,0.0,1.0,0.2751,0.4,0.0,14999
3751,0.476,0.3061,0.1223,0.1151,0.857,0.0,0.6873,0.0066,0.0484,0.0504,0.2704,0.9579,0.3129,0.0971,0.5,56000
7872,0.5071,0.0641,0.0696,0.0555,0.9564,0.0034,0.8817,0.0012,0.0178,0.0266,0.0663,0.9918,0.0993,0.0938,0.2558,137200
87520,0.4835,0.0511,0.2142,0.0919,0.8735,0.0081,0.7676,0.0018,0.0399,0.3927,0.0445,0.9212,0.3582,0.0855,0.225,100700
2223,0.446,0.0082,0.2909,0.212,0.7617,0.0642,0.6103,0.0021,0.0287,0.141,0.0033,0.9978,0.3373,0.0727,0.5294,14999
2972,0.4781,0.0,0.1071,0.0997,0.9118,0.0,0.7732,0.0042,0.0236,0.0408,0.0,0.9988,0.1752,0.1804,0.2,50400
3982,0.4677,0.0535,0.1622,0.1471,0.8012,0.0095,0.614,0.0061,0.0573,0.1575,0.0437,0.9917,0.3836,0.0531,0.64,42800
11159,0.4746,0.0172,0.1355,0.1166,0.8334,0.0019,0.6605,0.002,0.0534,0.039,0.0181,0.968,0.3725,0.0386,0.0571,276300
12075,0.474,0.297,0.0762,0.0794,0.8849,0.0102,0.7447,0.0049,0.0361,0.1041,0.2711,0.9894,0.3809,0.0961,0.4306,30600
278,0.4915,0.0,0.1346,0.0851,0.912,0.0,0.7926,0.0107,0.0204,0.0718,0.0,0.9891,0.3563,0.5286,1.0,16600
783,0.4867,0.0,0.105,0.1256,0.8877,0.0,0.7305,0.0,0.015,0.0222,0.0,0.9962,0.2955,0.0833,1.0,29500
967,0.4527,0.0,0.1762,0.0728,0.8657,0.0547,0.8415,0.0,0.0174,0.0171,0.0,0.9962,0.0327,0.0769,0.0,144300
9490,0.4877,0.0056,0.1051,0.0825,0.9188,0.0113,0.816,0.0012,0.0188,0.0569,0.0062,0.9943,0.1411,0.0723,0.3793,50900
459,0.4779,0.0,0.122,0.0781,0.9511,0.0,0.8497,0.0,0.0,0.1,0.0,0.992,0.2268,0.2667,0.8333,40900
430,0.4705,0.0,0.1433,0.1335,0.8833,0.0,0.7241,0.0,0.0406,0.0571,0.0,1.0,0.135,0.2444,0.0,30800
156,0.4883,0.0,0.1391,0.1314,0.8239,0.0,0.6518,0.0172,0.0901,0.1274,0.0,0.9588,0.2943,0.0909,0.0,27100
249,0.4138,0.2965,0.2323,0.1705,0.7524,0.0,0.5436,0.0129,0.0455,0.2434,0.2588,0.9861,0.5554,0.0625,1.0,38300
1030,0.4806,0.0,0.1614,0.0908,0.87,0.0,0.7208,0.0103,0.0404,0.025,0.0,1.0,0.2543,0.1923,0.0,29500
133881,0.4893,0.008,0.1054,0.0644,0.8584,0.0056,0.7051,0.0032,0.0544,0.0895,0.0073,0.9839,0.3035,0.0472,0.3714,69800
34,0.4531,0.8068,0.2712,0.1723,0.8267,0.0,0.62,0.0,0.0,0.25,0.8212,1.0,0.175,0.0,1.0,14999
6482,0.4621,0.1911,0.1623,0.1474,0.8403,0.0393,0.7005,0.0052,0.034,0.0699,0.1777,0.9948,0.3529,0.099,0.4545,45300
2909,0.4671,0.4297,0.0989,0.0862,0.9052,0.0179,0.7953,0.0035,0.0194,0.0528,0.3853,0.9978,0.2737,0.1206,0.6,39200
999,0.5024,0.0,0.0081,0.0152,0.9769,0.0,0.898,0.0,0.01,0.2,0.0,0.98,0.7607,0.5741,0.0,20000
99,0.579,0.0,0.1552,0.0,0.8194,0.0,0.6833,0.0,0.0792,0.0528,0.0,0.9757,0.722,0.0,0.0,15600
246,0.4799,0.0,0.1727,0.1572,0.875,0.0,0.7188,0.0,0.0198,0.1493,0.0,0.9169,0.203,0.2,0.5,14999
2757,0.4607,0.0294,0.1661,0.1335,0.8272,0.001,0.6455,0.0027,0.05,0.0573,0.0283,0.9797,0.4353,0.0581,0.25,49900
1334,0.4736,0.0,0.2414,0.1417,0.8806,0.0,0.733,0.0018,0.0137,0.0297,0.0,0.996,0.1848,0.0526,0.6667,27400
2845,0.4636,0.0014,0.2489,0.1971,0.8087,0.0352,0.6474,0.0017,0.0138,0.0989,0.001,1.0,0.3174,0.0528,0.8696,20500
512,0.4931,0.0,0.1254,0.0824,0.9148,0.0,0.7769,0.0,0.0149,0.0505,0.0,1.0,0.1746,0.1316,0.0,30400
211,0.5179,0.0,0.1709,0.087,0.8735,0.0,0.7391,0.0,0.0465,0.0875,0.0,0.816,0.354,0.2,1.0,14999
74,0.5,0.0,0.2416,0.2,0.8272,0.0,0.625,0.0,0.0304,0.1033,0.0,1.0,0.3167,0.0,0.0,17500
1316,0.5146,0.0008,0.1031,0.073,0.9379,0.0,0.8279,0.0022,0.0115,0.0258,0.0,0.9718,0.1816,0.2308,0.0,39400
17504,0.4951,0.0033,0.2035,0.1023,0.8021,0.0158,0.6862,0.0029,0.0705,0.1204,0.0033,0.9811,0.3889,0.0492,0.431,79400
284,0.4485,0.0,0.2919,0.1958,0.8025,0.0,0.6152,0.0,0.0108,0.1636,0.0,1.0,0.2805,0.0645,1.0,14999
356,0.4696,0.0,0.1809,0.1255,0.9135,0.0,0.804,0.0067,0.0213,0.0545,0.0,1.0,0.1253,0.2632,1.0,19000
1446,0.4722,0.0,0.2928,0.178,0.829,0.0,0.6349,0.0,0.0168,0.0582,0.0,1.0,0.341,0.025,0.75,17300
5383,0.486,0.0029,0.1138,0.0903,0.8679,0.0,0.7276,0.0035,0.0462,0.0264,0.0021,0.9958,0.3096,0.034,0.4667,66800
3138,0.5097,0.1539,0.2075,0.1483,0.794,0.0143,0.617,0.0044,0.0512,0.2656,0.144,0.9474,0.4655,0.1234,0.439,38200
1984,0.4575,0.001,0.219,0.1482,0.8844,0.0,0.7315,0.0026,0.0199,0.0606,0.0028,0.9953,0.2115,0.12,0.5,20100
656,0.4941,0.0,0.0965,0.0586,0.9038,0.0,0.7863,0.012,0.046,0.0518,0.0,0.902,0.1459,0.1333,0.0,60800
855,0.4935,0.0,0.0957,0.0748,0.9491,0.0,0.8489,0.0,0.0089,0.5558,0.0,0.0388,0.7536,0.3125,1.0,14999
15554,0.4437,0.0007,0.208,0.1729,0.8023,0.0313,0.633,0.0027,0.029,0.0709,0.0,0.9977,0.3403,0.0582,0.4246,27500
