sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
1,0.48,0.37,0.135,0.532,0.2105,0.147,0.165,8
1,0.56,0.465,0.145,0.7375,0.3255,0.148,0.2345,9
0,0.38,0.28,0.1,0.227,0.097,0.05,0.075,7
1,0.525,0.4,0.12,0.996,0.3885,0.216,0.46,17
1,0.59,0.45,0.155,1.0185,0.4355,0.222,0.2825,9
0,0.615,0.505,0.16,1.054,0.464,0.2395,0.335,9
0,0.525,0.405,0.12,0.6545,0.262,0.1375,0.23,10
2,0.255,0.18,0.065,0.072,0.0255,0.015,0.027,5
0,0.485,0.355,0.125,0.5765,0.2825,0.134,0.135,7
1,0.64,0.505,0.16,1.4065,0.741,0.3305,0.3225,9
2,0.485,0.385,0.13,0.52,0.222,0.174,0.16,14
1,0.52,0.36,0.125,0.66,0.285,0.1505,0.215,9
2,0.435,0.34,0.09,0.213,0.1065,0.032,0.085,6
2,0.465,0.355,0.105,0.428,0.2015,0.096,0.125,6
1,0.6,0.445,0.17,1.438,0.61,0.315,0.39,10
2,0.325,0.205,0.075,0.1425,0.0745,0.027,0.0355,4
0,0.575,0.465,0.185,0.926,0.3635,0.194,0.275,13
1,0.65,0.5,0.175,1.4245,0.6695,0.318,0.4345,11
2,0.4,0.295,0.1,0.28,0.1145,0.065,0.086,7
2,0.345,0.28,0.09,0.213,0.0955,0.0385,0.075,6
0,0.46,0.37,0.12,0.549,0.224,0.1205,0.14,8
2,0.53,0.42,0.13,0.707,0.3285,0.149,0.2255,8
2,0.3,0.225,0.08,0.1445,0.0415,0.0265,0.031,5
0,0.55,0.435,0.14,0.929,0.4185,0.188,0.261,7
1,0.615,0.475,0.15,1.187,0.5195,0.261,0.3115,10
0,0.54,0.41,0.15,0.6295,0.2435,0.1805,0.175,12
1,0.605,0.48,0.165,1.117,0.4925,0.2735,0.315,10
1,0.54,0.43,0.14,0.83,0.3635,0.1795,0.25,7
1,0.575,0.445,0.145,0.838,0.4155,0.164,0.2345,9
0,0.52,0.38,0.125,0.662,0.327,0.1145,0.15,6
0,0.65,0.525,0.195,1.477,0.7325,0.576,0.439,11
2,0.3,0.23,0.08,0.127,0.053,0.0165,0.034,6
0,0.58,0.44,0.15,0.8645,0.4245,0.194,0.235,10
0,0.505,0.37,0.11,0.595,0.2335,0.153,0.1865,9
1,0.62,0.495,0.165,1.099,0.4815,0.282,0.31,11
2,0.33,0.26,0.09,0.1895,0.0845,0.041,0.0655,6
1,0.68,0.52,0.205,1.774,0.752,0.382,0.625,12
2,0.35,0.26,0.085,0.19,0.0725,0.0465,0.06,7
2,0.175,0.135,0.055,0.0215,0.009,0.0055,0.004,4
1,0.65,0.5,0.18,1.3425,0.595,0.2665,0.373,10
1,0.63,0.5,0.195,1.348,0.5425,0.3195,0.365,10
2,0.54,0.4,0.13,0.6165,0.2895,0.1265,0.183,9
0,0.525,0.41,0.18,0.7735,0.2855,0.135,0.245,13
2,0.325,0.245,0.09,0.152,0.056,0.0355,0.0535,9
0,0.64,0.49,0.14,1.191,0.5465,0.2505,0.283,9
2,0.575,0.44,0.18,1.154,0.5135,0.259,0.245,8
2,0.275,0.205,0.075,0.1005,0.038,0.019,0.03,8
0,0.6,0.48,0.09,0.634,0.321,0.136,0.2145,10
2,0.175,0.11,0.04,0.028,0.0195,0.005,0.009,5
0,0.51,0.4,0.135,0.625,0.2615,0.11,0.235,10
0,0.585,0.47,0.15,0.9855,0.4925,0.19,0.25,9
0,0.375,0.29,0.105,0.2555,0.102,0.0565,0.085,10
2,0.26,0.2,0.06,0.091,0.04,0.0285,0.022,5
2,0.245,0.18,0.07,0.0705,0.032,0.024,0.025,6
1,0.635,0.5,0.175,1.2245,0.521,0.2455,0.315,10
2,0.45,0.345,0.11,0.3685,0.1635,0.071,0.125,8
1,0.63,0.525,0.155,1.3725,0.6695,0.2835,0.33,9
1,0.61,0.47,0.205,1.157,0.413,0.2875,0.415,20
0,0.67,0.515,0.175,1.5265,0.665,0.3685,0.435,12
0,0.62,0.48,0.17,1.35,0.6295,0.275,0.405,12
1,0.57,0.375,0.13,0.79,0.3115,0.1925,0.238,9
1,0.66,0.525,0.2,1.436,0.602,0.38,0.52,16
0,0.77,0.6,0.205,2.52,0.6315,0.48,0.615,14
2,0.52,0.39,0.15,0.5715,0.235,0.125,0.195,8
1,0.58,0.48,0.235,1.171,0.4105,0.24,0.41,17
2,0.425,0.325,0.1,0.386,0.1605,0.072,0.11,7
1,0.71,0.54,0.2,1.7195,0.859,0.334,0.448,11
0,0.67,0.525,0.2,1.63,0.665,0.302,0.45,10
0,0.645,0.5,0.17,1.2515,0.5,0.3525,0.3505,9
0,0.62,0.475,0.175,1.39,0.5915,0.3145,0.355,10
1,0.605,0.475,0.135,1.1205,0.513,0.283,0.266,9
0,0.52,0.385,0.14,0.693,0.2825,0.1585,0.215,12
2,0.385,0.285,0.09,0.2725,0.2055,0.078,0.076,6
1,0.52,0.405,0.135,0.683,0.265,0.182,0.225,10
0,0.59,0.45,0.13,1.077,0.482,0.2055,0.285,8
0,0.205,0.155,0.05,0.0405,0.0135,0.0065,0.015,3
0,0.605,0.49,0.16,1.08,0.492,0.2195,0.325,9
1,0.67,0.525,0.19,1.7075,0.705,0.363,0.4305,12
2,0.48,0.355,0.125,0.4755,0.215,0.0875,0.145,8
2,0.355,0.275,0.095,0.2305,0.0935,0.0465,0.07,6
0,0.48,0.365,0.13,0.6465,0.289,0.132,0.235,11
2,0.205,0.14,0.055,0.037,0.012,0.0055,0.01,6
0,0.575,0.48,0.155,0.979,0.4095,0.2385,0.27,8
1,0.565,0.44,0.135,0.806,0.3605,0.2125,0.239,9
2,0.52,0.395,0.145,0.543,0.227,0.1255,0.165,9
1,0.5,0.4,0.125,0.5245,0.215,0.1185,0.135,8
0,0.505,0.385,0.135,0.559,0.2915,0.1275,0.1525,7
0,0.545,0.43,0.175,0.938,0.37,0.1585,0.47,17
0,0.575,0.465,0.15,1.0215,0.4895,0.207,0.302,10
0,0.29,0.215,0.075,0.101,0.048,0.0225,0.04,6
1,0.72,0.55,0.195,1.827,0.7155,0.361,0.5415,13
0,0.61,0.475,0.155,1.0575,0.495,0.1825,0.322,8
1,0.615,0.49,0.15,1.1005,0.458,0.302,0.325,9
2,0.66,0.515,0.2,1.4945,0.5915,0.3235,0.425,18
1,0.62,0.485,0.15,1.01,0.4515,0.223,0.292,9
2,0.315,0.225,0.075,0.1035,0.047,0.022,0.033,5
1,0.56,0.44,0.135,0.8045,0.4095,0.2055,0.202,8
2,0.43,0.325,0.11,0.3705,0.1775,0.0855,0.1065,7
2,0.465,0.355,0.12,0.49,0.235,0.08,0.135,7
0,0.305,0.225,0.085,0.123,0.049,0.031,0.045,6
1,0.615,0.475,0.17,1.196,0.4525,0.3,0.294,10
1,0.59,0.455,0.16,1.117,0.4905,0.224,0.305,12
2,0.43,0.32,0.1,0.3775,0.1815,0.0965,0.115,8
0,0.525,0.4,0.16,0.911,0.3075,0.2245,0.2905,13
0,0.285,0.2,0.065,0.095,0.031,0.029,0.0345,5
2,0.475,0.365,0.12,0.474,0.215,0.1055,0.1505,7
2,0.315,0.225,0.065,0.1465,0.0645,0.0345,0.035,5
2,0.5,0.385,0.155,0.6475,0.2485,0.144,0.21,17
0,0.405,0.325,0.095,0.401,0.2375,0.0725,0.1085,7
0,0.555,0.425,0.155,0.796,0.362,0.1795,0.245,8
0,0.62,0.48,0.17,1.2895,0.5925,0.3,0.38,9
0,0.52,0.44,0.135,0.717,0.2885,0.154,0.195,13
0,0.57,0.455,0.165,0.9295,0.391,0.193,0.265,13
0,0.625,0.49,0.175,1.1515,0.4575,0.278,0.395,11
2,0.35,0.28,0.08,0.19,0.0865,0.0345,0.065,7
1,0.635,0.515,0.19,1.388,0.7035,0.316,0.425,12
1,0.685,0.53,0.205,2.517,1.1935,0.528,0.665,10
0,0.535,0.44,0.12,0.7325,0.2875,0.16,0.275,10
2,0.35,0.255,0.09,0.161,0.079,0.048,0.06,6
0,0.605,0.495,0.175,1.3325,0.6075,0.269,0.327,12
2,0.175,0.125,0.025,0.023,0.0055,0.0005,0.011,4
2,0.47,0.35,0.125,0.467,0.2095,0.1095,0.1385,9
1,0.535,0.41,0.165,0.695,0.2995,0.2085,0.235,11
1,0.6,0.445,0.135,0.9285,0.3615,0.163,0.295,13
0,0.71,0.56,0.18,1.8695,0.9035,0.3885,0.54,12
2,0.42,0.32,0.095,0.327,0.1655,0.087,0.105,8
1,0.585,0.46,0.165,1.117,0.473,0.2115,0.26,9
0,0.47,0.355,0.135,0.5505,0.26,0.1175,0.13,8
2,0.35,0.255,0.09,0.171,0.0885,0.038,0.05,9
0,0.48,0.375,0.145,0.522,0.2115,0.125,0.142,9
0,0.555,0.45,0.125,0.915,0.3815,0.157,0.365,19
1,0.58,0.44,0.17,0.926,0.4145,0.216,0.245,8
1,0.505,0.385,0.135,0.6465,0.2975,0.139,0.155,8
0,0.57,0.44,0.14,0.9845,0.4865,0.2605,0.275,9
1,0.575,0.44,0.17,0.898,0.3445,0.2115,0.245,9
1,0.735,0.575,0.2,1.7905,0.7355,0.396,0.498,11
1,0.585,0.46,0.13,0.9985,0.4305,0.242,0.253,8
2,0.495,0.355,0.125,0.4725,0.2055,0.105,0.1365,9
2,0.375,0.27,0.085,0.1825,0.0875,0.042,0.059,6
0,0.415,0.33,0.1,0.3275,0.1185,0.082,0.115,9
0,0.55,0.44,0.145,0.8165,0.349,0.178,0.269,11
0,0.55,0.43,0.15,0.768,0.267,0.1375,0.265,11
0,0.5,0.37,0.13,0.644,0.317,0.1345,0.1405,8
0,0.44,0.345,0.12,0.528,0.2325,0.145,0.13,8
0,0.57,0.46,0.15,0.897,0.4255,0.1805,0.24,9
1,0.58,0.45,0.145,1.027,0.393,0.216,0.26,17
2,0.505,0.385,0.14,0.6395,0.318,0.139,0.1545,7
2,0.5,0.37,0.11,0.556,0.26,0.097,0.156,9
1,0.48,0.375,0.12,0.5215,0.211,0.11,0.14,10
1,0.605,0.475,0.175,1.4385,0.6195,0.34,0.42,20
2,0.27,0.2,0.06,0.105,0.041,0.027,0.032,5
0,0.63,0.48,0.15,1.153,0.5255,0.2255,0.315,9
0,0.48,0.38,0.135,0.642,0.23,0.128,0.245,10
0,0.595,0.455,0.15,0.951,0.4625,0.196,0.26,8
0,0.68,0.55,0.175,1.583,0.731,0.381,0.3895,11
1,0.47,0.385,0.135,0.5715,0.2705,0.141,0.17,14
2,0.535,0.4,0.125,0.664,0.325,0.1435,0.1895,10
2,0.59,0.46,0.14,0.8295,0.275,0.1735,0.255,8
1,0.605,0.485,0.2,1.4465,0.6175,0.296,0.43,14
0,0.6,0.455,0.17,0.9265,0.439,0.156,0.315,10
2,0.62,0.46,0.155,0.9575,0.421,0.187,0.276,11
2,0.33,0.265,0.095,0.1685,0.08,0.0395,0.0605,6
2,0.27,0.195,0.075,0.106,0.045,0.019,0.039,4
1,0.56,0.425,0.135,0.977,0.3975,0.2565,0.36,18
1,0.72,0.565,0.21,2.1105,1.0755,0.392,1.625,16
0,0.89,0.635,0.21,2.695,1.19,0.592,0.5875,11
2,0.32,0.26,0.065,0.172,0.0915,0.022,0.035,7
1,0.56,0.425,0.15,0.986,0.405,0.245,0.2695,7
1,0.505,0.38,0.15,0.6355,0.21,0.1475,0.23,14
0,0.605,0.46,0.19,1.144,0.419,0.274,0.3635,10
1,0.57,0.44,0.14,0.834,0.4585,0.1805,0.239,10
1,0.33,0.235,0.075,0.163,0.0785,0.036,0.049,7
2,0.505,0.395,0.18,0.593,0.2455,0.202,0.1745,9
2,0.53,0.41,0.125,0.664,0.309,0.131,0.215,8
0,0.6,0.475,0.15,1.016,0.4925,0.204,0.2825,10
1,0.66,0.51,0.185,1.4125,0.631,0.282,0.435,10
0,0.575,0.45,0.15,0.939,0.429,0.1975,0.254,10
1,0.625,0.48,0.16,1.1245,0.4975,0.259,0.34,11
0,0.42,0.325,0.095,0.378,0.1735,0.089,0.12,8
1,0.675,0.535,0.215,1.794,0.6835,0.382,0.419,17
1,0.55,0.45,0.135,0.975,0.35,0.223,0.3605,12
2,0.37,0.275,0.09,0.2185,0.093,0.0465,0.065,7
1,0.52,0.385,0.155,1.2615,0.6115,0.274,0.338,10
2,0.46,0.36,0.105,0.497,0.231,0.1015,0.145,8
1,0.645,0.5,0.2,1.38,0.619,0.305,0.416,10
0,0.655,0.525,0.185,1.4385,0.6635,0.366,0.4395,11
0,0.71,0.565,0.19,2.1255,1.3485,0.456,0.5665,13
2,0.525,0.39,0.125,0.552,0.1985,0.126,0.175,8
0,0.48,0.375,0.135,0.637,0.3025,0.1175,0.155,9
0,0.635,0.515,0.17,1.187,0.551,0.2315,0.3345,10
2,0.465,0.345,0.105,0.4315,0.228,0.104,0.115,8
0,0.655,0.525,0.17,1.4445,0.6885,0.386,0.3745,9
1,0.665,0.53,0.155,1.542,0.7475,0.4,0.3585,10
0,0.65,0.5,0.2,1.475,0.648,0.351,0.4265,10
1,0.42,0.345,0.105,0.3685,0.1255,0.0875,0.1195,7
0,0.58,0.47,0.165,0.987,0.4505,0.2495,0.25,13
0,0.45,0.34,0.125,0.48,0.209,0.075,0.135,10
2,0.47,0.36,0.12,0.4405,0.161,0.0905,0.1515,6
1,0.665,0.525,0.185,1.39,0.593,0.31,0.455,10
2,0.5,0.385,0.14,0.6345,0.3375,0.1205,0.1515,7
1,0.68,0.515,0.18,1.648,0.713,0.361,0.455,11
2,0.255,0.18,0.06,0.095,0.034,0.021,0.021,5
2,0.4,0.305,0.12,0.326,0.129,0.065,0.08,8
0,0.51,0.365,0.145,0.6065,0.2675,0.145,0.215,10
0,0.44,0.355,0.1,0.3745,0.1375,0.074,0.129,7
2,0.43,0.34,0.105,0.374,0.1865,0.0715,0.115,7
2,0.5,0.38,0.135,0.599,0.2815,0.139,0.205,9
0,0.635,0.5,0.18,1.408,0.649,0.3045,0.355,11
0,0.6,0.48,0.17,1.143,0.4975,0.25,0.395,10
2,0.425,0.325,0.115,0.3495,0.1555,0.0505,0.1,8
0,0.635,0.51,0.15,1.3495,0.6415,0.2865,0.31,12
1,0.545,0.41,0.14,0.792,0.331,0.199,0.24,9
1,0.605,0.48,0.17,1.1345,0.4465,0.2635,0.375,12
0,0.47,0.36,0.125,0.5315,0.286,0.099,0.118,7
0,0.585,0.45,0.125,0.971,0.555,0.189,0.2425,9
1,0.6,0.455,0.155,1.163,0.5315,0.2705,0.295,10
0,0.415,0.305,0.125,0.304,0.126,0.087,0.095,6
1,0.57,0.44,0.15,0.9565,0.389,0.212,0.265,10
0,0.59,0.47,0.16,1.129,0.4735,0.276,0.315,9
2,0.485,0.375,0.115,0.457,0.21,0.1105,0.1395,6
2,0.51,0.39,0.135,0.625,0.2815,0.118,0.1735,6
1,0.56,0.45,0.16,0.908,0.342,0.189,0.334,12
2,0.56,0.45,0.135,0.826,0.3305,0.172,0.27,11
1,0.52,0.385,0.125,0.6785,0.255,0.1305,0.18,12
1,0.45,0.355,0.105,0.36,0.127,0.067,0.125,9
0,0.595,0.475,0.15,1.2825,0.573,0.253,0.315,9
2,0.435,0.33,0.1,0.3825,0.179,0.0805,0.1095,7
1,0.47,0.365,0.12,0.597,0.3225,0.1265,0.234,8
2,0.465,0.36,0.1,0.4375,0.2315,0.0795,0.125,8
2,0.34,0.25,0.075,0.174,0.077,0.0485,0.05,7
0,0.5,0.365,0.13,0.585,0.2175,0.1545,0.185,8
2,0.22,0.17,0.04,0.037,0.024,0.0,0.021,5
1,0.66,0.515,0.175,1.487,0.6125,0.371,0.455,14
2,0.5,0.355,0.11,0.4485,0.1835,0.082,0.132,8
2,0.405,0.3,0.09,0.328,0.169,0.0695,0.0975,6
1,0.425,0.325,0.115,0.3805,0.169,0.088,0.1055,8
2,0.375,0.27,0.085,0.252,0.116,0.051,0.075,6
0,0.55,0.42,0.16,0.794,0.295,0.1885,0.32,12
1,0.65,0.51,0.185,1.1905,0.4415,0.3025,0.3945,11
1,0.57,0.445,0.155,1.014,0.45,0.271,0.26,9
0,0.58,0.44,0.135,0.9575,0.4835,0.1815,0.266,9
2,0.37,0.27,0.1,0.229,0.0935,0.049,0.0615,7
2,0.37,0.275,0.1,0.239,0.08,0.047,0.075,6
0,0.49,0.37,0.14,0.629,0.253,0.1205,0.23,12
1,0.67,0.54,0.2,1.7855,0.7645,0.4095,0.436,10
1,0.535,0.385,0.115,1.3605,0.5035,0.2575,0.43,18
1,0.45,0.35,0.115,0.454,0.191,0.1145,0.13,9
1,0.62,0.48,0.17,1.067,0.4955,0.207,0.305,11
0,0.56,0.44,0.145,0.83,0.2825,0.1825,0.285,9
2,0.17,0.115,0.03,0.03,0.0095,0.0055,0.005,4
1,0.575,0.475,0.15,1.014,0.4535,0.204,0.29,11
0,0.505,0.395,0.105,0.62,0.2725,0.144,0.18,9
1,0.57,0.455,0.15,0.815,0.4015,0.1655,0.24,12
2,0.32,0.235,0.085,0.117,0.0455,0.026,0.0445,5
1,0.675,0.495,0.17,1.523,0.6635,0.3005,0.3825,11
0,0.68,0.52,0.17,1.6885,0.6475,0.4725,0.402,11
