longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.14,34.02,23,2463,432,1213,408,4.9375,156000,1
-118.4,34.06,52,1786,246,584,207,8.2568,500001,0
-118.26,33.91,41,672,146,672,159,1.7237,103100,0
-122.47,37.85,52,3424,776,1093,697,5.5904,500001,3
-121.73,36.93,25,4846,955,3017,963,3.5985,276700,0
-121.29,38.66,18,6795,1258,2753,1118,3.5431,112100,1
-122.0,37.96,16,1602,319,677,305,4.3556,191700,1
-118.39,34.04,36,4046,599,1622,570,8.8864,500001,0
-117.88,33.84,21,2088,300,1187,308,7.2584,348600,0
-117.37,34.11,18,5878,1217,2902,1059,2.3142,110100,1
-121.98,38.35,36,771,137,404,135,3.058,76600,1
-119.73,34.43,49,1763,512,760,458,2.5673,280800,0
-119.67,36.81,7,146,28,72,14,15.0001,117500,1
-118.23,34.14,13,1660,717,1662,640,1.9404,212500,0
-121.55,39.14,35,1450,271,767,269,2.369,65100,1
-118.27,33.8,42,1857,423,1162,386,3.4755,198400,0
-119.63,36.8,2,10107,1681,5676,1507,4.9432,142200,1
-116.98,32.81,8,2917,492,1497,469,4.5526,130400,0
-122.04,38.27,18,7894,1491,5009,1437,4.5809,131800,1
-122.29,37.8,46,960,305,692,259,1.1625,91700,3
-120.47,34.64,42,3068,524,1253,521,4.1538,143400,4
-120.85,39.13,17,1684,475,464,193,1.6528,143800,1
-121.38,38.55,52,673,153,397,153,3.3214,101600,1
-119.65,36.68,24,1439,277,856,278,3.8409,95800,1
-118.21,33.94,44,1601,432,1695,411,2.4522,139100,0
-117.4,33.8,22,1482,340,628,354,3.1186,236300,1
-118.36,34.02,36,2048,478,916,468,1.4135,182100,0
-121.85,37.74,52,909,283,1091,268,2.4524,130700,1
-118.3,33.74,42,1856,416,960,386,3.0,326800,4
-118.23,33.93,35,1268,254,1257,246,2.5833,96700,0
-118.29,33.93,41,1517,310,901,284,2.275,105200,0
-121.86,37.35,43,122,11,76,20,2.2708,350000,0
-121.98,37.94,9,5604,829,2432,801,6.5594,256300,1
-122.48,37.77,52,2782,495,1207,497,4.0484,355700,3
-122.04,37.92,21,13801,2416,6093,2250,6.9633,344700,3
-121.96,37.5,14,5634,1076,2683,1085,4.7361,240100,0
-118.64,34.23,23,7818,1070,3250,1023,6.3889,333000,0
-121.38,38.02,33,2994,699,1420,688,1.67,85100,1
-121.99,36.98,37,1911,315,675,300,6.2944,500001,4
-119.88,34.42,26,2038,392,1379,404,4.3971,275000,4
-121.55,39.13,23,397,91,103,88,2.0313,71300,1
-122.36,37.58,38,1165,250,519,182,3.0298,399200,4
-117.78,33.82,18,4647,696,2111,656,8.0562,333300,0
-118.11,33.83,36,1691,274,722,276,4.875,221500,0
-118.35,33.94,29,1442,474,2058,440,2.9125,170800,0
-122.44,37.74,52,2816,453,1212,447,6.3521,356400,3
-118.3,33.72,36,1439,275,819,283,4.4886,315800,4
-118.2,33.92,26,1871,420,1812,398,2.1969,131100,0
-118.43,34.04,52,1307,222,633,222,4.8611,500001,0
-122.53,37.92,35,1707,242,596,257,11.928,500001,3
-119.01,35.3,41,1592,391,960,352,1.9531,54700,1
-118.4,33.75,20,1156,273,600,281,3.975,500001,4
-122.57,38.1,24,4773,1117,2495,1035,3.2587,258400,3
-122.09,37.71,32,4739,903,2591,886,3.1873,231100,3
-121.05,37.61,40,1552,396,1237,350,1.8056,96100,1
-118.21,33.8,44,1186,198,723,206,4.0375,176600,4
-121.45,38.55,52,1475,366,857,370,1.7083,96100,1
-118.28,33.99,34,1698,457,1860,458,1.7,108400,0
-120.56,38.44,20,1076,241,82,28,1.6643,93800,1
-122.9,39.06,24,1249,276,592,163,1.0703,100000,1
-121.37,38.03,42,361,70,161,56,2.2619,98700,1
-119.6,36.32,44,1851,469,1970,442,1.9464,41100,1
-122.14,37.74,27,724,177,415,125,4.2404,81300,3
-119.69,34.27,27,3201,419,1247,426,8.0174,500001,0
-117.29,34.15,32,3765,643,1374,610,4.0694,120900,1
-117.9,33.75,8,982,262,1117,254,2.6875,132500,0
-118.46,34.0,36,1401,402,951,398,2.5139,355200,0
-119.85,36.85,8,2845,415,1295,420,5.4664,165900,1
-122.25,37.81,50,818,314,507,199,1.1686,275000,3
-118.1,34.19,46,2807,487,1192,459,5.1849,362200,1
-118.11,33.86,36,1692,359,967,334,5.077,217600,0
-122.95,38.79,27,672,116,171,87,2.7386,86600,0
-118.29,33.99,42,1360,373,1237,366,1.9979,103800,0
-122.05,37.63,37,1791,317,917,312,5.0,189700,3
-119.25,36.31,15,2935,592,1698,523,2.5819,67700,1
-118.47,34.05,41,2884,397,911,387,15.0001,500001,0
-118.44,34.04,25,5891,1979,2624,1888,3.0758,390000,0
-118.48,34.02,38,2659,828,2121,788,2.79,306300,0
-118.73,34.26,26,2669,429,1371,488,5.4023,235700,0
-118.14,34.17,39,2298,450,1489,462,3.2242,164100,0
-116.57,33.82,7,9590,1885,3148,1300,4.2202,197600,1
-121.99,38.34,16,820,149,454,154,2.1,84200,1
-117.92,33.75,18,804,249,2590,237,2.2843,150400,0
-122.28,37.86,52,907,197,361,232,2.5694,129600,3
-122.57,38.42,28,1572,260,772,261,4.5769,226200,0
-118.3,34.08,52,1349,315,975,292,2.9722,310000,0
-117.5,33.92,14,996,224,836,228,3.2031,115600,1
-118.02,33.9,36,2403,394,1360,407,5.5886,181800,0
-119.49,36.54,31,1445,314,1104,279,1.7292,65200,1
-119.19,34.18,15,525,117,645,127,2.375,172200,4
-118.02,33.67,15,1093,199,594,196,7.7159,363900,4
-121.79,36.91,15,2079,542,1663,520,3.1422,184700,0
-121.76,40.07,26,2811,683,311,144,2.4375,87500,1
-118.35,34.03,45,1967,372,947,384,1.7344,122400,0
-118.14,34.16,41,2175,475,1530,459,2.8192,107600,0
-119.06,34.24,20,6408,1606,3060,1508,3.2538,216300,0
-117.96,34.03,32,1844,351,1655,332,4.15,156500,0
-118.02,33.91,27,6349,996,3217,967,5.0124,210300,0
-119.28,36.3,30,1370,201,654,199,3.5938,137200,1
-120.98,39.94,24,1026,152,301,142,3.55,107200,1
-119.71,36.59,32,1800,323,904,277,2.588,95700,1
-118.56,34.2,19,3679,845,2750,795,3.2036,292900,0
-120.44,34.98,34,1045,185,508,171,2.8125,83300,0
-122.33,40.45,16,784,137,313,120,2.2937,63000,1
-122.14,37.7,34,636,154,521,120,3.181,134400,3
-121.06,37.34,40,804,145,499,155,3.0056,175700,1
-119.74,36.75,30,1650,413,1406,391,1.7188,48700,1
-118.33,33.74,25,2689,551,1198,556,4.6536,341800,0
-118.25,34.06,26,1105,563,1692,537,1.8603,250000,0
-121.46,38.55,44,1507,404,826,351,1.5186,76800,1
-117.23,32.73,43,2022,397,778,384,3.743,354700,4
-121.48,38.57,52,2255,735,744,675,1.7396,147500,1
-122.52,37.96,42,1477,247,637,264,5.83,387200,3
-122.24,37.81,52,714,153,397,169,2.1489,268800,3
-118.63,34.21,20,5166,1045,2327,983,5.631,236900,0
-121.57,39.1,46,1714,398,964,405,1.2813,68700,1
-119.01,35.31,41,1331,274,917,297,1.7821,57600,1
-118.31,34.03,48,1403,315,843,278,1.8125,121100,0
-118.13,33.83,36,1639,275,752,276,5.0349,223600,0
-118.25,34.06,52,93,24,86,19,1.3156,112500,0
-117.88,33.72,35,1567,309,1232,307,4.151,180000,0
-118.24,33.94,33,759,155,807,170,4.0125,81300,0
-121.84,37.31,28,174,33,144,33,3.6316,75000,0
-121.35,38.03,12,3249,664,2007,625,3.217,122700,1
-121.89,36.98,17,1651,231,704,229,4.8182,500001,4
-118.65,34.19,22,3303,482,1306,481,5.8782,331400,0
-118.19,34.07,43,3182,791,2709,775,2.4306,142300,0
-120.23,37.17,31,246,59,129,45,4.8529,107500,1
-121.88,37.24,17,1815,301,805,297,6.2985,260200,0
-118.18,34.7,36,1271,265,729,236,3.5833,94000,1
-117.06,33.03,21,2256,295,994,301,6.8356,259000,0
-117.17,33.8,25,1529,213,255,162,4.9828,235500,1
-117.95,33.85,25,1283,245,751,238,3.35,215500,0
-121.88,37.34,45,877,228,816,225,2.2308,187500,0
-119.11,34.2,42,2321,531,2048,525,2.8205,180100,4
-122.01,37.32,17,1386,240,699,232,5.9068,343700,0
-121.39,38.6,36,3128,507,1265,520,4.5192,130000,1
