P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,price
885,0.4467,0.0023,0.216,0.1838,0.8496,0.0,0.6623,0.0028,0.0196,0.1101,0.0,0.9942,0.3719,0.0308,0.25,14999
357,0.4526,0.0026,0.3469,0.1927,0.8515,0.0,0.6737,0.0078,0.0123,0.2238,0.0065,1.0,0.3837,0.15,1.0,14999
29,0.4609,0.0,0.185,0.0,0.7897,0.0,0.5556,0.0,0.0,0.1567,0.0,1.0,0.1682,0.0,0.0,114999
811,0.4502,0.0,0.2993,0.2327,0.8117,0.0416,0.6567,0.0,0.0147,0.0571,0.0,0.9947,0.3131,0.0532,0.8333,21800
3235,0.4704,0.0115,0.2158,0.1523,0.7665,0.0048,0.5994,0.0017,0.0461,0.1641,0.0097,0.9787,0.3663,0.0409,0.3043,115300
605,0.4742,0.0,0.1296,0.1233,0.8584,0.0,0.6871,0.0123,0.0431,0.0667,0.0,1.0,0.1328,0.0455,0.0,38600
8069,0.4542,0.0181,0.2082,0.1837,0.7142,0.0262,0.5308,0.0032,0.0353,0.0577,0.0152,0.9923,0.3979,0.0542,0.5789,27100
831,0.4661,0.0,0.1481,0.1062,0.8859,0.0,0.7239,0.0,0.0246,0.0467,0.0,0.9718,0.0925,0.1,0.2,56800
616,0.5297,0.0,0.0882,0.0542,0.9372,0.0,0.8345,0.0,0.0217,0.0385,0.0,0.9725,0.1586,0.0,0.0,140800
651,0.4431,0.0,0.3093,0.2282,0.7664,0.0568,0.6011,0.0032,0.0222,0.1063,0.0,0.9878,0.2724,0.0486,1.0,14999
432,0.4638,0.8752,0.1516,0.143,0.9339,0.0,0.7929,0.0,0.0,0.0945,0.8151,0.9888,0.1922,0.3426,0.0,16000
452,0.4641,0.0,0.2062,0.107,0.9175,0.0,0.8253,0.0066,0.0103,0.0627,0.0,0.9948,0.1963,0.1042,1.0,24300
2281,0.4351,0.0025,0.2752,0.1909,0.8153,0.0622,0.6872,0.0012,0.0173,0.0549,0.0041,0.9938,0.2617,0.0096,0.125,32700
212,0.4771,0.0,0.2696,0.1391,0.8233,0.0,0.665,0.012,0.046,0.0606,0.0,1.0,0.1583,0.0,0.3333,16600
40,0.4614,0.245,0.1,0.057,0.9328,0.0,0.7872,0.0,0.0,0.0,0.2117,1.0,0.1351,0.0,0.0,0
225,0.4648,0.0,0.1052,0.094,0.9268,0.0,0.8024,0.0,0.0114,0.1447,0.0,0.8231,0.375,0.1429,0.0,15900
20695,0.495,0.0055,0.1059,0.0856,0.8801,0.0225,0.7829,0.0041,0.0405,0.0481,0.0036,0.9899,0.2006,0.1088,0.1905,77000
705,0.528,0.0,0.1333,0.0905,0.9006,0.0,0.7978,0.0131,0.031,0.1,0.0,1.0,0.1392,0.1231,0.4286,29200
4039,0.4229,0.4177,0.1681,0.1831,0.8416,0.0293,0.6768,0.002,0.0232,0.0608,0.4097,0.9936,0.4449,0.1466,0.5333,20100
170,0.5195,0.0,0.149,0.0948,0.841,0.0,0.6818,0.0,0.0526,0.8436,0.0,0.9855,0.6363,0.0526,0.4545,50900
1001,0.463,0.0,0.1356,0.1364,0.8627,0.0,0.7169,0.0058,0.0563,0.0562,0.0,0.9924,0.2693,0.0698,0.0,62000
249,0.4694,0.0041,0.1832,0.1111,0.8615,0.0,0.6955,0.0098,0.0298,0.1053,0.0,1.0,0.4208,0.0,1.0,15000
341,0.4917,0.0,0.0927,0.0924,0.849,0.0,0.6882,0.0076,0.0409,0.0594,0.0,0.9744,0.2841,0.0476,0.0,15200
1452,0.4704,0.0,0.1923,0.1506,0.859,0.0,0.6817,0.0,0.0173,0.058,0.0,1.0,0.2422,0.1042,0.6667,29500
883,0.4656,0.0022,0.1322,0.1271,0.9005,0.0,0.7622,0.0062,0.0202,0.0895,0.0065,0.9903,0.1548,0.1043,0.0,33900
187,0.4754,0.0,0.3622,0.2132,0.7731,0.0,0.5774,0.0,0.0392,0.0833,0.0,1.0,0.2693,0.0,0.0,14999
495,0.4964,0.0,0.1673,0.1012,0.8987,0.0,0.7584,0.0,0.0256,0.1035,0.0,1.0,0.3063,0.1,1.0,18300
811,0.4478,0.4403,0.1833,0.1612,0.8768,0.0,0.7007,0.0,0.0121,0.1048,0.373,0.993,0.2482,0.2052,0.8333,20200
1275,0.4812,0.1221,0.1262,0.0935,0.9102,0.0,0.7723,0.0048,0.0206,0.0572,0.0842,0.9952,0.2688,0.1406,0.5,39400
1398,0.4796,0.0155,0.133,0.1134,0.8967,0.0,0.7668,0.0018,0.0261,0.04,0.0168,1.0,0.156,0.1034,0.875,38200
6835,0.4404,0.4559,0.167,0.1339,0.8302,0.026,0.6922,0.0023,0.038,0.0481,0.4166,0.9946,0.2588,0.0762,0.2609,47000
461,0.4667,0.8,0.1171,0.0968,0.9275,0.0,0.7729,0.0,0.0,0.057,0.8,1.0,0.2423,0.2437,1.0,21700
1805,0.4724,0.0,0.1718,0.17,0.8167,0.0806,0.7263,0.004,0.027,0.0281,0.0,1.0,0.209,0.0943,1.0,24800
636,0.4643,0.0016,0.1913,0.1442,0.8468,0.0,0.6605,0.0038,0.0146,0.0577,0.0,0.9962,0.3057,0.0526,0.5,30000
39969,0.4988,0.0503,0.0712,0.0658,0.8495,0.0422,0.7486,0.0042,0.0563,0.0669,0.0578,0.9779,0.354,0.059,0.3979,67900
653,0.4945,0.0,0.1539,0.0984,0.9071,0.0,0.7827,0.0075,0.0351,0.0556,0.0,0.985,0.1761,0.1556,1.0,28900
279,0.4972,0.0,0.1531,0.1106,0.8515,0.0,0.6667,0.0089,0.0248,0.1114,0.0,0.9911,0.2072,0.2667,0.5,17100
430,0.4239,0.0066,0.1488,0.0915,0.8999,0.0,0.7852,0.0069,0.0505,0.0704,0.0067,1.0,0.112,0.1429,0.0,50800
1274,0.4952,0.0,0.2034,0.0956,0.8349,0.0427,0.7178,0.0061,0.0485,0.4001,0.0,0.9939,0.2551,0.1014,0.8571,54300
135,0.4895,0.0,0.1908,0.1327,0.8963,0.0,0.7545,0.0,0.0204,0.0628,0.0,1.0,0.175,0.125,1.0,14999
195,0.4607,0.3445,0.1793,0.1809,0.8722,0.0,0.6961,0.0,0.0,0.0881,0.2643,1.0,0.1571,0.2353,0.0,29800
11469,0.4918,0.0126,0.0756,0.0675,0.9165,0.0056,0.8326,0.002,0.0379,0.0735,0.0122,0.995,0.1283,0.0978,0.3407,75200
2721,0.4597,0.0007,0.197,0.1728,0.8142,0.0594,0.709,0.0071,0.0359,0.1031,0.0,0.9865,0.344,0.0607,0.6316,28300
1057,0.4298,0.1135,0.2786,0.2548,0.8085,0.0389,0.649,0.0021,0.0155,0.1067,0.0932,0.9959,0.2936,0.0821,0.5,29400
507,0.4646,0.0,0.2571,0.1304,0.8522,0.0,0.6795,0.0,0.0176,0.0879,0.0,0.9952,0.0627,0.0,1.0,237500
239,0.4695,0.0,0.4198,0.1957,0.8298,0.0,0.6875,0.0,0.0609,0.5056,0.0,1.0,0.5938,0.0,0.0,76000
194,0.4797,0.0,0.15,0.0828,0.897,0.0,0.7409,0.0,0.0149,0.0415,0.0,0.7861,0.2923,0.25,0.0,18300
363,0.466,0.0426,0.1717,0.1538,0.8888,0.0,0.7315,0.0,0.007,0.1028,0.0571,0.993,0.4148,0.1,0.0,19600
114,0.4595,0.0294,0.2089,0.1728,0.8478,0.0,0.6286,0.0,0.0227,0.1571,0.0533,1.0,0.202,0.0,1.0,14999
272,0.5075,0.0037,0.1193,0.1024,0.8838,0.0,0.7197,0.0098,0.0291,0.1744,0.0098,1.0,0.1283,0.3488,1.0,14999
67,0.4611,0.0,0.2444,0.1381,0.8599,0.0,0.6744,0.0,0.0213,0.2576,0.0,1.0,0.1952,0.0,0.0,14999
1142,0.4968,0.0026,0.1481,0.0976,0.8913,0.0,0.7458,0.0044,0.0234,0.0462,0.0024,0.9286,0.3333,0.121,1.0,68100
94,0.4786,0.1326,0.0491,0.05,0.9235,0.0,0.7977,0.0,0.0244,0.2103,0.2097,1.0,0.8564,0.1429,0.0,17500
1974,0.4532,0.0005,0.2943,0.1429,0.8479,0.0,0.7054,0.0056,0.0414,0.2445,0.0,0.9985,0.3,0.061,0.2,90000
12070,0.4668,0.0433,0.1928,0.1409,0.8106,0.0439,0.6801,0.0032,0.0326,0.0647,0.0421,0.9964,0.3167,0.0489,0.3425,36400
292,0.5223,0.0,0.1181,0.139,0.8837,0.0,0.72,0.0,0.009,0.1869,0.0,1.0,0.3333,0.125,1.0,14999
2436,0.4897,0.0012,0.1704,0.1431,0.8278,0.0082,0.6602,0.001,0.04,0.0507,0.001,0.8891,0.4268,0.0714,0.0,83800
485,0.4787,0.0,0.2296,0.143,0.856,0.0,0.6657,0.0,0.0125,0.0543,0.0,0.9956,0.2529,0.0508,0.0,14999
2951,0.504,0.003,0.0849,0.043,0.8769,0.0005,0.7537,0.0103,0.0749,0.0363,0.001,0.9764,0.3767,0.1096,0.2667,49000
17056,0.4787,0.0132,0.1417,0.1177,0.8612,0.0027,0.6973,0.0044,0.0328,0.0361,0.0136,0.7881,0.3805,0.1186,0.3846,50200
2360,0.4692,0.013,0.2091,0.1637,0.7982,0.0464,0.664,0.0042,0.023,0.1064,0.0077,0.9978,0.3335,0.0362,0.5385,22000
10576,0.4998,0.0049,0.0797,0.0573,0.8898,0.0057,0.7674,0.0049,0.0501,0.0282,0.0041,0.9859,0.2497,0.0929,0.1791,71600
490,0.5073,0.002,0.2211,0.0646,0.7886,0.0,0.5785,0.0,0.0482,0.2731,0.0,0.9854,0.4486,0.1591,0.6667,14999
406,0.4889,0.2131,0.2406,0.1878,0.8328,0.0,0.6427,0.0056,0.0164,0.0218,0.1611,1.0,0.388,0.1429,1.0,32500
10009,0.5053,0.0043,0.0809,0.0634,0.8643,0.0273,0.7682,0.0049,0.0486,0.0434,0.0079,0.9574,0.3295,0.0912,0.2667,50200
817,0.4931,0.0,0.133,0.092,0.8629,0.0255,0.7193,0.007,0.0321,0.0419,0.0,0.9963,0.2253,0.1359,0.5,42300
2779,0.4935,0.0225,0.1074,0.0624,0.8668,0.0,0.7217,0.0025,0.0691,0.0821,0.019,0.9446,0.3,0.0281,0.3333,304200
112,0.5283,0.0,0.2528,0.2,0.81,0.0,0.5814,0.0,0.0,0.2444,0.0,1.0,0.2542,0.0,1.0,14999
717,0.4773,0.0,0.1139,0.0868,0.8918,0.0,0.7112,0.0,0.0101,0.0997,0.0,0.9876,0.3344,0.1406,0.0,21700
9322,0.4919,0.1028,0.1289,0.0744,0.9198,0.0032,0.8164,0.0023,0.0374,0.0468,0.0818,0.9788,0.0931,0.0915,0.2877,320000
3468,0.4737,0.0003,0.2451,0.19,0.8148,0.0262,0.6577,0.0029,0.0281,0.1159,0.0008,0.9876,0.331,0.0967,0.7308,24100
7892,0.4756,0.0314,0.1116,0.0945,0.7905,0.0312,0.6487,0.0076,0.0868,0.0586,0.0269,0.9776,0.4286,0.0716,0.2581,43500
1841,0.4455,0.3813,0.1901,0.1698,0.874,0.0,0.6997,0.0014,0.0036,0.1323,0.3116,0.9926,0.3387,0.1543,0.7647,14999
9948,0.484,0.0108,0.1682,0.1096,0.921,0.0,0.7995,0.0008,0.019,0.0342,0.0062,0.9714,0.1345,0.044,0.5806,283300
171,0.4956,0.0,0.0964,0.0496,0.9261,0.0,0.8435,0.0,0.037,0.2381,0.0,0.9818,0.2286,0.1176,0.0,14999
10282,0.4945,0.0109,0.1097,0.0755,0.9154,0.0,0.8189,0.0038,0.0354,0.0447,0.0093,0.9961,0.0585,0.0497,0.1429,112000
12275,0.4545,0.2013,0.1792,0.1593,0.783,0.0713,0.6808,0.0047,0.0283,0.0751,0.1713,0.9954,0.3245,0.1347,0.4701,33000
522,0.4836,0.0,0.3008,0.2412,0.7716,0.0177,0.5935,0.0,0.0196,0.1127,0.0,1.0,0.2881,0.0235,1.0,15800
106,0.4831,0.0,0.247,0.1327,0.8425,0.0,0.6765,0.0,0.0208,0.2383,0.0,1.0,0.3282,0.0,0.1667,16300
302,0.4897,0.4832,0.1112,0.1376,0.9253,0.0,0.7788,0.0,0.0,0.1183,0.4673,0.9724,0.2943,0.2308,0.0,17500
4912,0.4776,0.0026,0.1087,0.074,0.885,0.0,0.7569,0.005,0.0442,0.0603,0.0025,0.9857,0.2085,0.1024,0.3947,39900
3654,0.4743,0.0056,0.2089,0.1469,0.8536,0.0299,0.7201,0.0032,0.0208,0.0693,0.0,0.9945,0.2597,0.072,0.4615,32900
539,0.4712,0.0037,0.1771,0.1565,0.8769,0.0,0.7,0.0,0.0042,0.0731,0.0,1.0,0.4727,0.2222,0.5,15900
361,0.4826,0.0,0.2544,0.1679,0.8368,0.0,0.6545,0.0063,0.0126,0.0801,0.0,1.0,0.2833,0.08,1.0,16500
461,0.4774,0.0,0.1278,0.0731,0.8892,0.0,0.7401,0.0,0.0357,0.0787,0.0,0.9946,0.4441,0.1364,0.5,16300
22609,0.483,0.0385,0.1168,0.0823,0.914,0.0039,0.7923,0.0012,0.0208,0.0279,0.0363,0.9761,0.1511,0.0698,0.44,168000
10227,0.4847,0.0016,0.1312,0.0917,0.8885,0.0019,0.7476,0.0031,0.0294,0.0593,0.0011,0.9962,0.3461,0.0577,0.6347,34300
22966,0.4622,0.1363,0.1195,0.097,0.7868,0.0178,0.6045,0.0031,0.0608,0.0816,0.1202,0.9891,0.3453,0.0414,0.3598,43700
622,0.6112,0.0238,0.0502,0.0447,0.7815,0.2123,0.86,0.0,0.02,0.042,0.0073,0.9878,0.0633,0.0,0.0,151300
10913,0.4917,0.0076,0.1034,0.0781,0.891,0.0,0.7618,0.0053,0.0366,0.0656,0.0076,0.8843,0.334,0.1563,0.2435,21800
2811,0.4607,0.3541,0.184,0.1793,0.8532,0.0261,0.7028,0.004,0.0134,0.0663,0.302,0.995,0.3136,0.1096,0.2,22000
74,0.5282,0.0,0.1722,0.0789,0.9072,0.0,0.78,0.0,0.04,0.1328,0.0,1.0,0.275,0.0,1.0,37500
3212,0.4782,0.0008,0.1194,0.0919,0.8839,0.0,0.736,0.003,0.0319,0.0326,0.0,0.9975,0.3294,0.0892,0.6667,35700
4878,0.4856,0.0047,0.2596,0.0909,0.8959,0.0135,0.7948,0.0018,0.0281,0.1268,0.0049,0.9899,0.086,0.0723,0.4194,509801
10726,0.4525,0.0013,0.2385,0.1824,0.7854,0.0648,0.661,0.0062,0.0396,0.0736,0.0013,0.996,0.4224,0.0663,0.569,24600
266,0.4825,0.0,0.25,0.116,0.8712,0.0,0.7222,0.0,0.043,0.2027,0.0,0.0588,0.3019,0.0625,0.0,51400
223,0.4987,0.0,0.1184,0.0877,0.9333,0.0,0.8182,0.0,0.0,0.0816,0.0,1.0,0.1916,0.1176,0.0,36500
5760,0.4801,0.0068,0.1036,0.0647,0.9424,0.0,0.8566,0.002,0.0269,0.0182,0.0032,0.9843,0.0576,0.1462,0.25,223400
1531,0.4915,0.0006,0.2144,0.0891,0.8628,0.0,0.7139,0.0017,0.0421,0.376,0.0,0.9718,0.3602,0.102,0.4286,48500
13861,0.4382,0.4467,0.1855,0.1729,0.8474,0.0243,0.6849,0.0023,0.0136,0.0687,0.39,0.9979,0.3558,0.1464,0.767,28200
9191,0.434,0.7885,0.1636,0.1705,0.8851,0.0058,0.7073,0.0014,0.0262,0.0873,0.7237,0.9926,0.407,0.2041,0.7519,21200
6878,0.4552,0.0017,0.2047,0.1704,0.8322,0.025,0.6939,0.0027,0.0284,0.0889,0.0021,0.997,0.2628,0.064,0.7429,23000
834,0.4738,0.0024,0.2597,0.1926,0.7745,0.0779,0.6649,0.0037,0.0214,0.0936,0.0,0.9897,0.2674,0.048,0.6667,42200
1153,0.4544,0.0102,0.2919,0.2173,0.7375,0.0648,0.5962,0.0041,0.0333,0.121,0.0089,1.0,0.3658,0.0367,0.8333,26900
647,0.4727,0.0,0.1128,0.0734,0.917,0.0,0.8023,0.0,0.026,0.0435,0.0,0.989,0.1682,0.0625,1.0,31000
256,0.4671,0.0,0.2994,0.2186,0.8367,0.0,0.6413,0.0,0.0,0.1857,0.0,1.0,0.2924,0.0909,1.0,14999
7650,0.5004,0.053,0.0774,0.0677,0.9706,0.0,0.9135,0.0002,0.0119,0.0122,0.0537,0.9861,0.0293,0.1597,0.7333,103100
7060,0.4715,0.0014,0.1796,0.1408,0.8626,0.0158,0.7186,0.0032,0.0243,0.0525,0.002,0.995,0.2432,0.0631,0.7111,30700
73,0.4986,0.2972,0.2081,0.2324,0.8042,0.0,0.589,0.0,0.0417,0.3383,0.2314,1.0,0.2748,0.0,0.0,14999
110,0.5125,0.0,0.1685,0.1282,0.8358,0.0,0.6452,0.0,0.0227,0.0622,0.0,1.0,0.3167,0.0,0.0,19800
755,0.4947,0.0,0.1927,0.1137,0.901,0.0,0.7467,0.0037,0.0202,0.0978,0.0,1.0,0.367,0.1623,0.0,18100
182,0.4654,0.0,0.1711,0.0625,0.9111,0.0,0.7946,0.0,0.0164,0.0,0.0,1.0,0.1667,0.24,1.0,21300
37942,0.4782,0.0087,0.1281,0.0984,0.8687,0.0307,0.7539,0.0015,0.0263,0.0347,0.0075,0.9913,0.2347,0.0256,0.5561,51400
24139,0.4436,0.0067,0.1736,0.1429,0.7831,0.0382,0.6224,0.0059,0.0432,0.0754,0.0056,0.9945,0.3665,0.0791,0.5706,24100
1222,0.4893,0.0168,0.1586,0.09,0.8648,0.0544,0.7816,0.0,0.0263,0.0535,0.0139,0.9954,0.0382,0.0,0.75,148000
312,0.4958,0.0109,0.1424,0.0655,0.9274,0.0,0.7979,0.0,0.0082,0.1,0.0133,0.6468,0.305,0.2533,0.0,14999
191,0.4842,0.0,0.2199,0.0317,0.9008,0.0,0.8237,0.0132,0.0373,0.0891,0.0,1.0,0.2872,0.0545,0.0,14999
897,0.4662,0.0562,0.176,0.1434,0.867,0.0,0.7085,0.0,0.0155,0.0877,0.0693,1.0,0.3048,0.1154,0.5,24500
1412,0.4817,0.0007,0.134,0.092,0.9096,0.0076,0.7866,0.0,0.0114,0.0295,0.0,0.9948,0.1693,0.0312,0.0,61800
3711,0.4933,0.0008,0.2851,0.0933,0.8774,0.0013,0.7776,0.0041,0.0346,0.2615,0.0009,0.971,0.3315,0.1755,0.8571,94200
552,0.4815,0.0,0.2675,0.1929,0.8335,0.0,0.6383,0.0,0.0113,0.0972,0.0,1.0,0.2973,0.0816,0.5,14999
17076,0.4694,0.0022,0.1625,0.1114,0.8566,0.0097,0.6951,0.0009,0.036,0.0264,0.001,0.9943,0.2528,0.0324,0.4211,135300
462,0.4764,0.0,0.1811,0.1571,0.8726,0.0,0.7182,0.005,0.0102,0.0556,0.0,1.0,0.2346,0.0851,0.4,41700
26426,0.4982,0.0279,0.0783,0.0662,0.9139,0.0035,0.7973,0.0024,0.0398,0.0461,0.0262,0.9398,0.2439,0.0989,0.2597,113300
5553,0.4918,0.083,0.1005,0.0944,0.9229,0.0022,0.7942,0.0012,0.0189,0.1677,0.0615,0.8977,0.4888,0.271,0.6522,16300
100,0.53,0.0,0.07,0.0856,0.8,0.0,0.6667,0.0,0.1132,0.6479,0.0,1.0,0.6471,0.0476,0.0,20000
285,0.5219,0.0,0.1476,0.0933,0.9203,0.0,0.7944,0.0,0.0,0.049,0.0,1.0,0.3143,0.1,0.0,20000
236,0.4741,0.0,0.1975,0.1503,0.8734,0.0,0.7,0.0,0.0,0.2023,0.0,1.0,0.3518,0.0833,0.75,14999
1041,0.462,0.0029,0.1622,0.1567,0.8562,0.0,0.676,0.0073,0.0222,0.0644,0.0025,1.0,0.2141,0.0795,0.0,18800
260,0.4617,0.0,0.2067,0.1921,0.7913,0.0,0.575,0.0,0.05,0.0985,0.0,1.0,0.1827,0.0882,0.3333,24000
2712,0.4821,0.0007,0.2276,0.1489,0.8744,0.0,0.7151,0.0019,0.0173,0.0467,0.0,0.9971,0.0955,0.0593,0.6842,72200
24365,0.4987,0.0189,0.1011,0.0734,0.879,0.004,0.7556,0.0027,0.0588,0.0365,0.0174,0.9663,0.1843,0.0535,0.2308,212700
1069,0.446,0.0,0.2086,0.1327,0.8473,0.0,0.6681,0.0042,0.0183,0.0425,0.0,1.0,0.3908,0.05,1.0,22400
1200,0.4518,0.0,0.2855,0.2835,0.7878,0.0717,0.7011,0.0042,0.0164,0.1532,0.0,0.9901,0.3402,0.0874,0.4,16800
