longitude,latitude
-118.00387,33.77
-121.94,37.22686
-121.321884,38.642204
-117.87391,33.69299
-118.12,33.77
-122.26521,37.85926
-118.35,34.2
-118.0311,33.89
-118.31,34.05
-119.52772,36.31707
-118.53879,34.09
-118.10197,34.16
-118.23,33.89
-118.23,34.07
-118.11013,34.06
-117.81,34.02
-121.885124,36.92661
-117.25,34.17
-117.54075,34.1
-120.45826,37.56307
-118.27,34.04
-119.78855,36.58552
-118.52886,34.297607
-120.07706,36.77478
-120.83046,37.54751
-118.1,34.12
-118.351906,33.87
-121.93579,37.268696
-121.41997,40.467426
-117.87,34.9625
-118.51868,33.96
-117.43221,34.04103
-118.37268,33.92
-122.27,37.661545
-118.18,33.78
-120.96899,37.243298
-122.01,37.0765
-118.11,33.89
-117.24,33.129013
-117.972,34.09
-117.65516,33.83
-120.34788,38.341038
-120.35443,34.521122
-120.915215,39.013737
-118.13,33.9
-121.46536,37.747116
-119.71135,34.48471
-118.13,33.77
-121.65541,38.45183
-121.846794,38.90403
-118.29,34.0
-117.1764,34.2
-117.16215,32.75
-118.36728,34.22
-121.96407,37.35
-120.61522,37.12576
-119.841934,34.638447
-118.108955,33.87
-121.98615,41.509537
-118.35,34.1
-117.990166,33.85
-122.19,37.83955
-121.870186,36.957577
-117.11018,32.99317
-122.48,37.71295
-122.139366,38.00842
-117.374374,33.830986
-118.44351,34.25
-119.34135,34.314716
-122.239944,37.74
-119.07907,34.238422
-119.331764,40.574528
-119.41873,34.24126
-120.74601,38.94155
-118.07,33.683674
-118.42513,34.104706
-118.01,33.82
-118.44,34.249138
-117.6214,34.17
-121.431854,38.51082
-121.31364,39.736668
-117.26048,33.92
-122.46597,37.65344
-121.112366,38.624634
-119.58357,36.958057
-118.25,34.03042
-120.83863,38.921673
-122.51322,37.79
-117.33149,34.07
-118.24,33.989174
-117.88768,34.132748
-117.74747,33.74
-118.02,33.95
-120.481224,36.829346
-117.85,33.732014
-118.09,33.885605
-119.2821,34.20556
-117.31282,34.23214
-117.14178,32.62561
-122.1,38.581287
-121.15464,37.372047
-118.02,34.19
-121.92,37.284256
-119.27558,35.83934
-122.22788,37.79
-118.1,33.795044
-118.47314,34.02
-121.91154,37.37924
-117.91,33.96
-122.609955,37.946835
-121.34,39.293407
-117.21251,33.9
-119.344734,34.296726
-122.20648,37.72569
-118.33,33.9
-116.89474,33.613995
-118.26,33.94
-117.370125,34.06
-122.47,37.73423
-117.25,33.20902
-121.82876,36.8542
-119.777756,36.840168
-121.91707,39.7709
-119.194275,36.320435
-121.25461,39.390507
-117.97133,33.87
-118.28,33.8
-117.35368,33.94
-118.98751,34.129917
-117.22042,34.07
-118.19,33.96
-117.13,32.694576
-118.4,34.19249
-118.24,34.09
-120.44991,38.575478
-122.35017,37.76
-120.64761,38.99081
-119.41997,36.233868
-117.92,33.78
-122.47,37.75
-117.91,33.81
-121.39687,38.55
-121.83427,37.36769
-118.95566,35.508724
-119.24527,36.126923
-122.57105,38.714115
-114.587364,32.78
-118.21,33.92
-121.33609,38.33107
-122.47,39.136864
-118.12,33.88
-120.6139,37.33
-120.65383,35.33781
-117.93,34.17
-117.07,32.80307
-121.959885,38.285625
-118.27277,37.202106
-118.4112,34.211945
-120.15932,37.35083
-120.46679,37.690544
-122.11237,39.117813
-117.10379,32.749073
-118.38,33.894478
-122.29,38.390766
-121.98135,37.35
-117.07005,32.78
-117.10956,32.72878
-118.532684,34.267464
-122.45,37.64
-118.347626,33.82
-118.37,33.88638
-118.44,34.968662
-122.15175,37.914013
-121.34922,38.472195
-121.79694,37.27236
-120.23825,34.43
-118.32,34.05372
-116.75754,32.768875
-118.18,33.93
-117.926704,33.8
-121.19188,37.657894
-122.04,37.02657
-118.37,34.17
-120.81183,37.3109
-121.38432,38.126556
-121.45217,38.622955
-121.231735,38.107452
-118.15,34.1
-122.23,37.77
-117.94,34.081764
-122.41,38.81076
-118.47,34.232338
-118.55442,34.467995
-118.42,34.07
-121.384544,38.762123
-118.28,34.04
-117.02044,34.08
-119.762146,35.317642
-118.29,34.35669
-118.60861,34.15497
-118.45,34.233097
-120.728004,35.337982
-120.12717,36.705467
-117.60681,34.09
-116.99343,33.970093
-118.31,33.72
-118.27,34.13
-119.02699,35.3278
-117.75128,33.99
-117.97,34.2
-117.93,34.09
-117.93,33.85182
-116.96557,33.85256
-122.8731,38.490833
-117.01496,32.82
-121.46981,38.65288
-120.43022,37.778214
-121.60734,38.55575
-118.27,33.95
-122.0099,37.68402
-118.17,34.1
-122.44645,38.28619
-121.57858,37.11154
-117.610794,34.0469
-122.43226,38.059353
-116.24063,33.886612
-122.3,37.75
-118.42523,33.93
-117.99,33.82
-117.343094,34.258984
-117.243256,32.75
-121.91754,37.538208
-118.20617,34.172268
-118.252655,34.06289
-121.73853,36.98023
-118.33,34.0
-117.25134,33.149574
-121.84083,37.32
-122.2652,37.96
-123.924446,39.754463
-117.33194,33.989082
-122.6611,38.266212
-122.47,38.59587
-118.01,34.04
-122.06,37.71
-119.327095,34.259045
-118.08,33.84275
-122.08642,38.0
-118.277916,34.25209
-121.43029,38.65391
-118.3,33.874664
-118.31,33.97
-121.85753,37.35
-118.26,34.07
-118.27,34.07
-115.6666,33.88
-120.99923,39.00846
-116.2674,33.62108
-118.37,34.17
-117.178375,32.71543
-118.52212,34.22
-117.020676,32.797836
-122.28,37.967815
-122.4793,37.76
-117.661995,33.6
-118.1,34.01
-118.13,34.05
-121.93,40.561447
-122.323456,37.88
-122.16,37.795506
-118.07,33.85
-116.913155,33.71
-118.31,34.13
-120.08208,36.600765
-117.91,34.074093
-121.857704,37.360355
-117.19545,33.111713
-118.52963,35.361897
-122.51725,39.859665
-117.65,34.429554
-117.33823,34.223766
-122.40949,37.56
-118.12,34.13091
-118.2,33.8
-121.87,38.381813
-122.46949,37.76
-121.81102,37.845303
-121.84,37.343998
-118.35,34.1
-116.86096,33.799862
-119.259605,35.368473
-124.17961,41.27082
-119.341805,36.261555
-117.8898,34.07
-117.10748,32.698723
-117.91,33.91
-118.44874,33.968155
-118.3739,34.02
-117.26474,33.538902
-119.95192,34.324883
-122.1774,37.98936
-117.305084,34.1
-118.19,33.89
-122.13036,37.77
-117.36349,34.08504
-118.13,33.911762
-117.706245,33.61722
-117.6722,33.79
-117.93,33.74
-122.22904,37.88
-118.08,34.02
-118.04424,34.08
-117.33346,34.08
-121.424,39.3294
-122.40332,37.605545
-117.87,33.644085
-121.99,37.32
-119.81762,36.580345
-118.949905,36.229866
-123.91086,41.867104
-117.09,32.631874
-118.24,34.04
-121.82496,37.29671
-116.97105,32.728806
-118.02,33.82
-115.58031,33.20948
-122.443794,37.890316
-117.17361,32.82147
-121.93,37.34
-117.650024,33.725204
-119.691284,36.092117
-118.951454,34.14
-119.528305,34.36202
-121.96,37.33165
-121.96,37.254765
-122.26,37.69046
-121.796585,37.300396
-117.93725,34.163757
-122.12,37.56
-118.43431,34.05
-122.407074,37.910107
-117.92797,34.09
-121.512955,39.05784
-117.997086,33.96
-118.12,33.93
-118.2,34.07
-118.1,34.068916
-118.12594,34.05
-117.839035,34.05
-117.17995,32.74
-122.22,38.390335
-122.67284,37.955322
-118.47097,34.210876
-122.41,37.73
-118.49218,34.017494
-118.4589,33.98
-116.94107,32.94617
-118.40606,33.95
-122.49186,37.64
-121.86159,36.807274
-117.03631,34.12246
-117.809494,33.46134
-117.26,33.93
-117.09,32.743248
-121.628075,36.755222
-119.98831,38.732628
-122.278206,37.718216
-117.25,33.00605
-122.26075,38.348434
-121.402176,35.51662
-120.71344,38.527527
-118.486534,34.244137
-121.93,37.27
-118.02311,33.94
-118.2385,34.02
-117.09726,32.686256
-116.97754,32.852055
-118.16,33.826984
-121.20112,38.53914
-122.43,39.159374
-118.24,34.02
-122.324844,37.61606
-122.44,37.84892
-118.40949,34.19
-122.06,37.74525
-117.9643,33.67
-117.9,33.79
-117.36937,33.22275
-123.239426,39.526077
-117.91,34.0
-117.36424,32.83786
-117.1,32.70936
-118.45,34.229042
-121.93937,37.02584
-118.25,33.94
-122.90452,38.645977
-118.25,33.96
-121.34,39.078426
-120.71689,37.68
-118.08,34.03
-117.81,33.648933
-121.383484,39.396114
-117.89,33.71
-117.90356,33.97
-119.41814,36.29564
-117.05859,32.867783
-118.44,34.247635
-119.79716,34.958233
-117.94939,33.811234
-117.17523,34.12
-117.05334,32.75
-119.72167,34.36054
-121.26762,37.693584
-119.25915,35.710777
-118.17168,34.0
-117.74592,34.12
-117.529,34.05
-118.00211,34.128292
-124.13701,41.44018
-118.27,33.74
-119.27208,36.329216
-121.43338,38.554943
-118.29,33.940754
-118.38,34.05
-122.27,37.89243
-119.33525,34.231934
-118.376175,33.88055
-118.22561,33.78
-121.458244,38.678158
-122.693565,38.373726
-116.338776,34.1
-118.15,33.821205
-117.325676,34.04
-117.97,33.77
-117.38972,33.93
-117.01364,32.800198
-118.11,33.80831
-122.29,37.716396
-121.87,38.149063
-122.45,37.786175
-121.34897,38.68296
-116.51142,33.51128
-117.14,32.78552
-120.9022,37.85355
-119.19878,36.215607
-118.45,34.04
-122.4609,37.793255
-122.27303,37.483345
-119.81405,36.044178
-122.04237,37.54
-123.88764,38.979084
-122.02,37.00108
-121.06856,37.74
-121.25353,37.734787
-115.59877,33.652794
-119.98636,36.820053
-117.94,33.89
-117.05,32.618317
-121.45072,38.57
-122.05,40.791794
-117.79422,33.97
-117.35111,33.93085
-117.86868,34.12
-121.84355,37.96
-121.056076,37.559692
-117.149124,33.924133
-122.18852,37.773888
-117.11,32.703697
-122.86218,38.669617
-118.25,34.03
-119.18752,36.626713
-121.96,36.592213
-118.05378,33.82
-118.43692,34.18807
-124.226654,41.268997
-117.23012,34.187294
-120.4423,37.328175
-118.28,33.96
-118.38,34.20546
-117.93,34.708473
-121.86805,37.296986
-117.66111,33.4531
-122.96505,39.73706
-118.26,34.2
-118.1,34.06
-118.14023,34.06
-117.36653,34.11
-118.60257,34.212982
-117.57438,33.645668
-117.913445,33.75442
-118.225784,33.94235
-121.33888,36.7908
-120.71502,37.847214
-117.98,33.728863
-121.24682,35.684685
-117.04233,33.656807
-122.23,37.36
-121.36713,38.522
-117.12,32.83498
-121.66572,38.57
-122.221924,37.75
-120.57818,37.34
-121.56451,38.560028
-120.902626,40.535023
-117.1,32.75413
-117.97,33.85
-119.51906,36.31111
-119.416664,36.1692
-121.3796,38.01852
-118.100075,34.2
-121.77706,38.610497
-121.97075,37.868835
-118.21,34.01
-121.57449,39.262806
-118.38,35.360355
-121.7786,37.9
-122.46161,37.8
-118.1,34.09
-118.08,34.118736
-121.82341,38.57
-121.91,37.48605
-117.69883,33.483086
-122.298386,39.74755
-117.27395,33.65
-122.06,37.8
-120.50693,34.700096
-117.0696,32.730072
-117.26073,33.994545
-120.31232,34.391205
-117.28,33.038166
-118.03,34.16
-118.0,33.89
-117.03548,32.96131
-117.91,34.04
-118.45536,34.1
-122.19,37.74
-117.88,33.88
-121.33804,36.700726
-117.68603,33.964626
-116.93245,32.8
-121.27108,37.77
-121.75432,39.549797
-118.06,34.219517
-118.14,34.04
-117.93853,33.845837
-121.90668,37.2891
-119.752625,36.54462
-122.49,37.73135
-120.08537,37.023483
-121.364265,38.446205
-118.40245,34.12
-122.44,37.893288
-117.85959,33.74
-122.44395,37.743076
-121.76917,39.30928
-119.08798,36.30106
-121.62184,39.14755
-121.914024,38.57
-117.31072,33.489056
-118.29,33.980793
-119.68545,35.40127
-121.29454,38.458134
-117.904205,33.97
-121.814445,36.81231
-118.11407,33.9
-118.46272,34.18
-121.465935,38.31063
-118.20885,34.22955
-116.914986,32.937122
-118.34023,34.22
-122.08,37.33
-121.28,38.34573
-124.15674,40.84144
-122.671585,41.515747
-118.45,33.99
-117.93,33.89
-122.83687,38.57
-118.0,34.07
-117.07179,32.868553
-123.94707,39.721405
-119.54564,34.243538
-122.27,37.79
-119.229836,35.391697
-117.47145,33.92
-118.340355,34.02
-121.86323,39.150944
-118.3,33.84
-119.84628,36.774536
-121.26856,39.375175
-117.91,33.79
-120.43592,37.39048
-117.20909,34.430523
-117.50073,33.13851
-122.12211,37.753445
-121.29,39.14796
-122.49,37.81384
-120.92102,37.68
-122.28,37.831577
-118.1402,34.02
-122.07573,37.68
-118.55753,34.199867
-119.42776,35.374523
-120.42966,34.673645
-122.526375,38.534103
-118.95636,36.329716
-117.89,33.77
-118.27,33.95
-121.64313,39.0911
-121.27343,37.98913
-118.31,33.811974
-119.84225,37.407223
-121.24574,37.9
-115.628426,32.939453
-117.161934,33.436073
-121.959625,38.158768
-119.37741,36.23941
-120.992065,38.662403
-118.41,34.021534
-118.42494,34.12
-118.40285,34.12
-117.88425,33.69882
-122.35202,37.79
-116.88529,33.579346
-122.25,37.78
-122.35453,38.021328
-118.3,34.06977
-118.25,33.9
-119.19972,34.24294
-119.78939,36.442387
-117.21103,32.75
-124.140976,41.00455
-117.91,33.70475
-118.1,33.897366
-118.2,33.767456
-117.95,34.11
-118.14032,34.11
-122.33948,37.576607
-117.97049,33.64161
-118.13,34.14
-117.91198,33.86
-117.9,33.75
-122.19,37.76
-118.45513,34.172363
-122.23361,40.629997
-120.78083,38.114655
-121.99,37.34
-121.25479,38.32351
-122.52454,39.74602
-119.23049,36.334255
-122.46871,37.88439
-118.64652,34.12
-118.46,34.201496
-118.2083,33.77
-117.89,33.81
-122.31473,38.102676
-119.886444,34.359837
-121.097206,38.695454
-118.35,34.075737
-118.22,33.96
-119.71891,36.43733
-117.11663,32.791126
-122.43,37.73739
-118.3,34.231438
-122.332924,37.920918
-120.74704,37.34
-119.249275,36.17996
-118.43,34.22
-117.89,33.91
-118.44484,34.25
-118.06721,33.852875
-122.421486,38.0
-116.19879,34.429142
-119.18991,35.789974
-117.03361,32.92186
-118.32,34.19
-122.28,37.96
-122.23,37.450146
-117.21,32.76542
-118.22905,33.83
-116.78464,32.816643
-118.1,33.99
-121.66934,37.97
-121.99043,37.310562
-122.085846,37.675877
-117.14833,32.89646
-122.51257,37.793694
-118.96559,35.322098
-117.93489,34.024593
-124.20601,41.869034
-118.26998,34.13
-118.35,34.275066
-117.033844,32.83641
-121.06863,37.38
-122.41,37.90885
-118.37,34.18
-122.41238,37.604282
-119.47945,36.198063
-117.9279,33.73
-118.25,33.93
-115.55997,32.992577
-117.07696,32.583904
-117.325874,34.05
-121.85924,37.36
-121.96,37.351963
-122.242714,37.789738
-117.93347,33.75218
-117.02676,32.73
-124.14427,41.75677
-117.181335,32.75
-122.42,37.591164
-121.287926,37.97
-121.88,37.294556
-121.96,37.3
-117.18,32.73
-122.42875,37.761955
-122.18996,37.922012
-122.454475,37.78
-118.37,33.88
-118.33,33.92
-122.43,37.77615
-120.59355,36.7672
-118.93885,34.219753
-119.310974,36.492546
-117.86645,34.08886
-118.46,34.05
-122.04043,37.37579
-117.9,33.696533
-117.294815,34.03
-118.37,34.07
-118.93783,34.2
-122.10645,38.10227
-121.94997,37.100986
-121.62337,37.294346
-118.15,33.99
-117.37475,34.19
-121.84,38.01
-118.13,33.93
-121.77196,37.321846
-117.68219,33.443367
-119.82808,36.607143
-121.82993,37.34
-122.001945,37.545574
-117.57571,33.49635
-122.49196,37.963398
-119.84401,36.919613
-122.04,37.528854
-118.25,33.91
-122.42,37.66
-121.259964,38.658726
-117.01591,33.74
-122.1,37.96
-119.29454,36.321926
-117.91,34.390266
-118.249054,33.92802
-118.18,34.08
-122.68496,38.022667
-117.765656,33.66314
-118.07742,33.91
-122.307625,41.74023
-122.22,37.79
-118.42,33.93
-122.0,37.942726
-118.28093,33.92
-122.48,37.78
-122.352486,37.751038
-120.45593,37.31
-117.96574,33.833492
-122.44,37.97
-117.09637,32.80224
-119.94005,36.748188
-122.29455,37.81
-118.28,33.89
-121.88118,38.945503
-117.74245,34.01
-121.43482,38.89895
-118.37,34.06
-119.78437,37.87419
-121.46807,39.213062
-118.215324,33.764626
-121.24871,38.66165
-122.55523,37.8
-118.24,33.89
-117.398224,33.157753
-121.94,38.76421
-121.74455,36.57166
-118.15,34.02
-117.87,33.955074
-118.41,34.02
-119.746086,38.354633
-118.4564,34.2393
-121.28646,38.679413
-117.05617,32.634003
-117.85,34.31247
-122.40495,39.80759
-117.57067,34.0
-122.15502,37.51052
-121.25393,37.93
-118.3,34.0
-118.02,33.643166
-118.13,34.448105
-121.91649,37.249718
-120.71432,37.29375
-122.44238,40.60905
-121.29773,39.04005
-116.94203,32.8
-118.36,33.950367
-115.32882,34.2
-118.32,34.12
-121.40495,37.96
-121.860756,36.80798
-117.39551,33.969936
-119.23538,35.41345
-118.250465,33.94942
-122.5906,40.794083
-121.86288,37.647392
-119.843124,39.158607
-117.87,33.65
-118.0051,33.88
-121.93,37.35
-118.06,33.79
-118.19,34.049324
-120.57047,37.35017
-117.03134,32.78194
-122.186775,37.68
-118.29,34.2
-117.898026,33.72
-119.546555,34.437542
-118.21,33.88
-117.85,33.82
-120.95411,37.629986
-116.402,35.363503
-120.79868,35.145065
-117.71,33.83
-121.32084,37.96
-117.81,35.353508
-118.29,33.79
-117.12,32.767357
-121.68509,39.34062
-117.23,34.1
-121.99,39.744377
-122.98498,38.562588
-122.32,37.79
-117.28468,34.14
-121.99663,37.32
-119.577614,36.155426
-118.2769,34.083096
-117.75138,33.467983
-118.140205,33.754982
-122.48,38.56695
-117.94,33.86
-122.26,38.42093
-121.95978,37.36223
-117.93,34.04723
-118.3,34.16
-121.72615,36.597485
-117.25,34.36211
-117.05,32.770824
-118.41,33.93
-117.13,32.77191
-117.96,33.9
-117.10868,32.71055
-118.05964,33.78
-119.08375,34.25
-118.27,33.92
-117.69439,33.623466
-122.329025,40.77213
-118.18382,34.1159
-118.32,34.15
-118.29278,34.09
-121.21301,38.72025
-121.004005,38.682343
-121.808685,38.57
-118.1,33.94
-117.34643,32.8
-118.97355,34.18
-122.04,37.32
-117.82119,33.655483
-122.23,37.77441
-124.14311,40.576103
-118.18,34.160393
-117.416176,34.03
-121.85382,36.97092
-122.27,37.820827
-117.448944,34.14
-121.99344,37.114155
-117.7824,33.51443
-116.558525,32.98366
-118.203835,34.168365
-118.29159,33.99
-117.763756,34.431946
-118.12366,34.02
-117.08018,32.721493
-121.25475,37.82285
-117.689606,34.137287
-118.1782,33.79
-117.95,33.74364
-122.18853,37.914486
-122.07,37.85071
-118.38403,34.05
-118.35,34.223198
-118.49038,34.06
-118.97058,35.379726
-121.584625,37.39766
-118.33,34.18
-119.7843,34.65091
-122.48,38.678814
-118.1,34.09
-117.21692,34.151466
-118.48703,34.03
-119.24244,34.27
-119.02293,34.19
-117.81,34.07
-121.02732,37.71
-118.32,33.92
-118.12765,34.17
-117.27974,34.12
-121.99,37.35
-115.54774,32.750423
-121.518394,38.048134
-117.91,33.65
-117.9552,34.07
-117.99,33.76933
-121.91,37.4
-120.590744,34.65997
-121.2194,35.16224
-117.2299,34.09
-118.23963,33.78
-118.36,34.12
-121.08175,38.984547
-117.54332,34.08
-118.19,33.95726
-121.7652,37.79
-121.96689,37.964016
-119.76752,36.69298
-122.081985,37.8
-119.41649,36.31438
-118.50288,34.23
-118.066025,33.93
-122.26,37.42401
-122.27,41.04064
-117.05,32.9323
-121.25976,37.68515
-124.1308,40.681427
-122.12317,38.101654
-119.73891,36.636295
-122.17741,37.85
-122.41508,37.77
-121.97363,37.64
-119.033936,34.280075
-120.85654,37.46121
-118.22,33.95
-117.87,33.84
-117.93,33.83
-118.28197,33.81
-122.55286,37.80745
-117.22,34.16
-118.16,33.93
-119.3237,36.155476
-118.439316,33.96
-118.17,34.02
-117.29389,32.9362
-122.324974,37.64
-118.05,33.9
-117.30317,33.417156
-117.12139,32.73
-121.96,37.218967
-122.635735,38.46164
-122.02,37.35
-121.303055,35.57767
-117.47947,34.07
-122.55706,38.100647
-122.27,37.8
-117.375496,34.07
-118.24229,33.92
-117.16731,32.83348
-118.03927,33.96
-121.88,40.51548
-118.15,33.899757
-121.38989,38.607304
-117.81,34.297047
-120.43865,38.090946
-118.03757,34.030655
-118.22,33.79
-119.97983,36.82593
-122.4286,37.682335
-118.06,34.110275
-121.89597,37.290558
-118.44,34.03
-122.18081,38.1052
-121.3323,38.07355
-117.77004,34.11
-121.87,37.75
-121.76805,38.68
-117.356804,33.89
-121.87,36.964775
-118.02,33.72
-122.18,37.74
-118.3796,33.89971
-117.87,33.70867
-119.812416,34.44037
-118.44195,34.11
-121.96,37.43227
-121.29,38.86926
-121.9598,37.007072
-117.106636,32.694294
-117.673386,34.08
-119.95277,36.763668
-117.646095,34.0
-117.98,34.17
-122.3409,37.924866
-122.27169,37.97944
-121.504135,37.81469
-119.41857,34.23
-117.91,33.75
-118.4,34.22
-118.46,33.97
-121.42131,38.976807
-117.97426,33.81
