RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4669.1416,15705815.0,776.8352,1,0,43.0,10.0,132507.67,1.0,0,1,19462.154,0
7823.1836,15607705.0,785.9769,1,1,53.41991,1.0,107959.875,1.0,0,1,35798.652,0
1585.1893,15581559.0,741.3789,0,0,38.0,8.0,0.0,2.0,1,1,167844.48,0
8561.644,15760026.0,558.4578,0,2,31.0,9.0,70676.85,2.0,0,1,143770.5,0
485.7092,15719928.0,637.03064,0,1,24.981606,4.0,115312.45,1.0,1,1,122798.89,0
6520.469,15769990.0,704.45575,0,2,28.0,2.0,111303.83,1.0,0,1,98881.74,1
5247.547,15779477.0,623.7727,1,0,39.412243,7.0,0.0,1.0,0,0,197462.84,1
7515.9927,15773774.0,707.513,0,0,34.22723,4.0,0.0,2.0,1,1,170233.45,1
1208.7684,15572405.0,774.42316,0,0,29.0,6.0,0.0,2.0,1,1,161543.38,1
7015.4526,15814650.0,737.39636,0,0,43.0,6.0,120285.55,1.0,1,1,175170.84,1
4197.807,15756688.0,590.166,0,0,34.0,1.0,123583.47,1.0,0,1,91286.32,1
2653.069,15784796.0,696.1579,0,1,37.0,10.0,120755.13,1.0,0,1,122808.53,1
4191.3726,15587089.0,702.9423,0,1,52.855995,5.0,127996.32,2.0,1,1,129589.54,1
8712.008,15774662.0,622.28406,0,1,32.0,10.0,104560.59,2.0,0,1,197707.12,0
1249.392,15734827.0,679.2977,0,2,30.0,2.0,0.0,1.0,1,1,80413.414,0
9653.958,15781652.0,850.0,0,0,55.0,7.0,0.0,2.0,0,1,37987.137,1
1143.929,15754053.0,544.6741,0,0,39.0,1.0,134584.9,1.0,1,1,42201.785,1
7652.07,15721293.0,759.5705,0,0,37.0,3.0,124020.586,1.0,1,0,84822.15,1
3506.342,15769889.0,687.80005,0,0,31.0,8.0,0.0,1.0,1,1,14493.249,0
5055.1606,15695365.0,701.2476,1,1,46.80846,9.0,102077.56,1.0,1,1,120495.56,0
6432.5205,15648170.0,651.51373,0,2,39.0,5.0,0.0,2.0,0,0,138186.67,1
6213.729,15598692.0,419.40744,0,1,38.0,5.709408,187200.27,1.0,1,1,85237.47,0
9067.057,15573525.0,553.72437,0,0,33.0,7.0,141182.97,2.0,0,1,184013.47,0
9979.227,15690129.0,605.1055,0,0,30.0,8.0,0.0,2.0,1,1,119915.39,1
580.0188,15793825.0,751.3147,1,1,31.0,3.0,149560.58,2.0,0,1,38494.75,1
6941.328,15611528.0,806.88824,0,0,36.0,8.0,127557.49,1.0,1,1,92503.19,0
1259.3479,15798518.0,704.13983,1,0,41.0,9.0,0.0,1.0,1,0,69828.23,1
5156.9683,15696810.0,850.0,0,2,44.0,3.0,0.0,1.0,0,1,110463.53,0
4938.655,15787045.0,651.5136,0,0,39.0,9.0,93713.98,1.0,0,0,181909.98,0
6034.281,15801799.0,690.085,1,0,42.0,6.0,77325.336,2.0,1,0,80434.69,0
6391.9116,15742365.0,465.61395,1,1,52.0,9.0,105270.22,1.0,1,1,155031.95,0
570.5966,15594440.0,508.26944,0,0,50.0,5.0,86703.12,1.0,0,0,113145.836,1
4564.032,15650005.0,751.9829,0,2,58.091663,8.0,0.0,2.0,1,1,191292.53,1
5402.684,15683855.0,617.80316,0,1,22.0,8.0,182957.6,1.0,1,1,19218.842,1
6155.791,15604685.0,730.9757,1,0,54.0,6.0,140414.56,1.0,1,0,155571.86,0
1905.3983,15632063.0,551.71124,0,1,31.329353,4.0,130532.02,2.0,1,1,67891.65,1
6895.7954,15740900.0,679.46265,0,0,43.0,3.0,113883.52,1.0,1,1,26400.955,0
5464.594,15752569.0,750.66296,0,0,26.0,8.0,0.0,2.0,1,0,129984.73,1
4529.506,15794612.0,669.0324,0,0,37.0,5.0,81158.8,2.0,0,1,192903.55,0
9088.323,15588131.0,577.0407,1,1,32.0,7.0,119067.68,1.0,1,1,86930.5,0
2396.6526,15585507.0,535.0618,1,0,33.0,7.0,130257.96,2.0,0,0,116254.75,0
3110.2173,15667923.0,733.83734,0,0,34.0,9.6309185,110551.76,1.0,1,1,140519.83,1
9428.039,15717539.0,593.1997,1,0,45.338787,6.0,143691.47,1.0,1,1,109315.414,0
3543.6848,15714128.0,653.309,0,0,30.0,5.0,0.0,2.0,0,1,31422.861,1
5810.26,15726103.0,725.8772,0,2,52.0,6.0,102552.94,1.0,0,0,119167.39,1
8140.7617,15577408.0,720.31146,0,2,36.0,2.0,0.0,2.0,0,1,9137.15,0
7906.616,15655861.0,541.5869,0,0,38.0,2.0,117819.695,1.0,1,0,152541.92,1
4272.1807,15783982.0,639.32794,0,0,37.0,4.0,0.0,2.0,1,1,46421.97,0
7678.835,15752641.0,597.6156,0,1,37.0,7.0,83927.945,1.0,0,1,126846.08,1
6658.4497,15812290.0,641.4027,1,1,57.819412,6.0,123882.96,3.0,0,1,115964.94,1
626.21765,15709326.0,707.4508,0,0,33.0,4.0,0.0,2.0,1,1,125987.27,1
9086.687,15692559.0,766.128,0,0,33.558285,8.0,125969.86,1.0,0,1,64318.55,0
6579.5884,15709043.0,602.41,0,0,33.247757,7.0,124060.56,1.0,0,0,79738.93,0
369.2244,15612955.0,718.7306,0,0,29.0,2.0,83182.92,2.0,1,0,20251.314,1
379.36212,15653725.0,732.0192,0,0,18.180752,6.0,126036.08,1.0,1,1,55371.41,1
3289.0698,15583454.0,654.0772,0,0,27.0,8.0,0.0,2.0,0,0,180888.3,1
3034.9238,15751775.0,699.2983,0,2,41.0,4.0,105562.96,1.0,0,0,60210.31,1
6279.2495,15728268.0,550.09717,0,1,40.0,9.0,106460.75,1.0,0,0,1488.5149,0
5028.796,15612569.0,656.5349,1,2,55.0,0.0,0.0,2.0,0,0,191364.0,1
8608.684,15771707.0,579.5758,0,0,33.0,2.0,139605.81,1.0,0,1,166767.42,1
9653.443,15662462.0,637.52277,0,2,35.0,7.0,130672.13,1.0,1,1,26064.916,1
4442.988,15688956.0,629.3727,0,2,45.0,5.0,0.0,2.0,1,0,106690.52,0
9092.496,15745223.0,726.9639,0,2,34.831013,10.0,0.0,2.0,1,1,186376.5,0
8332.618,15778163.0,434.27307,0,0,57.901707,6.0,106146.61,1.0,1,1,128730.766,1
6989.193,15700272.0,562.16925,1,1,48.0,7.0,92444.67,1.0,1,0,171077.56,1
6937.56,15676917.0,603.7765,0,0,37.0,4.0,0.0,2.0,1,1,147579.84,1
8030.5005,15790143.0,539.12683,0,1,35.601273,0.0,125337.42,2.0,1,1,170293.17,0
2423.828,15598051.0,655.9326,0,0,21.0,3.0,125434.805,1.0,0,1,155128.88,1
428.68512,15569883.0,617.0877,0,0,57.311787,6.0,0.0,1.0,0,1,27628.746,1
6807.781,15758734.0,718.91003,0,1,39.0,1.0,123774.53,2.0,1,1,199848.16,0
3909.1406,15764809.0,742.965,1,0,59.0,3.0,171489.19,2.0,0,1,85087.95,1
5752.674,15752793.0,647.48505,0,1,36.0,2.0,147367.06,2.0,1,1,167949.84,0
1594.6654,15630204.0,596.4015,0,0,28.0,6.0,0.0,2.0,1,0,101127.54,0
8453.66,15762309.0,452.0444,0,0,34.0,2.0,0.0,3.0,1,1,60790.652,0
7722.758,15721724.0,801.00476,0,1,42.0,5.0,99477.016,1.0,0,1,170881.33,0
3794.7437,15659091.0,732.8762,0,0,41.0,0.0,147346.66,2.0,0,1,140235.92,1
2261.9155,15628526.0,692.51685,0,0,39.0,3.0,151593.75,1.0,1,1,81060.57,1
8432.92,15735309.0,723.99286,0,2,38.0,8.0,0.0,2.0,1,1,175528.2,0
921.8021,15745987.0,657.38904,0,2,35.0,6.0,74671.125,1.0,1,1,171428.61,1
2209.2986,15598791.0,717.56006,0,2,33.068462,1.0,79995.92,1.0,1,1,33000.566,0
6474.574,15659498.0,662.75397,0,0,20.397726,3.0,122249.07,1.0,1,0,177303.89,1
8540.308,15572651.0,735.79706,1,1,40.0,6.0,148568.88,2.0,1,1,55451.21,0
5305.0654,15747029.0,570.1255,1,2,28.0,6.0,82645.87,2.0,0,0,50110.957,0
5397.845,15745957.0,602.71783,0,2,35.0,3.0,0.0,2.0,0,1,88866.28,0
5190.1987,15723433.0,646.4293,0,0,39.0,1.0,165535.67,1.0,1,0,23108.234,1
1446.6803,15682054.0,538.1434,0,1,29.0,5.0,128953.53,2.0,0,1,167236.02,0
8700.324,15714433.0,547.6372,1,0,41.0,9.0,0.0,1.0,0,1,84645.484,1
7162.723,15724604.0,805.60284,0,0,35.0,1.0,0.0,2.0,1,1,4823.2773,0
5576.6514,15575387.0,589.8113,1,1,33.0,6.0,133631.77,2.0,1,1,80016.67,1
4325.621,15739771.0,540.4873,0,0,33.0,1.0,153539.75,1.0,1,0,140809.97,1
3555.7642,15635535.0,747.4343,0,2,26.0,0.0,91388.52,1.0,0,1,1565.4602,0
9347.912,15810159.0,809.7535,0,0,46.0,1.0,0.0,2.0,0,1,145622.34,0
9114.809,15753214.0,701.1766,1,0,48.0,2.0,138212.28,1.0,0,1,171653.75,0
5588.3765,15759070.0,791.0484,1,1,46.0,10.0,116492.47,3.0,0,0,153133.64,0
814.3036,15626949.0,754.91376,0,0,34.0,3.0,94703.84,2.0,1,1,111810.76,1
2307.3225,15699669.0,801.0892,0,1,38.0,2.0,148413.84,2.0,1,1,109537.41,1
9300.518,15571809.0,754.1625,0,2,35.0,3.0,0.0,2.0,1,0,177173.2,0
9083.6875,15582316.0,680.0,0,2,41.07419,7.0,0.0,2.0,0,0,177226.56,1
2931.2341,15700124.0,634.96466,0,0,25.0,5.0,154677.06,2.0,0,1,34240.523,0
4801.5786,15721426.0,660.0,0,0,29.0,3.0,0.0,2.0,1,1,73958.75,1
3985.6426,15762747.0,772.57886,0,0,40.0,3.0,0.0,2.0,1,0,130668.15,1
5295.603,15748427.0,715.85876,0,0,40.0,0.0,0.0,2.0,1,0,100325.555,0
9979.72,15803563.0,648.0889,1,0,50.0,9.0,0.0,1.0,0,1,34940.258,1
8595.164,15602489.0,522.14166,1,2,48.0,2.0,76585.15,1.0,1,1,103182.78,1
459.58304,15672106.0,730.89777,0,1,51.86435,2.0,130105.09,2.0,1,1,74314.66,1
4671.8354,15700289.0,705.0,0,0,35.0,2.0,0.0,2.0,1,1,8120.8,0
8136.0557,15742651.0,745.9844,0,1,28.0,6.0,90220.83,2.0,0,0,123217.27,0
8223.123,15789752.0,540.79034,0,1,38.0,8.0,139833.48,2.0,1,1,138332.17,1
1247.0831,15813037.0,685.3683,0,2,62.90704,3.0,0.0,2.0,0,1,112712.89,1
5831.878,15757139.0,479.57263,0,0,28.0,7.0,138693.73,1.0,0,1,16655.777,1
9495.758,15709355.0,599.7057,0,0,39.338688,2.0,138109.67,2.0,0,1,126137.22,0
9052.846,15636727.0,539.8719,0,2,29.0,1.0,98037.02,1.0,0,1,130043.2,0
3307.6543,15804412.0,705.0,0,0,40.0,1.0,156397.31,1.0,0,1,1712.4421,1
5689.484,15631400.0,605.72205,0,0,19.065422,7.0,0.0,1.0,1,0,74102.79,0
9124.4375,15696927.0,549.8769,0,0,46.0,6.0,0.0,2.0,0,0,89229.01,1
1274.6113,15594735.0,774.2199,0,2,41.0,8.0,102453.984,1.0,1,0,48230.508,0
8754.746,15790574.0,482.93274,1,2,45.0,7.0,142402.97,1.0,0,1,115945.82,1
6781.619,15750962.0,549.93335,0,1,22.0,2.0,82649.69,1.0,1,0,159950.3,0
3932.084,15805721.0,536.29956,0,0,30.0,1.0,98598.92,1.0,0,1,116344.25,0
490.4811,15712113.0,772.39655,0,0,45.793785,9.0,177413.05,2.0,1,1,196918.45,0
5552.4204,15591278.0,513.7788,0,0,42.0,6.0,0.0,2.0,0,0,82828.44,0
7726.1685,15636756.0,481.90012,0,2,37.0,7.0,0.0,2.0,0,1,115487.836,1
5105.365,15576134.0,737.6717,0,0,49.20829,1.0,0.0,2.0,1,1,101820.85,1
6453.8066,15635376.0,694.30444,1,2,53.0,7.0,152231.02,1.0,0,1,182399.42,0
7446.235,15588499.0,791.02026,1,0,56.310543,4.0,75263.984,1.0,1,1,4793.1636,1
1509.2961,15570023.0,712.8311,0,1,35.517944,4.0,137321.0,2.0,1,1,115548.75,1
2812.6685,15749848.0,791.4,1,1,38.0,8.0,115099.805,2.0,1,1,39082.14,0
6976.3984,15632628.0,592.0,0,2,47.0,7.0347652,88543.1,1.0,1,0,127678.57,0
9008.266,15652918.0,638.04736,0,0,37.0,7.0,96294.51,1.0,1,1,14567.501,1
1679.1318,15755062.0,562.08136,0,0,47.0,6.0,0.0,2.0,1,0,9611.921,1
814.96014,15740161.0,680.3165,0,1,37.0,5.0,106844.99,2.0,1,1,75369.58,0
9300.443,15669753.0,735.28986,0,0,38.0,7.0,0.0,1.0,1,1,143306.66,1
9316.796,15625822.0,705.0,0,1,42.0,4.0,115728.766,2.0,0,1,37231.96,0
8277.952,15788442.0,701.12714,1,0,34.0,8.0,127088.46,1.0,1,1,144290.58,0
9985.391,15764572.0,602.57214,0,2,44.207043,7.0,0.0,2.0,1,1,83405.37,1
1935.5757,15731167.0,597.87994,1,2,37.0,3.0,188149.17,1.0,1,1,9095.601,0
220.44151,15632994.0,537.30493,0,2,55.0,0.0,125422.36,2.0,1,0,109220.49,1
6265.9517,15663455.0,634.908,0,0,29.0,10.0,0.0,2.0,0,1,130968.16,1
3174.929,15579594.0,649.1654,0,1,45.298565,6.0,135917.94,2.0,0,1,120980.22,0
1438.1477,15624765.0,677.70526,0,1,26.0,7.0,0.0,1.0,1,1,26048.037,0
1574.3253,15659620.0,686.0,0,2,32.0,3.0,0.0,2.0,0,1,8773.854,0
6693.602,15807059.0,849.64636,1,2,45.0,8.0,99507.9,1.0,0,0,35984.965,0
4726.607,15632014.0,802.7037,0,2,49.0,8.0,101940.64,1.0,1,1,3636.71,1
988.5298,15571166.0,650.0,1,0,55.0,9.0,0.0,1.0,1,1,43338.703,1
8086.893,15744088.0,608.6578,0,0,33.0,6.0,0.0,2.0,0,1,35907.586,0
8569.055,15782716.0,693.6075,0,0,41.0,7.0,0.0,2.0,0,1,163731.02,1
5575.5146,15802862.0,747.9145,0,0,38.0,10.0,0.0,2.0,0,1,46459.938,0
4220.851,15729028.0,537.4717,0,0,32.737385,7.0,0.0,2.0,1,1,137729.78,1
2741.5994,15624295.0,555.5932,0,0,46.21776,4.0,111410.27,1.0,1,1,153222.45,1
3899.0234,15629102.0,483.3116,0,0,38.0,8.0,133260.06,2.0,0,0,121214.7,1
1255.3309,15749460.0,645.0,1,0,41.30111,6.0,0.0,1.0,1,0,179238.67,0
5311.217,15686191.0,637.2492,0,0,37.460983,3.0,106486.09,2.0,1,1,66737.83,0
8203.737,15654717.0,464.30917,0,0,30.0,7.0,91979.61,1.0,0,0,134012.19,0
8941.2295,15794732.0,773.4988,0,0,35.0,3.0,0.0,2.0,1,0,137363.28,1
527.0058,15620495.0,664.4942,0,1,35.0,3.0,126840.28,2.0,0,0,178673.45,1
3794.801,15595378.0,687.91766,0,1,33.0,7.0,146245.08,1.0,1,1,17868.254,1
3392.54,15617453.0,460.03503,0,0,36.0,9.0,0.0,2.0,0,1,99275.45,0
3931.6394,15725537.0,625.76917,1,0,43.0,8.0,0.0,3.0,1,0,71953.375,0
5467.0283,15794115.0,626.3135,0,2,53.0,4.0,0.0,1.0,1,0,43906.46,1
4156.135,15740147.0,645.42444,0,0,34.130478,10.0,103308.516,1.0,0,1,180382.58,0
7245.233,15581303.0,607.6486,0,2,39.0,8.0,83621.26,1.0,1,1,100621.875,1
1152.4708,15588466.0,849.6996,0,2,36.0,10.0,177686.95,1.0,0,1,17263.812,0
2481.094,15702322.0,625.20435,1,0,29.83656,8.0,74893.46,1.0,0,0,191088.06,0
9393.336,15627866.0,692.1173,1,2,49.0,4.0,115140.5,1.0,1,1,90622.09,0
5676.635,15646765.0,692.4403,0,0,35.0,5.0,0.0,2.0,0,0,119206.63,0
3971.6978,15624917.0,740.59357,0,0,42.0,8.0,107321.61,1.0,1,1,78270.516,1
5455.6055,15676081.0,677.94916,0,0,33.0,8.0,0.0,1.0,1,1,126615.69,1
9419.996,15775852.0,696.25305,0,1,56.0,6.0,146367.2,1.0,1,0,169710.45,1
6827.9775,15603095.0,736.74133,1,0,49.0,0.0,0.0,2.0,0,1,39001.91,0
1181.3529,15608539.0,474.61746,0,0,41.412567,10.0,0.0,2.0,1,0,80168.48,1
146.69098,15759993.0,639.0728,1,0,41.0,6.0,84774.586,2.0,1,1,176800.64,0
597.6587,15715533.0,686.0,0,0,53.603786,4.0,0.0,2.0,1,1,139573.53,1
2033.4166,15589296.0,516.91864,0,0,34.0,5.0,0.0,2.0,0,1,89123.01,1
7521.646,15649405.0,707.1424,1,1,43.0,1.0,110453.53,1.0,0,1,167187.69,1
6573.4985,15656830.0,683.1948,0,0,39.0,5.0,123609.445,2.0,1,1,146612.08,1
6426.6294,15575496.0,850.0,0,0,29.373875,2.0,68367.125,1.0,0,1,114255.2,0
108.539055,15580171.0,533.47235,0,1,40.0,6.0,80982.79,2.0,0,0,63627.95,0
4187.249,15803797.0,544.9147,1,2,46.0,5.0,74628.45,1.0,0,1,43347.35,0
9764.313,15804224.0,658.6924,0,0,33.0,1.0,0.0,2.0,1,0,15539.8955,0
7003.986,15731082.0,772.15717,1,2,45.0,5.0,80520.06,2.0,0,1,152550.39,0
8438.086,15608837.0,614.80475,0,1,29.0,4.0,128516.71,2.0,0,1,149901.72,1
9106.102,15611305.0,703.96454,1,0,39.0,8.0,138136.5,1.0,1,1,79295.79,0
4220.754,15782719.0,504.2751,0,0,33.0,1.0,136034.75,2.0,1,1,162911.77,1
5934.2285,15645726.0,448.13718,0,0,37.0,1.0,87072.22,1.0,1,0,133371.61,0
3610.0999,15687249.0,757.1324,0,0,45.72526,6.0,121471.15,1.0,1,0,104235.13,0
5103.426,15658321.0,625.79047,0,0,43.16932,1.0,0.0,2.0,1,1,87543.38,1
7228.2017,15648061.0,485.8907,0,0,20.334917,6.0,0.0,1.0,1,1,160295.62,1
3619.9478,15650623.0,521.08,1,1,53.0,3.0,137847.67,1.0,0,0,152898.27,1
2257.2056,15736854.0,606.7214,0,2,50.0,7.0,0.0,2.0,1,0,96075.21,1
961.07544,15713826.0,761.338,0,0,40.0,8.0,138951.25,2.0,1,1,17340.926,0
6276.8975,15759054.0,676.9203,1,2,49.0,0.0,172212.03,1.0,0,0,118374.36,1
1089.0021,15602200.0,645.0,0,0,40.0,8.0,81550.086,1.0,1,1,126643.234,0
8526.298,15696040.0,606.01556,1,0,58.0,4.0,0.0,3.0,0,1,73212.95,0
