RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5371.1387,15671898.0,675.98846,1,2,43.0,3.0,0.0,1.0,1,1,110357.5,0
8941.259,15575201.0,765.44714,1,0,49.0,7.0,89240.03,1.0,1,1,64708.766,1
8087.284,15674987.0,561.9419,0,1,36.0,6.0,125527.57,2.0,0,1,156621.17,1
904.2748,15594263.0,685.47614,0,0,33.0,2.5309196,108693.76,2.0,1,1,44103.46,1
1801.604,15720878.0,782.62445,0,0,55.35858,9.0,0.0,1.0,0,1,96941.34,1
5218.926,15760893.0,444.0578,0,0,27.0,1.0,0.0,2.0,1,1,172077.53,0
5793.3096,15792722.0,689.357,0,0,24.988272,3.0,0.0,2.0,1,0,115085.66,1
2893.5332,15777016.0,548.19836,1,2,44.896957,6.0,0.0,1.0,1,1,121487.17,0
6627.7085,15574321.0,416.5441,0,1,41.52391,8.0,110508.734,1.0,0,1,6202.5015,0
8865.361,15636371.0,642.80676,0,0,65.29776,7.0,114649.39,1.0,1,1,48843.273,1
6540.539,15605546.0,831.9665,0,1,32.0,6.5460124,97533.234,1.0,0,1,198088.36,1
842.71234,15610932.0,710.11304,0,2,73.10647,10.0,0.0,2.0,1,1,199982.17,1
9740.447,15682497.0,572.3299,0,0,33.0,2.0,152221.23,2.0,0,1,19113.17,1
3923.868,15679354.0,803.78314,1,2,54.22277,10.0,145615.7,1.0,1,1,31260.629,0
5693.9424,15628069.0,663.5209,1,2,50.0,2.0,144522.97,3.0,1,1,101991.336,0
3574.7732,15662296.0,696.2335,1,0,39.0,3.0,189578.03,3.0,0,0,54752.582,0
3980.1946,15660119.0,850.0,1,2,56.0,1.0,122323.664,1.0,1,1,84773.625,1
862.3339,15569404.0,690.58105,0,1,59.60523,5.0,101553.4,2.0,0,1,142464.77,1
388.48944,15569996.0,645.0,0,2,34.0,10.0,0.0,2.0,0,1,158046.17,1
8168.601,15601676.0,655.0,0,2,44.0,7.0,163623.64,1.0,0,1,105329.836,1
6494.029,15675431.0,455.83774,0,0,38.0,10.0,121040.04,1.0,0,1,98447.8,0
5974.386,15620479.0,644.3382,0,1,37.0,10.0,124480.28,1.0,0,1,147921.48,0
2106.2156,15790183.0,640.3786,0,1,25.0,5.0,101575.234,1.0,1,1,92840.95,1
6000.0903,15626146.0,484.02673,0,0,34.0,7.0,0.0,2.0,1,1,81325.805,1
4284.1826,15720198.0,590.437,0,2,65.92144,1.0,122613.914,1.0,0,0,136443.11,1
1076.8717,15665501.0,520.00854,0,0,37.820297,8.0,127201.2,1.0,1,1,141258.05,0
1148.1251,15571896.0,795.85046,0,0,29.0,6.0,0.0,2.0,1,1,137056.67,0
7674.723,15569135.0,824.13855,0,0,29.0,8.0,128840.32,1.0,1,1,3411.7031,1
5204.7373,15589945.0,604.2047,1,1,62.81134,1.2842673,129144.48,1.0,1,1,56879.562,1
2966.875,15583441.0,584.3238,0,1,28.0,1.0,107370.086,2.0,1,1,18420.53,1
5397.2573,15625028.0,710.0378,0,0,64.41115,4.0,0.0,2.0,0,1,53777.78,1
9584.465,15655573.0,773.1278,0,2,46.0,10.0,0.0,2.0,0,1,58334.523,0
5293.3447,15741432.0,770.7648,0,0,34.0,9.0,0.0,2.0,0,1,133537.38,1
8142.7217,15593313.0,571.7585,0,2,40.0,3.0,0.0,2.0,0,1,121138.69,0
5008.8853,15800840.0,636.65533,0,0,25.0,8.0,105534.266,1.0,1,1,146551.02,1
5154.828,15667263.0,686.07965,0,0,33.0,6.0,0.0,1.0,1,1,62695.355,0
3452.1594,15624733.0,665.7999,1,0,48.0,3.0,0.0,4.0,0,1,83014.36,1
6506.29,15792463.0,577.3408,1,0,46.0,2.0,0.0,1.0,0,0,196240.81,1
3558.7957,15579858.0,559.5386,0,0,31.0,7.0,0.0,2.0,1,1,13599.405,1
717.3694,15585215.0,804.4721,0,0,24.0,7.0,0.0,2.0,1,0,131258.06,1
8821.817,15651212.0,721.78076,0,1,51.60544,7.0,78863.69,2.0,1,1,55070.797,0
4935.4995,15606962.0,613.0,0,0,40.0,0.0,125429.1,1.0,1,0,100357.88,1
3283.7236,15570097.0,711.5993,1,1,59.0,1.0,148157.56,2.0,0,0,170309.14,0
627.0566,15756571.0,613.9684,0,2,35.0,6.0,0.0,1.0,0,1,160400.17,1
9962.9375,15684259.0,683.3794,1,0,61.401535,2.0,114001.39,2.0,0,1,131357.55,1
6242.267,15754158.0,702.5954,0,0,36.0,6.0,0.0,2.0,0,0,138208.23,1
1201.5785,15628191.0,660.0,0,0,27.0,6.0,0.0,2.0,0,1,16371.307,0
5774.5254,15793609.0,710.022,0,0,32.0,9.0,0.0,1.0,0,1,143477.45,0
4731.2153,15740079.0,708.9044,0,0,25.0,6.0,124691.57,1.0,1,0,146410.31,0
5523.2046,15720775.0,544.894,0,2,32.44498,8.0,0.0,2.0,0,1,156034.94,0
8841.084,15723906.0,793.2702,1,2,40.0,9.0,0.0,1.0,1,1,186305.05,0
9488.877,15811289.0,759.0162,1,1,44.0,4.0,79437.81,1.0,1,1,48449.203,0
8982.067,15642496.0,718.8158,0,0,33.0,5.0,0.0,2.0,1,0,122130.09,0
8461.413,15780733.0,522.79395,0,0,29.0,3.0,0.0,2.0,0,1,86498.71,1
9638.475,15584627.0,694.83466,0,1,36.0,10.0,112874.49,2.0,1,0,177706.08,1
3052.4265,15588835.0,549.4516,1,0,43.0,5.0,158372.02,1.0,1,1,122078.0,1
9645.764,15657892.0,714.10706,0,0,28.0,5.0,0.0,2.0,0,1,80552.81,1
6135.718,15814605.0,561.8748,0,0,26.0,2.0,80601.18,2.0,0,0,177741.28,1
5476.1147,15641619.0,646.6673,0,0,37.0,7.0,103935.445,1.0,0,1,19964.795,1
5084.9634,15600233.0,850.0,0,0,26.0,8.0,0.0,2.0,1,1,94603.414,1
425.73773,15623254.0,723.5449,0,0,31.0,1.0,0.0,2.0,0,0,149980.58,1
6404.9287,15736131.0,423.2317,1,1,46.0,1.0,132785.89,1.0,0,1,68676.4,1
6326.3735,15788913.0,637.9477,0,2,29.0,5.0,0.0,2.0,1,1,160069.72,1
4345.11,15790908.0,617.4677,0,2,37.0,10.0,155331.62,2.0,0,0,86003.95,0
9643.402,15733734.0,709.0918,1,0,36.010323,5.0,109886.766,1.0,0,1,174112.55,1
2937.221,15755578.0,746.8379,0,0,37.0,6.0,126486.17,1.0,1,0,79112.83,0
4782.8403,15685062.0,634.3401,0,0,29.0,3.0,164798.34,1.0,1,1,121845.09,1
5625.506,15566065.0,608.2635,0,1,28.0,9.0,97152.23,1.0,1,1,62619.88,0
6219.2363,15759575.0,628.87396,0,0,29.0,4.0,0.0,2.0,0,1,137479.73,0
8168.798,15724749.0,719.4179,0,0,32.0,1.0,0.0,2.0,0,1,60473.793,0
4368.733,15639578.0,544.05066,0,0,42.0,1.0,0.0,2.0,1,1,182361.47,0
7494.3354,15614431.0,557.7724,1,0,72.09388,9.0,76942.87,2.0,1,0,16813.719,0
2270.5022,15771006.0,561.2435,0,0,27.0,9.0,159376.84,1.0,1,1,1166.7404,0
47.958454,15662201.0,766.67645,0,0,33.618565,8.0,118465.3,1.0,1,0,110438.805,1
6483.868,15667985.0,534.76135,0,0,41.0,2.0,113953.2,2.0,0,1,122037.42,0
7560.8984,15655503.0,617.24243,0,0,38.0,1.0,149527.14,2.0,1,0,163382.83,0
8210.225,15602471.0,655.78894,0,0,40.0,0.0,127205.95,2.0,1,1,155783.84,0
5989.835,15705566.0,543.9484,0,0,37.0,3.0,0.0,2.0,1,0,81631.75,1
7004.357,15746650.0,614.1416,0,2,48.734184,1.0,121359.44,1.0,0,1,86710.18,1
8638.073,15662487.0,665.53467,1,2,49.0,6.0,0.0,1.0,1,1,26492.064,0
353.3334,15566057.0,520.534,0,0,29.0,10.0,111267.78,1.0,1,1,163629.4,1
7549.2505,15760450.0,743.4032,0,1,26.0,6.0,71441.234,2.0,0,1,110369.35,1
5456.155,15605303.0,564.171,0,1,24.0,2.0,111489.54,2.0,0,1,167245.1,0
7784.755,15580106.0,807.2196,0,0,74.38182,6.0,105294.03,1.0,1,1,79035.18,1
8841.832,15813613.0,610.47626,0,1,27.408716,4.0,139743.98,1.0,1,1,145726.62,1
7328.518,15592062.0,831.91187,1,0,50.0,10.0,65171.625,1.0,1,1,63665.594,0
6958.8486,15689696.0,835.6668,0,0,36.0,3.3555272,0.0,2.0,1,1,188781.88,0
5340.6055,15781859.0,658.74036,0,1,35.0,6.0,107777.32,1.0,1,1,872.67004,1
986.89703,15759462.0,775.4017,0,1,37.0,1.0,123537.67,2.0,0,0,85967.55,1
3303.7273,15732134.0,610.9815,0,2,52.0,4.0,0.0,2.0,0,0,69874.67,1
3961.5889,15677791.0,850.0,0,1,41.0,1.0,149642.69,1.0,0,1,151678.31,1
356.56705,15795803.0,596.63873,0,2,76.25495,1.0,132121.39,1.0,0,1,87181.984,1
7868.4297,15693391.0,734.133,0,0,41.0,7.0,0.0,2.0,1,1,119090.9,0
852.4407,15713783.0,665.6065,0,1,28.17377,5.0,141558.83,1.0,1,1,71501.77,0
7905.665,15752409.0,520.79266,0,1,34.0,2.0,90606.92,1.0,1,1,177795.88,1
975.32745,15587113.0,646.9771,0,0,44.0,3.0,0.0,2.0,0,1,160594.69,0
572.31573,15787705.0,837.6212,0,1,44.0,1.0,141360.16,1.0,1,1,40381.875,1
6495.178,15754448.0,761.9371,0,0,37.0,1.0,118184.76,1.0,1,1,75283.305,1
2188.9355,15641202.0,588.0875,1,2,35.0,7.0,230989.88,2.0,0,1,162127.39,0
1140.4983,15603705.0,711.4542,0,0,52.0,6.062687,0.0,1.0,1,1,126938.13,1
9261.543,15624903.0,736.9255,0,1,41.0,2.0,122851.48,1.0,1,0,72857.766,1
7454.8535,15568973.0,664.2856,0,2,66.615105,5.0,87452.29,1.0,0,1,54221.566,1
5494.2607,15743621.0,717.80707,0,0,28.0,6.0,0.0,1.0,1,1,103668.234,0
1387.0775,15641295.0,593.46783,0,1,35.0,8.0,181831.98,2.0,1,1,63276.855,0
6996.57,15732545.0,547.69696,1,0,56.57955,9.0,178840.66,1.0,1,1,177482.84,0
6727.2646,15700358.0,806.86053,0,2,38.0,9.0,0.0,2.0,0,1,19916.89,0
6338.098,15684722.0,698.09125,1,1,27.0,6.0,109436.86,1.0,0,0,77294.7,0
9328.253,15705898.0,558.16486,0,2,40.0,1.0,100162.77,1.0,0,1,57393.016,0
9802.354,15664111.0,538.515,0,1,25.0,9.0,102231.0,1.0,0,0,168502.89,1
9463.438,15680468.0,850.0,0,0,24.0,8.0,100637.336,2.0,0,1,171823.2,0
984.5462,15576536.0,723.26404,0,2,41.0,3.0,69694.695,2.0,0,1,34852.957,1
7300.275,15794630.0,561.20465,0,0,53.0,7.0,0.0,2.0,1,1,102468.01,1
3653.051,15755947.0,556.8923,0,0,36.0,4.0,0.0,1.0,1,1,194217.53,0
1432.4316,15709016.0,622.63635,0,2,35.517174,5.0,84363.984,2.0,1,0,58717.18,0
8809.351,15782880.0,677.2754,0,1,40.0,2.0,131656.8,2.0,1,1,198017.77,0
9346.267,15727712.0,621.7923,0,0,36.0,10.0,0.0,2.0,1,1,19665.04,1
9825.839,15777732.0,704.53076,0,0,48.0,4.0,0.0,2.0,0,0,100361.62,0
3599.576,15773863.0,719.98413,0,2,42.0,10.0,81425.83,1.0,1,1,123219.055,0
9550.71,15699867.0,720.76807,1,1,49.0,4.0,88037.74,1.0,1,0,4491.279,0
6630.5913,15614557.0,761.5217,1,1,46.28077,0.0,139635.48,1.0,1,1,9073.37,1
9438.722,15713621.0,678.0,0,2,43.0,0.0,0.0,2.0,1,1,46379.72,1
7267.989,15603194.0,547.64966,0,0,43.0,10.0,0.0,2.0,0,1,119311.21,0
3745.1821,15800699.0,646.8153,0,2,34.0,5.0,0.0,2.0,0,1,151714.84,0
690.70807,15597291.0,514.2264,0,0,36.0,3.1917017,154639.95,1.0,0,0,51599.754,1
8247.204,15630412.0,545.9414,0,0,40.061863,9.0,132683.75,2.0,0,1,186082.19,0
2596.543,15807866.0,432.85977,0,2,32.0,5.0,0.0,2.0,0,1,119747.305,1
6219.088,15652650.0,683.0,0,0,75.098015,3.0,0.0,2.0,1,1,163535.92,1
200.85724,15701914.0,692.96893,0,0,35.0,9.0,0.0,2.0,1,1,172429.72,0
7434.481,15782358.0,634.6851,0,0,34.0,6.0,0.0,2.0,0,0,81580.27,1
5677.134,15764152.0,655.77374,0,2,22.0,4.0,0.0,2.0,1,1,179481.6,0
7929.031,15627631.0,653.666,0,2,28.0,2.0,124358.6,2.0,0,1,153046.88,0
8018.8003,15580097.0,765.32666,1,1,41.0,1.0,152240.2,1.0,1,0,39776.215,0
7801.4766,15622826.0,670.6793,0,1,55.0,9.0,86932.35,1.0,1,1,194681.1,1
6586.0264,15629196.0,600.54846,1,1,34.0,9.0,82852.57,1.0,0,0,54937.047,0
9637.727,15600687.0,655.8443,0,0,26.0,1.0,102079.74,1.0,1,1,73755.63,0
2644.198,15679876.0,709.87494,0,0,41.913567,3.0,0.0,2.0,1,1,184441.6,1
2088.919,15746057.0,626.78687,0,0,44.269474,2.0,0.0,2.0,1,0,111219.43,1
8000.472,15672125.0,667.323,1,0,56.0,2.0,0.0,1.0,0,1,188415.64,1
5209.6074,15770954.0,482.7521,1,2,54.526672,4.0,148906.97,1.0,1,0,106696.35,1
3643.2366,15799946.0,632.29254,0,2,46.0,3.0,0.0,1.0,0,0,95790.15,1
6124.4644,15792269.0,623.19916,1,1,44.0,7.0,148442.4,2.0,0,1,118158.055,0
3485.68,15569893.0,530.8149,0,0,35.0,9.0,122417.31,2.0,1,1,4161.3433,0
557.8638,15641624.0,674.27,0,2,40.0,1.0,0.0,2.0,0,1,7091.849,0
4720.608,15698759.0,711.2166,1,2,49.0,9.0,0.0,2.0,0,0,24115.24,0
497.82166,15700973.0,638.8581,1,0,53.938076,4.0,80104.38,1.0,0,0,179492.31,1
5609.9116,15592080.0,752.06085,0,0,28.0,6.0,0.0,2.0,1,1,160712.05,1
2433.3545,15742934.0,552.6046,0,0,21.258604,1.7097468,0.0,2.0,1,1,139493.34,1
8992.162,15770900.0,762.59424,1,1,42.0,2.0,168344.1,1.0,1,0,50036.652,1
1266.604,15714125.0,477.2561,0,0,31.0,2.0,134450.22,1.0,0,0,123208.17,0
5232.475,15648569.0,611.0,1,1,46.319828,6.0,92296.414,1.0,0,0,138952.1,0
3561.4387,15705008.0,642.0813,0,2,21.20295,2.0,104626.4,1.0,0,1,65015.715,0
702.76056,15713564.0,520.6376,0,0,38.0,8.0,0.0,2.0,0,1,137985.55,1
8518.314,15674461.0,738.5616,0,0,34.0,3.0,0.0,2.0,1,1,89148.81,0
6339.3047,15808259.0,717.6919,0,0,30.0,1.0,0.0,2.0,1,0,34428.395,0
544.80536,15658563.0,679.4491,0,1,31.0,7.0,142867.95,2.0,0,0,92866.92,1
8571.008,15566879.0,683.2261,1,1,45.0,5.0,128637.83,1.0,0,0,171700.31,0
6463.6694,15604662.0,603.124,0,0,24.0,8.0,0.0,1.0,0,0,75383.5,1
7065.492,15728184.0,804.7545,0,0,41.829227,9.0,135706.36,1.0,0,1,124878.96,1
3501.6492,15771461.0,651.2688,0,2,41.0,5.0,122943.05,2.0,1,1,116117.086,0
6172.5005,15773805.0,638.8898,0,0,41.0,5.0,156464.92,1.0,0,0,43215.613,0
634.9746,15672380.0,850.0,0,0,41.0,1.0,139606.47,1.0,0,1,19803.613,1
985.72736,15753472.0,608.57367,1,2,37.0,1.0,0.0,1.0,1,1,193404.1,1
1070.2948,15662758.0,705.0,0,1,32.0,2.0,155701.72,1.0,0,1,10829.523,1
4086.8833,15773462.0,605.7421,0,0,43.0,6.0,0.0,2.0,1,1,138542.48,1
9843.484,15628490.0,525.33417,0,0,39.0,9.0,101163.26,2.0,1,1,37001.64,1
6660.177,15620644.0,676.5574,0,0,40.0,4.0,0.0,2.0,0,1,71894.97,1
4845.7266,15595557.0,680.2984,0,2,42.290573,8.0,0.0,2.0,0,1,102580.29,0
5635.972,15747963.0,554.67725,0,0,29.0,9.0,0.0,2.0,1,1,131437.34,0
826.6043,15607354.0,641.87604,0,1,35.0,6.0,107927.28,1.0,0,1,27960.893,1
3634.0227,15777849.0,818.88104,0,1,24.0,9.0,97417.28,2.0,0,1,137760.02,1
3162.2524,15696924.0,731.58026,0,2,24.0,2.8564997,0.0,2.0,0,1,88498.664,0
5960.529,15711349.0,553.44086,0,2,41.0,9.0,130701.29,2.0,0,1,159973.08,0
217.05797,15670249.0,532.005,0,2,41.0,8.0,0.0,1.0,0,0,125757.664,0
3042.796,15652122.0,655.0,0,0,39.0,2.0,0.0,2.0,1,0,152567.02,0
5090.181,15747565.0,465.27448,0,2,52.9825,6.0,0.0,2.0,1,1,108073.71,1
9126.244,15718443.0,850.0,0,0,29.0,9.0,79387.16,2.0,1,1,171124.56,1
1551.9069,15753677.0,696.6153,0,0,41.0,1.4840443,122001.01,1.0,0,1,78529.88,1
8503.975,15746749.0,664.88916,0,0,40.0,10.0,0.0,2.0,0,0,46395.863,0
662.0708,15593612.0,751.4305,1,0,29.0,7.0,0.0,1.0,0,1,87931.62,0
9256.282,15651334.0,767.2982,0,0,36.0,7.0,143589.28,1.0,0,0,178974.98,0
7558.2515,15660708.0,520.41785,1,0,40.0,6.0,80658.695,1.0,0,1,71736.55,0
5899.4263,15707499.0,583.6157,0,2,23.0,3.0,0.0,2.0,1,0,195774.72,1
1018.50146,15806989.0,608.7694,0,2,26.0,6.0,0.0,2.0,1,1,115191.02,0
866.3001,15659369.0,806.26044,0,0,37.0,0.0,137609.48,1.0,1,0,16697.545,0
1495.5996,15769020.0,791.1134,0,2,26.0,6.0,117280.66,1.0,1,1,40707.867,1
2450.4214,15732817.0,750.7788,0,0,33.0,4.0,118942.75,1.0,1,0,132992.81,0
7462.032,15701019.0,708.64813,0,2,56.30915,2.0,151444.67,1.0,1,0,172438.16,1
3015.7842,15797712.0,803.2025,0,2,51.0,2.0,123588.98,2.0,0,0,71432.53,1
7824.9375,15739802.0,593.6674,0,0,28.0,2.0,0.0,2.0,0,1,81470.09,0
6337.9688,15619824.0,589.0489,1,1,42.0,6.0,153558.25,1.0,1,1,107809.914,0
9408.362,15703318.0,640.575,1,1,50.0,4.0,107103.73,1.0,1,1,50574.23,1
2343.2363,15660672.0,697.749,1,0,41.0,7.0,169157.94,1.0,0,1,44942.14,1
7730.033,15674695.0,588.08264,0,0,41.0,1.0,0.0,2.0,0,1,22269.893,1
3449.5864,15746081.0,645.0,0,1,37.0,8.0,72716.91,2.0,0,0,116329.31,1
6923.1006,15578842.0,589.97723,0,0,38.0,7.0,0.0,2.0,0,1,67101.71,0
1117.153,15691438.0,505.8011,0,1,43.0,4.581484,111069.43,1.0,1,0,72724.984,1
2242.0544,15704199.0,581.9191,1,1,37.0,2.0,121467.38,2.0,1,1,190241.77,0
7833.239,15641083.0,701.2849,1,2,40.0,6.0,124421.086,1.0,1,1,85852.016,1
4963.576,15772155.0,551.8192,0,1,36.663425,6.0,133437.53,2.0,0,1,85628.46,1
9975.795,15751631.0,726.38104,1,1,32.0,9.0,177070.77,1.0,0,0,98433.6,0
5049.0283,15755581.0,560.6425,0,0,37.0,4.0,143438.56,1.0,0,1,57832.594,1
3874.3127,15610279.0,687.3693,0,0,34.0,5.0,0.0,2.0,1,0,199469.7,0
8988.009,15586262.0,627.4249,1,0,50.0,3.0,163737.66,1.0,0,1,46507.137,0
6826.589,15678150.0,652.0151,0,0,37.0,0.0,83763.516,1.0,0,1,4839.969,1
2377.3357,15579249.0,558.3334,0,0,32.0,8.0,0.0,1.0,0,1,156329.66,0
3722.6995,15724524.0,653.15283,0,1,40.0,9.0,98343.71,2.0,1,1,313.0448,1
3757.8352,15621587.0,653.4126,0,0,45.0,7.0,164623.94,1.0,1,1,130357.6,1
8129.7476,15741050.0,507.52258,0,0,33.0,8.0,0.0,2.0,1,1,100480.805,1
4916.9136,15692066.0,709.4357,1,0,42.0,5.0,141928.36,2.0,1,0,71476.26,0
9480.672,15576594.0,559.4077,1,1,40.0,6.0,122248.74,2.0,1,0,54373.88,1
6924.5415,15640868.0,803.9877,0,0,70.24173,4.0,150239.23,2.0,1,1,155747.52,1
6432.476,15782591.0,689.7844,0,1,33.0,7.0,108364.164,2.0,0,1,63917.965,0
509.7653,15724913.0,592.1527,0,2,32.0,6.0,0.0,1.0,0,1,105901.21,0
5989.652,15768090.0,756.46893,0,0,41.0,4.0,125482.6,2.0,0,0,118832.22,0
5229.8843,15810188.0,473.9318,1,0,59.926876,4.0,0.0,1.0,1,1,106648.71,0
8620.69,15604504.0,545.15955,1,0,49.862095,8.0,106264.32,1.0,1,1,67436.9,1
4581.6675,15742797.0,666.1556,1,1,46.0,9.0,163935.17,3.257979,0,1,185392.02,0
4997.719,15605776.0,686.0473,0,0,28.0,4.0,147050.3,2.0,0,1,96549.42,0
7994.704,15610505.0,828.4383,0,0,43.0,1.0836948,0.0,2.0,1,0,182965.6,0
350.64,15776562.0,774.1934,0,2,33.0,8.0,135604.61,1.0,0,0,154251.7,0
5792.2515,15803086.0,622.6762,0,2,31.0,8.0,0.0,2.0,1,1,95187.945,0
4610.738,15668278.0,525.22614,0,0,29.0,1.0,82034.14,1.0,0,1,141895.38,1
5949.9385,15800470.0,660.44806,0,2,27.0,6.0,187281.03,2.0,0,1,180340.02,0
2423.8123,15610881.0,546.91595,0,2,38.0,8.0,0.0,1.0,1,0,158082.03,0
1390.3013,15617222.0,757.93994,0,0,31.0,9.0,83801.53,1.0,1,1,153730.86,0
5518.2505,15718706.0,623.3819,0,0,28.0,1.0,108296.164,1.0,1,1,50982.438,1
7457.8,15643155.0,614.89374,1,1,55.0,3.0,122598.734,1.0,0,1,12234.279,0
6271.661,15807062.0,804.596,0,0,38.0,9.0,83477.86,1.0,1,1,28425.06,1
5875.0728,15768105.0,483.4093,0,2,26.0,6.0,0.0,1.0,1,1,172206.14,1
8259.389,15589406.0,643.5079,0,0,26.0,9.0,144978.75,1.0,1,1,116712.5,1
1722.4204,15578497.0,643.762,0,0,19.493193,7.0,170462.66,1.0,0,1,137794.4,0
6500.8936,15756343.0,601.6409,0,2,43.0,3.0,0.0,2.0,1,1,54705.008,0
4158.411,15737748.0,710.8641,1,0,49.0,5.0,183640.02,1.0,0,1,16170.848,0
