RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3859.391,15617901.0,647.4312,0,0,38.0,6.0,0.0,2.0,0,1,16729.105,0
7259.3374,15759679.0,678.0,0,0,47.0,1.0,123415.88,3.0,1,1,194809.77,0
6069.1753,15691031.0,635.04285,0,0,30.0,1.0,0.0,2.0,1,0,1811.3058,1
7251.4077,15674502.0,484.6758,0,0,31.0,4.0,78588.47,2.0,1,1,146040.45,1
5816.193,15780291.0,719.59753,1,2,31.0,6.0,142832.66,1.0,1,1,69902.49,0
9483.615,15787659.0,732.2511,0,2,38.0,10.0,124423.79,1.0,0,1,33661.2,1
5906.0005,15728825.0,589.8232,0,0,32.0,1.0,0.0,1.0,0,1,84104.71,1
6917.1484,15670912.0,707.45514,0,0,38.0,3.0,0.0,2.0,1,1,100485.41,0
6579.4517,15635007.0,494.55212,0,2,30.0,2.0,0.0,2.0,0,1,80056.47,1
7686.94,15671165.0,849.99243,0,1,28.0,9.0,107011.78,1.0,1,1,72936.86,0
5782.6816,15676641.0,656.8886,0,2,24.0,9.0,0.0,1.0,0,0,14111.547,1
7075.9414,15676047.0,427.08594,0,0,39.0,2.0,0.0,2.0,1,1,34753.348,0
2069.4727,15790778.0,705.67444,0,0,19.304142,7.98725,0.0,2.0,1,0,38168.45,0
2917.6106,15609453.0,686.0,1,1,55.0,2.0,101481.914,1.0,0,0,50621.98,1
7466.306,15689625.0,491.0442,0,0,38.0,1.0,154900.05,1.0,1,1,169412.31,0
3982.4946,15757572.0,496.05618,0,0,27.0,6.0,0.0,2.0,1,1,107923.71,0
1625.3916,15631114.0,775.2271,0,1,32.0,9.0,100539.06,1.0,0,1,176545.75,0
7620.5107,15633335.0,671.39325,0,2,27.0,4.0,0.0,2.0,1,1,59018.074,0
5605.87,15798195.0,707.3098,1,2,48.0,1.0,0.0,1.0,1,0,171858.14,0
5980.7886,15676219.0,612.62854,1,1,41.0,7.0,146208.84,3.0,1,1,94083.27,0
4168.2505,15757711.0,699.19226,0,0,46.0,9.0,73701.99,1.0,1,1,81532.4,0
2959.892,15605999.0,648.2692,0,0,31.0,7.0,0.0,2.0,0,1,149295.05,1
8494.734,15601960.0,779.6812,0,1,51.0,4.0,87667.8,2.0,1,1,60008.9,1
4102.3823,15592728.0,815.6609,0,2,30.630922,7.0,0.0,2.0,1,1,118828.98,0
8725.664,15673884.0,684.94135,0,0,44.0,2.0,106721.32,1.0,0,0,146461.9,1
1276.0576,15764385.0,710.0318,0,1,35.0,4.0,136353.94,1.0,1,1,40672.324,0
7717.3623,15580417.0,577.3842,0,2,37.0,0.0,101684.555,1.0,1,1,141853.0,1
5120.5776,15788633.0,680.0,0,0,41.0,9.0,185498.36,2.0,0,1,47239.05,1
5954.988,15681081.0,617.3614,0,0,46.0,5.0,0.0,2.0,0,0,70912.484,1
4900.5923,15728067.0,675.10425,0,1,33.0,3.0,154764.77,1.0,0,1,124168.66,0
9180.984,15582627.0,721.2095,0,0,27.0,7.0,108102.01,2.0,0,1,142750.36,0
223.0041,15788609.0,627.8074,0,0,18.0057,5.0,129774.41,2.0,1,1,125313.7,0
9014.304,15634594.0,808.1126,0,2,38.0,10.0,0.0,2.0,0,1,41889.88,1
5100.1406,15621719.0,705.18176,0,2,46.0,0.0,178791.58,1.0,1,1,35611.02,1
5175.8716,15753668.0,766.1653,0,0,52.0,4.0,0.0,2.0,1,0,23884.36,1
1769.6018,15718356.0,726.7876,0,1,36.0,9.0,152386.83,2.0,0,0,33425.914,1
6902.487,15784032.0,679.4628,0,0,40.0,1.0,0.0,2.0,1,1,55820.992,1
632.3844,15584519.0,695.7893,0,0,41.0,3.0,0.0,2.0,1,1,30853.943,0
8019.7515,15701891.0,747.0744,0,1,28.0,2.0,111122.125,3.0,1,1,27793.412,1
8431.233,15687604.0,658.5176,0,0,24.198177,1.0,122802.62,1.0,1,0,14016.414,1
9693.262,15705374.0,516.373,0,0,18.298342,10.0,121160.48,1.0,1,0,126879.19,1
8529.888,15664464.0,626.2056,0,0,31.0,5.0,0.0,2.0,1,1,33135.164,0
8240.57,15785527.0,681.6783,0,0,41.0,0.0,0.0,2.0,0,1,187839.31,0
9168.867,15630455.0,707.1655,0,0,27.0,10.0,0.0,1.0,1,1,61183.484,0
718.38464,15646433.0,625.41254,0,0,32.0,1.0,0.0,2.0,1,0,28468.158,1
7482.2812,15776537.0,656.28,0,0,36.0,6.0,109731.54,1.0,1,1,60426.824,1
4000.9375,15600089.0,712.61096,0,2,45.0,7.0,0.0,2.0,1,1,188221.11,1
4479.2075,15799025.0,804.8731,0,0,38.0,5.0,0.0,2.0,1,1,173207.03,1
7733.0864,15699998.0,580.29834,0,2,43.0,9.0,0.0,2.0,1,1,174209.12,0
917.99603,15619848.0,605.48413,0,2,31.0,9.0,0.0,2.0,0,1,188352.5,1
1666.2234,15595384.0,605.77606,0,0,38.0,1.0,127523.625,1.0,0,1,98914.25,1
763.8895,15776217.0,687.0889,1,2,38.0,1.0,124055.41,1.0,0,1,122076.43,0
8994.452,15569334.0,611.0,0,0,47.0,2.3841002,0.0,2.0,1,0,152021.14,0
5333.2876,15793419.0,802.1493,1,0,43.851818,0.0,149743.03,2.0,1,0,44809.367,0
4627.8174,15796232.0,577.3077,1,0,57.0,2.0,81304.164,1.0,0,1,62373.395,0
1392.2162,15601704.0,577.62054,0,0,34.0,2.0,86680.08,1.0,1,0,126030.32,0
5711.2686,15574706.0,668.445,0,2,53.0,2.0,0.0,1.0,1,1,6617.5356,1
1563.0746,15735608.0,598.2814,0,0,31.0,8.0,0.0,2.0,1,1,184671.61,1
1932.7007,15795949.0,538.0046,0,2,35.0,10.0,117219.75,2.0,0,1,190821.39,1
2706.7542,15765366.0,611.29224,0,1,29.874018,3.0,73882.21,2.0,1,0,166877.19,1
5916.18,15813409.0,671.0468,0,0,44.0,7.0,175718.88,1.0,1,1,18855.025,1
4953.435,15775646.0,576.8177,0,0,38.0,5.0,147753.34,1.0,0,1,24838.467,0
1939.2473,15646515.0,609.2183,0,1,60.0,8.0,0.0,2.0,1,0,181436.8,1
2948.1077,15775918.0,675.7586,0,1,44.0,5.0,73724.7,1.0,0,1,131777.27,0
6420.862,15750229.0,790.5624,0,2,32.006817,2.0,0.0,2.0,0,1,123206.47,0
2644.0479,15768786.0,718.72516,0,1,23.0,2.0,111670.484,2.0,0,1,165800.0,0
2159.8228,15615955.0,597.98047,0,0,35.0,8.0,144207.39,2.0,0,1,143068.16,0
5822.6777,15673155.0,640.0,0,2,31.0,9.0,0.0,2.0,0,0,45388.906,1
8040.352,15627214.0,785.37866,0,0,44.0,9.0,0.0,2.0,1,1,172686.02,0
432.14093,15790789.0,704.8932,0,0,27.0,10.0,126700.664,2.0,0,1,122593.89,1
5293.3525,15658930.0,525.1546,1,1,46.0,2.0,141505.67,1.0,1,0,84490.3,1
1233.1273,15755162.0,558.0189,0,2,40.0,8.0,89136.28,2.0,0,1,167084.9,0
8910.012,15632072.0,676.434,0,1,33.0,8.0,119939.62,2.0,0,1,59514.668,1
2755.9883,15593518.0,648.03394,0,0,37.0,9.0,0.0,2.0,0,0,77356.26,1
9762.73,15680120.0,754.8209,0,1,42.0,5.0,132615.28,2.0,1,1,150268.19,1
5010.442,15621727.0,719.2666,0,0,29.0,5.0,58923.133,2.0,1,1,101966.6,1
7380.6636,15771529.0,703.4923,0,0,45.279427,5.0,0.0,2.0,0,1,120848.96,1
4247.5386,15662701.0,678.0,0,2,37.0,5.0,0.0,2.0,1,1,176651.98,1
5310.6577,15741614.0,686.0,0,1,64.250374,7.0,118796.65,2.0,1,1,174709.28,1
6029.4956,15797146.0,634.73315,0,0,33.0,3.0,0.0,2.0,1,1,15114.611,1
5612.7676,15685552.0,722.0652,1,0,52.19159,3.0,0.0,1.0,0,1,13825.854,0
1243.9591,15668937.0,703.7921,0,0,22.621798,4.0,163210.17,1.0,0,0,70513.0,0
7182.2505,15789236.0,608.20966,0,2,36.0,1.0,80898.48,1.0,1,1,44976.305,0
7770.332,15689563.0,769.0527,1,1,31.0,9.0,156196.64,1.0,1,0,91301.08,0
4445.656,15747390.0,787.9785,1,2,67.53344,2.0,0.0,1.0,0,1,154659.2,1
1211.0052,15743999.0,754.4578,0,2,30.0,7.0,141936.66,1.0,0,1,24400.11,0
4038.0815,15604871.0,671.48065,0,2,44.0,8.0,0.0,2.0,0,1,84656.93,1
5568.626,15722592.0,645.6763,0,2,29.0,5.0,0.0,1.0,0,1,36549.625,0
7546.84,15572449.0,705.0,1,1,46.0,9.0,114600.35,1.0,1,1,76430.63,1
7248.9595,15664165.0,629.5621,0,1,45.0,7.0,79842.305,1.0,0,0,112802.16,0
8675.499,15741314.0,520.5985,1,1,58.0,4.0,127774.58,1.0,0,0,183547.97,1
9281.351,15802086.0,524.1315,0,1,55.0,3.0,96794.19,1.0,1,0,89851.92,0
1019.1153,15727289.0,628.72614,0,2,39.0,4.0,160589.0,2.0,1,1,115465.46,1
4966.22,15579583.0,731.81464,0,0,50.0,10.0,95110.055,1.0,0,1,89925.95,1
4882.143,15665952.0,586.0707,0,0,38.0,7.0,0.0,1.0,0,1,152884.23,0
2037.5409,15657539.0,581.2487,1,0,62.0,7.0,0.0,1.0,1,1,150387.48,0
484.4278,15688040.0,680.6512,0,1,22.0,7.0,128452.47,2.0,0,1,197220.05,1
7934.1265,15773601.0,598.52167,0,0,36.0,4.0,139967.89,1.0,1,0,175567.84,1
1641.1128,15708273.0,683.0,0,2,21.0,3.0,90738.914,2.0,1,1,192441.92,1
5107.377,15699199.0,521.1455,0,1,37.49593,8.0,89336.16,2.0,1,0,83920.664,1
2422.4067,15678816.0,737.2089,0,0,36.875984,7.0,0.0,2.0,1,0,54167.477,0
5947.808,15615549.0,498.0563,0,0,33.0,3.0,65718.59,1.0,1,1,105924.55,0
4984.091,15602797.0,785.47015,1,1,28.0,3.0,125408.85,2.0,0,1,41151.883,1
6531.652,15607006.0,589.1173,0,1,40.0,3.0,119789.664,2.0,0,1,181281.98,0
6308.4297,15815572.0,493.2368,0,1,63.739647,8.0,76472.62,2.0,1,1,125086.73,1
1617.4061,15766752.0,755.26013,0,0,39.0,6.0,101741.26,2.0,1,1,88808.32,0
1506.0806,15708740.0,686.0,0,0,24.918978,9.0,0.0,2.0,0,1,173845.5,1
1209.4897,15736062.0,665.2118,0,0,18.474197,7.0,142386.28,1.0,1,0,160164.69,0
1175.1262,15704847.0,801.6939,0,0,34.0,4.0,0.0,2.0,1,1,93287.46,1
624.02234,15582047.0,612.1423,0,2,33.0,2.0,133478.2,1.0,0,1,3010.8342,0
2694.3284,15668069.0,631.8623,0,0,30.0,1.0,0.0,2.0,1,0,29756.13,0
8738.603,15595423.0,850.0,0,2,34.630142,8.0,0.0,2.0,0,0,151007.14,1
247.72787,15633070.0,658.6084,0,0,37.0,6.0,0.0,2.0,0,1,154490.64,0
9574.442,15761494.0,605.78406,0,0,24.859882,6.0,116240.15,2.0,0,1,435.87622,1
2166.7468,15739748.0,667.2193,0,0,51.174454,4.0,0.0,1.0,1,1,49066.496,0
39.56617,15624561.0,628.8628,0,2,32.0,1.0,0.0,2.0,0,0,170436.03,1
6585.679,15727738.0,592.44775,1,1,58.015213,10.0,109096.79,1.0,1,1,171764.33,0
7672.587,15697399.0,623.6781,1,1,40.0,2.0,154838.62,3.0,0,1,26128.432,0
2428.949,15783229.0,630.0059,1,1,46.30922,8.0,109091.79,3.0,1,1,35049.875,1
5021.231,15691505.0,582.27704,0,0,30.0,1.0,0.0,2.0,0,1,98153.72,0
7636.1436,15585244.0,777.2939,0,0,37.0,4.0,0.0,2.0,0,1,166660.08,0
9898.902,15684230.0,814.50464,0,1,21.480875,5.0,89059.77,1.0,0,1,101364.71,0
2193.381,15730250.0,830.9807,0,0,54.531578,1.0,0.0,2.0,1,0,24511.086,1
3351.7227,15744718.0,662.62744,0,0,36.787487,4.0,0.0,2.0,0,0,105232.57,1
1759.7843,15567976.0,665.151,0,1,34.0,3.0,77108.375,1.0,1,0,48327.996,1
5069.7627,15734413.0,741.7229,0,2,40.0,1.0,89858.78,1.0,1,1,90749.81,0
5011.7437,15618279.0,565.5669,0,2,41.0,9.0,0.0,2.0,0,1,121552.73,1
2731.2776,15647372.0,697.4042,0,0,38.0,10.0,132968.56,1.0,1,0,13815.8,1
9719.945,15633403.0,656.3229,1,2,47.0,9.265351,137523.52,1.0,1,0,105268.54,0
187.08145,15600187.0,545.4821,0,2,34.0,1.0,136876.77,2.0,0,1,46434.95,1
470.215,15700763.0,588.50543,0,0,20.754362,2.0,196270.69,1.0,1,1,113007.03,1
8071.8228,15776046.0,520.03894,0,1,37.0,7.0,167285.47,2.0,1,1,162255.55,1
6854.345,15790968.0,722.52405,0,0,61.70745,8.0,155174.7,1.0,1,1,25979.684,1
4588.3267,15790431.0,688.83575,0,2,43.0,1.0,0.0,2.0,0,1,90364.31,1
3553.5508,15786004.0,700.4482,0,0,19.567823,2.0,111546.14,1.0,1,1,8902.136,0
9647.006,15699454.0,713.84607,0,2,30.0,0.0,0.0,1.0,1,1,30154.357,1
2329.9924,15567876.0,663.10986,0,2,36.0,4.0,0.0,2.0,1,1,5035.5327,1
9831.852,15573791.0,661.47754,0,1,41.0,9.0,138833.27,2.0,0,0,94771.555,0
3609.443,15732250.0,770.9527,0,0,28.0,5.0,0.0,2.0,1,1,82241.62,1
2969.6868,15750211.0,681.7062,1,0,46.0,4.0,76570.34,3.0,0,0,146456.86,1
6637.5444,15678478.0,604.33044,0,2,42.0,5.0,0.0,2.0,1,1,80337.08,1
4183.333,15648048.0,713.8154,0,1,32.0,9.0,147529.3,1.0,0,1,162450.92,0
1675.4644,15715228.0,688.42755,0,0,21.0,4.0,111895.19,1.0,1,1,46922.754,0
9736.782,15592801.0,541.06226,0,0,36.0,5.0,0.0,2.0,1,1,101382.1,0
5950.4707,15592348.0,743.102,1,0,41.0,4.0,133637.53,1.0,1,1,93897.63,0
5452.8525,15653035.0,766.5623,0,2,24.0,9.0,0.0,2.0,0,1,126106.98,1
4998.035,15634183.0,522.0968,0,0,29.0,1.0,0.0,1.0,0,1,184635.83,0
7512.837,15685979.0,809.3586,1,1,34.0,2.0,126740.6,1.0,0,1,65592.375,0
5821.3413,15805390.0,584.92316,0,0,31.0,6.0,0.0,2.0,1,1,29682.545,0
5978.2944,15758522.0,734.27905,0,0,36.0,7.0,0.0,2.0,0,1,61314.043,0
637.5666,15571004.0,557.4842,0,0,55.138744,5.0,137444.94,1.0,0,0,145869.95,0
3551.5361,15758578.0,683.0,1,0,29.0,7.0,0.0,3.0,1,1,75259.56,1
7179.2085,15801436.0,642.6223,0,2,54.0,4.0,0.0,2.0,1,1,75973.77,0
1792.3823,15653665.0,593.3958,0,1,25.0,4.0,93008.56,2.0,1,1,137990.44,0
5043.204,15705727.0,710.0098,0,0,36.0,7.0,76476.5,1.0,1,0,176718.05,0
853.1925,15568274.0,525.39716,0,0,31.0,6.0,0.0,2.0,1,1,80541.41,1
5570.046,15628734.0,675.2292,0,2,39.0,9.0,103555.266,2.0,1,1,122402.92,1
4408.271,15735273.0,576.9382,0,0,54.0,3.0,0.0,1.0,1,0,59983.51,1
6234.2515,15613724.0,696.8349,0,2,31.0,7.0,128819.33,1.0,1,0,91356.9,0
9579.504,15603375.0,525.01385,0,0,28.0,9.0,144214.77,1.0,1,1,32808.285,1
905.3735,15578734.0,710.03546,0,0,39.0,8.0,0.0,2.0,0,1,169497.97,1
7900.8257,15777894.0,639.00104,0,0,24.0,1.0,127772.5,1.0,1,1,12853.169,1
468.32034,15669922.0,584.82623,1,1,40.0,9.0,127393.82,2.0,0,1,156948.17,0
579.72797,15734912.0,606.7698,0,0,29.0,9.0,0.0,2.0,1,1,199350.55,0
73.87594,15618311.0,671.2381,1,0,30.0,2.0,125773.32,1.0,0,0,88753.375,0
3888.28,15815680.0,477.2573,0,1,41.0,6.0,113569.2,2.0,1,1,107410.36,1
8042.162,15693644.0,550.90796,1,1,46.0,8.0,109570.73,1.0,1,0,37839.465,1
3357.9065,15755873.0,610.1565,0,1,31.0,3.0,104640.664,2.0,0,1,48094.355,1
8754.756,15775754.0,587.23627,0,0,42.0,3.0,0.0,1.0,1,1,80303.72,0
3273.4744,15794161.0,689.9358,0,2,35.0,8.0,0.0,3.0,0,1,151869.05,1
2759.986,15593901.0,453.68515,0,0,33.0,6.0,172503.77,1.0,1,1,179747.88,1
1597.4592,15582746.0,511.91788,0,1,34.0,5.0,132812.73,1.0,0,1,26471.664,1
4220.42,15665977.0,639.9503,0,0,46.0,3.0,136449.17,1.0,1,0,179940.77,1
2141.002,15580863.0,625.1605,0,0,41.0,4.0,112296.164,1.0,1,1,185763.95,0
635.6158,15680093.0,729.3372,1,1,30.173897,9.0,123917.414,1.0,1,1,182914.9,0
3960.8027,15675162.0,704.2993,0,1,49.0,1.0,74892.19,2.0,1,1,103040.91,0
7676.616,15760230.0,708.0462,0,0,33.0,7.0,0.0,2.0,0,0,49050.918,1
2037.8739,15811565.0,564.45245,0,0,33.0,9.0,0.0,2.0,1,0,95976.17,1
4443.848,15807106.0,611.255,0,0,28.0,4.0,83620.98,2.0,1,1,96658.66,0
5108.748,15738636.0,447.11584,0,0,33.0,3.0,0.0,1.0,1,0,92379.51,1
4385.3994,15586227.0,585.69824,0,0,50.0,3.0,0.0,2.0,0,0,66854.65,1
5734.1943,15624683.0,735.38513,0,2,39.0,0.0,0.0,2.0,0,1,45423.273,1
3161.7036,15682738.0,712.8582,0,2,37.0,2.0,165812.27,2.0,1,1,99252.26,0
6326.1353,15804226.0,679.51245,1,2,42.0,6.0,0.0,1.0,0,1,179937.78,1
5791.3833,15720171.0,776.31366,0,0,60.0,5.0,128787.914,2.0,1,1,53339.926,1
2954.526,15722456.0,683.7643,0,0,27.419186,5.0,0.0,2.0,0,0,6855.9883,1
1323.5376,15811300.0,850.0,0,0,39.0,3.0,0.0,2.0,1,1,170906.36,1
930.1554,15616932.0,731.5004,0,1,49.0,2.0,146459.05,2.0,1,1,113394.74,1
2052.7393,15694709.0,667.43634,0,2,64.42342,6.0,0.0,1.0,1,1,35744.645,1
7031.0576,15810561.0,687.61945,0,0,61.44634,8.0,0.0,2.0,1,1,146747.98,1
1517.4508,15570489.0,686.0277,1,1,43.0,8.0,79357.79,1.0,0,0,45894.234,0
5191.957,15676144.0,457.936,0,0,27.0,1.0,0.0,2.0,0,0,28934.504,1
7693.4097,15800463.0,709.2724,0,2,19.6737,5.0,0.0,2.0,0,1,148187.44,1
9903.617,15786869.0,728.7859,1,0,46.0,2.0,0.0,1.0,0,1,25236.904,1
7450.7227,15731786.0,749.2754,0,0,57.793766,9.0,0.0,1.0,0,1,127005.95,0
3098.92,15586300.0,644.67365,0,0,33.0,7.0,135541.08,1.0,1,1,72480.86,0
6937.002,15726773.0,584.23315,0,0,27.867472,3.0,171423.9,1.0,1,1,58529.273,0
8690.619,15775629.0,818.0059,0,0,31.0,0.0,0.0,2.0,1,0,163575.16,1
1866.0852,15790059.0,577.7987,1,0,36.917667,8.0,0.0,1.0,0,1,76910.484,1
9949.899,15579329.0,668.8916,0,1,35.0,6.0,123003.27,2.0,1,1,80539.84,0
826.11395,15595755.0,704.09436,0,0,37.0,8.0,104292.5,2.0,0,0,10213.698,1
1928.5846,15679189.0,694.4788,0,1,51.974716,7.0,122313.55,1.0,0,1,65855.625,0
1854.771,15775368.0,789.59845,0,0,32.0,5.0,0.0,2.0,1,1,25932.73,0
8023.4604,15603310.0,393.99384,1,0,53.0,10.0,140368.11,1.0,0,1,81608.71,0
9322.691,15631715.0,463.3767,0,0,59.043312,5.0,0.0,1.0,1,1,135032.22,0
2447.526,15625491.0,671.8036,1,0,41.0,1.0,0.0,1.0,0,0,41846.918,0
2914.86,15689676.0,773.01605,0,0,34.0,0.0,0.0,1.0,1,0,1026.8248,1
1447.2621,15587283.0,743.5008,0,1,42.0,10.0,70769.77,2.0,1,1,172161.05,0
8657.055,15765370.0,564.29834,1,0,48.0,9.26038,0.0,1.0,1,0,25616.438,1
8590.498,15638882.0,692.45074,0,1,31.0,7.0,123998.88,2.0,1,1,151439.0,1
7105.1924,15660495.0,477.463,1,0,40.0,1.0,110249.625,1.0,1,0,182674.8,1
6589.6274,15761306.0,761.8821,0,1,58.0,6.0,157761.95,1.0,1,1,126571.08,1
7860.537,15669136.0,775.64874,0,0,33.0,6.0,0.0,1.0,0,1,42517.92,0
645.6663,15790788.0,664.0419,1,1,29.0,3.0,129659.47,1.0,1,1,135868.94,0
9258.463,15625055.0,639.659,0,0,45.0,6.0,126783.91,1.0,1,0,161268.02,1
7154.8,15586224.0,574.1103,0,0,36.0,9.0,0.0,1.0,1,1,26427.066,1
426.6083,15786563.0,521.7682,0,0,30.0,10.0,0.0,1.0,1,1,32741.441,1
5279.5293,15722946.0,606.49646,0,0,32.0,1.0,88294.984,1.0,1,1,164546.77,1
3414.3489,15585447.0,683.0,0,0,27.0,2.0,105586.06,1.0,0,1,154562.89,1
5792.527,15790742.0,535.1294,0,2,31.0,0.0,140522.89,1.0,0,0,171583.64,1
6413.3936,15569526.0,587.1736,0,2,45.0,6.0,0.0,2.0,1,0,16954.47,0
8515.443,15575634.0,720.78577,0,2,33.0,6.0,136290.55,1.0,0,0,54125.004,0
1466.4119,15619317.0,733.1795,1,1,66.796074,0.0,114027.695,2.0,0,0,125878.61,1
9752.64,15704269.0,669.788,0,2,32.0,2.0,125084.46,1.0,1,0,18576.107,1
4287.4365,15701596.0,783.2439,0,2,28.0,3.0,160097.78,2.0,1,1,149702.0,0
4706.7827,15578582.0,548.91437,0,1,29.0,6.0,133655.45,2.0,0,1,116967.15,0
3149.7666,15657604.0,613.89374,0,2,21.683102,7.0,0.0,2.0,1,0,65820.945,0
2215.456,15795373.0,651.0571,0,0,25.8317,1.0,107696.6,1.0,1,1,125069.445,1
4723.5522,15704516.0,611.4128,0,1,42.34503,8.0,130885.414,2.0,1,1,137892.06,1
7923.8857,15662616.0,751.4385,0,0,46.0,5.0,150063.73,1.0,0,1,103639.17,1
1099.9805,15672996.0,662.0582,1,0,42.0,0.0,0.0,2.0,0,0,40998.82,0
2146.1726,15714962.0,611.0,0,2,47.0,3.0,0.0,2.0,0,1,8086.553,1
6281.1016,15718911.0,681.5112,0,0,89.08853,4.0,0.0,2.0,1,0,156339.7,1
5363.8164,15574644.0,719.21814,0,0,29.0,2.0,0.0,2.0,0,1,153587.23,1
655.38245,15601345.0,635.2759,0,1,30.0,6.0,148395.77,2.0,1,1,178546.83,1
3591.0056,15626370.0,533.7309,0,0,55.0,9.0,143623.06,2.0,0,1,103979.85,1
9580.21,15681543.0,744.8868,0,0,67.45926,4.0,129803.984,1.0,0,0,45122.945,1
8901.673,15633995.0,617.45844,0,0,41.0,2.0,148524.55,1.0,1,1,16548.014,0
703.1436,15781034.0,625.4361,0,1,74.790634,2.0,140339.73,1.0,0,1,36060.066,0
3673.3264,15730839.0,804.6053,0,0,34.0,5.0,0.0,1.0,1,0,75218.25,1
4633.8145,15662951.0,563.14087,0,2,42.0,3.0,0.0,1.0,1,1,99585.05,0
