date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
525000.0,3.0,2.0,1945.8783,10803.003,1.0,0,0,5,7,1840.0,0.0,1967.0,0.0,98166,47.709904,-122.34,2019.6157,8806.973
336439.25,3.0,1.0,1280.0,6847.605,1.5,0,0,3,7,1280.0,0.0,1942.0,0.0,98133,47.7357,-122.30696,1440.0,6444.8247
507884.6,3.0,3.25,1810.0,2488.5242,1.0,0,0,3,7,1240.0,700.0,1926.0,0.0,98106,47.610405,-122.329,1720.0,3620.2732
395000.0,3.0,2.0,1550.0,5959.715,1.0,0,0,3,7,1520.0,0.0,1952.0,0.0,98052,47.620304,-122.149,2300.0,7617.9897
192999.33,3.0,2.5,1490.0,5599.917,1.0,0,0,3,7,1400.0,0.0,1985.0,0.0,98045,47.34486,-122.216,1580.0,5872.0415
500060.88,3.0,2.25,1660.0,2571.2725,2.0,0,0,3,7,1680.0,0.0,1994.0,0.0,98072,47.698925,-122.226,1664.2897,4020.6626
480000.0,4.0,2.25,2258.8386,7200.0,1.0,0,0,5,7,1350.0,990.2265,1952.0,0.0,98199,47.54019,-122.391,2040.0,8766.523
419661.56,3.0,2.0,2510.0,41160.168,1.0,0,3,3,7,1200.0,1519.9696,1953.0,0.0,98038,47.34661,-122.03527,1930.0,205370.61
765000.0,4.0,2.5,2641.0427,33894.883,2.0,0,2,3,9,2615.8384,0.0,2001.0,0.0,98029,47.544327,-121.96975,2938.937,11880.539
660403.56,3.0,2.5,2720.0,5689.736,2.0,0,0,3,9,2586.2205,0.0,2014.0,0.0,98118,47.56582,-122.313,2760.0,6142.0933
657081.1,2.0,1.5,1493.919,3762.1274,2.0,0,0,3,7,1410.0,0.0,1936.6852,0.0,98074,47.62335,-122.36628,1860.0,4584.633
522228.75,3.0,2.5,2667.2336,5342.7744,2.0,0,0,4,9,2690.5698,0.0,1995.0,0.0,98058,47.51809,-122.04418,2528.5825,7058.979
372433.56,4.0,1.0,934.7384,2399.0413,2.0,0,0,5,7,956.2611,0.0,1916.2153,0.0,98103,47.592125,-122.348,1320.0,4000.0
324952.5,2.0,1.0,720.0,8470.307,1.0,0,0,3,6,712.82416,0.0,1922.0,0.0,98125,47.68847,-122.317,1580.0,9600.943
270000.0,3.0,1.75,1260.0,3872.7236,1.0,0,0,5,6,1277.2747,0.0,1985.0,0.0,98010,47.388027,-122.10913,1600.0,4080.0
344689.12,4.0,1.75,1941.0337,5046.794,1.0,0,0,4,7,1210.0,865.1418,1948.6589,0.0,98133,47.55219,-122.176,1720.0,6120.826
320592.34,3.0,1.75,1940.0,7557.7,2.0,0,0,3,7,1906.3386,0.0,1976.5015,0.0,98033,47.67932,-122.15651,1438.9775,8271.477
392187.25,3.0,2.25,1722.8978,10851.511,1.0,0,0,3,8,1350.0,508.68967,1969.0,0.0,98034,47.745525,-122.208,2139.9614,10068.408
773311.6,2.0,1.75,1509.1644,1038.2905,1.0,0,0,3,8,1170.0,266.3104,2009.0,0.0,98122,47.58572,-122.314,1822.7974,1688.5189
446875.94,3.0,1.5,2330.0,7562.8286,1.0,0,0,4,7,1200.0,1078.7032,1954.0,0.0,98198,47.56875,-122.355,1710.0,7560.0
459699.84,2.0,2.5,1770.0,3752.803,2.0,0,0,3,8,1720.0,0.0,1993.0,0.0,98034,47.725586,-122.25447,1520.0,4239.515
292927.28,3.0,2.5,1550.0,5098.6,2.0,0,0,3,7,1492.4883,0.0,2003.0,0.0,98030,47.392708,-122.13988,2575.6418,4557.238
489721.38,3.0,2.5,3307.662,12159.742,1.0,0,0,4,8,1956.9999,1322.9552,1957.0,0.0,98168,47.472336,-122.373024,2464.768,8096.196
877653.94,3.0,2.5,3323.1853,3967.982,2.0,0,0,3,8,2518.5017,890.58484,1991.0,0.0,98033,47.68431,-122.199,2500.0,4000.0
325000.0,3.0,2.0,1710.0,3609.7417,2.0,0,0,4,7,1770.3336,0.0,1972.2905,0.0,98178,47.53199,-122.18589,1560.0,4501.1074
374329.56,3.0,1.75,1500.0,5617.0386,1.0,0,0,4,7,952.15906,670.36096,1942.0,0.0,98144,47.539944,-122.29,2086.184,4252.756
489009.4,2.0,1.0,1132.7794,5131.8887,1.0,0,0,3,6,1150.0,0.0,1924.0,0.0,98023,47.643837,-122.365,1189.8785,6312.1987
414394.47,3.0,2.5,2240.0,4205.471,2.0,0,0,3,7,2268.3323,0.0,2001.7336,0.0,98002,47.71935,-122.05601,1520.0,4000.0
756232.56,2.0,2.5,2230.0,2062.901,2.0,0,0,3,9,1610.0,709.92035,2009.0,0.0,98122,47.66552,-122.3,1567.5212,1311.4796
305837.4,4.0,2.0,1790.0,8344.205,1.0,0,0,5,6,1000.0,850.0,1961.0,0.0,98006,47.451286,-122.172,1553.9114,7983.392
387629.38,1.0,1.0,835.45953,888.27496,2.0,0,0,3,7,834.0438,0.0,2004.0,0.0,98103,47.647,-122.351,1180.0,1602.8899
506372.34,3.0,2.25,1569.4882,1977.6482,2.0,0,0,3,8,1558.1432,0.0,2006.0,0.0,98029,47.56471,-122.02355,1610.0,3409.743
475000.0,3.0,1.75,1820.0,4645.3135,1.0,0,0,3,7,1060.0,867.89844,1926.0,0.0,98126,47.56685,-122.37302,1310.0,4103.06
250635.92,3.0,1.75,1390.0,13498.938,1.0,0,0,4,7,1340.0,0.0,1951.0,0.0,98031,47.447178,-122.20121,1820.0,15926.914
381703.4,3.0,2.5,2164.0088,13123.11,2.0,0,0,3,9,2180.0,0.0,1997.0,0.0,98053,47.404205,-122.1198,1480.0,11311.729
199959.53,4.0,1.0,1640.0,7069.37,1.0,0,0,4,7,1019.6281,708.96094,1966.0,0.0,98023,47.30824,-122.363,1580.0,8700.814
660137.3,3.0,2.75,4423.577,9515.891,2.0,0,0,5,7,3231.763,1190.9736,1901.0142,0.0,98126,47.516296,-122.379,2273.096,7716.865
610415.06,3.0,2.5,2210.0,5010.166,2.0,0,0,4,8,1770.0,505.7808,1997.0,0.0,98029,47.542694,-122.06447,1720.0,6324.2524
887769.3,3.0,2.25,1754.097,8254.039,2.0,1,4,4,8,1670.0,0.0,1983.0,0.0,98023,47.490864,-122.12356,2020.0,7911.233
194791.08,3.0,1.75,1160.0,6500.0,1.0,0,0,3,7,1160.0,0.0,1993.0,0.0,98022,47.280495,-121.99255,1627.2479,7618.4253
510000.0,3.0,3.5,2560.5618,4000.0,2.0,0,0,3,9,2462.325,0.0,2009.5254,0.0,98177,47.451977,-122.205,1960.0,4800.0
570000.0,3.0,2.0,1540.0,4452.964,1.0,0,0,4,7,1460.0,0.0,1993.0447,0.0,98199,47.64029,-122.28398,2067.8298,4539.752
650000.0,2.0,1.75,1987.0347,5000.0,2.0,0,3,3,8,1910.0,0.0,1987.0,0.0,98125,47.68283,-122.306,2250.8176,4885.9707
560000.0,3.0,2.5,2050.0,3732.453,2.0,0,0,3,8,2054.7773,0.0,2004.9357,0.0,98133,47.730995,-122.34224,2242.0361,4559.314
450000.0,3.0,2.25,1726.6682,5100.0,1.0,0,0,3,7,1380.0,442.22586,1988.0,0.0,98027,47.50652,-121.99883,2040.0,5668.286
445000.0,3.0,2.0,1640.0,18029.994,1.0,0,0,3,7,1600.0,0.0,1988.0,0.0,98053,47.665173,-121.99684,1770.0,24698.389
679960.4,3.0,2.5,1800.0,2698.9543,2.0,0,0,3,7,1736.5961,0.0,2004.5238,0.0,98144,47.635628,-122.291,2406.629,4200.0
951029.6,4.0,2.5,3035.8633,4011.8755,2.0,0,0,3,8,2974.903,0.0,2001.0,0.0,98103,47.675137,-122.353,1790.0,3267.1838
605000.0,2.0,1.75,1807.0287,11305.513,1.0,0,0,4,7,1730.0,0.0,1955.0,0.0,98033,47.57458,-122.18396,1660.0,8889.739
255000.0,4.0,2.5,1954.865,8443.308,2.0,0,0,3,7,1860.0,0.0,2008.0,0.0,98001,47.253193,-122.29692,1710.0,6892.502
353427.88,2.0,1.5,1390.0,8430.484,1.0,0,0,4,7,1387.0367,0.0,1958.0,0.0,98125,47.727272,-122.304,1540.0,5500.0
564708.56,2.0,1.0,1810.0,9683.176,1.0,0,0,4,7,1130.0,896.7471,1956.0,0.0,98008,47.67506,-122.08015,2590.0,13016.7295
320000.0,3.0,1.0,1100.0,7434.0806,1.0,0,0,3,6,1100.0,0.0,1956.0,0.0,98040,47.716263,-122.25793,1270.0,8171.241
675931.56,3.0,1.0,1590.0,5356.8247,1.0,0,0,4,7,1574.0927,0.0,1955.0,0.0,98004,47.625957,-122.21572,1630.0,7494.9487
329317.66,2.0,1.0,795.51166,7624.419,1.0,0,0,3,7,774.8899,0.0,1946.0,0.0,98115,47.69556,-122.296,1488.6464,7504.995
489287.53,4.0,3.25,3378.6558,8786.538,2.0,0,0,3,8,2499.5762,814.1193,2007.0,0.0,98038,47.35096,-122.033,2511.1726,9260.331
376845.3,3.0,2.0,1890.0,11382.1875,2.0,0,0,4,7,1358.578,826.9043,1979.9253,0.0,98031,47.466465,-122.212,1540.0,10217.574
371528.22,4.0,2.5,2820.0,6054.939,2.0,0,0,3,7,2846.5312,0.0,2008.0,0.0,98188,47.42337,-122.1743,2650.0,5250.8247
665898.3,4.0,2.5,3816.8276,8400.511,1.0,0,0,3,8,2259.6873,1572.877,1976.0,0.0,98115,47.71035,-122.283,2480.0,7922.8984
688549.5,3.0,2.5,2590.0,16059.88,2.0,0,0,3,8,2665.7437,0.0,1900.0,0.0,98028,47.718987,-122.325,2584.2632,16692.65
300000.0,2.0,1.0,821.68915,5700.707,1.0,0,0,2,6,781.5797,0.0,1939.0616,0.0,98077,47.704185,-122.352,1140.0,7373.1475
355043.6,3.0,2.25,1820.0,8518.843,1.0,0,0,3,7,1950.0,0.0,1977.0,0.0,98011,47.763763,-122.21465,1963.7216,5591.1377
545000.0,4.0,1.5,1493.0231,7424.7827,1.0,0,0,3,7,1510.9342,0.0,1910.0,0.0,98077,47.71155,-122.321,1890.0,8556.226
327185.78,2.0,1.75,1020.0,971.7922,2.0,0,0,3,8,860.0,200.0,2008.2286,0.0,98077,47.68006,-122.3524,1250.0,1153.6875
325000.0,3.0,2.0,2020.0,6204.578,1.0,0,0,3,7,1090.0,815.5085,1950.0,0.0,98177,47.638405,-122.327,1885.3951,8939.407
355000.0,4.0,2.5,2020.0,5700.2485,2.0,0,0,3,8,1960.0,0.0,2002.4309,0.0,98031,47.449463,-122.154976,2160.0,5738.696
378531.25,3.0,2.5,1020.0,772.2867,2.0,0,0,3,8,827.60657,299.68112,2012.0,0.0,98024,47.682503,-122.33367,1380.0,1141.3052
998762.7,4.0,3.0,3878.2566,5759.717,2.0,0,0,3,10,3503.4036,500.0,2003.0,0.0,98155,47.660606,-122.162,3342.1863,7200.0
310000.0,3.0,2.5,1532.3553,3311.2563,2.0,0,0,3,7,1440.0,0.0,2012.63,0.0,98027,47.455864,-121.90777,1662.5405,2299.567
466533.2,4.0,1.75,1365.9092,10195.19,1.0,0,0,3,7,1350.0,0.0,1960.0,0.0,98034,47.69734,-122.189255,1570.0,9682.742
330147.9,4.0,2.75,2536.5208,9402.5625,2.0,0,0,3,9,2460.0,0.0,2002.0,0.0,98039,47.317574,-122.189926,2849.3218,10899.997
324800.84,3.0,2.5,1457.6028,8281.825,2.0,0,0,3,7,1400.0,0.0,1977.0,0.0,98028,47.77235,-122.226,1560.0,8000.0
515000.0,3.0,2.5,3112.122,33809.703,2.0,0,0,3,9,3163.734,0.0,1999.0,0.0,98077,47.760544,-121.96848,3065.454,49115.062
680805.8,3.0,2.25,1984.2828,11354.126,2.0,0,0,4,8,1913.0176,0.0,1990.0,0.0,98056,47.57859,-122.172,2850.0,14975.324
855539.2,3.0,1.5,2265.483,15222.026,1.0,0,0,3,10,2417.0737,0.0,1980.0,0.0,98027,47.588665,-122.1288,4024.6445,30688.195
1799197.0,4.0,3.75,3700.7283,8631.49,2.0,0,2,3,11,2908.233,1000.0,1930.977,0.0,98034,47.644924,-122.298,3238.1787,8672.387
309728.1,3.0,1.75,2050.0,8044.8823,1.0,0,0,3,8,1290.0,880.0,1977.0,0.0,98118,47.53007,-122.2084,1940.0,7561.5347
350000.0,3.0,2.0,1721.5475,12092.256,1.0,0,0,3,6,1620.0,0.0,1948.0,0.0,98155,47.766556,-122.304,1620.0,22869.787
627693.25,3.0,1.5,1667.2415,7500.0,1.0,0,0,4,7,1160.0,900.0,1913.4695,0.0,98122,47.676876,-122.286,1330.0,5471.7676
312802.53,3.0,2.0,1690.0,10142.076,2.0,0,0,3,7,1630.0,0.0,1997.0,0.0,98027,47.460125,-122.163,1770.0,6480.053
315417.06,3.0,1.75,1810.0,11122.183,1.0,0,0,3,7,1819.8994,0.0,1991.0,0.0,98027,47.45727,-122.184,2545.3213,9390.992
143212.55,2.0,1.0,920.0,23170.797,1.0,0,0,3,5,880.0,0.0,1942.0,0.0,98011,47.424393,-122.189,1057.2404,35151.734
531350.5,4.0,2.5,2610.0,5000.0,2.0,0,0,3,7,2794.7432,0.0,1949.7089,0.0,98117,47.694458,-122.37572,1444.4254,4918.7935
318448.9,3.0,2.25,1770.0,1933.9349,2.0,0,0,3,9,1720.0,0.0,2011.0,0.0,98112,47.401722,-122.24591,1800.0,2566.7366
370000.0,4.0,2.75,2230.0,4770.1665,2.0,0,2,3,8,2221.129,0.0,2014.0,0.0,98038,47.357258,-122.05342,1706.035,4319.301
598260.0,2.0,2.5,1490.0,2563.7598,1.0,0,0,3,8,1050.0,300.0,2005.0,1947.5032,98144,47.568825,-122.234566,1900.0,2022.7319
545000.0,3.0,2.5,2200.0,5000.0,1.0,0,2,3,7,1310.0,1020.0,1951.0,0.0,98116,47.544014,-122.395,1910.0,5973.4565
711797.2,2.0,3.0,3680.0122,7689.9263,1.0,0,0,4,8,1860.0,1756.2952,1969.0,0.0,98166,47.703136,-122.298,2220.0,7200.0
530000.0,3.0,1.75,1700.0,6603.2856,1.0,0,2,3,8,1369.5112,337.95343,1956.0,0.0,98117,47.707413,-122.37628,1905.5145,7200.0
261385.88,3.0,1.0,1505.1909,11437.973,1.5,0,0,3,6,1440.0,0.0,1942.052,0.0,98032,47.341457,-122.30746,1551.6776,9671.615
430783.06,2.0,1.75,1040.0,1044.5707,2.0,0,0,3,8,1040.0,0.0,2007.0,0.0,98144,47.62005,-122.30972,1210.0,1230.8901
850492.94,3.0,3.5,3889.2576,54236.703,1.0,0,3,3,10,2474.2766,1680.016,1977.0,0.0,98023,47.483284,-122.142075,2404.741,37494.97
228206.38,3.0,1.75,1270.0,8296.493,1.0,0,0,3,8,1220.1183,0.0,1981.0,0.0,98056,47.384296,-122.23244,1680.0,10311.063
475000.0,3.0,1.0,2050.0,17659.863,1.0,0,0,3,6,1968.9287,0.0,1940.0,1945.8217,98198,47.363907,-122.21057,1340.0,11365.014
378232.3,2.0,1.0,988.1843,2404.828,1.0,0,0,3,6,960.0,0.0,1906.0,0.0,98103,47.62207,-122.337,1290.0,3059.9316
510518.22,4.0,2.5,2511.3884,11456.576,2.0,0,0,3,9,2417.7668,0.0,2009.0,0.0,98045,47.447784,-121.90339,2309.1611,10265.29
455153.06,3.0,2.0,1467.9244,6821.2744,1.0,0,3,3,6,1430.0,0.0,1967.0,0.0,98155,47.72973,-122.2882,1710.0,8352.71
399226.03,5.0,3.0,2523.222,10392.511,1.0,0,0,3,8,1668.4847,750.0,1955.0,0.0,98103,47.49052,-122.288,2060.0,8305.472
514058.03,2.0,2.5,1370.0,2001.4584,2.0,0,0,3,9,1090.0,400.0,2010.0,0.0,98059,47.54981,-122.23161,1082.3477,1365.5752
647574.94,3.0,1.75,1910.0,5224.683,1.0,0,0,4,8,1382.9535,530.0,1907.3137,0.0,98109,47.587517,-122.391495,2240.0,5149.893
559713.75,3.0,3.0,1990.0,17690.389,1.0,0,0,4,8,2030.0,0.0,1984.3956,0.0,98033,47.68948,-122.15103,1610.0,12196.358
535000.0,4.0,2.0,1700.0,38692.312,1.0,0,0,4,7,1720.0,0.0,1951.0,0.0,98116,47.530563,-122.27346,2220.0,15059.492
199965.48,2.0,1.75,914.49756,1243.4583,2.0,0,0,3,7,910.0,0.0,2013.7067,0.0,98122,47.496906,-122.219,1027.9171,1054.4979
796563.75,6.0,2.25,3859.3237,11243.942,1.0,0,0,3,10,2110.6333,1840.4559,1977.7069,0.0,98177,47.68267,-122.215,2888.898,15209.485
305611.62,2.0,1.0,925.57654,12485.471,1.0,0,0,4,6,939.41003,0.0,1943.3871,0.0,98198,47.495342,-122.174,2030.7692,14454.893
290000.0,3.0,1.75,1500.0,17416.732,1.0,0,0,3,7,1465.6853,0.0,1987.0,0.0,98001,47.338993,-122.18869,1830.0,14057.651
265000.0,3.0,1.0,1300.0,9653.846,1.0,0,0,3,7,1200.0,0.0,1983.0,0.0,98188,47.442276,-122.139,1340.0,7955.179
849128.8,3.0,2.5,2380.0,5560.015,1.0,0,2,4,9,1420.0,954.1612,1979.0,0.0,98034,47.628086,-122.284,2740.3408,7296.6484
545385.6,3.0,2.5,1620.0,1108.5292,2.0,0,0,3,8,1167.635,561.1954,2006.3588,0.0,98117,47.651585,-122.361374,1180.0,1846.4758
1765397.9,3.0,2.5,3090.3728,8661.99,2.0,0,0,3,10,3082.4268,0.0,1950.2179,0.0,98022,47.689285,-122.291,2647.6975,7568.9634
854371.3,4.0,2.5,2290.0,6425.954,2.0,0,0,4,9,1540.0,800.0,1914.3164,0.0,98117,47.63671,-122.361,2000.801,5000.0
510000.0,3.0,2.5,2329.5208,5341.388,2.0,0,0,3,8,2244.8572,0.0,2012.0,0.0,98029,47.54923,-122.30325,1980.1344,4586.2188
245077.92,2.0,1.0,1040.0,37048.355,1.0,0,0,4,7,1026.1338,0.0,1952.0,0.0,98126,47.36199,-122.34783,1470.0,58389.754
595000.0,3.0,1.75,2856.623,3149.9338,1.0,0,0,4,7,1560.0,1197.13,1936.9956,0.0,98107,47.6374,-122.356,1600.0,3421.4949
887095.25,3.0,2.5,3040.145,9873.668,2.0,0,0,3,10,2416.2969,765.50836,1979.0,0.0,98034,47.683372,-122.2193,2611.7012,9177.758
390000.0,4.0,3.0,2210.0,2362.276,2.0,0,0,3,7,1610.0,830.0,2014.0,0.0,98118,47.541157,-122.17974,2010.0,2314.405
312340.16,2.0,1.0,1357.4424,7200.0,1.0,0,0,3,7,1330.0,0.0,1948.6309,0.0,98052,47.734104,-122.30077,1440.0,8063.6685
250000.0,3.0,2.0,1530.0,7500.325,1.0,0,0,3,7,1452.6023,0.0,1955.0,0.0,98177,47.500305,-122.21903,2220.0,8532.425
390000.0,2.0,2.25,1800.0,3369.028,2.0,0,1,3,7,1110.0,990.0,1942.0,0.0,98144,47.57714,-122.34975,1940.0,3582.2334
360000.0,4.0,2.5,2820.0,3913.712,2.0,0,0,3,9,2795.6921,0.0,2014.0,0.0,98105,47.334503,-122.016136,2697.9614,2921.7656
529046.06,3.0,2.25,2190.0,220398.62,1.0,0,0,3,8,1928.3285,458.60355,1979.0,0.0,98077,47.769154,-122.04989,2757.9146,219163.34
893210.44,4.0,2.25,1960.0,7410.7065,1.0,0,0,3,9,1850.0,0.0,1967.0,2010.5717,98040,47.649166,-122.22328,1960.0,8515.541
325000.0,3.0,2.5,1720.0,16887.273,2.0,0,0,4,7,1670.0,0.0,1986.0,0.0,98042,47.38964,-122.153,1640.0,11743.621
580000.0,3.0,2.25,2660.0,70059.95,1.0,0,0,4,7,2091.4136,683.18994,1961.0,0.0,98072,47.75078,-122.132835,2918.7222,84549.9
280000.0,3.0,1.75,1280.0,8000.132,1.0,0,0,4,6,1233.6488,0.0,1950.0,0.0,98146,47.476665,-122.369,1320.0,9781.353
295000.0,3.0,1.75,2070.0,8000.0,1.0,0,0,3,7,1210.0,850.0,1950.0,0.0,98133,47.69546,-122.347,1760.0,8581.485
374982.9,4.0,1.75,2080.0,8173.9297,1.0,0,0,3,7,1360.0,850.0,1960.0,0.0,98024,47.75938,-122.34419,2102.0105,7708.0464
765000.0,4.0,2.5,2848.5425,8190.623,2.0,0,0,3,10,2850.3755,0.0,1988.0,0.0,98199,47.6426,-122.349,2580.1882,7306.8447
330415.28,3.0,2.0,2595.171,121475.59,2.0,0,0,3,8,2521.483,0.0,1997.0,0.0,98003,47.320694,-122.30137,1730.0,95538.28
555061.6,3.0,2.5,2460.0,10120.057,2.0,0,0,3,8,2394.842,0.0,2002.0,0.0,98059,47.575527,-122.1353,2740.0,11548.03
532149.9,4.0,3.5,3820.8582,6992.951,2.0,0,0,3,9,3685.6619,0.0,2006.0,0.0,98107,47.387802,-122.175,2980.0146,5753.598
442557.2,4.0,2.75,1970.0,3561.79,1.0,0,0,3,6,1300.0,710.72626,1950.0,0.0,98116,47.59081,-122.336,1610.0,3748.2354
292960.56,3.0,2.5,1280.0,4800.0,2.0,0,0,3,7,1270.0,0.0,1995.0,0.0,98033,47.633408,-122.15092,1650.0,4826.6016
441671.28,4.0,2.5,2634.0183,22134.059,1.0,0,0,4,7,1430.0,1220.9297,1977.0,0.0,98052,47.71706,-122.08516,1720.0,35296.848
265000.0,3.0,1.0,1280.0,14460.762,1.0,0,0,4,7,937.27875,604.913,1975.0,0.0,98056,47.418293,-122.22576,1622.8589,15387.498
785677.25,3.0,2.5,2567.054,7200.0,2.0,0,0,3,9,2528.395,0.0,1988.0,0.0,98052,47.564346,-122.05799,2760.0,7313.2354
236940.62,3.0,2.25,1786.8849,7200.0,1.0,0,0,3,7,1100.0,897.1971,1936.9432,0.0,98168,47.4812,-122.342,1700.0,6951.516
590101.56,4.0,3.5,2720.0,2803.3108,2.0,0,0,3,8,2324.4163,516.1418,2002.0,0.0,98028,47.69117,-122.31077,1720.0,3886.7305
399521.78,2.0,1.0,876.5793,15111.672,1.0,0,1,4,7,860.0,0.0,1946.0,0.0,98003,47.43035,-122.325,1820.0,7953.052
290181.62,4.0,2.5,2232.7625,4000.0,2.0,0,0,3,7,2243.6924,0.0,2010.0,0.0,98038,47.348797,-122.02282,2070.0,3066.939
357853.5,4.0,2.0,1550.0,7152.5312,1.0,0,0,4,7,1450.0,0.0,1976.0,0.0,98014,47.621635,-122.042786,2010.0,7669.711
577605.0,4.0,2.5,2798.5576,13180.868,1.0,0,0,3,8,1950.0,867.08234,1972.0,0.0,98072,47.77045,-122.16,2310.0,11196.826
510115.38,4.0,2.5,2974.315,6879.468,2.0,0,0,3,8,1860.0,1140.5851,1999.0,0.0,98126,47.531277,-122.363,2150.0,6179.0854
221258.77,2.0,1.0,1160.0,51641.402,1.0,0,0,3,5,1120.0,0.0,1941.0,0.0,98045,47.46655,-121.962166,1950.0,40610.008
1494568.4,3.0,2.25,2927.1165,4885.983,2.0,0,0,4,8,2190.0,980.0,1909.0,1994.0009,98136,47.61888,-122.348,1953.253,6155.027
259930.98,3.0,2.0,1810.0,7200.0,1.0,0,0,4,7,1820.0,0.0,1968.127,0.0,98055,47.44897,-122.21,1720.0,9436.662
259898.88,3.0,1.5,2090.0,217079.95,1.0,0,0,4,7,2074.1528,0.0,1967.0,0.0,98122,47.267086,-122.07694,2050.314,259605.58
239986.08,3.0,1.0,1138.4108,7122.1104,2.0,0,0,3,7,1170.0,0.0,1964.0,0.0,98198,47.50352,-122.291,2160.0,7612.6255
249331.52,4.0,1.5,1970.0,8291.909,1.0,0,0,5,7,1171.8395,990.0,1952.0,0.0,98168,47.447826,-122.32829,1460.0,7356.2905
485342.25,3.0,1.75,1550.0,4004.8533,1.0,0,0,5,7,1030.0,758.88226,1967.0,0.0,98027,47.538517,-122.03696,1580.0,4800.0
550000.0,2.0,1.0,1150.0,2559.957,1.0,0,0,4,7,1140.0,0.0,1934.5806,0.0,98105,47.61253,-122.303,1970.0,4800.0
252686.77,4.0,1.75,2080.0,8639.682,1.0,0,0,4,7,2150.043,0.0,1963.0,0.0,98108,47.300262,-122.16431,1560.0,8259.585
566680.8,3.0,1.75,1623.1676,13499.191,1.0,0,0,3,8,1560.0,0.0,1959.0,2011.1533,98004,47.51864,-122.14449,1630.0,12486.797
359289.28,2.0,1.75,1800.0,7201.0225,1.0,0,0,5,8,1130.0,880.0,1939.0,0.0,98166,47.50501,-122.33219,1900.0,9601.846
380000.0,2.0,1.0,1150.0,4097.1763,1.0,0,0,3,8,1100.5665,0.0,1954.0,0.0,98122,47.598568,-122.306145,1640.0,4000.0
176721.25,3.0,1.0,720.0,8367.643,1.0,0,0,4,7,746.6109,0.0,1967.0,0.0,98031,47.450134,-122.19263,1470.0,7850.1
575000.0,5.0,2.841866,3923.946,6660.6147,2.0,0,0,3,10,2676.673,1264.5715,1994.4752,0.0,98056,47.487545,-122.277,2266.6873,6586.0854
470676.88,3.0,2.0,1590.7925,12537.996,2.0,0,0,3,8,1500.0,0.0,1977.8501,0.0,98103,47.756725,-122.19592,2429.886,9934.336
394978.72,2.0,1.0,846.05176,10434.91,1.0,0,2,4,6,838.41974,0.0,1939.0,0.0,98053,47.704582,-122.036,1970.0,18652.424
600000.0,4.0,2.5,2499.184,7332.8403,2.0,0,0,4,8,2154.4192,575.55945,1983.0,0.0,98006,47.503128,-122.153,2210.0,8711.402
475000.0,3.0,2.5,1670.0,3800.895,2.0,0,0,3,8,1617.3264,0.0,1998.0,0.0,98116,47.584827,-122.13294,1860.0,4084.2073
320000.0,3.0,1.5,1176.7451,7200.0,1.0,0,0,3,6,830.0,520.0,1944.6348,0.0,98118,47.629436,-122.288,1300.0,5706.5605
