Age,Experience,Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard
35.550083,11.0,144.41196,1.0,0.6889616,0,0.0,1,0,0,1
34.0,4.080629,48.06179,4.0,2.0,0,0.0,3,1,0,0
50.0,25.888222,14.66492,1.0,0.1,0,87.8674,1,0,0,1
42.64022,17.0,47.409306,1.0,0.8,0,0.0,3,0,0,0
33.0,6.0,42.998154,3.0,2.2,0,0.0,3,0,0,0
53.0,27.0,183.00977,1.0,6.3786783,0,599.0726,1,0,0,1
48.0,21.953104,83.0,1.0,1.9,0,0.0,2,0,0,1
26.958767,5.0,52.610672,1.0,1.8,0,0.0,3,0,0,0
49.0,23.305704,80.121284,2.0,5.926906,0,176.73239,1,0,0,0
42.0,18.0,44.341602,4.0,0.9,0,0.0,2,1,0,1
33.0,6.9022794,51.0,4.0,1.0,0,0.0,2,0,0,1
26.616695,2.0,155.53789,3.9299476,2.6,1,0.0,3,0,0,0
43.0,18.0,26.70423,4.0,0.0,0,0.0,3,0,0,1
38.0,14.0,69.73205,2.0,0.0,0,0.0,3,0,0,0
45.0,20.872839,79.0,1.0,0.1,0,0.0,1,0,0,1
35.0,10.0,157.19777,1.0,5.0230255,1,0.0,3,1,1,0
39.0,14.0,132.6375,1.0,7.322274,0,79.47269,1,0,0,1
52.16923,26.0,20.0,1.0,0.2,0,0.0,3,0,0,0
59.68046,35.0,38.0,3.0,0.3,0,0.0,1,0,0,1
28.387299,4.8283105,138.89351,2.0,2.5,0,0.0,1,0,0,1
44.0,18.0,74.0,3.0,0.7,0,202.17017,1,0,0,1
25.069757,-1.4849776,53.599796,4.0,2.259817,0,0.0,2,0,0,0
32.0,7.0,71.0,4.0,3.104348,0,0.0,1,0,0,1
26.0,-0.02622107,132.12178,2.0,6.0905905,0,0.0,1,0,0,1
30.0,5.0,85.0,1.0,3.3211331,0,0.0,3,0,0,0
62.80418,37.814228,21.0,4.0,0.3,0,0.0,1,0,0,1
53.0,27.801987,41.695038,4.0,0.4,0,0.0,2,0,0,1
48.982903,23.0,73.27547,2.0,2.0,0,191.36397,1,0,0,1
55.0,30.0,43.147724,1.0,2.4,0,0.0,2,0,0,0
26.0,1.0,85.0,2.0,2.1070356,0,0.0,1,0,0,0
33.0,7.0,11.19137,1.0,0.121468626,0,0.0,1,0,0,0
57.0,30.0,71.92249,2.0,2.8,0,0.0,3,0,0,1
44.0,20.910862,80.14802,3.0,2.4,0,0.0,1,1,1,1
36.0,10.8974905,32.27704,3.0,1.4793108,0,125.59779,1,0,0,1
44.0,19.323116,107.63747,2.0,3.0200896,0,0.0,1,1,0,0
33.0,12.573785,184.50269,1.0,4.050688,0,0.0,1,0,0,0
50.0,25.0,59.928696,4.0,0.2,0,0.0,2,0,0,1
26.0,1.8098427,34.63963,1.0,0.4,0,0.0,3,0,0,0
39.0,11.0,34.93849,1.0,0.76759994,0,0.0,3,1,0,0
60.0,34.93382,78.14909,2.0,1.5905435,0,0.0,1,0,0,1
34.0,8.032076,159.7662,1.0,0.4,1,82.79788,2,1,0,1
61.0,35.0,33.85993,2.0,0.7,0,0.0,3,0,0,1
41.033955,18.0,83.829544,1.0,2.4,0,263.00873,1,1,0,1
40.0,14.421709,74.0,2.0,0.5866846,0,122.89452,3,0,0,1
56.0,33.0,28.0,4.0,1.1,0,0.0,1,0,0,1
58.0,32.0,14.982705,4.0,0.0,0,132.74687,3,0,0,1
55.0,30.0,71.87233,1.0,2.33723,0,0.0,3,0,0,1
61.051876,37.16703,22.76196,1.0,1.6833775,0,0.0,2,0,0,1
56.325947,28.0,53.425953,3.0,0.8,0,0.0,3,0,0,0
47.52682,21.0,64.00947,4.0,0.8,0,0.0,3,0,0,1
54.0,28.0,100.94369,2.0,5.7338753,0,0.0,3,0,0,1
53.0,27.0,81.0,4.0,4.5220237,0,0.0,3,0,0,1
28.0,3.0,148.69286,4.0,0.8,1,156.77429,3,0,0,1
33.0,8.014716,61.58848,1.0,2.3,0,178.92137,1,0,0,1
43.0,18.0,37.569992,2.0,0.7,0,149.86224,1,1,0,1
49.0,25.0,10.967207,1.0,0.0,0,0.0,2,0,0,1
58.0,33.669407,22.615248,1.0,0.5,0,0.0,1,1,0,0
38.0,13.0,18.0,1.0,0.8,0,102.54618,3,0,0,1
42.79562,17.408442,89.74883,3.0,2.4,0,0.0,2,0,0,0
56.0,34.0,60.0,2.0,2.0,0,173.9729,3,0,0,1
62.042683,36.495987,59.0,2.0,0.5,0,225.98737,2,0,0,1
54.0,26.794586,98.00172,1.0,1.1,0,0.0,3,0,0,0
61.0,37.0,92.78248,2.0,3.5447912,0,0.0,1,0,0,1
59.0,33.849743,83.99427,1.0,0.7,0,0.0,1,0,0,1
48.0,22.0,42.0,1.0,2.1,0,0.0,1,0,0,1
57.66482,32.0,173.26486,1.0,5.3447556,1,0.0,3,0,0,1
33.99445,9.0,90.601265,2.0,4.563151,0,0.0,1,0,0,0
26.647202,3.0,42.0,1.0,0.0,0,0.0,3,0,0,0
41.0,15.0,55.0,3.0,0.75931954,0,0.0,2,0,0,1
26.354137,0.6888849,81.75607,2.0,1.3185085,0,0.0,3,1,0,1
38.800453,13.759771,95.824615,4.0,2.950699,0,0.0,1,0,0,0
23.116371,-0.3214547,78.0,4.0,3.0002306,0,0.0,1,0,0,1
30.0,4.9417877,20.0,3.0,0.6,0,107.387596,2,0,0,1
38.847134,14.77669,119.08663,1.0,4.697971,0,0.0,1,0,0,0
60.89675,36.100983,44.0,1.0,1.6495421,0,0.0,1,0,0,1
62.0,37.0,111.73049,2.0,6.055164,0,0.0,1,1,0,1
51.0,26.0,149.98917,4.0,5.651031,1,0.0,3,0,0,1
52.0,28.0,39.357418,1.0,1.4789279,0,0.0,2,1,0,1
61.0,37.0,45.13052,4.0,1.0,0,0.0,2,0,0,0
42.0,17.0,72.43603,3.0,3.0036855,0,0.0,1,1,0,0
33.72051,6.0,42.996426,4.0,1.1228279,0,0.0,3,0,0,1
58.294052,34.108685,18.205229,1.0,0.8,0,0.0,1,0,0,1
42.0,17.0,40.0,1.0,2.382751,0,148.03073,1,0,0,0
33.91976,7.0,62.0,1.0,2.5,0,178.65672,3,0,1,0
51.0,25.0,24.0,3.0,0.8,0,0.0,2,0,0,1
50.0,24.557539,51.0,2.0,0.7,0,0.0,2,0,0,1
54.0,30.0,69.804276,2.0,2.929609,0,0.0,1,0,0,1
47.0,22.335659,208.08232,1.0,6.8133883,0,0.0,1,0,0,1
42.0,17.717506,42.99957,4.0,0.6,0,0.0,3,0,0,0
53.0,27.0,84.0,1.0,3.3,0,0.0,1,0,0,1
34.472427,9.0,60.0,4.0,1.9,0,0.0,2,0,0,0
47.97385,20.93942,59.0,1.0,0.4,0,0.0,3,0,0,1
34.0,8.380394,84.74188,4.0,0.8,0,0.0,2,0,0,0
47.0,21.0,70.52947,4.0,1.1,0,0.0,3,0,0,1
53.0,26.921099,71.27274,2.0,1.4,0,141.72168,2,0,0,1
41.977734,16.0,13.238497,1.0,0.1,0,0.0,1,0,0,1
59.0,35.0,33.0,4.0,0.51404405,0,164.19637,2,0,0,1
32.0,8.0,81.82515,4.0,0.0,0,0.0,1,0,0,0
65.0,40.302963,147.97354,1.0,1.8,0,0.0,1,0,0,1
26.342846,1.0,51.0,4.0,1.1,0,139.88992,2,0,0,0
49.0,24.0,60.0,1.0,1.8,0,209.01707,1,0,0,0
47.0,23.0,87.106995,1.0,2.5,0,0.0,1,0,0,0
54.0,28.0,80.87592,2.0,1.1,0,190.90515,2,0,0,1
64.15573,40.0,79.08212,3.0,2.80158,0,0.0,2,0,0,1
54.0,26.0,65.0,1.0,0.77156633,0,200.25333,3,0,0,0
48.0,23.0,33.0,1.0,1.5,0,0.0,2,0,0,0
35.402752,10.0,81.0,1.0,2.9864314,0,304.88727,3,0,0,0
61.540947,38.0,128.01427,1.0,3.0793536,0,0.0,1,0,0,1
43.733253,18.435175,22.0,1.0,0.6,0,0.0,3,0,0,1
48.5224,24.0,53.89476,4.0,0.5,0,0.0,3,0,0,0
36.76625,10.0,65.0,2.0,2.2,0,0.0,2,1,0,1
41.0,17.0,64.0,4.0,1.7,0,0.0,1,0,0,1
62.0,38.0,98.03464,4.0,0.0,0,0.0,2,0,0,0
36.900143,11.0,150.0325,2.0,0.0,0,0.0,1,0,0,1
50.0,25.0,143.0963,4.0,1.4,1,0.0,3,0,0,0
48.0,23.0,184.19128,1.0,1.4,0,0.0,1,0,0,1
27.0,0.83494437,157.76947,2.0,5.1507487,1,0.0,3,0,0,0
51.0,25.0,73.788734,4.0,0.9,0,94.27185,2,0,0,0
33.570328,10.0,159.50623,2.0,6.4357677,1,0.0,3,0,1,1
46.0,20.645834,78.63398,3.0,0.7,0,0.0,2,0,0,1
46.0,20.0,39.818024,4.0,0.51333606,0,120.703064,2,0,0,1
29.0,3.0,18.472116,1.0,1.639142,0,0.0,3,0,0,1
34.0,9.0,62.06282,2.0,0.0,0,0.0,1,0,0,0
45.0,20.0,20.58755,1.0,0.21428975,0,86.32564,1,0,0,0
52.891373,27.0,41.931904,4.0,1.7,0,0.0,3,0,0,0
44.0,19.0,80.51807,4.0,0.3,0,0.0,3,0,0,1
42.0,17.0,65.0,1.0,2.7,0,0.0,2,0,0,0
31.0,5.0,79.6539,4.0,1.3,0,212.75421,2,0,0,1
33.996593,10.0,171.58247,1.0,4.8653665,0,0.0,1,0,1,1
62.0,37.43754,31.141705,3.0,1.0,0,151.06647,3,0,0,0
63.0,39.134827,110.83406,1.0,0.0,0,0.0,3,0,0,0
46.0,22.0,80.21344,4.0,0.0,0,0.0,1,0,0,1
63.0,34.0,83.996414,1.0,3.4391499,0,0.0,3,0,0,1
55.0,27.0,84.11807,3.0,0.9,0,0.0,2,0,0,0
55.2486,29.0,38.106564,2.0,0.6,0,121.46208,2,0,0,0
37.0,12.0,64.994705,2.0,1.4,0,0.0,1,0,0,0
36.0,10.0,8.142879,3.0,0.0,0,0.0,2,0,0,1
57.0,35.0,21.0,2.0,0.5,0,0.0,3,0,0,1
56.0,30.0,43.867134,1.0,2.2,0,115.493164,2,0,0,1
54.067944,30.0,149.56232,2.0,4.5701647,0,0.0,1,0,0,1
51.0,25.0,64.0,1.0,0.2,0,0.0,1,0,0,0
31.0,9.0,43.0,1.0,1.6745517,0,0.0,1,0,0,1
38.0,13.0,191.1031,2.0,2.4,0,133.61761,1,0,0,1
51.0,27.0,41.0,1.0,0.0,0,103.12913,3,0,0,0
54.0,27.0,149.18073,3.0,4.322108,1,0.0,3,0,0,0
56.01546,31.00359,31.728973,3.0,1.8,0,0.0,1,0,0,1
36.0,13.0,110.19675,2.0,3.0781984,0,0.0,1,0,0,1
43.661266,17.0,48.976368,2.0,1.9,0,0.0,3,0,0,1
47.123184,21.005796,29.0,1.0,1.3,0,0.0,2,0,0,1
31.419794,7.0,194.00653,2.0,8.098116,0,290.90158,1,0,0,1
32.0,7.7641153,121.97199,4.0,2.21644,0,0.0,2,0,0,1
53.0,26.132837,60.93061,3.0,2.640586,0,0.0,2,0,0,1
54.0,27.424534,48.579407,4.0,1.5,0,168.36815,1,0,0,1
56.43863,31.0,71.47205,3.0,4.151487,0,0.0,1,0,0,1
44.659435,19.395906,44.0,3.0,1.1,0,0.0,2,0,0,1
30.587612,6.0,60.89322,1.0,1.2850293,0,139.88269,2,0,0,1
33.920937,9.0,140.40527,3.0,1.0,1,0.0,3,0,1,1
61.0,35.0,89.954544,4.0,2.5,0,128.47766,2,0,0,0
29.0,4.0,59.75853,2.0,0.8761868,0,0.0,1,0,0,1
33.023342,9.0,55.0,4.0,0.4,0,93.671326,2,0,0,1
53.754765,25.0,65.0,4.0,1.8,0,0.0,3,0,0,1
48.0,24.0,45.828873,3.0,2.6,0,0.0,1,0,0,1
38.1255,14.0,152.59709,3.0,1.5,1,0.0,3,0,1,1
48.0,25.0,106.681244,2.0,0.2,0,0.0,1,0,1,1
57.0,32.0,182.71648,4.0,1.9,1,271.86935,1,0,0,1
37.0,11.775079,104.538246,2.0,1.8,0,145.27005,2,0,0,0
40.0,15.0,8.332675,2.0,0.61728734,0,0.0,2,0,0,0
52.96223,28.0,126.687325,1.0,4.3357153,0,0.0,1,1,1,1
35.0,10.0,83.0,2.0,1.5,0,0.0,1,0,0,0
28.280014,4.0,93.08876,4.0,1.0,0,271.34866,1,0,0,1
23.045305,-2.57596,70.10783,4.0,0.3,0,307.53915,3,0,0,1
50.0,27.0,22.487816,4.0,0.4,0,0.0,1,0,0,0
66.97566,42.470665,8.60676,3.0,0.5,0,0.0,2,0,0,0
55.984123,31.0,42.0,4.0,0.25863397,0,0.0,3,0,0,1
57.235508,32.0,172.97397,2.0,2.6,0,0.0,1,0,0,0
49.567696,24.190086,83.0,1.0,1.088376,0,0.0,2,0,0,1
47.0,21.0,42.958885,4.0,1.6798036,0,0.0,2,0,0,0
28.953436,2.6960237,8.145056,1.0,0.2,0,0.0,3,0,0,1
32.0,9.0,144.16853,2.0,3.939926,0,131.48923,1,0,0,0
55.0,30.0,121.985504,2.0,4.4973083,0,0.0,1,0,0,1
30.0,4.748812,24.620007,4.0,0.7,0,119.501144,3,0,0,0
56.0,30.766481,49.39845,4.0,1.4,0,0.0,1,1,0,0
34.0,8.000347,48.280113,2.0,0.0,0,0.0,1,1,0,0
38.0,11.0,48.7736,1.0,2.1165166,0,218.11064,3,0,0,0
50.0,23.117418,64.0,1.0,0.2,0,217.62347,1,0,0,0
59.0,34.0,121.49404,2.0,1.4,0,435.6616,1,0,1,1
59.0,34.0,29.0,3.0,1.8,0,0.0,2,0,0,0
55.0,28.0,59.367622,2.0,0.4,0,0.0,3,0,0,1
63.0,37.0,99.54293,2.0,1.4,0,0.0,1,0,0,0
59.0,34.964012,83.0,1.0,0.96218246,0,0.0,3,0,0,0
47.0,24.0,104.08254,2.0,3.8431296,0,0.0,1,1,1,1
63.0,39.0,11.690855,1.0,0.42449233,0,0.0,2,0,0,1
59.0,34.0,61.312645,3.0,2.1,0,0.0,3,0,0,1
42.0,17.0,146.44933,1.0,4.5857615,1,0.0,2,0,1,1
53.0,28.0,95.259705,2.0,1.4,0,224.78125,1,0,0,1
47.517838,21.51049,114.37109,3.0,4.098354,1,0.0,3,0,0,0
53.0,28.0,138.88954,2.0,0.2,0,0.0,1,0,0,1
28.0,2.0,82.75179,3.0,0.8,0,0.0,1,0,0,1
53.87887,27.0,31.817171,4.0,1.8,0,0.0,3,0,0,0
53.0,25.0,39.0,3.0,1.552507,0,0.0,3,0,0,1
36.0,10.82719,78.89504,3.0,0.9,0,0.0,2,0,0,0
54.0,26.0,63.611763,1.0,2.1483421,0,0.0,3,0,0,1
59.0,34.948296,81.0,3.0,2.4552925,0,0.0,1,0,0,0
51.0,26.0,58.547665,2.0,1.8,0,171.1612,2,0,0,1
54.0,28.0,31.182596,4.0,0.5,0,174.18875,1,0,0,1
50.761875,25.0,40.0,4.0,0.5,0,0.0,3,0,0,1
33.0,8.0,12.152391,3.0,0.3,0,88.0984,3,0,0,1
39.0,14.0,75.735725,1.0,1.8,0,265.3966,3,0,0,0
59.0,29.315754,48.0103,4.0,2.5,0,0.0,3,0,0,1
55.0,29.0,51.939217,2.0,1.4,0,0.0,3,0,0,1
60.0,34.22509,183.64151,1.0,3.0,0,484.4008,1,0,0,1
37.503178,13.0,79.0,3.0,1.4,0,0.0,1,0,0,1
61.0,36.0,39.0,2.0,1.3,0,100.60926,3,0,0,0
54.0,25.639877,8.66653,2.0,0.2,0,89.04402,3,0,0,1
64.14599,38.040207,68.5798,3.0,1.3,0,122.99998,2,0,0,0
37.0,12.0,43.400913,2.0,0.30278513,0,0.0,2,0,0,0
37.0,12.125248,92.85129,1.0,3.0110705,0,0.0,1,0,0,0
37.0,12.0,14.81086,4.0,0.7,0,0.0,1,0,0,1
33.0,7.0,175.32768,2.0,6.7027836,0,536.59106,1,0,0,1
43.0,19.034712,72.45861,1.0,3.3,0,0.0,1,1,0,0
46.296535,20.0,79.564064,4.0,2.4,0,159.60387,3,0,0,0
54.0,30.52869,164.32391,3.0,2.614388,1,0.0,3,1,0,0
43.0,16.895073,84.17479,4.0,2.7,0,221.00182,2,0,0,0
39.84107,15.0,13.431975,1.0,0.2,0,0.0,1,0,0,1
33.0,7.0,21.969114,3.0,1.6,0,0.0,3,0,0,0
28.107063,4.0,90.90176,3.0,4.6770134,0,103.65821,1,0,0,1
30.0,1.660399,51.0,4.0,1.9,0,0.0,3,1,0,1
39.0,15.0,44.210175,2.0,1.9,0,0.0,1,0,0,1
56.0,30.52168,85.31042,1.0,0.44922987,0,303.5648,1,0,0,1
43.0,18.0,74.0,1.0,0.80316556,0,0.0,2,0,0,0
35.0,11.0,117.53413,1.0,3.3,0,330.3085,1,0,0,1
42.0,15.0,19.800646,2.0,0.0,0,94.07996,3,0,0,1
36.0,11.0,168.31139,2.0,9.632256,0,285.55408,1,0,0,1
41.48013,16.578365,82.2059,2.0,0.6,0,0.0,3,0,0,1
54.0,27.187553,124.79872,1.0,0.3,0,0.0,1,0,0,1
43.0,18.100275,85.0,4.0,2.099106,0,0.0,1,0,0,1
62.0,37.261936,130.9869,1.0,3.6565602,0,0.0,1,0,0,1
27.338398,3.0,96.20948,2.0,2.0,0,0.0,2,0,0,0
38.0,13.0,69.24303,4.0,2.7158625,0,0.0,1,0,0,1
55.0,29.410376,83.43669,1.0,2.9181077,0,0.0,1,0,0,0
48.0,23.673513,49.358273,3.0,2.5,0,0.0,1,0,0,1
33.16338,7.0,79.0,4.0,1.5042866,0,0.0,3,0,0,0
58.28925,32.254063,45.0,1.0,1.6,0,208.56944,2,0,0,1
57.0,31.0,85.19574,3.0,1.5237815,0,0.0,2,0,0,1
54.0,27.18136,79.22468,1.0,0.3,0,0.0,3,0,0,1
43.0,18.0,43.1309,1.0,0.7,0,0.0,1,0,0,0
55.208878,28.0,61.342255,2.0,3.607761,0,0.0,3,0,0,1
41.696228,15.0,21.0,3.0,1.0,0,0.0,1,0,0,0
57.0,33.0,8.946389,2.0,0.4,0,0.0,1,1,0,0
61.0,35.0,115.22344,2.0,3.7937737,0,0.0,1,0,0,0
29.422323,4.0,62.0,4.0,1.7,0,0.0,2,0,0,1
38.0,13.0,150.80069,4.0,3.3246381,1,0.0,1,0,0,0
40.0,15.363719,79.0,2.0,2.3,0,0.0,2,0,0,0
58.0,33.876343,111.06496,2.0,0.0,0,361.22757,2,0,0,0
60.0,36.0,55.73439,4.0,0.2,0,0.0,1,0,0,1
64.12351,39.0,62.128548,2.0,1.0,0,0.0,3,0,0,1
55.17212,30.0,114.46929,2.0,0.7,1,0.0,2,0,0,0
60.18032,36.0,81.0,3.0,1.1,0,0.0,1,0,0,0
50.359135,24.550558,21.0,1.0,1.0464532,0,0.0,3,0,0,1
54.0,28.0,143.44493,1.0,2.7,1,0.0,2,0,0,1
34.0,10.0,89.74737,2.0,0.0,0,0.0,1,0,0,1
27.550953,2.565197,72.633125,3.0,2.7,0,245.67682,1,0,0,0
33.0,8.0,62.830738,1.0,2.8,0,0.0,1,0,1,1
49.0,22.0,37.930115,3.0,1.0,0,120.06071,1,0,0,1
34.0,9.0,18.341228,1.0,0.8,0,0.0,2,0,0,1
63.0,38.0,110.51604,1.0,0.41944066,0,0.0,1,0,0,0
25.120731,-1.1505419,138.95,2.0,7.943775,0,0.0,1,0,0,1
61.187786,37.0,35.0,3.0,0.7,0,0.0,3,0,0,1
44.883854,19.171833,153.22757,1.0,2.9724655,1,0.0,3,0,0,1
43.96408,18.714071,29.0,2.0,0.4,0,89.66379,1,0,0,0
29.0,4.0,32.61761,1.0,1.5405103,0,0.0,3,0,0,1
36.934063,13.0,129.11763,1.0,7.3208003,0,0.0,1,0,0,1
56.0,29.0,123.54531,1.0,4.0200286,0,0.0,1,0,0,0
39.538586,14.882717,60.30811,3.0,2.0,0,0.0,1,0,0,1
30.0,5.0,64.73712,3.0,1.9,0,0.0,1,0,0,1
59.0,29.0,81.17495,4.0,1.6475558,0,0.0,3,0,0,1
39.0,14.0,93.18263,3.0,3.0434768,1,0.0,3,0,0,1
62.036003,38.0,104.0404,2.0,3.0,0,0.0,1,0,0,1
52.276035,27.0,45.0,2.0,1.3,0,0.0,2,0,0,1
47.791245,23.0,116.83122,1.0,1.0,1,110.10451,3,0,0,0
42.0,16.0,14.028073,2.0,0.4,0,0.0,3,1,0,1
59.0,34.242245,146.74373,1.0,2.2,0,0.0,1,0,0,1
53.0,26.0,31.154234,1.0,1.1415696,0,0.0,2,0,0,1
60.0,35.0,29.0,4.0,1.7761555,0,116.9795,1,0,0,0
57.633533,33.0,42.99058,1.0,2.3,0,0.0,3,0,0,1
35.368576,10.0,58.65004,2.0,0.8,0,121.83983,1,0,0,1
53.0,26.446466,58.603245,2.0,1.3,0,193.24289,3,0,0,1
26.0,2.9407115,184.23416,1.0,9.355374,0,0.0,1,0,0,1
39.0,14.0,77.3115,3.0,0.3,0,250.0433,1,0,0,1
34.0,10.0,84.056175,3.0,1.4,0,0.0,1,1,0,1
41.926956,17.95298,87.60677,1.0,0.8,0,0.0,3,0,0,1
48.878963,24.0,48.3204,1.0,1.0,0,0.0,2,0,0,0
36.876034,12.930241,168.30075,2.0,9.1047945,0,0.0,1,0,0,1
60.0,34.894978,51.0,3.0,2.4652114,1,108.00814,1,0,0,1
58.0,33.0,22.38343,1.0,0.2,0,0.0,1,0,0,0
58.0,32.0,58.81606,4.0,0.9,0,143.46643,2,0,0,1
50.0,23.0,161.06897,1.0,5.774048,1,317.31583,1,0,0,0
57.0,33.0,71.0,1.0,2.6,0,100.230095,1,0,0,0
27.46548,2.0,79.0,4.0,1.5,0,0.0,3,0,0,1
29.53578,4.0,72.83103,4.0,0.7,0,0.0,3,0,0,1
31.0,5.0,91.7389,4.0,1.1,0,0.0,2,0,0,1
46.0,19.0,91.04063,2.0,4.503659,0,0.0,2,0,0,0
30.0,5.0,159.22006,2.0,4.2640452,0,0.0,1,0,0,1
42.0,16.0,113.57678,2.0,6.4198503,0,0.0,2,1,0,0
30.0,4.2720475,60.0,1.0,2.5,0,0.0,1,0,0,1
45.0,19.162012,42.59488,4.0,1.4597775,0,0.0,3,0,0,1
58.605667,33.13599,28.0,2.0,0.8,0,0.0,3,0,0,1
46.72374,21.45587,41.0,3.3539102,0.16264461,0,0.0,1,0,0,1
50.0,23.0,39.333332,4.0,0.8,0,145.47919,2,0,0,1
33.0,9.0,115.86388,2.0,7.484551,0,0.0,1,0,0,1
59.854275,36.0,78.0,1.0,0.2,0,0.0,3,0,0,1
52.831356,27.0,40.0,4.0,1.8,0,0.0,2,0,0,1
48.0,22.0,48.69241,1.0,0.47350758,0,0.0,2,0,0,0
50.494297,25.741875,149.13022,1.0,6.935078,0,0.0,1,0,0,0
29.0,3.0,42.0,3.0,1.8554142,0,162.06494,2,1,1,1
30.0,3.0,42.0,4.0,1.7,0,0.0,2,0,0,1
54.962654,28.0,73.08189,3.0,2.9378445,0,257.26514,3,0,0,1
41.0,16.541565,38.343597,4.0,1.5692997,0,0.0,2,0,0,1
56.0,30.0,48.241337,3.0,0.8,0,0.0,1,0,0,1
65.0,40.61376,147.26611,1.0,3.8923502,0,0.0,1,0,0,0
41.0,15.0,38.020237,2.0,0.0,0,0.0,3,0,0,1
35.0,9.0,12.445811,4.0,0.4,0,0.0,2,1,0,1
58.0,33.0,93.17561,2.0,0.0,0,0.0,3,0,0,0
36.0,11.486385,23.484516,1.0,0.3634646,0,0.0,3,0,0,0
49.0,25.767153,21.0,4.0,1.0,0,0.0,2,0,0,0
65.0,40.13146,43.587948,1.0,0.3,0,0.0,2,0,0,1
26.078566,-1.5859976,74.0,4.0,1.1618546,0,0.0,3,0,0,0
44.8438,18.422752,44.0,4.0,1.9,0,149.81516,3,0,0,0
27.574495,2.0083783,42.13993,4.0,1.535808,0,0.0,1,0,0,0
50.0,25.0,147.11462,2.0,0.4,0,332.92737,1,0,0,0
62.0,38.0,20.001068,3.0,0.2685348,0,0.0,2,0,0,1
54.0,28.23065,61.136444,2.0,1.1,0,0.0,2,0,0,1
24.612944,1.0,81.5081,4.0,2.767689,0,0.0,1,1,0,0
41.0,15.0,62.853348,3.0,1.5,0,158.79956,2,0,0,0
30.872112,6.189146,41.797688,4.0,2.2,0,141.82544,1,1,1,1
53.0,26.0,168.79019,3.0,4.5893297,1,606.4219,1,0,0,0
34.0,10.0,141.57518,2.0,4.561216,0,0.0,1,0,0,0
33.0,8.0010195,68.77078,1.0,1.4,0,265.6343,1,0,0,1
48.0,23.0,15.138431,2.0,0.18387108,0,0.0,3,0,0,1
58.22631,34.0,71.0,2.0,0.8,0,309.95163,3,0,0,0
35.0,10.475054,8.893948,4.0,0.3,0,0.0,2,0,0,0
