date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1116678.0,4.0,3.25,4683.854,14415.202,1.0,0,0,3,10,2620.0,2037.6864,1984.0,0.0,98027,47.556255,-122.14715,4212.5933,14044.542
225000.0,3.0,1.0,1240.0,8548.067,1.1075482,0,0,3,6,1198.7032,0.0,1941.0,0.0,98106,47.446518,-122.29478,1049.2029,10956.281
230000.05,2.0,1.0,1323.3694,5433.737,1.0,0,0,4,6,1250.0,0.0,1949.0,0.0,98109,47.48095,-122.287,1160.0,6271.552
300000.0,2.0,1.0,1010.0,5000.0,1.0,0,0,3,6,994.76447,0.0,1944.0,0.0,98125,47.694675,-122.30438,1660.0,7213.905
249987.86,3.0,2.0,1604.8567,9215.859,1.0,0,0,3,6,1540.0,0.0,1989.0,0.0,98042,47.36248,-122.072464,1580.019,10071.34
450000.0,3.0,2.5,3219.7327,12000.0,2.0,0,0,3,10,3150.9307,0.0,1994.0,0.0,98001,47.345028,-122.321,2500.0,10126.611
884718.6,4.0,1.75,2650.0,5097.35,1.0,0,0,5,8,1538.4694,1107.8667,1949.0,0.0,98105,47.63967,-122.2795,1960.0,4000.0
385426.5,3.0,1.75,1523.1426,6938.99,2.0,0,0,3,7,1510.0,0.0,1979.0,0.0,98052,47.671425,-122.080666,1800.0,8037.481
550000.0,3.0,2.0,2230.0,6000.0,1.0,0,0,3,7,1280.0,914.3169,1952.1149,0.0,98034,47.71328,-122.308,1310.0,6732.819
622859.06,17.550964,3.0,3751.1665,21780.773,1.0,0,0,5,8,2150.0,1639.0756,1964.386,0.0,98027,47.564346,-122.151,2483.0881,23628.541
716734.4,3.0,2.5,2965.9045,57769.965,2.0,0,0,5,9,3001.7185,0.0,1978.0,0.0,98038,47.378624,-122.0388,2533.3477,45125.297
245000.0,3.0,1.75,1122.2599,7200.0,1.0,0,0,4,7,1090.0,0.0,1972.0,0.0,98136,47.58088,-122.02639,1438.4569,7621.9487
279136.12,2.0,1.0,1260.0,8157.626,1.0,0,0,3,7,1120.0,321.9149,1941.0,0.0,98125,47.71983,-122.30612,1550.0,7761.2476
330000.0,3.0,2.5,1890.0,2276.907,2.0,0,0,3,9,1480.0,500.0,2004.0,0.0,98059,47.47299,-122.17853,1642.3278,2770.6267
262247.6,3.0,2.0,1520.0,17740.832,1.0,0,0,3,7,1498.5563,0.0,1966.0,0.0,98056,47.47345,-122.284,2260.0,10000.0
313831.8,2.0,0.6152227,834.4777,9600.41,1.0,0,0,5,6,820.0,0.0,1937.0338,0.0,98146,47.50411,-122.339,878.9901,9203.594
340000.0,6.0,2.5,3765.0884,15893.244,1.0,0,0,4,7,2312.8904,1518.5417,1967.0,0.0,98031,47.450684,-122.22582,2473.9426,9814.184
638275.75,3.0,2.25,1737.9877,1732.1418,2.0,0,0,3,8,1730.0,0.0,1979.5776,0.0,98103,47.63459,-122.34491,1320.0,2808.919
395000.0,3.0,2.5,1850.0,3869.1848,2.0,0,0,3,8,1850.0,0.0,2001.0,0.0,98011,47.735542,-122.23077,1650.0,4595.1987
849911.2,3.0,2.75,2717.4636,5163.344,1.0,0,0,3,9,1420.0,1070.0,2010.0,0.0,98070,47.65311,-122.359,2060.0,8090.408
425000.0,4.0,2.75,2732.6824,6774.539,2.0,0,2,3,8,2037.243,720.7662,1987.0,0.0,98031,47.436455,-122.154144,2184.4,6722.5137
345000.0,2.0,2.5,1363.759,1117.9146,2.0,0,2,3,9,1013.19574,480.0,2008.0,0.0,98126,47.560493,-122.375114,1930.0,2384.9507
452198.0,4.0,1.75,2794.076,11406.14,1.0,0,0,5,7,1820.0,1020.0,1950.1481,0.0,98008,47.525776,-122.1005,1770.0,7955.407
256949.53,3.0,1.75,1320.0,7414.3955,1.0,0,0,3,7,1360.0,0.0,1963.0,0.0,98146,47.49886,-122.36914,1836.5814,7919.117
427703.5,3.0,2.5,1560.0,1168.9794,2.0,0,3,3,7,1540.0,0.0,2002.0,0.0,98052,47.703205,-122.14763,1280.0,1239.4612
360141.9,0.01719319,0.3059018,911.0508,2314.1858,2.0,0,0,4,7,860.0,0.0,1916.3248,0.0,98144,47.62577,-122.348335,2021.7139,1400.8197
405449.2,3.0,2.5,1830.0,7230.2983,2.0,0,0,3,8,1755.4586,0.0,2008.0,0.0,98011,47.390804,-122.15348,1836.5199,7500.0
399968.97,2.0,2.0,1040.0,1238.6965,2.0,0,0,3,7,1070.0,0.0,2007.6626,0.0,98027,47.551487,-122.209206,1366.9526,1511.552
465000.0,3.0,1.0,1360.0,6000.0,1.0,0,0,5,6,1330.0,0.0,1935.744,0.0,98146,47.713734,-122.33842,1350.0,7810.3066
475000.0,4.0,1.75,2585.107,24910.117,1.0,0,0,4,8,1847.9535,840.0,1959.0,0.0,98103,47.53388,-122.154,2478.5593,11902.269
629414.8,3.0,3.0,2107.5586,4499.0312,1.0,0,2,5,7,1450.0,620.0,1970.7527,0.0,98199,47.60556,-122.38444,1692.016,5000.0
156782.56,2.0,1.0,849.93555,4504.1475,1.0,0,0,4,6,868.91785,0.0,1927.0,0.0,98168,47.48064,-122.343925,1120.0,6248.651
329950.22,3.0,2.5,1850.0,5492.042,2.0,0,0,3,8,1747.8735,0.0,2009.0,0.0,98053,47.49314,-122.008835,1999.6022,4797.6567
570086.8,3.0,2.5,2051.6199,3142.0059,2.0,0,0,3,7,1630.0,620.0,1993.0,0.0,98116,47.570927,-122.39537,1590.0,4000.0
773546.44,4.0,2.75,2971.6357,4000.0,2.0,0,0,3,9,2907.6523,0.0,2004.263,0.0,98059,47.67174,-122.18217,2580.0,4798.0903
635000.0,2.0,2.0,2290.0,5035.8047,1.0,0,0,5,7,1220.0,1216.741,1939.0,0.0,98107,47.63639,-122.31957,2100.0,5000.0
345006.6,4.0,1.75,1850.0,9872.573,1.0,0,3,4,7,1850.0,0.0,1962.0,0.0,98198,47.38049,-122.34716,1550.0,12077.169
275000.0,3.0,2.5,1820.0,9610.052,2.0,0,0,3,7,1344.7516,752.007,1989.0,0.0,98065,47.358833,-122.1991,1640.0,8091.953
310065.5,3.0,2.0,1660.0,9855.717,1.0,0,0,3,6,1596.3033,0.0,1998.0,0.0,98003,47.479958,-121.99676,2160.0,11237.376
827982.94,4.0,2.5,3038.819,125030.71,2.0,0,0,3,9,2821.3032,0.0,1985.0,0.0,98027,47.551075,-122.11222,2850.0,43923.76
350000.0,3.0,2.5,1220.0,1525.9598,2.0,0,0,3,7,1211.3849,0.0,2004.0,0.0,98112,47.676342,-122.229,1320.0,1653.0433
722877.1,3.0,2.5,3121.189,25728.234,2.0,0,0,3,9,3102.728,0.0,2003.0,0.0,98075,47.59264,-121.97624,3036.2524,27204.0
319321.44,3.0,1.75,1550.8003,28937.928,1.0,0,0,3,7,1514.3324,0.0,1970.0,0.0,98075,47.496494,-122.06557,1820.0,55765.746
549979.44,3.0,2.5,2058.0505,10331.797,2.0,0,0,3,8,1903.2155,0.0,2011.0,0.0,98198,47.57263,-122.168,1570.0,10329.348
1176875.0,4.0,2.5,3748.168,49608.93,2.0,0,0,3,12,3661.6572,0.0,2000.0,0.0,98074,47.614235,-122.00731,3566.058,13688.807
475311.88,3.0,2.5,1489.5443,1402.4646,2.0,0,0,3,7,1420.0,0.0,1998.0,0.0,98103,47.67356,-122.348,1370.0,1377.8911
335000.0,3.0,1.0,1380.0,81793.18,1.0,0,0,3,6,1420.0,0.0,1946.375,0.0,98011,47.773064,-122.200035,2038.118,37353.777
261516.67,3.0,1.0,1120.0,3000.0,1.5,0,0,5,7,1140.0,0.0,1925.0,0.0,98168,47.516106,-122.3436,1210.0,4014.3145
475000.0,4.0,2.5,3236.5754,7589.9883,2.0,0,0,3,9,3220.9678,0.0,2010.0,0.0,98042,47.40503,-122.145584,2179.781,8433.399
500000.0,4.0,3.0,3687.6736,13214.083,2.0,0,0,3,8,3469.4866,0.0,1997.0,0.0,98092,47.327652,-122.13089,2190.0,10271.503
141453.05,2.0,1.0,804.1033,6200.864,1.0,0,0,4,6,830.0,0.0,1941.0,0.0,98030,47.471973,-122.23886,1700.2882,6875.844
967442.6,4.0,2.75,3133.8252,9639.716,2.0,0,2,3,10,3009.4636,0.0,1980.0,0.0,98040,47.673306,-122.184,2836.0725,8068.035
645667.94,3.0,1.75,2120.0,36812.562,1.0,0,2,4,7,1300.0,900.0,1966.0,0.0,98019,47.720867,-122.128,3266.393,45189.305
1238900.8,3.0,2.75,3457.9165,8704.195,2.0,0,0,3,11,3415.4768,0.0,2003.0,0.0,98033,47.658363,-122.182,3201.746,6373.2773
252453.67,3.0,2.5,2020.0,6669.8105,2.0,0,0,3,7,1980.0,0.0,1984.0,0.0,98001,47.313957,-122.288,1610.0,7500.0
530000.0,4.0,2.5,3210.4968,6123.718,2.0,0,0,3,9,3208.8389,0.0,2007.0,0.0,98119,47.549397,-122.127075,3927.6255,7391.8306
580000.0,3.0,2.25,2460.0,12812.204,2.0,0,0,3,8,2572.089,0.0,1990.7329,0.0,98072,47.75659,-122.13616,2847.4636,11941.088
1710683.8,4.0,3.5,4027.3577,24442.594,2.0,0,3,4,9,3853.599,0.0,1966.0,0.0,98034,47.63519,-122.179,3435.703,14036.385
260000.0,3.0,1.75,1650.0,8423.278,2.0,0,0,3,8,1540.0,0.0,1983.0,0.0,98022,47.265877,-122.18721,1804.6595,9000.0
596334.0,3.0,1.75,1300.0,4497.0684,1.0,0,0,3,7,1000.0,550.0,1939.0,0.0,98119,47.642277,-122.373215,1540.0,4831.008
525371.5,5.0,2.5,3142.7224,5682.8833,1.0,0,1,4,7,1451.8132,2129.245,1957.0,0.0,98023,47.52834,-122.339,2390.0,6497.174
568575.9,3.0,2.5,2700.0,5000.0,2.0,0,0,3,9,2685.9167,0.0,1993.0,0.0,98115,47.669712,-122.295,1690.0,6000.0
220861.64,4.0,2.25,2190.0,6391.2437,1.0,0,0,3,7,1190.0,992.2427,1967.0,0.0,98146,47.499023,-122.337,1500.0,7119.5303
290000.0,3.0,3.0,1330.0,4400.0,1.5,0,0,5,7,1280.0,0.0,1913.0,0.0,98052,47.382305,-122.29,1006.44464,5203.304
454957.44,3.0,1.5,1502.6704,6242.321,1.0,0,0,3,7,1490.0,0.0,1967.0,0.0,98034,47.705154,-122.212,2170.0,7515.5913
665000.0,2.0,1.0,1470.0,6000.0,1.0,0,0,5,7,1370.0,0.0,1948.0,0.0,98125,47.68942,-122.291,1290.0,5750.0
457038.38,3.0,2.0,2000.0,8249.1455,1.0,0,0,4,7,1548.5371,506.857,1977.0,0.0,98006,47.513187,-122.19,2030.0,8429.041
626150.5,3.0,1.0,1900.0,5761.19,2.0,0,0,4,7,1931.5355,0.0,1936.272,0.0,98033,47.685223,-122.302,1797.8236,6069.6587
800088.5,4.0,2.5,3160.0,4823.1353,2.0,0,0,3,9,3081.0027,0.0,2003.0,0.0,98033,47.664062,-122.1317,3149.0398,4931.504
856892.2,3.0,3.0,3816.8887,11852.246,2.0,0,0,3,11,3839.4097,0.0,1991.0,0.0,98075,47.563423,-122.03427,3793.449,16338.159
362944.9,2.0,2.25,1128.601,1270.0251,2.0,0,0,3,8,1090.0,0.0,2014.0,0.0,98092,47.660034,-122.34271,1310.0,1167.858
911831.06,3.0,1.0,2100.0,3854.0132,2.0,0,0,3,8,2150.0022,0.0,1906.0,0.0,98122,47.60144,-122.31333,3095.9631,4000.0
378833.06,3.0,1.5,1340.0,12895.756,1.0,0,0,4,6,1310.0,0.0,1958.0,0.0,98005,47.471058,-122.341,1956.0135,12010.025
420000.0,4.0,2.75,4107.336,12757.5,2.0,0,0,4,7,2622.3167,1504.5264,1959.0,0.0,98146,47.49067,-122.194,2830.046,9997.15
350000.0,3.0,3.25,2160.0,4804.198,2.0,0,0,3,8,2100.0,0.0,2011.0,0.0,98032,47.38649,-122.18,2468.2188,5000.0
439436.03,3.0,1.75,1642.9587,12284.318,1.0,0,0,4,6,1253.1135,690.0,1940.0,0.0,98102,47.67627,-122.32031,1800.8641,8484.95
645580.9,4.0,1.75,2580.4866,6660.642,1.0,0,0,4,7,1847.5371,840.0,1937.0,0.0,98092,47.510025,-122.31862,2221.3096,6467.4395
868650.3,4.0,3.25,2550.0,3979.025,2.0,0,0,4,8,1710.0,885.93805,1911.0,0.0,98144,47.627354,-122.327,1850.0,2188.838
311821.6,2.0,1.0,1470.0,5000.0,1.0,0,0,4,7,980.0,841.167,1924.0,0.0,98115,47.66622,-122.309395,1520.0,4586.783
874841.7,3.0,2.5,2650.0,8086.787,2.0,0,0,3,10,2706.9055,0.0,1990.0,0.0,98199,47.68093,-122.31503,2310.0,7493.0938
457525.38,3.0,2.5,2190.0,11326.569,1.0,0,0,4,7,2209.509,0.0,1977.0,0.0,98058,47.501087,-122.076385,1850.0,13890.276
450000.0,3.0,2.25,1660.0,3143.0344,2.0,0,0,3,8,1571.4888,0.0,2013.0,0.0,98019,47.71953,-122.08148,1520.0,4800.0
1039764.9,4.0,2.5,3779.7158,7950.6714,2.0,0,0,3,9,3669.6099,0.0,2004.0,0.0,98077,47.71051,-122.06929,3716.3994,7800.0
381163.94,4.0,2.25,2130.0,14384.287,1.0,0,0,4,7,2190.0,0.0,1966.0,0.0,98059,47.54422,-122.053635,2310.0,16443.545
350000.0,2.0,2.25,1710.0,2491.748,2.0,0,0,3,8,1680.0,0.0,2014.0,0.0,98065,47.50978,-121.858826,1421.8815,3499.1926
204660.44,3.0,1.0,1250.0,7129.666,1.0,0,0,5,7,1190.0,0.0,1934.9713,0.0,98007,47.45315,-122.1298,701.88605,7560.0
886769.4,4.0,3.4664285,2838.6284,3412.1018,2.0,0,2,4,9,2180.0,816.3652,1906.0,0.0,98065,47.611732,-122.36021,1790.0,1379.9363
160626.98,3.0,1.0,1439.7681,8399.499,2.0,0,0,3,6,1410.0,0.0,1978.0,0.0,98042,47.457035,-122.13867,1189.5775,8519.685
420000.0,3.0,2.5,1710.0,2107.5261,2.0,0,0,3,8,1290.0,400.0,2007.2356,0.0,98027,47.513496,-122.163315,2331.958,4036.3901
299999.38,3.0,1.75,1920.0,7258.6816,1.0,0,0,4,7,1878.4349,0.0,1981.0,0.0,98059,47.49052,-122.12934,2114.852,8238.988
344167.53,2.0,1.75,2412.9922,54221.473,1.0,0,0,3,7,2522.8457,0.0,1981.0,0.0,98077,47.75521,-122.08959,1450.0,85892.12
274961.78,3.0,2.5,1720.0,4702.636,2.0,0,0,3,7,1650.0,0.0,2011.0,0.0,98001,47.330235,-122.15015,1796.2786,6000.0
365685.62,3.0,1.75,1490.0,4006.9844,2.0,0,0,3,7,1500.0,0.0,2003.0,0.0,98108,47.64713,-122.284,1690.0,1900.9794
475696.8,3.0,1.75,2190.0,7538.112,1.0,0,0,4,7,1360.0,900.0,1955.0,0.0,98166,47.62739,-122.29892,1760.0593,9108.323
370000.0,3.0,2.5,1450.0,1051.5492,2.0,0,0,3,7,1370.0,0.0,2011.0,0.0,98125,47.700077,-122.327,1460.0,3187.5403
635000.0,5.0,2.5,2260.0,9395.082,2.0,0,0,3,7,1580.0,850.0,1965.0,0.0,98034,47.68761,-122.252464,1870.0,9931.886
447477.7,4.0,2.5,2063.1702,3847.4797,2.0,0,0,3,8,2030.0,0.0,2003.0,0.0,98115,47.73057,-122.219,1945.0824,4307.246
566695.25,3.0,2.5,2179.398,6989.1045,2.0,0,0,3,9,2260.0,0.0,2010.0,0.0,98053,47.7265,-122.00543,2200.0,6294.625
148754.23,2.0,1.5,1170.0,7800.0,1.0,0,0,3,7,1150.0,0.0,1963.578,0.0,98108,47.32107,-122.19173,1330.0,7924.1426
1479049.2,3.0,2.5,4090.6873,13206.029,2.0,0,0,3,12,4035.6187,0.0,2001.0,0.0,98033,47.664845,-122.19137,3518.7534,14502.471
390000.0,4.0,1.75,1950.0,9163.551,1.0,0,0,4,8,1959.9606,0.0,1966.3555,0.0,98007,47.68603,-122.14896,2240.0,9874.991
825000.0,3.0,2.5,2760.0,9600.022,2.0,0,3,3,9,2807.3254,0.0,2004.0,0.0,98155,47.727093,-122.193306,2640.0,8557.011
419950.4,3.0,2.5,1695.7432,2596.5217,2.0,0,0,3,7,1380.0,450.0,1991.0,0.0,98102,47.649765,-122.24286,1741.6215,3761.0527
362138.22,3.0,1.0,1560.0,6130.579,1.0,0,0,5,7,1550.0,0.0,1948.9128,0.0,98133,47.66509,-122.343,1158.2812,6984.7983
450000.0,3.0,2.5,2924.76,8860.102,1.0,0,0,3,8,1680.0,1125.6528,1979.0,0.0,98136,47.427025,-122.20481,2580.0,8803.971
536630.25,3.0,1.75,2995.9749,12217.113,1.0,0,0,4,8,2069.118,1100.0,1962.0,0.0,98058,47.52246,-122.06508,2316.8088,35154.277
336685.28,4.0,1.75,1540.0,9658.059,1.0,0,0,4,6,1513.8042,0.0,1968.0,0.0,98178,47.6406,-122.09114,1220.0,10011.159
646555.5,3.0,2.5,3185.4573,5196.5176,2.0,0,0,3,9,3090.011,0.0,2003.0,0.0,98042,47.69608,-122.131134,3496.9473,6781.8223
184999.64,3.0,1.0,1110.0,10558.993,1.0,0,0,5,6,1100.0,0.0,1967.0,0.0,98108,47.328476,-122.212006,1310.0,10214.012
625000.0,3.0,1.0,2090.0,1969.5026,2.0,0,0,4,7,1610.0,741.10254,1913.5159,0.0,98122,47.66426,-122.311,2378.717,3169.479
1212800.9,3.0,3.5,2420.0,3000.0,3.0,0,3,3,9,2380.0,0.0,2014.0,0.0,98125,47.641068,-122.32142,1850.0,1803.9635
330686.8,2.0,1.75,1820.0,9773.44,1.0,0,0,3,8,1040.9598,979.4985,1959.0,0.0,98052,47.45982,-122.302,1928.9427,10629.571
298681.4,4.0,2.25,1670.0,8942.304,1.0,0,0,3,8,1540.0,0.0,1994.0,0.0,98105,47.424835,-122.178,1950.0,6838.3076
681825.2,3.0,2.25,2240.0,7433.4,2.0,0,0,3,8,2354.5566,0.0,1980.0,0.0,98029,47.584427,-122.00424,2440.0,8006.8013
226846.44,3.0,1.0,2287.6775,8620.786,1.0,0,0,3,7,1060.0,1253.8064,1955.0,0.0,98001,47.333435,-122.264175,1880.0,8453.495
508438.38,5.0,2.5,2747.104,9302.909,2.0,0,0,3,8,2790.0,0.0,1984.0,0.0,98002,47.714252,-122.059685,1950.0652,10392.859
572548.5,4.0,2.5,2360.0,10111.329,2.0,0,0,3,8,2377.9739,0.0,1999.0,0.0,98029,47.531673,-122.121,2300.0,8100.0
951006.1,5.0,2.5,2738.1995,5755.196,1.0,0,0,3,7,1510.0,1343.6771,1952.0,0.0,98117,47.67253,-122.362564,1540.0,5152.4097
260000.0,2.0,1.0,782.20215,9781.611,1.0,0,0,3,6,780.0,0.0,1945.166,0.0,98103,47.75914,-122.197,1560.0,9880.672
474496.56,4.0,1.75,2500.0,107992.19,1.0,0,0,3,8,1490.0,1066.8171,1949.0,0.0,98106,47.760532,-122.05526,1980.0,65873.44
402548.6,3.0,2.5,1640.0,3148.2122,1.0,0,0,3,7,1100.0,600.0,1979.0,0.0,98103,47.719673,-122.304985,1490.5072,4916.496
550000.0,5.0,3.0,3206.3516,11114.058,1.0,0,0,3,9,1758.755,1490.9564,1968.0,0.0,98052,47.70476,-122.13694,2571.9197,9520.943
832613.2,6.0,3.0,2980.0,4857.962,1.0,0,0,5,7,1617.356,1215.4556,1940.0,0.0,98038,47.684174,-122.340355,2520.9563,4194.3193
383689.28,4.0,2.5,2738.2139,32548.143,1.0,0,0,3,7,1470.0,1300.0,1994.0,0.0,98042,47.34671,-122.06368,2330.0,45686.582
350000.0,4.0,1.75,2397.8613,27287.207,1.0,0,0,4,6,1050.0,1495.5449,1953.0,0.0,98031,47.589405,-122.15447,1970.0,11801.236
202740.56,2.0,1.0,970.0,5000.0,1.0,0,0,3,5,700.0,530.0,1945.4128,0.0,98056,47.367134,-122.242676,1233.5006,5212.521
543609.75,3.0,2.0,1980.0,8197.737,1.0,0,0,5,8,1400.0,502.60217,1968.0,0.0,98006,47.547314,-122.169,1890.0,8907.175
585728.94,4.0,3.5,2855.9126,6285.759,2.0,0,0,3,8,1879.9484,960.0,2006.0,0.0,98052,47.50462,-122.07967,2380.0,6266.764
532124.94,3.0,2.5,1754.7491,4285.002,2.0,0,0,3,7,1692.7428,0.0,2006.0,0.0,98077,47.715065,-122.18074,1500.0,5182.622
592260.25,3.0,3.0,2908.6792,8429.985,1.0,0,2,5,9,1627.4191,1232.0839,1982.0,0.0,98198,47.481743,-122.229,2440.0,8601.936
310000.0,2.0,1.0,926.51,3600.0,1.0,0,0,3,7,917.99585,0.0,1942.6791,0.0,98126,47.54685,-122.39192,1320.0,4514.577
