Age,Experience,Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard
61.0,34.3701,92.651695,2.0,2.7,0,0.0,1,0,0,1
59.0,33.902584,43.61401,3.0,2.5274444,0,0.0,1,1,0,0
41.0,17.0,112.45075,2.0,4.254998,1,0.0,2,0,1,1
50.0,25.0,61.56037,4.0,0.4,0,109.81114,2,0,0,1
49.736458,27.0,55.0,1.0,1.0,0,0.0,3,0,0,1
56.0,30.0,43.17345,2.0,0.9,0,0.0,1,1,0,1
51.0,26.0,41.0,1.0,0.0,0,0.0,1,0,0,0
29.052578,2.7776568,49.900555,4.0,1.7,0,77.71885,2,0,0,0
60.903152,35.0,29.0,1.0,1.3,0,0.0,3,0,0,0
64.27966,38.0,8.352076,1.0,0.7,0,0.0,3,0,0,1
61.0,35.434498,104.23802,2.0,1.0,0,0.0,1,0,0,0
61.0,33.08582,158.43315,4.0,6.9851074,1,0.0,3,0,0,1
58.0,34.0,47.246555,1.0,0.2,0,156.84094,1,0,0,1
40.0,15.0,45.46635,2.0,0.3,0,0.0,3,0,0,1
57.0,32.0,73.85737,2.0,2.6,0,0.0,2,0,0,0
43.0,17.0,33.0,4.0,0.20860972,0,0.0,3,0,0,1
36.0,9.277161,29.771734,2.0,0.4,0,0.0,3,0,0,1
43.0,19.0,161.01233,2.0,8.10808,0,0.0,1,0,0,1
50.0,25.585064,39.317413,1.0,0.2,0,0.0,1,0,0,0
37.55848,12.0,35.0,4.0,1.9,0,0.0,1,0,0,1
29.0,4.0,194.28105,2.0,3.3,0,296.6365,1,0,0,0
26.47639,2.0,174.94716,2.0,5.033027,1,0.0,2,1,1,1
46.0,21.905214,24.0,1.0,0.9,0,0.0,3,0,0,1
64.0,39.456333,43.77876,3.0,1.168746,0,170.23627,2,1,1,1
35.550484,11.0,110.24617,4.0,2.4,0,0.0,1,0,0,1
52.0,27.0,109.30211,1.0,5.95999,0,0.0,1,0,0,1
29.661709,3.0,133.19753,4.0,5.2753024,1,349.35675,3,0,0,0
39.359833,14.0,9.128543,2.0,0.3,0,87.4267,3,0,0,0
45.0,20.0,59.850853,4.0,0.5,0,134.87,2,0,0,1
43.0,17.0,81.71094,3.0,0.3,0,190.40398,2,0,0,0
48.0,22.0,30.0,4.0,1.5,0,116.8571,2,0,0,1
50.0,26.0,109.222115,2.0,4.596232,0,0.0,1,0,0,1
63.0,35.965813,8.037452,1.0,0.3,0,0.0,3,0,0,1
27.0,1.0,163.09303,2.0,8.277786,0,0.0,1,0,0,1
48.0,23.0,132.78038,2.0,7.1846056,0,0.0,1,0,0,1
37.466293,10.0,60.0,4.0,1.0,0,0.0,3,0,0,1
53.0,27.0,51.861416,3.0,1.2535539,0,227.12517,2,0,1,1
34.0,8.032616,62.976864,4.0,1.9257779,0,193.56226,3,0,0,0
33.0,5.0,11.071746,2.0,0.3,0,0.0,3,0,0,1
37.0,11.752656,133.6919,4.0,1.6974208,1,0.0,2,0,0,1
54.0,26.0,24.0,3.0,0.33389795,0,122.8452,2,0,0,0
41.0,17.0,116.302666,1.0,3.5655415,0,0.0,1,0,0,0
61.0,35.0,75.99829,3.0,2.3,0,0.0,3,0,0,1
30.730143,6.0,50.87739,1.0,2.6,0,0.0,3,0,0,0
35.240665,12.0,45.806934,1.0,1.6860449,0,0.0,1,0,0,0
51.883827,25.0,140.09406,3.0,6.455557,1,0.0,1,0,0,1
55.0,29.0,121.25673,3.0,3.8434386,0,378.88223,1,0,0,1
62.802147,37.0,12.159927,3.0,0.0,0,0.0,2,0,0,1
62.0,35.0,39.70094,2.0,1.9539037,0,130.80566,2,0,1,1
36.0,10.0,64.72201,3.0,2.1,0,0.0,2,0,0,1
52.0,26.0,23.14599,2.0,0.7,0,104.693245,2,0,0,0
60.927,35.012745,33.0,2.0,0.5,0,103.55808,3,0,0,1
58.0,34.0,84.8172,1.0,2.1,0,0.0,3,0,0,0
58.0,33.0,41.0,3.0,0.9,0,0.0,1,0,0,0
51.52198,23.0,41.0,3.0,0.8,0,106.07746,3,0,1,1
62.0,37.0,22.0,3.0,0.14321804,0,0.0,2,0,0,1
54.662575,30.0,120.36554,4.0,1.3,1,190.982,2,0,0,0
35.0,10.0,78.71642,4.0,0.5,0,0.0,1,0,0,1
60.0,34.116375,68.174774,2.0,1.0,0,0.0,3,0,0,0
32.0,7.0,98.29423,3.0,0.8,0,0.0,1,0,0,1
64.18261,40.23413,144.9521,3.0,3.9670203,1,0.0,3,0,0,1
26.931591,2.0,105.9296,1.0,4.6536846,0,0.0,1,0,0,0
35.442577,11.0,114.06182,1.0,3.477577,0,230.11906,1,0,0,1
30.0,4.217381,23.901314,3.0,0.3,0,0.0,1,0,0,0
34.673706,9.0,60.981678,4.0,2.0,0,0.0,1,0,0,0
32.0,6.0,27.750652,4.0,0.3,0,0.0,2,0,0,1
50.72822,26.0,8.154702,3.0,0.2,0,0.0,1,0,1,0
59.0,33.0,140.21217,2.0,2.0,0,93.69807,1,0,0,1
58.0,33.0,174.27667,2.0,5.5887704,1,0.0,3,1,1,1
29.281952,4.0,44.0,1.0,1.9,0,0.0,2,0,0,1
50.0,25.203081,15.656509,2.0,0.7660399,0,0.0,3,0,0,1
43.036514,18.0,130.93132,3.0,4.2037797,1,0.0,3,0,0,0
57.092552,34.0,112.89589,1.0,6.2831464,0,0.0,1,0,0,1
39.0,15.0,135.75424,2.0,1.7,0,0.0,1,0,0,1
55.0,30.0,158.01021,3.0,4.2829685,1,122.07119,2,0,0,1
27.39848,2.0,84.0,2.0,2.0,0,175.28983,1,0,0,1
46.0,20.0,73.33906,2.0,2.8,0,0.0,2,0,0,1
39.0,12.0,24.648184,3.0,0.8,0,0.0,1,0,0,1
36.0,11.0,64.0,1.0,2.681078,0,161.7611,1,0,0,0
54.07486,28.0,18.0,2.0,0.8,0,0.0,2,0,0,1
52.0,27.0,136.3052,1.0,2.6,0,0.0,1,1,0,1
59.0,34.0,82.63863,2.0,1.9998198,0,0.0,1,0,0,1
65.0,38.91708,133.1864,2.0,0.9,1,247.41061,3,0,0,0
59.0,34.0,67.34227,3.0,1.0,0,0.0,2,0,0,0
58.0,33.0,101.69521,3.0,1.9,0,331.0098,2,0,0,1
60.0,34.17766,45.642025,2.0,0.3014856,0,233.11084,3,0,0,1
30.2709,5.0,53.172966,3.0,0.97215647,0,169.4943,3,0,0,1
58.0,31.283333,40.0,2.0,2.6,0,0.0,1,0,0,0
30.0,5.0,48.63032,1.0,2.2,0,0.0,1,0,0,0
48.0,24.0,85.0,2.0,5.0446954,0,180.46228,1,0,0,0
35.0,9.0,156.41743,4.0,7.500595,1,403.6927,2,0,0,1
33.909058,8.285333,129.5888,1.0,6.064718,0,275.56155,1,0,0,1
57.0,30.0,128.91821,1.0,2.0,1,0.0,3,0,0,1
60.648457,35.0,35.0,3.0,1.4,0,0.0,1,0,0,1
40.0,14.0,44.0,3.0,1.6277547,0,120.94047,1,0,0,1
55.0,28.0,69.44979,1.0,2.4,0,163.91011,2,0,0,0
56.0,31.0,24.0,3.0,1.0,0,127.43481,2,0,0,1
32.0,7.0,56.716705,1.0,2.0,0,0.0,2,0,0,1
44.0,20.0,141.67819,3.0,6.0832424,1,224.97105,1,0,0,0
34.0,8.762796,24.505022,1.0,0.70610595,0,0.0,3,0,0,1
52.0,27.0,103.3417,1.0,3.8758404,0,237.88074,1,0,0,1
45.0,20.0,79.0,3.0,2.7737796,0,0.0,1,0,0,1
42.0,15.0,32.304676,1.0,0.4935573,0,0.0,3,1,0,0
62.531754,38.0,93.18038,1.0,2.2,0,312.15726,1,0,0,0
48.0,23.0,19.301313,3.0,1.1,0,0.0,2,0,0,0
59.821278,34.0,13.418065,4.0,0.8139832,0,120.527176,2,0,0,0
34.0,9.0,18.853918,4.0,0.3,0,86.978676,2,0,0,1
44.0,19.0,167.55464,2.0,5.2632036,1,0.0,3,0,0,0
45.0,20.692476,124.1508,1.0,4.59289,0,0.0,1,0,0,1
42.0,17.0,139.53358,2.0,4.825944,0,352.8577,1,0,0,0
56.0,29.0,99.604935,1.0,1.5,0,306.5015,1,1,1,1
37.37674,11.633279,81.0,2.0,2.6,0,0.0,2,0,0,0
35.0,10.0,72.20382,3.0,1.1470824,0,123.664055,3,0,0,1
33.0,8.02536,55.0,1.0,1.0,0,0.0,3,0,0,1
56.0,27.0,159.48929,1.0,2.5,1,0.0,3,0,1,0
63.0,38.0,81.95064,2.0,2.5,0,0.0,1,0,0,0
33.949608,9.0,29.261341,4.0,1.1,0,222.27483,3,0,0,0
42.0,17.0,31.228205,1.0,0.8,0,0.0,3,0,0,1
61.0,37.0,59.649227,1.0,1.341859,0,0.0,2,0,0,1
41.374367,16.0,62.0,1.0,2.9503062,0,0.0,2,0,0,0
32.267117,7.0,70.244225,3.0,2.2,0,0.0,2,0,0,0
38.0,11.190814,38.0,2.0,1.4936928,0,0.0,3,0,0,0
36.0,10.0,64.49974,1.0,2.8564837,0,0.0,2,1,0,0
48.0,23.0,87.65411,1.0,2.6966083,0,0.0,1,0,0,1
57.128265,31.0,43.540146,2.0,1.7,0,0.0,1,0,0,1
48.0,22.426863,164.3303,1.0,5.2135835,0,0.0,1,0,0,1
35.0,10.0,29.599241,2.0,0.0,0,117.80032,1,0,0,1
56.99128,31.0,79.0,2.0,0.7,0,0.0,2,0,0,1
49.0,23.0,53.956146,2.0,1.7,0,105.01068,3,0,0,1
53.0,28.0,136.48276,2.0,7.316645,0,279.31085,1,0,0,1
49.380116,26.0,69.63054,1.0,2.3,0,0.0,1,0,0,0
35.045753,10.0,42.386208,3.0,1.7,0,0.0,2,0,0,1
29.0,3.0,37.047356,1.0,1.3672961,0,0.0,3,0,0,0
66.97979,42.535305,58.77512,2.0,1.1362125,0,0.0,3,1,1,1
40.0,15.0,28.0,1.0,1.61336,0,0.0,3,0,0,0
66.62626,40.005867,12.832247,2.0,0.23673792,0,85.84813,2,0,0,1
54.0,24.0,45.0,3.0,1.4,0,155.05879,3,0,0,1
50.0,25.0,20.900335,2.0,0.5,0,86.89702,3,0,0,1
32.0,7.847555,79.0,1.0,2.6,0,0.0,2,0,0,0
39.0,15.0,147.70558,1.0,5.029001,0,0.0,1,0,0,1
28.0,1.6551247,71.9463,4.0,1.8,0,0.0,2,0,0,1
57.0,32.0,107.6869,1.0,5.34832,1,0.0,1,0,0,1
34.092525,9.759229,130.13368,1.0,3.0,0,0.0,1,0,0,1
26.314144,3.0,40.0,4.0,0.2,0,0.0,1,0,0,0
45.0,18.056831,59.58714,2.0,1.1,0,152.4038,2,0,0,1
42.0,16.27841,38.0,3.0,1.7184509,0,108.168976,1,0,0,1
26.0,2.6209664,33.998775,1.0,0.5,0,0.0,3,0,0,0
26.0,2.0,148.99266,1.0,0.2,1,0.0,3,0,0,0
62.0,36.0,109.56258,3.0,3.813834,1,0.0,3,0,0,1
37.0,11.679869,33.0,2.0,1.5,0,99.18842,1,0,0,0
46.0,21.555397,63.137524,1.0,0.4,0,123.61867,3,0,0,1
44.2263,19.0,48.954838,4.0,2.702393,0,144.59348,1,0,0,0
38.0,11.8535595,82.954025,3.0,1.8,0,0.0,3,0,0,1
49.319946,25.603937,20.0,3.0,0.2,0,0.0,1,0,1,1
33.198032,7.0,42.0,2.0,0.38809314,0,0.0,1,0,0,1
37.20926,12.0,181.31764,2.0,3.9717112,0,146.84372,1,0,0,1
61.0,35.0,112.99233,1.0,3.0235217,0,0.0,1,0,0,1
48.18011,23.0,84.0,3.0,2.3790636,0,260.71252,1,0,0,1
30.0,3.0,66.522766,4.0,2.4519958,0,0.0,3,1,0,0
43.0,19.368876,182.15971,1.0,4.8774595,1,593.8935,1,0,1,1
30.917215,5.0,114.55048,2.0,5.448323,1,350.37473,3,0,0,1
38.0,13.007618,29.320782,1.0,1.2711481,0,0.0,2,0,0,1
31.0,5.0,40.754906,3.0,0.48963928,0,0.0,1,0,0,1
60.163383,34.0,148.31842,2.0,0.8,0,103.31626,1,1,0,1
30.542297,6.0,84.25352,4.0,1.1,0,0.0,2,0,0,0
32.0,7.0,52.557575,1.0,2.0,0,0.0,3,1,1,1
42.0,18.0,71.23745,2.0,4.070724,0,0.0,1,0,0,0
51.0,24.0,71.0,4.0,1.4,0,0.0,3,0,0,1
50.0,24.0,86.43406,3.0,2.2,0,109.2599,1,0,0,0
65.0,40.11517,98.373146,3.0,2.605687,1,0.0,1,1,0,1
38.0,10.801826,62.606934,3.0,1.7,0,123.655655,2,0,0,1
26.0,-0.2685882,55.52206,1.0,2.584498,0,0.0,2,0,0,1
57.0,31.0,45.83325,2.0,1.1,0,0.0,2,0,0,1
38.884968,14.0,17.764069,1.0,0.9,0,0.0,1,0,0,1
50.946064,24.0,52.9686,3.0,0.8,0,0.0,2,0,0,1
40.0,15.917297,23.608463,1.0,1.6767448,0,0.0,1,0,0,1
23.600733,-0.13953893,81.96362,2.0,1.4,0,0.0,1,0,0,1
32.97578,7.0,42.997337,3.0,0.1926974,0,0.0,1,0,0,1
38.0,14.0,58.322384,1.0,2.0,0,81.47832,2,0,0,1
42.0,19.0,113.65856,2.0,2.3,0,0.0,1,0,0,0
65.0,42.117085,103.69968,3.0,1.8,1,0.0,1,1,1,0
52.0,28.560425,34.84273,4.0,0.0,0,0.0,2,0,0,1
55.0,29.862423,80.79859,1.0,2.5,0,0.0,1,0,0,1
39.03849,16.129116,21.0,2.0,0.0,0,135.31924,2,0,0,0
58.354797,33.0,91.59889,1.0,0.88492435,0,213.77606,1,0,0,0
36.0,11.042891,112.23474,2.0,3.202267,0,0.0,2,0,0,1
39.0,13.0,29.881674,2.0,1.4,0,117.00493,3,0,0,1
38.0,14.0,181.35887,1.0,0.3,1,0.0,3,0,1,1
54.0,28.425428,49.292175,3.0,2.417122,0,0.0,2,0,0,1
48.362583,21.975712,76.8028,4.0,2.6,0,0.0,2,0,0,1
43.22822,19.0,29.646011,1.0,1.0,0,0.0,1,0,0,1
33.0,8.0,42.978916,3.0,1.7491425,0,0.0,2,0,0,0
46.0,21.0,68.106186,2.0,3.2421544,0,0.0,1,0,0,1
55.0,31.0,18.0,4.0,0.7,0,121.1359,1,0,1,1
58.0,33.0,85.0,2.0,2.926496,0,0.0,3,1,0,1
50.0,26.0,88.256584,2.0,3.8063679,1,0.0,2,0,0,1
53.0,27.0,91.20037,2.0,5.830633,0,0.0,2,0,0,0
42.0,18.747452,82.89919,1.0,2.5344994,0,0.0,2,1,0,0
24.932297,0.53882,20.0,1.0,1.5,0,0.0,1,0,0,1
58.0,31.0,70.33668,3.0,2.4,0,0.0,2,0,0,1
40.0,15.0,90.191635,4.0,2.285577,0,0.0,3,0,0,1
61.0,36.02245,68.57765,4.0,0.7,0,97.7869,2,0,0,1
57.0,33.0,67.71552,1.0,2.4,0,0.0,2,0,0,1
36.0,12.443278,81.0,2.0,0.0,0,0.0,1,0,0,0
60.0,34.054127,121.06451,1.0,1.8207241,0,0.0,1,0,0,0
27.0,2.0,78.0,2.0,0.91617286,0,290.61728,3,0,0,0
58.306328,34.68527,38.40289,1.0,0.0,0,0.0,2,0,0,1
30.796938,5.7757,41.800236,1.0,0.5,0,97.999084,2,0,0,1
35.0,10.0,39.0,1.0,1.9,0,116.70641,1,0,0,1
43.0,17.0,53.002956,2.0,0.8,0,159.11978,3,0,0,0
48.0,20.0,90.21051,2.0,3.9275365,0,113.9366,2,0,0,1
54.21346,31.0,43.0,1.0,2.2,0,0.0,3,0,0,1
62.77824,38.0,155.61255,1.0,6.272037,0,0.0,1,0,1,1
30.767466,5.0,28.0,1.0,0.4,0,108.74265,3,0,0,1
48.0,23.490812,84.95233,3.0,4.544862,0,0.0,1,0,0,1
26.0,1.0,70.89237,4.0,1.3069001,0,0.0,1,0,0,0
33.0,8.0,39.664112,4.0,0.1,0,152.85509,2,0,0,0
54.55639,27.90501,152.2251,2.0,4.9133143,1,0.0,2,1,1,0
34.0,8.023039,31.169369,2.0,1.4316101,0,0.0,2,0,0,1
33.7485,8.50901,24.0,4.0,1.0,0,89.32215,2,0,0,1
27.828592,2.0,50.753662,4.0,0.4,0,155.56036,1,0,0,1
56.0,31.0,84.897766,2.0,1.8,0,0.0,2,0,0,1
54.0,28.0,153.201,1.0,0.4,0,560.95667,1,0,0,1
32.0,8.011497,114.815544,3.0,2.7,0,0.0,1,0,0,1
36.268196,11.0,69.73839,2.0,2.4,0,0.0,2,1,0,0
41.0,16.310337,126.91853,2.0,8.10856,0,256.8712,1,0,0,0
57.0,31.0,36.27977,3.0,0.2,0,120.5916,2,0,0,1
35.82607,10.0,28.051493,3.0,0.5906639,0,125.950645,2,0,0,0
58.0,34.0,37.276234,1.0,0.6,0,0.0,3,0,0,1
32.0,6.0,150.71033,4.0,1.7,1,0.0,3,1,1,0
23.025005,-0.41078028,78.0,3.0,2.9702244,0,0.0,1,0,0,1
53.0,26.0,78.40737,1.0,2.5,0,0.0,2,0,0,0
55.0,29.855623,72.56701,1.0,3.399829,0,0.0,3,0,0,1
52.0,28.0,29.662527,4.0,0.4,0,0.0,3,0,0,1
35.0,10.519198,81.0,4.0,2.6,0,86.854744,1,0,0,1
60.0,36.0,28.0,2.0,1.1445374,0,0.0,1,0,0,1
30.0,3.9691381,129.05293,4.0,3.4299624,1,0.0,3,1,0,0
51.0,25.0,44.200535,2.0,2.2,0,99.785,3,0,0,0
63.0,37.0,52.55005,2.0,0.5,0,0.0,1,0,0,1
34.0,10.0,29.820702,4.0,1.0,0,0.0,1,0,0,0
42.0,15.0,81.135666,4.0,3.4599342,0,274.13086,2,0,0,1
27.0,3.0,81.31646,4.0,0.81485635,0,0.0,1,0,0,0
27.924866,3.2716608,43.842373,4.0,0.0,0,148.87085,2,0,1,0
50.034153,25.01459,159.20692,4.0,1.5,1,335.31833,2,0,0,1
59.0,34.607662,31.032501,3.0,1.3,0,0.0,1,0,0,1
48.0,23.0,80.67517,1.0,0.3,0,0.0,3,0,0,1
36.0,11.0,74.0,1.0,1.369801,0,0.0,2,0,0,1
49.22937,24.0,86.26233,4.0,0.3,0,0.0,2,0,0,1
45.84328,19.0,61.12984,3.0,2.3798273,0,178.10838,2,0,0,0
38.0,11.478212,69.0399,4.0,0.9,0,302.16132,2,0,0,0
35.0,10.0,109.248085,1.0,1.7,0,229.09406,1,0,0,0
37.082794,13.0,178.15714,2.0,9.841564,0,364.0849,1,0,0,0
30.550522,5.0,82.56936,4.0,0.99470264,0,0.0,2,0,0,1
25.315508,1.0,133.39194,2.0,2.7870936,0,0.0,1,0,0,1
35.0,10.0,62.0,1.0,1.6933743,0,0.0,2,0,0,0
55.0,27.0,121.731155,2.0,3.6206331,0,193.10556,1,1,0,1
59.0,35.0,34.225704,4.0,1.6560788,0,0.0,1,0,0,1
53.71839,28.0,41.518867,2.0,0.5,0,178.36229,3,0,0,0
53.0,29.0,48.44577,4.0,0.5,0,0.0,3,0,0,0
27.0,-1.2303578,55.0,3.0,1.5,0,0.0,3,0,0,1
63.0,39.0,50.698753,1.0,1.9222327,0,0.0,3,0,0,1
59.0,33.0,180.18121,2.0,7.6127734,1,227.78033,3,0,1,1
44.0,21.853872,167.29536,2.0,6.5285797,0,0.0,1,0,0,1
59.145954,34.0,35.0,4.0,2.2,0,163.5181,1,0,0,1
27.024921,3.0,133.3979,2.0,0.3,0,116.08108,1,0,0,1
31.0,6.0,33.859516,1.0,1.0,0,95.76945,1,0,0,1
63.23958,40.0,71.38538,1.0,2.2,0,0.0,3,0,0,1
37.0,10.695092,64.182434,4.0,2.1,0,0.0,2,0,0,1
61.0,35.0,21.0,3.0,0.7,0,0.0,3,0,0,1
65.10015,40.170895,72.041985,4.0,0.4,0,241.34036,2,0,0,0
59.0,32.0,84.0,2.0,2.4,0,0.0,2,0,0,1
58.0,33.0,83.10572,1.0,5.6512628,0,0.0,1,0,0,0
64.0,38.590614,50.40995,3.0,1.7816362,0,89.61206,2,0,0,0
55.087677,30.0,44.9515,1.0,2.1,0,0.0,1,0,0,0
62.0,37.0,41.446938,3.0,0.5279859,0,0.0,2,0,0,0
40.0,14.107787,53.959984,1.0,0.2,0,0.0,3,0,0,0
58.530716,30.324947,31.076416,1.0,1.0,0,0.0,3,0,0,1
36.017467,12.0,89.674965,1.0,2.0,0,0.0,2,0,0,1
38.882168,13.0,60.789066,3.0,1.0,0,0.0,2,0,0,1
43.30911,18.0,50.168053,1.0,2.0,0,0.0,3,0,0,1
59.42282,35.0,40.0,1.0,0.0,0,121.683075,2,0,0,1
38.0,13.500347,98.822945,3.0,1.7,0,235.27455,3,1,0,0
56.0,31.0,128.2211,2.0,3.0592508,0,0.0,1,0,0,0
44.359154,19.0,11.7161455,4.0,0.2,0,76.34526,2,0,0,0
28.613148,4.0,38.0,1.0,0.18791328,0,181.26215,1,0,0,1
58.0,33.0,50.657715,3.0,2.0,0,0.0,1,0,0,0
48.0,25.0,79.92839,2.0,3.018563,0,0.0,1,0,0,0
52.200382,29.0,16.268013,2.0,0.7,0,0.0,1,0,0,0
26.565615,-1.7885504,73.22704,4.0,2.0,0,0.0,3,0,0,1
62.0,37.0,53.929783,3.0,0.4,0,0.0,3,0,0,1
28.367382,3.0,20.0,4.0,0.9807876,0,95.72684,2,0,0,1
62.0,36.0,170.40234,3.0,4.636697,1,0.0,2,0,0,1
48.0,25.0,66.23197,2.0,1.2106394,0,0.0,1,0,0,0
53.0,30.0,19.173532,3.0,0.4288966,0,0.0,2,0,0,0
41.0,16.238974,21.620626,1.0,0.7,0,0.0,3,0,0,1
41.0,17.0,139.17526,2.0,0.5,0,0.0,1,0,0,0
65.0,40.0,83.97442,2.0,0.0,0,0.0,1,1,0,0
56.0,32.0,60.349663,4.0,2.1,0,181.55624,2,0,0,0
59.0,33.0,43.0,1.0,0.3,0,0.0,3,0,0,1
26.0,0.0,48.39898,4.0,1.5,0,0.0,3,0,0,1
44.0,18.917181,152.46132,2.0,3.9338362,0,485.84268,1,0,0,1
49.56527,23.80805,39.0,1.0,1.1,0,185.86133,2,0,0,0
63.0,38.0,120.89216,1.0,3.0978243,1,0.0,1,0,0,0
55.0,30.0,35.0,3.0,1.5,0,0.0,3,0,0,1
58.0,32.0,38.0,3.0,1.8,0,183.62735,1,0,0,1
30.779207,5.2480426,18.0,1.0,0.7,0,0.0,1,0,0,0
55.0,29.0,41.0,2.0,1.3960208,0,0.0,3,0,0,1
50.0,24.0,82.55298,4.0,3.3,0,0.0,1,0,0,1
45.0,19.0,14.43975,3.0,1.0452822,0,0.0,3,1,0,0
30.204412,5.0,84.0,1.0,3.0229201,0,0.0,2,0,0,0
63.0,37.0,137.47983,2.0,3.834782,1,0.0,3,0,0,0
43.0,18.0,131.86923,1.0,7.5232015,0,0.0,1,0,0,1
28.0,5.0,114.104706,1.0,2.466523,0,0.0,3,0,0,1
26.0,-2.899177,38.0,4.0,1.7,0,0.0,3,0,0,1
48.0,22.875896,51.0,1.0,1.5,0,0.0,2,0,0,1
34.164997,9.283121,60.143257,3.0,0.1,0,0.0,1,0,0,1
52.0,26.505562,140.74974,1.0,6.4183235,0,178.60358,1,0,0,1
57.0,30.0,85.0,3.0,1.0,0,0.0,2,0,0,0
59.612465,34.0,90.07916,1.0,6.851016,0,0.0,2,1,0,0
63.0,38.950623,80.6608,4.0,1.6705421,0,0.0,2,0,0,1
32.0,7.0,150.63504,1.0,6.698954,0,0.0,1,0,0,0
65.0,40.22137,162.67566,2.0,6.294023,1,0.0,3,0,0,1
57.0,32.0,8.231573,3.0,0.3,0,0.0,2,0,0,1
45.0,20.0,40.0,2.0,2.0,0,0.0,1,1,0,0
45.0,19.0,74.810814,2.0,0.6253463,0,110.12526,3,1,0,1
49.10383,25.0,38.0,4.0,0.3,0,91.866295,1,1,0,1
43.0,18.14727,42.992786,1.0,0.5788737,0,0.0,2,0,0,1
31.005892,3.896635,79.47245,4.0,1.7,0,115.89892,3,0,0,1
46.0,21.0,31.245707,4.0,0.2,0,0.0,3,0,0,0
34.0,9.0,60.0,3.0,1.8,0,0.0,1,0,0,0
53.0,28.0,51.0,3.0,0.6804901,0,217.05722,3,0,0,0
46.0,20.59825,41.0,2.0,2.2,0,0.0,3,0,0,1
42.0,18.0,125.05752,1.0,0.2,0,283.84134,1,0,0,0
30.89185,7.0,180.33156,1.0,3.8751438,1,0.0,3,0,0,1
56.0,30.237904,47.75309,3.0,0.2,0,0.0,1,0,0,0
41.15828,15.23844,52.127888,2.0,1.0,0,0.0,3,0,0,0
58.0,32.726536,79.0,4.0,1.3,0,0.0,1,1,0,1
33.0,9.0,76.315,3.0,1.8,0,0.0,1,0,0,1
57.0,31.0,38.285763,3.0,1.8,0,120.7161,2,0,0,0
55.0,31.0,18.0,1.0,1.0,0,87.02656,1,0,0,1
35.0,10.0,83.0,2.0,2.2699203,0,0.0,3,0,0,0
52.0,26.0,81.0,3.0,1.653021,0,129.53113,2,0,0,1
46.0,20.9855,132.68536,3.0,3.0943296,1,0.0,3,0,0,1
39.0,17.0,38.0,1.0,0.7,0,0.0,2,0,0,1
51.0,26.0,78.426384,1.0,0.7773105,0,0.0,3,0,0,0
30.0,2.0,52.517387,1.0,2.2,0,140.36072,3,0,0,1
