index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left
11310.0,5,1088,2,1,0,2,4,1,11.58,10.0
6085.811,1,100,5,2,2,2,2,1,2.25,5.0
3296.2976,3,82,2,2,0,5,5,1,5.58,45.0
9945.0,5,69,2,2,0,4,3,1,16.33,8.742365
7906.5073,1,723,2,2,0,5,4,1,30.540157,15.0
3719.113,0,1217,2,2,0,1,5,1,11.92,21.0
7425.0,3,59,2,5,2,3,0,1,3.8817587,12.0
11208.833,5,1536,2,0,0,5,3,1,5.5,11.0
4979.0,1,841,2,2,0,2,0,1,12.25,37.0
3013.0,1,764,2,4,0,5,1,1,13.341381,39.15026
4297.528,1,752,2,0,0,0,5,1,18.624802,26.0
5955.0,1,723,2,2,0,2,5,1,17.5,11.0
4500.0,2,1031,5,0,0,5,2,1,4.75,18.0
12988.953,5,442,5,2,0,0,2,1,20.731543,5.115226
3925.1973,0,1186,2,1,0,4,0,1,8.474158,45.0
3189.3965,1,715,2,4,0,1,1,1,16.5,44.0
4933.885,5,1530,2,0,0,2,5,1,6.2503047,35.0
9840.0,1,748,2,4,2,0,0,1,2.67,8.0
6395.0,0,1218,2,0,1,5,0,1,8.868242,6.0
4979.0,1,1519,2,2,0,5,3,1,24.262726,32.0
5955.0,5,1552,2,2,0,1,3,1,13.42,28.0
8026.838,5,1398,2,2,0,4,5,1,15.034875,11.0
2476.0,3,987,2,1,2,0,1,1,5.08,19.0
5954.0,0,1226,2,0,0,5,0,1,7.58,44.0
3610.0,3,214,2,0,0,2,4,1,2.92,44.0
4015.7827,1,791,2,2,0,5,5,1,12.42,23.0
5772.0,2,706,2,4,0,2,5,1,8.0,27.0
5286.619,1,427,2,1,0,5,3,1,12.601939,45.0
11951.179,5,1431,2,2,0,1,5,1,17.562817,8.0
11655.201,5,1541,2,4,0,5,0,1,9.778006,7.0
2410.0,3,1024,2,0,0,2,4,1,5.3104906,28.0
4499.0,0,1282,2,2,0,0,0,1,17.472124,23.0
7575.0,5,762,5,1,0,2,2,1,12.83,14.0
7425.0,2,1031,5,0,0,5,2,1,3.369304,33.0
2410.0,3,794,2,5,0,1,5,1,8.92,40.62813
5657.0,5,1466,2,1,0,4,3,1,5.75,38.0
12303.506,2,1086,2,1,0,2,5,1,9.75,45.0
7426.0,5,1430,2,0,1,5,1,1,29.461218,28.0
4496.0,5,1442,2,0,0,4,5,1,22.25,36.0
8449.634,1,803,2,1,0,5,3,1,15.608937,16.0
5772.0,2,1537,2,4,0,0,0,1,5.0,41.0
3090.0,1,764,2,4,0,4,0,1,25.359526,36.0
5954.0,2,955,2,4,0,0,3,1,6.434384,43.0
5955.0,1,791,2,2,2,5,3,1,2.17,7.4297976
7104.8726,2,875,2,1,0,0,3,1,7.5,43.0
2482.0,5,732,2,2,2,2,1,1,4.288167,22.0
5955.0,5,723,2,2,0,2,4,1,15.92,47.0
8883.865,5,1484,2,1,1,2,4,1,13.035728,22.0
11520.0,1,355,2,4,0,2,4,1,11.0,5.0
10051.489,5,1521,5,4,0,2,2,1,10.870367,16.45119
4708.9087,5,1533,2,4,0,2,1,1,12.58,40.0
5227.0,3,797,5,3,0,4,2,1,10.42,20.0
2935.203,5,1544,2,5,2,4,5,1,2.25,37.0
14329.018,0,1226,2,0,0,2,3,1,5.92,10.0
7424.0,5,1439,2,0,0,5,3,1,8.33,23.0
6293.0747,4,196,5,5,2,5,2,1,2.17,10.0
10555.013,1,817,5,1,0,4,2,1,5.071057,9.0
10886.558,1,874,2,1,0,5,3,1,12.08,9.0
4021.9634,2,969,2,3,0,1,0,1,5.5812593,28.0
7423.0938,5,1541,2,4,0,2,4,1,7.33,38.0
11764.111,3,420,2,0,0,5,3,1,7.33,1.0
2409.0,0,1198,5,4,0,2,2,1,10.760862,22.0
3876.3223,1,871,2,4,0,5,1,1,13.58,37.0
13380.723,2,34,5,4,0,2,2,1,9.735944,8.0
3999.0,1,900,2,1,0,0,5,1,10.0,49.0
5227.0,3,427,2,0,0,5,0,1,8.17,45.0
4215.2036,5,1541,2,4,0,2,0,1,7.49155,20.0
5622.0,5,1543,2,0,0,1,3,1,17.33,20.0
3358.5952,3,444,2,4,0,2,4,1,8.58,17.0
3090.0,0,1220,2,1,0,0,0,1,7.58,22.0
5545.6484,1,864,2,2,0,2,5,1,23.951061,25.0
4209.0,5,1541,2,4,0,2,0,1,7.33,40.0
6172.0,5,1541,2,4,0,5,4,1,10.70742,28.0
5942.0,2,1014,2,0,2,2,5,1,2.17,4.0
9840.0,5,1484,2,1,1,2,4,1,11.58,39.0
9684.3,5,1474,2,0,1,5,1,1,8.67,25.0
4019.0,0,1211,2,2,0,5,1,1,6.67,27.0
5939.0576,1,812,2,1,0,2,4,1,13.51322,20.29791
1998.0,5,1489,2,2,2,5,1,1,2.83,30.0
8435.82,5,1549,2,4,0,2,3,1,9.788887,13.0
5230.947,5,1460,2,4,0,4,3,1,20.962053,33.0
4496.0,3,1547,2,0,0,5,1,1,7.33,44.0
8879.914,5,1551,2,1,0,2,4,1,10.0,35.0
6395.0,3,42,2,4,0,2,0,1,9.08,7.0
5943.0,5,850,5,5,0,4,2,1,12.00958,36.0
12150.0,5,1539,2,2,0,4,1,1,17.33,11.0
2337.991,0,1208,2,1,0,2,3,1,9.75,21.0
5954.6284,4,1409,5,5,2,5,2,1,2.08,4.0
7249.756,3,120,2,1,0,0,0,1,6.83,27.0
3671.0,1,721,2,1,0,2,5,1,8.75,21.0
4382.012,1,723,2,2,0,4,0,1,15.92,48.0
4496.0,5,1544,2,5,2,1,0,1,2.83,44.0
4501.0,3,131,5,2,2,5,2,1,1.83265,15.0
6884.052,3,117,2,0,0,2,1,1,5.94304,18.0
7424.0,5,878,5,1,0,2,2,1,12.08,27.0
3590.7341,2,619,2,2,1,1,1,1,10.42,49.0
14401.625,1,759,2,2,0,1,3,1,17.426159,8.0
4168.1577,5,1551,2,1,0,4,0,1,5.5,47.0
7425.0,3,458,2,4,0,0,4,1,6.83,3.0
8265.28,3,604,2,4,0,0,4,1,5.5,23.0
4374.82,3,1097,5,5,2,5,2,1,1.9088372,24.0
13823.385,1,859,2,2,0,0,4,1,17.17,5.0
2974.7258,0,1536,2,0,0,4,0,1,6.58,47.0
6116.507,3,707,5,5,2,5,2,1,2.08,5.0
16211.717,1,867,2,5,1,4,0,1,23.830456,1.0
2339.0,0,1233,2,1,0,0,3,1,8.0,19.0
11103.5,5,1474,2,0,0,5,5,1,7.17,13.0
6578.0,5,1539,2,1,0,2,5,1,10.17,42.0
3671.0,1,709,2,1,0,5,3,1,15.25,40.732037
4944.7217,1,1517,2,5,0,4,5,1,11.08,17.0
7429.007,3,881,2,1,0,0,3,1,7.08,11.0
4153.195,1,859,2,2,0,4,0,1,15.17,48.0
4149.0,1,861,2,2,2,5,0,1,2.83,28.0
5761.0,5,1523,5,0,0,5,2,1,5.67,40.0
4870.9785,5,1299,5,0,0,2,2,1,6.58,28.294916
4282.616,2,793,2,0,0,5,0,1,5.67,41.0
9828.0,5,1538,2,2,0,4,1,1,16.5,9.796989
6574.9614,2,204,2,1,0,5,4,1,14.17,44.0
4726.993,0,1226,2,0,0,5,0,1,8.17,33.0
5955.0,1,922,5,0,0,2,2,1,25.812834,22.0
4230.0,2,1013,2,1,0,4,5,1,4.92,39.0
5326.025,5,1478,5,2,0,0,2,1,18.17,34.0
11520.0,1,759,2,2,0,0,0,1,20.100676,2.0
8884.713,1,877,2,4,0,5,4,1,11.83,41.0
5761.0,5,1557,2,0,0,5,3,1,7.4318976,45.0
6179.2505,1,1410,5,4,0,5,2,1,13.696546,25.0
6181.0,5,1559,2,4,0,2,4,1,10.5,28.0
4220.122,0,1231,2,5,0,4,4,1,12.33,32.0
4209.0,5,1552,2,2,2,5,0,1,2.25,35.0
4209.0,5,1541,2,4,0,5,0,1,10.58,48.0
3357.0,0,1211,2,2,1,1,5,1,8.25,26.0
1998.0,0,1231,2,5,0,4,1,1,12.0,23.0
4496.0,1,728,2,2,0,2,0,1,25.29352,18.0
3266.0,0,1251,2,4,0,5,0,1,9.17,35.0
7425.0,3,438,5,4,0,4,2,1,2.92,11.0
10575.0,5,1549,2,4,0,1,5,1,18.33,8.0
4020.0,0,1203,2,0,0,2,4,1,7.25,49.0
2476.0,1,798,2,0,0,2,5,1,2.83,49.0
4896.0,5,1218,2,2,0,0,5,1,20.42,12.0
7646.1655,1,726,2,1,1,2,4,1,18.33,30.0
5087.0,2,1087,2,0,0,5,1,1,7.08,19.0
5552.8345,4,1420,2,4,0,2,3,1,6.58,45.0
4979.0,1,1519,2,2,0,4,0,1,16.0,14.0
9840.0,1,1397,5,4,0,0,2,1,6.58,7.0
5276.0,0,604,5,1,0,4,2,1,5.75,28.0
1998.0,0,1187,2,2,0,3,1,1,7.58,35.0
4502.3384,3,420,2,0,0,5,3,1,6.33,37.0
4500.0,3,141,2,0,2,0,0,1,4.0676713,43.0
4331.88,0,1208,2,1,2,4,0,1,2.75,45.0
11708.096,1,857,2,1,0,5,5,1,14.83,4.0
5610.0,1,1360,5,4,0,0,2,1,26.42,25.0
6052.0786,2,871,2,0,0,2,5,1,4.92,9.0
5708.3027,2,677,5,4,0,2,2,1,8.877252,31.0
6578.0,5,266,5,1,2,4,2,1,2.17,13.0
7494.2305,5,685,2,2,0,4,5,1,16.293777,21.0
2343.0,3,1280,5,1,2,4,2,1,2.25,32.0
5939.0,4,817,2,1,0,4,4,1,5.67,23.0
5761.0,1,746,2,4,0,5,3,1,15.5,22.0
5499.2915,1,728,2,2,0,2,1,1,24.25,49.0
4030.3975,0,1201,2,1,0,0,4,1,8.17,14.0
5124.554,2,783,2,1,0,0,5,1,8.763027,21.0
5232.0,5,1545,5,1,2,4,2,1,2.08,12.0
4209.0,1,759,2,2,0,4,5,1,16.17,33.0
4519.12,1,422,5,1,0,2,2,1,16.92,26.0
11100.599,1,1410,5,2,0,2,2,1,17.315153,4.0
9940.503,2,1015,2,4,0,2,5,1,7.17,4.0
6533.2197,5,1559,2,4,0,2,4,1,8.17,35.0
5232.0,0,1221,2,0,0,5,5,1,10.14565,47.0
5098.0,5,1559,2,4,0,2,1,1,11.33,27.0
4500.0,5,1557,2,0,0,5,1,1,9.33,26.0
3090.0,0,1211,2,2,0,1,5,1,13.42,18.0
2410.0,0,1203,2,5,0,0,5,1,15.17,18.414408
11863.011,5,1553,2,4,0,5,1,1,12.40083,15.0
4398.778,5,1536,2,0,0,5,0,1,6.075105,24.0
4020.0,2,969,2,3,0,1,0,1,5.58,27.0
5094.044,1,728,2,2,0,2,0,1,24.832588,36.0
13280.936,1,1383,2,1,0,0,5,1,8.0,5.0
3330.0,3,1003,2,1,0,0,1,1,7.375479,19.0
5955.0,2,962,2,4,0,2,5,1,7.58,26.0
4020.0,3,29,5,0,0,5,2,1,6.0,22.0
5103.4243,5,1489,2,2,0,4,5,1,15.0,24.0
5231.288,5,1557,2,0,0,2,1,1,7.17,37.0
4979.0,5,974,2,2,0,0,5,1,18.834951,26.0
5954.0,5,1462,2,5,0,5,3,1,23.366207,45.0
6172.0,5,1476,5,1,0,5,2,1,15.870842,31.0
13179.896,3,69,5,0,0,5,2,1,6.33,10.0
12150.0,5,1553,2,5,0,1,3,1,11.901082,12.0
4222.1187,1,871,2,4,0,4,0,1,23.92,38.0
6372.9346,1,824,5,1,0,2,2,1,10.921371,29.0
6578.0,1,748,2,4,0,1,3,1,22.25,13.0
2339.0,0,1197,5,1,0,2,2,1,12.83,22.0
3855.0,5,1466,2,1,2,2,5,1,2.25,44.0
4910.8896,3,42,2,4,0,5,0,1,11.17,34.0
3403.3315,5,152,2,0,0,4,0,1,17.17,41.0
6873.77,0,1187,2,2,0,4,1,1,15.334513,11.0
5586.8174,5,1559,2,4,0,2,5,1,8.17,20.0
2410.0,1,859,2,2,2,5,5,1,2.17,33.0
4499.0,5,1533,2,4,0,5,1,1,12.83,40.3032
12990.0,3,984,2,1,0,0,4,1,6.5,5.0
2621.0,0,1420,2,2,1,5,5,1,7.17,32.0
4496.0,3,265,2,1,0,2,3,1,7.83,33.0
7573.04,3,621,2,1,2,4,0,1,2.92,10.0
5475.606,0,1453,5,1,0,5,2,1,12.0,29.0
3514.3606,0,1137,2,4,0,5,5,1,12.1851225,38.0
4496.0,5,1541,2,4,0,5,0,1,8.75,44.0
7425.0,5,1453,5,1,0,2,2,1,9.58,19.0
3754.0,3,624,2,0,0,2,3,1,3.83,36.0
5953.182,1,213,2,2,0,0,5,1,19.327866,18.0
4127.904,2,1088,2,0,0,3,1,1,10.924261,37.0
5230.9644,5,1472,2,0,0,4,3,1,15.17,42.0
6172.0,1,748,2,4,0,2,0,1,8.029385,40.0
3986.2258,5,1451,2,1,2,4,4,1,2.08,29.0
21117.824,3,1507,5,5,0,4,2,1,2.75,2.0
4496.0,0,1208,2,1,0,5,0,1,12.75,22.0
5955.0,2,1443,5,0,2,2,2,1,2.17,3.0
11104.14,5,1546,2,2,0,5,3,1,12.67,10.423718
3001.0,1,795,2,2,0,0,5,1,17.599186,36.0
3316.4368,1,723,2,2,2,2,1,1,5.25,27.0
5991.353,2,1022,5,4,0,0,2,1,5.33,9.0
5939.0,2,1085,2,2,0,5,4,1,11.0,17.0
7603.796,5,1474,2,0,2,2,0,1,2.67,4.0
5622.0,2,29,5,0,0,5,2,1,6.92,4.0
3995.4597,5,1553,2,5,0,2,0,1,13.0,45.0
3090.0,4,1278,5,5,0,1,2,1,11.731946,19.022093
5772.0,2,1430,5,4,0,5,2,1,8.92,9.0
5949.164,5,1491,2,2,0,1,3,1,14.25,25.0
16548.19,5,792,2,4,0,2,0,1,7.08,1.0
3007.796,0,1221,2,2,0,2,0,1,20.83,46.0
5772.0,0,863,2,2,0,2,4,1,24.67,35.0
4496.0,5,1533,2,4,0,0,0,1,6.33,23.0
3685.8655,5,1507,2,4,0,2,1,1,9.75,29.0
15624.349,1,79,2,1,0,1,4,1,18.514584,7.0
5772.0,3,52,2,4,2,4,0,1,2.33,49.0
5231.66,3,110,2,0,0,2,5,1,5.33,29.0
6419.624,3,121,2,1,0,2,1,1,12.17,12.0
7794.099,3,18,2,4,0,2,0,1,6.3598366,45.0
9978.339,1,727,2,1,0,5,5,1,14.42,5.0
9189.792,1,723,2,2,0,1,1,1,14.0,4.0
11625.713,3,42,2,4,0,2,1,1,9.523348,1.0
6575.906,1,711,5,4,0,2,2,1,10.462806,34.0
7372.9526,2,458,2,0,0,5,5,1,8.58,38.0
7267.8325,1,806,5,4,0,4,2,1,24.876974,18.0
2480.0,3,389,2,5,0,1,5,1,7.67,39.0
5764.444,3,1389,2,4,2,2,3,1,2.25,15.0
6821.0,5,1464,2,2,2,2,5,1,2.17,15.0
5761.0,2,1088,2,0,0,4,4,1,11.58,20.0
2983.0059,3,1137,2,0,0,5,4,1,6.42,19.0
10940.988,5,1510,5,4,0,2,2,1,7.100754,22.0
3090.0,4,48,2,2,0,4,1,1,15.75,33.0
5942.0,2,1022,5,2,0,2,2,1,11.67,26.0
9840.0,2,1037,2,4,0,4,0,1,20.932089,5.0
4007.0,2,1085,2,2,0,5,0,1,6.75,20.0
4909.0,1,762,2,5,0,4,5,1,11.33,20.0
6578.0,5,1069,2,4,0,0,0,1,10.58,43.0
7425.0,5,1197,5,1,0,2,2,1,16.138723,18.0
2343.0,5,740,5,1,2,4,2,1,2.17,34.0
2410.0,3,342,5,2,0,5,2,1,5.25,32.0
4230.0,0,167,2,0,0,3,0,1,10.5,46.0
4007.0,1,1547,5,4,0,2,2,1,7.17,34.0
3988.0,3,74,2,0,0,2,3,1,5.5,30.0
6919.2305,3,308,2,0,0,2,4,1,4.92,5.0
5345.5015,5,894,2,4,0,5,0,1,10.210431,46.0
4979.0,4,1024,2,5,0,3,1,1,7.0,34.0
16210.75,0,1536,2,0,0,5,5,1,5.83,7.0
4349.5776,2,1014,2,0,1,5,1,1,8.17,25.0
3013.0,3,1535,2,0,0,5,1,1,7.08,28.0
13830.0,5,1557,2,0,0,4,0,1,15.58,6.0
6136.5317,2,1087,2,0,0,5,4,1,9.25,36.0
3987.2998,3,95,2,5,0,2,0,1,13.58,17.0
2410.0,5,1557,2,0,2,0,3,1,2.17,25.0
4315.1084,1,498,5,2,0,5,2,1,6.5,35.0
5950.0,5,1538,2,2,0,0,3,1,20.347736,15.0
4496.0,5,1474,2,0,0,5,0,1,8.0,29.0
9282.275,5,1431,2,2,0,4,5,1,20.183542,2.0
5955.0,2,605,2,1,0,5,4,1,14.08,17.0
2409.0,3,746,2,2,0,5,5,1,5.5,33.0
3011.547,0,1221,2,2,0,3,5,1,8.25,43.0
2410.0,3,680,5,0,2,2,2,1,2.17,26.0
14175.811,5,1217,2,2,0,0,5,1,19.645191,8.0
2700.0,3,42,2,4,2,2,5,1,3.2016594,15.0
5227.0,5,1541,2,4,0,1,3,1,17.830448,19.0
3988.0,1,878,2,1,0,1,1,1,24.67,31.0
6540.255,2,1023,2,5,0,1,4,1,8.5,34.0
10680.0,2,1466,2,2,0,2,4,1,10.922036,13.0
4496.0,1,1201,5,1,0,0,2,1,9.33,35.0
12150.0,2,944,5,0,0,5,2,1,2.92,3.0
5939.0,5,1523,2,2,0,2,4,1,23.265417,36.0
3797.971,1,723,2,2,0,4,1,1,15.17,18.0
5943.0,2,824,5,1,0,4,2,1,5.33,7.0
5942.0,2,955,2,4,0,0,5,1,8.0,37.0
3610.0,0,1386,2,4,0,4,0,1,15.17,23.0
5227.0,1,1474,2,1,0,0,5,1,7.58,27.0
10680.0,1,729,2,2,0,5,3,1,26.386894,5.0
6143.526,2,744,2,0,0,2,4,1,6.5,42.0
9840.0,5,1441,2,1,0,2,0,1,10.25,23.0
20842.133,1,41,2,0,0,2,3,1,25.76011,6.0
10680.0,1,791,2,2,0,0,0,1,18.914154,10.0
3326.4045,3,984,2,5,0,1,5,1,9.7525625,49.0
6578.0,5,1533,2,4,0,2,4,1,10.677077,23.0
2621.7224,0,106,2,1,1,2,5,1,10.5,42.506443
12143.131,2,152,2,0,0,5,0,1,7.4147687,4.0
7899.902,3,729,2,0,0,2,1,1,8.08,14.0
2098.0,2,1006,5,5,2,5,2,1,2.17,19.0
5925.824,5,1553,2,5,0,2,3,1,15.58,29.0
8852.819,1,610,2,4,0,2,0,1,7.08,28.0
3389.0,1,772,2,4,0,4,3,1,23.067606,17.0
5953.0,1,1504,2,1,0,0,3,1,6.33,43.56886
5851.887,5,1191,2,0,0,5,3,1,4.92,42.0
5239.9204,1,881,2,2,0,0,4,1,20.91784,24.0
7282.312,4,1386,2,4,0,5,4,1,9.5,16.0
4943.0176,5,1549,2,4,0,2,1,1,10.033428,43.0
4000.0,1,859,2,2,0,1,3,1,10.83,24.0
4020.0,1,812,2,1,0,4,4,1,24.195013,30.0
4500.0,1,871,2,4,0,5,0,1,12.236685,47.0
5742.054,5,1466,2,1,0,5,3,1,15.560794,23.0
4933.0,5,1433,5,2,0,2,2,1,24.255007,20.0
5761.0,5,723,2,0,0,4,5,1,21.08,22.664118
4020.0,1,764,2,4,0,5,5,1,13.930396,47.0
15204.945,1,723,2,2,0,0,4,1,23.8807,1.0
4514.2305,5,1521,5,4,0,0,2,1,2.92,18.0
4695.598,2,859,5,0,0,3,2,1,9.183122,33.0
5954.0,1,752,2,1,0,2,0,1,12.414706,18.0
4501.0,5,1533,2,4,0,2,0,1,6.25,41.0
4381.72,5,1559,2,4,0,2,0,1,11.5,29.0
6118.8413,3,793,5,1,0,2,2,1,8.58,20.0
14355.0,4,1448,2,1,0,2,5,1,12.25,7.0
7572.005,2,1540,2,4,0,0,0,1,6.08,11.0
12138.0,5,1460,2,4,0,5,5,1,12.83,3.0
12794.329,3,85,2,1,0,2,0,1,11.08,22.0
5839.6724,4,131,2,0,0,5,4,1,4.92,35.0
17554.322,5,1451,2,1,0,0,5,1,6.5,8.0
5843.545,5,1557,2,0,0,1,3,1,17.17,14.0
4020.0,1,1472,2,4,0,4,4,1,22.25,35.0
3999.0,3,1416,2,1,0,4,5,1,4.92,31.0
4230.0,2,933,2,2,0,3,5,1,6.75,43.0
4079.1533,2,1197,5,1,0,0,2,1,8.739586,29.0
5608.0425,1,213,2,2,0,5,5,1,10.0,16.0
11148.249,2,969,2,3,0,1,0,1,5.58,6.0
2339.0,2,1090,5,0,2,0,2,1,2.08,25.0
11520.0,5,1500,5,1,0,0,2,1,5.92,8.0
4713.765,5,1543,2,0,0,2,1,1,6.08,49.0
6156.071,0,1208,2,1,0,0,1,1,6.92,7.0
2017.1608,0,1187,2,2,0,1,3,1,13.25,18.0
2476.0,2,1019,2,2,2,5,5,1,2.25,12.0
6586.884,0,1502,5,0,0,5,2,1,7.08,8.0
4981.2764,5,1541,2,4,0,5,3,1,8.33,17.0
14651.392,0,1226,2,0,1,5,0,1,7.2570124,10.929847
5227.0,3,1504,2,1,0,4,4,1,4.2411685,32.0
5040.0,3,342,2,4,0,0,5,1,6.25,13.0
6296.557,1,723,2,2,0,0,4,1,19.379297,42.0
5952.29,1,715,2,2,0,2,0,1,24.689014,16.0
11310.0,1,861,2,2,0,2,3,1,25.33,12.0
8845.665,5,1551,2,1,0,5,1,1,16.896103,21.0
13247.387,5,1546,2,2,0,2,4,1,22.25,7.0
4940.2866,2,1451,2,1,0,4,5,1,5.58,25.0
4823.198,5,1533,2,4,0,2,1,1,10.42,30.0
14488.389,5,1497,2,4,0,0,0,1,4.255626,14.0
4477.6104,3,706,2,1,0,4,4,1,5.5,29.0
4158.2373,3,18,2,4,0,2,0,1,7.17,29.0
6825.8394,5,1543,2,0,0,2,4,1,9.872594,34.0
6930.76,5,777,2,2,0,4,5,1,15.92,34.0
2022.0,0,715,2,2,0,4,1,1,14.83,21.0
4000.0,3,458,2,4,0,2,0,1,7.42,41.0
15727.794,1,715,2,4,0,5,3,1,24.293858,1.0
6073.3926,5,1009,5,1,2,4,2,1,2.17,4.0
4979.0,1,798,2,0,0,5,3,1,6.75,17.0
8360.813,3,706,2,5,2,3,4,1,2.17,19.0
2797.344,3,141,2,0,2,0,1,1,2.92,21.0
5955.0,5,1545,5,1,2,4,2,1,2.08,8.0
2409.0,0,729,2,5,0,0,5,1,12.75,46.0
5232.0,5,1533,2,4,0,1,1,1,22.25,46.0
5943.0,5,1539,2,1,0,5,3,1,12.499297,47.0
4888.863,2,1038,2,0,0,5,1,1,6.58,28.0
2410.0,1,1386,5,4,2,0,2,1,2.25,25.931826
11151.875,5,1536,2,0,0,5,3,1,5.08,13.0
2480.0,1,859,2,2,2,5,3,1,2.17,48.0
25514.223,0,1216,2,0,0,5,0,1,6.5,1.0
4505.643,3,214,2,1,0,2,4,1,9.17,31.0
4035.7297,5,1389,2,0,0,2,1,1,5.730243,28.0
7425.0,3,95,2,5,0,5,0,1,11.58,10.0
4909.0,5,1538,2,2,0,5,0,1,7.17,47.0
3855.0,1,791,2,2,0,5,3,1,25.58,27.0
4501.0,5,1431,2,2,0,5,3,1,3.654426,31.0
11745.758,5,1090,5,1,0,5,2,1,15.0,5.0
9336.781,2,939,2,4,0,2,4,1,7.0,29.0
3262.4517,1,798,2,0,0,2,5,1,13.0767975,39.0
6128.424,5,1201,5,0,0,4,2,1,19.48856,28.0
7365.194,5,1549,2,4,0,2,4,1,9.558458,17.0
2339.0,2,879,5,5,2,5,2,1,2.17,23.0
4316.0,1,715,2,4,0,0,4,1,27.799606,36.0
4496.0,3,427,2,0,0,5,4,1,8.5,13.0
3090.0,0,1201,2,1,0,0,0,1,7.58,18.0
6578.0,2,1236,2,4,0,2,5,1,8.5,15.0
6296.3853,4,1410,2,1,0,0,0,1,5.25,35.0
5262.3354,3,624,2,0,0,5,0,1,9.5,36.0
2480.0,0,354,2,4,0,4,5,1,18.61921,49.0
3322.6072,0,1536,2,0,0,5,0,1,7.17,30.0
7426.0,1,458,2,1,1,2,1,1,17.33,40.0
2738.0,3,79,2,1,0,4,5,1,5.67,35.0
4979.0,1,867,2,5,0,5,5,1,25.087837,44.0
2339.0,0,1208,2,1,0,0,5,1,8.67,45.0
6400.324,5,1533,2,4,0,2,4,1,9.5,42.0
6572.668,5,1551,2,1,0,2,4,1,13.030571,43.0
9541.568,3,438,5,4,2,0,2,1,2.17,7.0
4979.0,3,788,2,4,0,2,3,1,7.25,44.0
6395.0,2,1019,2,2,0,1,4,1,11.320274,49.0
2409.0,3,451,5,2,2,5,2,1,1.9231751,28.0
16212.0,1,704,2,1,0,2,5,1,12.25,2.0
9649.991,1,715,2,4,0,2,0,1,13.42,5.0
7424.0,5,1554,2,2,0,1,4,1,15.060576,41.0
9840.0,0,1231,2,5,0,4,0,1,11.17,2.0
5008.421,3,345,2,0,0,2,3,1,4.92,32.0
2482.0,5,1484,2,1,2,5,5,1,2.83,46.0
5954.0,5,1197,5,0,0,5,2,1,10.17,19.0
4427.0,1,812,2,1,0,1,3,1,23.83,27.0
3028.6926,3,1423,2,0,2,5,5,1,2.17,43.0
4496.0,5,1533,2,4,0,5,0,1,10.409603,26.0
7425.0,1,734,2,5,1,5,5,1,24.6883,21.0
3993.2756,4,1282,2,2,0,5,1,1,5.9653964,36.406
12150.0,3,213,2,0,0,2,1,1,7.83,3.0
14895.968,1,894,5,2,0,2,2,1,22.33,7.0
2466.0225,3,729,2,0,2,2,5,1,2.17,46.0
2481.533,3,1545,2,1,0,4,1,1,4.5352583,35.0
4896.0,1,1410,5,4,0,0,2,1,6.5523033,32.0
4020.0,3,427,2,0,0,2,4,1,6.08,44.0
