index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left
2409.0,2,1431,2,4,2,0,5,1,2.25,43.0
5226.9956,5,1533,2,4,0,4,5,1,13.244306,47.0
5334.739,5,1480,5,4,0,0,2,1,5.5,17.0
2738.0,4,1386,2,1,2,4,1,1,2.83,36.0
2476.0,3,26,5,4,2,0,2,1,2.25,26.0
4209.0,4,1409,5,5,2,5,2,1,1.9186813,19.0
15189.332,5,1554,2,2,0,2,4,1,22.645227,11.0
9213.285,5,806,2,0,1,5,0,1,29.327227,31.0
7424.0,4,1283,2,1,0,5,5,1,11.92,5.0
2098.0,1,772,2,4,2,4,3,1,2.17,28.0
3655.1594,1,715,2,4,0,1,1,1,18.241602,41.0
2410.0,2,1049,2,1,2,4,5,1,2.17,10.0
15604.765,1,877,2,4,0,4,5,1,23.92,1.0
7762.5967,5,1468,2,1,0,0,1,1,6.17,47.0
4933.0,3,1539,2,2,0,5,1,1,6.08,32.0
12983.954,5,342,2,1,0,0,5,1,7.0444064,7.0
2050.0,3,704,2,1,2,4,3,1,2.25,25.0
4007.0,1,987,2,0,0,2,5,1,22.25,44.0
5872.5684,1,704,2,1,0,5,5,1,13.903679,40.0
5836.018,5,1472,2,2,0,5,3,1,5.0,33.0
9720.326,5,1434,5,1,0,2,2,1,13.253148,18.0
2464.0,5,1554,2,2,2,2,5,1,2.17,40.0
3090.0,3,79,2,0,2,4,1,1,2.83,26.0
11520.0,2,1085,2,2,0,5,0,1,8.039079,9.0
11964.629,0,1218,2,0,1,5,0,1,8.17,20.0
2738.0,3,507,5,3,2,3,2,1,2.08,39.0
4500.0,3,93,2,5,2,3,0,1,2.92,38.0
13528.277,1,867,2,5,0,4,5,1,12.08,9.0
4380.002,5,1557,2,0,0,5,0,1,7.0,26.0
4500.0,5,166,2,4,0,0,0,1,8.408297,19.0
4205.0,5,1507,2,4,0,5,1,1,12.33,18.0
3606.9116,3,617,2,2,0,5,4,1,3.3929803,39.0
2339.0,5,891,5,0,2,0,2,1,2.17,19.0
4979.0,3,389,2,5,0,4,0,1,10.5,25.0
4402.125,1,867,2,5,0,5,4,1,17.836979,28.0
11345.241,1,1013,2,4,0,4,3,1,24.161568,3.3687682
5955.0,3,1326,2,4,0,2,1,1,6.92,37.0
4979.0,1,1165,2,0,0,2,1,1,5.866805,47.0
9840.0,1,867,2,5,0,4,4,1,11.33,12.0
5939.0,2,1360,2,0,0,4,3,1,14.17,43.0
6170.9,1,746,2,5,2,3,0,1,2.75,13.0
6424.5654,3,813,2,2,2,5,4,1,2.17,10.0
9840.0,3,1167,5,4,0,0,2,1,2.67,15.0
4908.346,1,723,2,2,0,4,0,1,17.34026,37.0
5419.678,5,1533,2,4,0,4,5,1,9.693678,38.0
5939.0,2,940,2,4,0,5,3,1,9.805897,36.0
2731.0093,0,268,5,1,0,2,2,1,14.83,27.0
3708.872,1,867,2,5,0,2,1,1,17.83,32.0
19306.926,5,1510,5,4,0,5,2,1,9.75,1.0
14731.112,5,1430,2,0,0,0,5,1,26.36448,7.0
6578.0,5,1431,2,2,0,5,5,1,6.58,45.0
12148.049,0,1218,2,0,0,5,3,1,7.92,7.0
9840.0,2,81,2,2,0,4,0,1,16.0,2.0
10000.462,5,1474,2,0,1,5,1,1,9.08,22.0
5954.0,2,922,5,4,0,0,2,1,13.0,24.0
4496.0,1,108,5,1,0,0,2,1,7.08,20.0
1998.0,0,1203,2,2,2,5,1,1,4.83,28.285969
4933.0,5,1431,2,2,0,4,3,1,20.381618,26.0
6186.505,5,1554,2,2,0,1,5,1,12.92,25.0
4979.0,5,1523,2,2,0,5,5,1,5.3649025,45.0
6117.13,5,822,5,2,0,4,2,1,19.03575,20.0
12150.0,1,881,2,2,0,2,4,1,25.33,4.0
1998.0,0,1536,2,0,0,5,1,1,6.0,38.0
5761.0,3,1215,2,5,0,4,1,1,10.42,17.510468
5275.6484,2,263,2,1,0,5,1,1,13.92,26.0
4000.0,0,1531,2,1,2,0,0,1,4.25,28.0
2410.0,0,518,5,5,2,3,2,1,2.17,27.0
5761.0,5,1480,2,0,0,5,5,1,5.915122,18.0
2339.0,3,444,2,4,2,4,1,1,2.75,45.0
6195.9536,5,1464,2,2,2,4,3,1,7.830284,34.0
5942.0,2,1093,2,1,0,0,0,1,4.92,22.0
2410.0,4,975,5,5,2,5,2,1,2.17,30.0
5936.7974,5,152,2,1,0,0,5,1,6.67,39.0
6130.127,5,1474,2,0,0,5,5,1,5.92,32.0
5219.2725,3,96,2,1,0,0,3,1,8.298358,14.0
12058.632,1,788,5,5,0,2,2,1,22.5,4.1995926
4979.0,1,873,2,2,0,4,1,1,16.0,28.513374
10362.568,3,389,2,5,0,4,5,1,9.652902,9.993264
7413.0845,1,748,2,4,0,2,0,1,7.75,20.421783
5521.512,5,268,5,1,0,2,2,1,11.987675,24.0
17822.262,5,1533,2,4,0,2,4,1,6.83,4.0
6532.4473,4,1420,2,4,0,0,4,1,19.815176,12.0
1998.0,0,1208,2,1,0,0,1,1,7.08,36.0
6578.0,3,1102,2,1,0,0,4,1,6.5,44.0
5334.479,5,1536,2,0,0,5,1,1,6.5,23.0
4758.501,4,1233,2,2,2,2,0,1,2.33,44.0
3620.4292,3,1559,2,5,0,4,1,1,10.580693,35.0
3855.0,1,857,2,2,0,5,3,1,27.929249,19.0
12138.0,5,1553,2,5,0,4,0,1,12.25,9.0
4017.7751,1,713,2,1,0,4,3,1,25.0,38.0
3517.7163,3,74,2,0,0,5,4,1,5.83,40.0
7204.2627,3,85,2,1,0,0,5,1,5.08,7.0
2343.0,1,841,2,2,2,5,3,1,2.83,28.0
5657.0,1,713,2,1,1,0,4,1,9.75,37.0
4020.0,5,1541,2,4,0,2,0,1,7.25,49.0
4224.6567,1,859,2,2,0,4,1,1,14.83,19.0
5955.0,5,1476,5,1,0,2,2,1,12.25,26.0
5955.0,5,1466,2,1,2,4,0,1,6.08,31.0
5324.2363,3,706,2,1,0,4,5,1,4.92,19.0
5619.0,3,975,5,1,0,4,2,1,2.92,10.0
5943.0,5,1383,5,2,0,5,2,1,5.75,16.0
6578.0,1,1231,2,2,0,2,5,1,22.33,30.0
4209.0,2,817,2,2,0,5,0,1,6.92,41.0
12138.0,3,604,2,1,0,0,0,1,8.58,11.0
5955.0,1,426,2,0,0,2,5,1,8.450578,42.0
5954.0,2,1218,5,2,0,5,2,1,11.67,32.0
5955.0,4,864,5,0,2,0,2,1,2.17,3.0
4499.2896,3,1447,2,1,0,0,0,1,7.0241814,37.0
3995.676,3,668,2,2,2,2,4,1,2.25,34.0
2098.0,0,1198,5,4,0,2,2,1,9.17,39.0
4499.0,5,1543,2,0,0,5,0,1,7.83,21.0
13673.346,5,1474,2,0,1,5,1,1,7.75,7.0
2738.0,0,1137,2,4,1,3,4,1,15.17,32.0
4007.0,1,791,2,2,0,4,0,1,16.351757,40.0
13615.457,5,785,5,4,0,5,2,1,9.75,5.0
4114.6274,5,1482,5,5,0,4,2,1,12.0,25.0
2700.0,0,138,2,4,0,2,1,1,9.75,22.0
5938.5747,2,988,5,4,0,5,2,1,10.5,13.0
4871.3975,5,1559,2,4,0,0,0,1,5.5,46.0
5354.722,3,113,2,4,0,5,1,1,9.33,26.0
9190.014,1,798,2,0,0,5,4,1,8.83,13.0
7221.0,3,105,5,4,2,4,2,1,1.8783003,6.0
8883.791,2,1097,5,2,0,3,2,1,6.7873774,25.0
6122.0,5,1484,2,1,2,2,0,1,2.25,8.0
4496.0,2,1038,2,0,0,0,4,1,5.58,31.0
7571.8853,3,120,2,1,0,0,1,1,7.263746,5.0
14963.065,2,425,5,2,0,5,2,1,4.04796,8.0
6165.263,5,1559,2,4,0,5,4,1,11.33,36.0
2409.0,2,878,2,0,2,0,5,1,2.17,30.0
5549.0,2,1282,2,0,0,5,3,1,6.58,45.0
5993.587,5,1543,2,0,0,2,4,1,22.33,15.0
4020.0,3,1537,2,0,2,5,0,1,2.83,31.0
5040.0,3,1411,2,1,0,4,4,1,5.42,39.0
5949.799,5,108,5,2,2,2,2,1,2.25,5.998548
3302.6968,0,817,2,1,0,4,4,1,11.75,40.0
6395.0,5,1554,2,2,2,5,3,1,2.17,10.0
5772.0,5,1462,2,5,0,4,3,1,11.67,46.0
6395.0,5,1448,2,0,0,5,3,1,6.25,24.0
5939.0,2,874,2,4,0,2,5,1,6.67,18.0
6395.0,2,1015,2,4,0,0,4,1,24.313091,28.0
4142.5,2,1532,2,0,0,4,5,1,16.037249,28.0
6223.0,1,715,2,2,0,4,4,1,15.865692,44.0
4007.0,1,1389,2,0,0,5,1,1,8.42,17.0
9840.0,5,1530,2,0,0,4,0,1,16.358479,12.0
20538.623,5,1035,5,0,0,2,2,1,2.83,1.0
5928.597,5,1533,2,4,0,2,0,1,10.0,49.0
4000.0,2,1085,2,2,0,3,0,1,8.08,48.0
10138.388,5,1186,2,0,0,2,4,1,6.5,17.0
4496.0,1,865,2,1,0,5,3,1,14.213081,14.0
1998.0,0,1137,2,4,0,2,1,1,7.83,36.0
4566.9688,5,1530,2,0,0,5,5,1,7.42,25.0
5040.0,1,737,2,1,0,1,1,1,24.67,33.0
4896.0,5,1549,2,4,0,2,0,1,10.427622,44.0
3457.0,3,1084,2,5,0,3,0,1,7.0,20.0
4469.3726,3,969,2,5,2,5,0,1,2.75,48.0
24864.287,5,1521,5,4,0,2,2,1,6.17,12.0
9468.293,3,961,2,0,0,2,1,1,5.6049957,16.0
3348.3643,5,1523,2,2,0,4,0,1,14.427456,49.0
5954.0,3,95,2,1,2,4,3,1,2.17,9.0
5805.4663,1,426,2,2,0,5,4,1,27.946148,20.0
16434.555,5,1557,2,0,1,2,4,1,26.727491,12.0
9840.0,5,1495,5,1,0,0,2,1,8.58,22.0
11310.0,5,1468,2,2,1,4,0,1,13.812032,12.0
3183.1995,3,691,2,2,0,3,0,1,6.630982,18.0
3988.0,2,1088,2,0,0,0,5,1,19.25,23.0
4496.4473,5,1489,2,2,0,4,5,1,14.17,32.0
4770.59,5,974,5,1,0,2,2,1,14.088907,35.0
7481.7075,5,970,5,4,0,2,2,1,6.393857,22.0
4209.0,5,1484,2,1,0,5,0,1,14.620584,37.0
6165.3965,2,944,2,4,0,0,4,1,4.75,40.0
5620.25,5,1559,2,4,0,5,3,1,10.25,34.0
6578.0,2,929,2,1,0,4,5,1,11.92,36.314064
4496.0,2,424,5,2,0,5,2,1,3.611887,11.0
7475.4106,0,938,2,4,0,2,0,1,8.25,14.0
5955.0,1,766,2,2,0,4,0,1,15.922111,21.0
4230.0,5,1541,2,4,0,5,0,1,10.319032,31.0
5943.0,5,1543,2,0,0,2,3,1,7.33,44.0
5940.952,2,1448,5,4,0,5,2,1,10.33,26.0
4235.5366,2,1536,2,0,0,5,0,1,5.67,40.0
8904.184,5,1557,2,0,0,5,4,1,10.17,10.0
2339.0,2,1016,5,2,2,5,2,1,2.1366756,13.0
4979.0,2,1088,2,0,0,2,4,1,5.33,40.0
2614.0,1,812,2,1,2,4,3,1,2.17,18.0
3831.0,1,766,2,2,0,0,5,1,20.407982,26.0
2702.8225,1,1061,5,2,2,5,2,1,2.33,16.0
4661.6255,2,984,2,2,0,1,4,1,10.0,32.0
11298.345,5,1466,2,1,1,2,4,1,11.5,41.0
6247.8784,3,15,2,1,0,2,4,1,6.9685698,13.0
4979.0,1,752,2,1,0,0,4,1,7.33,20.0
4253.145,5,1553,2,5,0,5,0,1,12.33,44.0
5805.417,2,1460,2,4,0,2,4,1,7.33,26.0
5942.0,5,922,5,2,2,2,2,1,2.17,12.0
4019.3728,1,791,2,2,0,4,5,1,15.58,31.0
5545.6484,5,1536,2,0,0,1,0,1,16.33,36.912273
6296.0,3,127,2,2,0,1,4,1,10.924563,38.0
2476.0,5,791,2,2,2,5,5,1,2.25,47.0
6048.6357,2,1021,5,4,0,2,2,1,6.83,29.0
3853.352,0,1216,2,0,1,5,4,1,6.08,31.0
2431.1304,1,894,2,2,2,2,5,1,2.17,41.0
4896.2017,3,18,2,4,0,2,1,1,7.25,45.0
3534.8662,5,1218,2,2,0,5,0,1,8.0,39.0
3546.7043,3,1218,2,0,0,5,0,1,6.75,44.0
2343.0,5,869,5,4,2,0,2,1,2.17,24.0
12978.0,1,726,2,1,0,0,5,1,24.83,1.0
12139.221,5,1551,2,1,0,2,4,1,12.741149,7.0
4730.1846,4,56,2,1,0,5,1,1,15.53478,35.0
5111.867,1,867,2,5,0,5,4,1,20.090115,22.0
6001.6177,3,516,2,5,2,5,5,1,2.17,7.0
10675.056,5,617,5,4,0,2,2,1,10.92,11.0
10680.0,5,1533,2,4,0,5,1,1,13.28044,9.0
8069.575,2,805,2,2,0,3,1,1,7.33,11.0
5938.302,2,1462,2,0,1,5,4,1,8.58,42.99974
5622.0,1,799,5,2,0,5,2,1,5.25,43.0
4500.0,3,1005,2,0,0,2,1,1,6.42,26.0
5955.0,5,1516,2,5,2,5,5,1,2.25,6.0
3001.0,3,42,2,4,0,0,1,1,4.75,38.0
3561.16,3,373,5,5,0,4,2,1,10.83,13.0
5400.734,3,438,5,4,0,0,2,1,3.75,21.0
4167.631,2,947,2,4,0,5,0,1,11.17,36.804024
5724.1875,3,136,2,1,0,0,4,1,6.0825906,38.0
12990.0,1,867,2,2,0,4,5,1,15.0,13.0
6454.639,5,1451,2,1,2,4,0,1,2.17,10.0
13844.237,1,1084,2,2,0,1,3,1,13.25,1.0
6578.0,2,1540,2,4,0,5,5,1,12.67,12.0
5219.2837,3,342,5,2,0,5,2,1,4.33,36.0
2336.0,5,1553,2,5,2,5,3,1,2.17,45.0
6806.172,5,516,2,2,1,5,1,1,9.5,39.0
5761.0,1,748,2,4,0,2,5,1,8.25,37.0
9163.542,5,1557,2,0,1,5,1,1,9.83,39.0
6395.0,4,1027,2,2,0,5,1,1,20.83,45.0
4149.0,1,355,2,4,0,5,4,1,15.344174,30.0
4979.0,5,1489,2,2,0,4,5,1,15.0,34.0
5943.0,5,1553,2,5,0,1,3,1,10.0,22.0
5399.406,5,1539,2,1,0,2,1,1,12.5,21.0
13125.094,5,1441,2,1,1,5,0,1,14.25,8.0
3855.0,3,364,2,5,0,0,5,1,10.081258,29.0
4030.7778,3,113,2,4,0,2,0,1,7.58,15.0
12288.824,4,87,5,4,0,4,2,1,15.611639,5.6585565
5946.5264,5,1441,2,1,0,5,3,1,14.83,43.0
11310.0,4,805,2,4,0,4,0,1,19.445429,12.0
5954.0,1,820,2,4,0,4,4,1,23.08,25.0
5954.083,5,1460,2,4,0,5,4,1,13.08,42.0
6578.5933,5,498,5,5,2,5,2,1,2.08,9.0
2050.0,0,881,2,0,0,2,3,1,6.08,28.0
2108.0815,3,727,2,0,0,2,3,1,4.9714875,47.0
9840.0,5,1434,5,1,0,2,2,1,13.725486,20.0
12811.509,1,710,2,1,0,5,5,1,15.0,10.0
9274.844,4,1420,2,4,0,2,1,1,8.007818,9.0
7950.0,5,1474,2,0,1,4,1,1,17.0,33.0
2100.9924,3,1167,5,5,0,3,2,1,5.67,18.0
3528.667,1,859,2,2,0,4,5,1,12.83,28.0
2343.0,4,1424,2,2,2,5,1,1,2.83,23.0
2410.0,1,759,2,2,2,2,3,1,2.17,39.0
2339.0,5,1200,5,2,2,5,2,1,2.17,15.0
14323.53,5,1038,2,0,0,2,4,1,15.874473,14.0
2338.2825,2,60,5,2,2,2,2,1,2.0946386,19.0
5755.9727,2,1013,2,1,0,4,4,1,6.67,28.0
4499.309,5,1409,2,4,0,2,0,1,7.372436,25.0
4486.8335,2,1504,2,2,0,5,1,1,5.58,32.0
6395.0,1,766,2,2,0,5,4,1,6.67,33.0
4499.0,1,922,2,4,0,0,4,1,9.17,24.0
12736.299,5,1431,2,2,0,4,3,1,18.12068,11.0
6578.0,1,850,5,5,0,5,2,1,24.450209,11.0
12151.331,2,1013,2,1,0,2,4,1,9.83,6.6821804
4749.871,1,1211,2,4,0,0,4,1,27.724989,30.0
4929.4756,3,892,2,1,0,4,4,1,5.0277953,41.84101
5922.0356,2,1031,5,2,0,3,2,1,5.75,23.857779
12150.0,1,874,2,1,0,4,1,1,25.03813,10.0
4380.8213,5,166,2,4,0,5,0,1,8.709168,47.0
2410.0,3,304,2,4,2,4,5,1,2.17,39.0
5744.2754,5,1546,2,2,0,1,1,1,14.83,40.0
6123.3047,3,1005,2,0,0,0,4,1,4.25,12.0
6242.3516,1,806,5,4,0,2,2,1,8.0,22.0
2336.0,3,52,2,4,0,0,1,1,9.25,25.0
5954.0,1,867,2,5,2,5,3,1,2.17,5.0
10813.001,1,726,2,1,1,5,4,1,17.0,17.0
7426.0,1,815,5,4,0,5,2,1,14.83,24.953058
3754.0,0,1225,2,0,0,5,1,1,8.478747,47.0
8500.867,5,1442,2,0,1,5,1,1,24.83,40.0
9988.379,3,79,2,1,0,0,3,1,8.0,9.0
4979.0,1,871,2,4,0,5,0,1,12.139451,28.058537
3831.0,5,1519,5,0,2,0,2,1,2.17,18.0
8062.614,2,999,5,4,0,5,2,1,10.814687,42.0
2952.5203,3,1010,2,2,0,5,4,1,5.33,26.0
7425.0,3,166,2,4,0,0,0,1,7.0,19.0
7425.0,5,1441,2,1,0,5,5,1,15.0,37.0
5954.0,2,955,2,1,1,2,1,1,12.08,28.0
2464.0,0,1226,2,0,0,2,5,1,6.0,29.0
4230.0,1,859,2,2,0,4,0,1,16.0,22.0
5942.0,5,35,5,2,2,5,2,1,2.25,3.0
5450.5547,1,777,5,1,0,2,2,1,16.991516,18.0
1998.0,0,1262,2,2,1,5,1,1,11.25,24.0
9515.365,1,1410,5,4,0,1,2,1,17.83,10.0
12978.0,1,604,2,0,0,5,5,1,7.75,6.0
4208.4126,5,759,2,2,2,5,0,1,2.75,48.0
5227.0,5,1530,2,0,0,0,3,1,21.08,26.0
4785.8853,1,766,2,2,0,5,4,1,5.83,20.0
5424.049,1,744,2,0,0,5,3,1,7.08,23.0
4500.0,1,732,2,2,0,0,5,1,17.529501,37.342453
5805.0435,5,1495,5,1,0,0,2,1,7.3467684,35.0
3569.2024,4,1389,2,2,0,4,1,1,15.214263,18.0
5955.0,4,1411,2,4,0,2,3,1,6.42,46.0
7425.368,5,1468,2,2,0,4,0,1,15.928835,16.0
6008.0,4,101,5,4,2,4,2,1,2.17,14.0
11996.062,5,1546,2,2,0,5,5,1,5.75,1.0
4230.0,3,1211,2,2,2,5,0,1,2.7503273,45.0
4933.0,5,1482,5,5,0,5,2,1,25.83,21.0
4580.5938,2,1023,2,5,0,1,1,1,9.08,42.0
5942.0,5,1553,2,5,2,5,5,1,2.08,2.0
5551.6357,3,1541,2,5,0,1,3,1,7.92,43.0
11236.375,1,812,2,5,1,5,4,1,21.011843,26.0
6272.9287,2,976,2,2,0,1,4,1,13.92,42.0
5415.514,2,29,5,5,0,3,2,1,6.58,11.0
