longitude,latitude
-118.12,34.07
-122.29,39.65591
-117.25,34.22
-122.45,37.85907
-121.12825,38.077587
-119.35489,36.128574
-118.19,33.94
-117.67108,33.589928
-118.51181,34.11
-117.97,33.69
-122.65933,38.307037
-118.12,33.92
-121.97003,37.30386
-116.60251,34.08
-118.1,33.82
-121.7604,37.77
-117.820496,33.67
-118.32,33.87
-117.5859,33.707657
-122.06,37.82782
-118.286156,33.8204
-116.97517,33.6
-118.33053,33.97
-117.92,34.071205
-119.02268,35.41269
-119.18171,34.192528
-117.066376,33.03536
-118.030685,34.19
-122.52368,37.848186
-121.43316,39.1332
-122.22,37.647354
-118.18159,34.08
-117.99,34.105373
-121.89126,37.039566
-117.05,32.56057
-121.63063,38.204205
-122.41,39.118076
-116.89286,32.997078
-122.43,37.97
-117.92,33.87
-117.93624,33.605293
-121.87,36.980125
-118.48838,34.08896
-122.39719,37.75
-118.28,34.02453
-118.24,33.94851
-120.831474,38.677685
-121.26066,37.39473
-118.2509,33.77
-121.544716,38.66536
-118.31,33.96
-117.66855,33.550407
-118.38768,34.08
-117.93059,34.15
-118.36,33.88
-121.89155,37.27
-118.22,34.03
-117.991325,34.09479
-117.08,32.636505
-121.34585,37.528976
-118.41,34.06
-121.87183,37.278816
-117.360016,33.89
-118.0914,33.95
-117.61937,33.453968
-118.16214,33.88
-122.02599,38.52409
-117.95193,34.02
-118.12,33.97
-118.36,34.12
-122.53298,40.651417
-121.95981,37.32
-116.960724,32.78
-117.36229,34.06
-121.89,37.25256
-117.88306,33.87
-121.8378,37.06312
-117.14,32.795387
-122.43,37.77
-121.94983,37.31
-117.28,32.788937
-121.31459,37.97883
-118.39,34.2
-119.843216,39.30772
-117.68453,33.19725
-117.104576,33.83
-117.798805,33.978954
-118.39,33.992634
-118.02146,33.862183
-121.80111,37.26413
-118.18,34.04
-120.812416,37.93
-122.07,37.36
-119.27794,34.79612
-117.497086,34.02
-118.28,34.14282
-117.0546,32.852303
-118.39,33.85
-122.06736,37.451645
-118.09,34.07
-122.02,37.856262
-117.88225,33.453697
-118.21,33.792774
-117.95324,33.702274
-122.55109,37.89719
-121.46056,38.57
-118.49,34.227367
-118.31,33.84
-116.946945,32.806637
-121.62018,37.00671
-118.02,34.08
-117.75804,33.656017
-121.38982,39.416077
-118.43302,34.19
-119.0717,34.14
-122.16,37.85
-118.08,34.02
-118.04,33.81
-118.38808,33.93
-118.15,34.16
-122.49,40.73597
-121.80445,39.279236
-118.4,33.97
-121.933914,37.4427
-117.06,32.67652
-117.70295,34.06
-118.1097,33.73
-117.932434,33.92
-118.28,34.003307
-117.08833,32.76
-122.57143,38.22873
-122.16594,39.804386
-122.21318,37.528633
-122.41337,37.76
-122.12,37.896236
-118.31,33.99
-118.43,33.94
-118.49,34.15
-118.50229,34.02476
-117.1134,32.78
-121.27693,38.562405
-122.26,38.288765
-121.82976,36.966812
-122.40037,37.96
-119.72652,36.439144
-122.41898,38.00683
-118.15,33.804035
-118.08,33.75
-118.01777,33.852726
-114.585014,33.515278
-122.218025,40.545177
-122.23,37.314186
-117.15,32.78
-118.37,33.97589
-118.24926,34.03
-121.016785,37.78
-118.44,33.93
-118.19,34.061863
-118.24,33.99304
-122.050125,37.545692
-121.20489,38.826485
-120.554184,37.3
-119.20906,34.26
-117.33619,33.89
-117.66066,34.05
-117.96,33.77
-122.22,37.996304
-118.37,33.822807
-118.25,33.94
-118.84257,34.19
-117.93,33.68806
-117.94,33.747402
-122.497925,38.245842
-121.15922,38.558743
-121.37796,38.79189
-118.47918,34.221634
-122.41,38.46085
-117.08981,32.957016
-118.498184,34.22
-117.81,33.961185
-117.84493,33.93
-118.45,34.05
-118.01,33.78
-121.4103,38.62257
-121.43255,37.33
-117.26101,32.869537
-120.09903,37.26054
-118.00577,33.77
-121.87,37.155674
-118.24829,34.1
-119.31931,34.23
-117.93,34.09
-118.08365,34.03
-122.16,37.99
-122.08119,37.67
-121.92,40.563835
-117.60392,33.405636
-122.26772,37.98
-118.42,34.224274
-121.89,36.772915
-122.54886,37.912083
-117.7804,34.12
-118.43,34.05
-117.72648,33.6
-118.04,33.94977
-122.29496,37.868835
-118.43452,34.03
-121.2692,37.94
-120.14941,36.773373
-117.93,33.99
-118.43,34.273003
-118.27,34.16049
-119.40338,36.796074
-117.93,34.06
-122.38329,37.905357
-118.16,34.11
-117.04074,32.73
-121.4242,38.679577
-122.69777,38.485947
-122.24,37.89287
-122.32,37.83923
-122.26187,37.94
-122.161446,37.95
-119.84905,36.97353
-117.12,33.759815
-121.534355,38.244083
-118.44084,34.06
-118.29,34.376
-121.85096,37.95
-116.97884,32.81419
-121.720634,37.906498
-117.12,33.157196
-122.50482,38.017277
-118.49182,35.39217
-122.478134,37.78
-117.393074,34.06
-118.347275,34.09
-122.6272,39.49996
-117.70906,33.69
-117.99,33.97
-121.18335,37.621258
-120.72044,37.36
-122.17861,37.72
-118.08774,33.766342
-118.28,33.93
-117.77767,33.94
-119.12874,35.866776
-118.37,33.8826
-119.54444,36.06876
-118.31,34.22
-117.74919,33.9
-118.28,33.97
-118.40658,34.23
-118.19,33.902744
-119.66526,36.646282
-122.26,37.82283
-117.03337,32.607643
-118.47,33.97529
-114.477264,32.986206
-122.35154,37.783707
-122.07776,39.40032
-121.03755,35.468975
-118.27848,34.13552
-117.736755,33.475163
-117.654915,33.419743
-120.71198,38.555866
-121.1813,37.60808
-122.28,37.9
-122.74365,38.516655
-122.19,37.74
-118.29,33.73
-121.20965,36.796238
-119.80184,36.784554
-121.89,37.39753
-123.03936,39.045956
-121.373245,38.6982
-119.638084,35.634457
-122.26,37.78
-117.35405,33.44063
-118.27,34.06
-120.667946,34.897495
-122.1,37.23474
-121.838905,36.66958
-117.99897,34.07
-115.57926,34.27
-118.1,34.01
-120.70262,38.54364
-119.77057,35.806664
-118.19,33.74164
-118.27,34.07
-118.04,33.978565
-122.40754,37.72
-121.880394,38.58398
-117.09,32.672844
-122.6226,37.88
-118.58062,35.393803
-117.64693,34.04
-118.41,34.01
-117.1025,32.710434
-118.95845,34.296318
-119.58379,35.735733
-117.78563,33.770817
-121.81102,39.721886
-119.218796,36.037876
-122.19973,37.90207
-118.44,34.04
-118.31,34.06
-121.47147,38.568348
-120.67502,37.97
-122.34679,37.42083
-117.13952,32.79
-118.47,34.24
-117.07,32.55497
-119.76977,34.42845
-118.12,34.13
-117.12,32.720165
-119.79496,36.750645
-119.03901,35.418465
-119.64448,36.615772
-118.1,33.94
-117.25947,34.06
-117.31,34.02
-122.26,37.699146
-117.92215,33.72
-117.62605,33.65
-122.55022,38.0862
-121.87877,37.746975
-117.985535,33.913662
-121.34675,38.256664
-122.02,37.4
-118.29948,34.084995
-117.09,33.681572
-121.96,38.01
-117.30045,33.88
-118.21,33.83
-118.23,33.93
-118.04,33.85
-117.33297,33.318832
-118.39671,33.97
-118.46,34.053135
-119.76629,36.61014
-121.803505,39.211643
-122.11745,37.45085
-121.43178,37.9
-122.09462,37.85
-120.08206,38.80008
-118.45,34.03
-121.4455,40.23653
-117.87,33.887463
-118.24818,34.04
-122.03,36.77705
-121.92,37.398125
-116.97314,32.922516
-121.86655,37.300606
-122.44,37.60954
-122.20565,37.690334
-121.516235,38.528675
-118.27,33.88
-116.95288,32.986786
-116.62644,33.703915
-118.41033,33.78
-117.95,33.79
-120.99297,38.657604
-117.14217,32.75
-118.44,34.2
-118.14,34.02
-122.36875,38.01
-121.27007,37.329506
-122.41639,37.67134
-122.0,37.31
-121.25627,38.008354
-121.60186,36.77976
-121.82904,37.24079
-118.922295,34.198364
-118.15,33.8
-118.22866,33.747044
-117.06888,32.708908
-120.982025,37.66684
-116.26541,33.981834
-118.25,33.747715
-117.21,32.77775
-122.25,37.370216
-121.25833,39.136948
-121.361435,38.56532
-122.058075,37.79
-120.95569,39.1307
-118.23968,33.95
-117.99,33.84
-118.35,33.82
-121.57114,38.387695
-117.32846,32.779823
-122.10929,37.405876
-120.44339,39.09198
-121.17534,37.8
-122.049286,37.863922
-118.13404,33.73
-122.69764,38.55
-121.28,38.60697
-118.19,34.11
-122.16,37.93
-122.064705,37.690094
-120.42501,37.75
-121.31011,38.55294
-118.08,33.84
-118.25,33.93943
-122.35704,37.92951
-121.258125,38.26763
-121.89712,37.64
-119.2608,36.238575
-117.70784,33.75
-118.71718,34.302227
-121.75037,38.442913
-117.00396,33.600666
-117.97,33.77
-118.00477,33.94
-121.951096,37.76
-120.56763,38.107494
-117.22,32.7877
-122.26832,37.523712
-122.3011,37.962566
-118.02,33.67759
-117.79705,33.83223
-117.68,34.06
-122.02,37.23307
-117.82627,33.604225
-122.19,37.93
-117.8314,33.615265
-122.28,37.532143
-122.353165,37.984253
-124.15682,40.81155
-122.33624,37.40462
-117.77938,33.517746
-118.25,34.01
-118.22,33.76
-121.79386,36.829075
-122.12768,37.186646
-122.06567,37.36
-118.09,33.97
-122.457,37.75
-122.40295,37.5914
-121.19786,39.083904
-117.280556,32.8
-116.89809,33.739166
-122.04,37.948524
-118.41308,33.9
-120.926346,39.055035
-117.68,33.3608
-122.47,37.75
-117.61319,33.314957
-118.14,34.03
-118.25,33.87
-118.29,33.96
-118.38,33.91
-122.39129,38.0
-118.35,34.0
-121.24322,37.9
-118.4,34.18
-117.82807,33.89
-118.07,34.96808
-118.02,34.077095
-116.99847,32.76
-119.69485,36.327564
-115.5205,33.689003
-118.39,34.255375
-122.27,37.82052
-117.99,33.949387
-118.4,34.18
-121.87,37.64
-122.313286,37.903984
-118.2,33.95
-120.6056,38.55736
-120.98645,39.22033
-118.439285,34.210594
-119.72327,36.328766
-118.3,34.18
-119.06602,34.186016
-122.69165,38.248104
-120.83685,39.164917
-119.69138,37.27
-118.39361,33.89683
-121.92,37.31
-118.413864,34.20285
-121.34248,38.95874
-121.29,40.56578
-121.05443,39.22982
-117.07,32.711887
-118.38,33.82
-117.75463,33.6
-117.773285,34.03657
-118.10035,33.82
-118.32202,34.19
-118.14013,33.94
-118.58191,35.373573
-123.692184,40.51577
-118.42,34.1
-118.0,33.76
-121.94963,39.73202
-118.08,34.1351
-118.28443,33.937584
-118.4,34.237255
-117.83648,33.638775
-118.32,33.88
-122.03,37.31
-122.28,38.011044
-117.7423,33.716675
-118.25,34.15
-119.208496,36.23528
-121.36986,38.11078
-122.04,37.35432
-121.351425,38.568344
-122.10828,37.063362
-122.18,37.72
-121.499435,38.72909
-117.94804,33.7218
-117.05,33.162853
-118.0,33.74
-117.28,33.6
-119.64022,36.19895
-117.83989,33.71
-118.38,34.26
-118.44,34.020042
-121.44484,38.50577
-118.31,33.81
-118.3,33.97
-118.565605,35.19171
-117.93669,33.83
-122.06962,37.38
-122.756,41.72045
-121.38212,38.394512
-122.687584,39.756447
-121.87684,37.31
-122.477585,40.81094
-122.1,37.409866
-117.87,33.78
-121.94,37.75
-122.673485,38.295605
-121.348,38.051105
-118.34,34.05
-122.29871,37.8
-122.46,37.946537
-118.37,34.1
-118.11,33.96
-122.730484,38.526108
-122.12686,37.88
-121.25224,37.672176
-118.277504,33.81
-117.05179,34.09
-118.32,33.9
-117.12421,32.809418
-117.93,34.04
-117.21766,32.8547
-117.07,32.62041
-120.919655,34.668945
-122.52926,37.73673
-117.32256,32.843166
-118.74287,34.17
-122.01,37.31
-117.93,33.9
-117.96,34.05
-118.37,33.88
-117.9,33.678326
-118.44,34.14
-118.14,34.27
-122.30509,37.8
-119.34018,37.78
-119.21476,34.2
-118.14,33.94
-118.02,33.83
-118.01,34.17
-122.25532,37.39823
-122.40874,37.454132
-120.802986,37.629494
-122.19,38.24737
-117.22754,33.10167
-118.47049,34.17
-117.03416,32.847424
-118.44,34.18
-117.03721,32.58738
-120.24292,34.40959
-118.16,35.149155
-117.035675,32.7088
-117.98268,34.04
-122.21513,37.89038
-118.31,33.97
-117.23,32.86403
-117.150696,32.833065
-117.28159,34.05
-122.01281,37.8357
-117.3312,33.94
-117.20051,32.79
-117.84931,34.11
-118.512054,34.190395
-119.17103,36.26626
-122.671005,38.01
-118.31,33.78
-117.96,33.65
-118.0,33.93
-118.34,34.14
-122.01192,37.379795
-118.28,33.943447
-119.76941,36.601276
-118.3,34.14239
-122.27,37.75
-119.846344,34.45393
-122.52878,37.819614
-118.14,33.89
-117.65257,34.08
-122.29,37.460785
-117.67691,33.210926
-121.89,38.65911
-121.48641,38.121944
-117.07,32.591137
-121.535576,39.110474
-119.590385,34.234997
-123.16455,38.519657
-121.43048,38.652752
-117.91,33.67
-118.38,34.22
-122.48287,37.79
-122.45396,37.727894
-121.43181,36.75548
-122.46544,37.515766
-122.47,37.79445
-121.93,38.377575
-121.173996,38.562244
-121.43026,38.53347
-122.26884,39.319645
-119.18512,35.36408
-117.93,33.69
-122.78115,41.819828
-117.232574,33.53878
-118.24,34.115055
-122.64004,38.48347
-122.11473,37.74
-121.453156,36.963398
-120.40917,34.302177
-122.80773,38.57
-122.323586,37.68
-122.02075,37.56
-120.05714,34.499054
-118.61714,34.28
-118.41,34.04
-119.13596,35.333286
-117.95,34.04
-119.84647,34.431946
-122.25,37.401325
-116.357765,34.174255
-117.24733,32.86049
-118.14,33.811832
-121.28,40.398354
-118.43,34.18
-120.54508,37.03845
-116.79191,32.99743
-122.0,37.022163
-119.16932,35.407883
-119.73616,36.56153
-122.84628,38.459812
-117.22,34.125404
-118.21,34.14
-118.25,33.99
-116.90142,32.8
-121.43334,38.621147
-117.626595,33.65
-121.34,38.757534
-116.97946,32.75
-118.4,33.89
-117.99407,33.93
-118.39,33.89
-118.29,34.08
-121.37255,37.306877
-118.062805,34.06
-117.831955,33.89
-117.07095,32.58061
-122.23985,38.348896
-118.28,33.79
-117.046005,32.693733
-117.93,33.72477
-122.43,37.986706
-118.40523,34.08
-121.563995,39.559006
-119.28956,34.343376
-122.21814,37.3
-117.37157,34.05
-118.17119,34.19
-122.10595,37.58285
-118.13,33.91
-118.23,34.05
-118.4,34.04
-122.0,37.271698
-122.25589,37.76
-117.14,32.82
-120.68947,38.022762
-117.87,33.563614
-119.19851,35.819984
-122.691055,38.361435
-117.84057,33.707893
-122.49922,37.820705
-117.9,33.617954
-117.99,33.92
-118.17148,33.843254
-118.47247,34.23
-118.3,33.99
-122.04833,37.69046
-121.91351,37.42562
-118.4,33.92
-119.22518,35.63973
-118.38,34.008675
-118.22,34.03
-122.04,37.56
-117.84665,33.657375
-118.35,34.1
-122.37483,37.76
-121.84047,37.35
-122.49911,37.9
-122.75676,38.407837
-115.5318,32.796547
-117.05,32.78
-122.47,39.08196
-122.20898,38.234203
-118.47186,34.24
-121.76219,36.842598
-122.45,37.73
-118.071175,33.73098
-118.31,33.989883
-117.96,34.08
-121.41345,38.625973
-118.15,34.068497
-117.81685,33.64513
-118.04583,33.832623
-119.767006,35.3296
-121.88099,37.008755
-118.49,34.21
-118.66667,36.578876
-121.421165,39.220898
-117.07,33.23094
-118.74994,34.16
-119.535225,34.240143
-122.481476,37.896095
-124.1001,40.345272
-121.879196,37.356537
-120.68995,37.3
-121.96,37.47046
-120.62267,36.84502
-118.11,34.19
-117.1,32.728615
-118.18,34.2
-118.11374,33.96
-118.41,34.08
-118.84756,34.18005
-122.962616,39.161583
-122.12,37.272232
-118.29,33.92
-118.26,34.15
-119.7021,36.71899
-118.36,34.09
-118.15256,34.044617
-121.87113,37.262894
-118.27,34.08
-119.67042,34.24
-122.08737,37.954086
-120.79779,37.72
-121.630875,37.824783
-118.08,34.06
-116.519875,33.571693
-120.68033,38.680004
-117.66296,34.111103
-121.02101,37.77
-117.65184,34.13
-118.31,34.106586
-117.85962,33.77
-121.58217,36.766888
-122.29,37.658127
-122.31963,37.4
-121.77007,38.460945
-121.96,37.3
-122.4332,37.65362
-117.44848,34.04
-120.658554,37.608154
-118.2,34.14
-122.26,37.86516
-121.29099,37.78
-117.41375,34.07
-117.09,32.72391
-121.96751,38.498318
-118.03461,34.1
-118.16,34.03
-119.65696,34.635536
-118.3,34.17
-118.34,34.18
-122.12,37.94
-122.08982,37.58516
-122.29,38.349236
-117.31,32.773968
-120.39259,37.044434
-117.05,33.9
-120.507904,37.84493
-119.85379,36.755424
-116.82984,34.1
-117.98,33.95
-120.83139,38.937107
-118.727165,34.282894
-117.26942,32.773235
-118.00922,34.16
-123.246086,39.169693
-117.35877,33.603683
-121.892365,36.7997
-118.37454,34.1
-122.10674,37.882866
-117.15706,32.982185
-121.24967,38.568752
-121.98,37.77
-122.75011,38.474503
-117.72068,33.602253
-119.38138,36.23689
-117.93281,33.8
-121.28872,38.45245
-120.95522,39.117367
-122.26,37.736073
-122.8997,38.57214
-121.34,38.571934
-117.91,33.79
-117.81474,34.14792
-118.00833,34.10234
-117.67312,34.01
-118.04534,34.06
-118.26682,34.07
-122.44,40.759228
-118.28,33.96
-121.37688,38.354317
-119.13234,35.840496
-122.15526,40.46852
-119.04629,35.355198
-121.90601,37.64039
-120.587715,37.504616
-117.44492,34.12
-118.38,33.96
-122.2762,38.55
-124.14739,40.866295
-117.34732,34.1985
-121.82563,38.0
-119.735,34.394333
-124.12736,38.800335
-119.21537,34.26
-119.63263,34.2
-121.76561,36.829624
-119.1711,36.062366
-118.08116,33.77318
-124.045746,39.818645
-122.44525,37.72519
-117.25,32.79
-117.41683,33.91
-122.257744,37.76
-117.95,34.03
-122.26,37.8
-118.19,33.93
-117.094086,32.837563
-120.08036,39.20972
-118.059235,33.79
-122.28,37.47535
-121.96,37.32
-118.41,34.18
-118.43,34.08
-118.42,33.88
-118.56555,34.24275
-118.19,34.05
-118.29,34.03
-118.3,33.96
-122.46,37.79
-118.28,34.03
-117.95,34.13
-117.68,33.61297
-121.1525,39.071457
-122.42332,39.128
-118.43724,34.05
-122.3692,37.88
-116.438515,33.700306
-118.307076,34.04
-118.47253,34.227192
-118.27307,34.414276
-121.25314,38.943752
-118.89681,34.236275
-121.96,37.457077
-122.48074,37.764015
-122.27,37.72
-121.97293,37.693195
-122.18917,39.761265
-118.39114,34.059795
-117.1721,32.976624
-117.70654,33.38182
-118.182,34.03
-119.86651,34.699535
-118.292366,34.22
-117.69737,33.278244
-117.84825,33.6
-121.2287,37.656277
-122.05,37.53376
-122.68063,38.31414
-120.457275,37.28268
-119.33724,36.36748
-117.95529,33.79
-116.98669,34.17
-119.64467,36.66585
-118.2917,34.04
-122.409164,38.01
-121.822845,38.152927
-120.57423,36.817688
-117.64794,34.09
-122.69215,38.819286
-122.13658,37.72515
-119.735535,36.623634
-118.24,33.92746
-117.24,34.12
-121.96,39.15501
-119.16578,34.59921
-117.293076,34.05
-122.160385,37.784462
-122.7836,40.601456
-117.10284,32.71386
-118.57798,34.992012
-119.02771,35.365677
-117.606346,33.94
-118.09,33.74
-121.3,35.38657
-118.31,33.8711
-120.99944,38.933037
-118.38,34.07
-118.480675,34.184006
-122.21577,37.74555
-118.04509,33.918343
-118.422005,33.95
-117.95,33.77515
-118.31,33.99955
-122.43,37.663307
-117.42933,34.09
-120.79028,38.644646
-118.16865,34.09
-117.1,32.971935
-124.096,40.586815
-116.4412,33.6
-122.06,37.491386
-118.26,34.120327
-118.31848,34.01
-118.34093,34.02
-122.42,37.78
-121.80905,38.81393
-118.24,33.86
-118.445816,34.26
-118.26315,34.12
-117.28218,32.834522
-122.44895,37.81417
-117.07,32.603592
-121.45085,37.68395
-118.22,33.79
-120.35971,37.76
-121.87,38.40237
-122.16,37.42975
-121.99036,37.4
-117.420525,33.925278
-117.23,33.98
-119.73974,36.5627
-118.25,34.0
-121.342834,38.22204
-118.366234,34.07
-118.1608,34.04
-121.79289,37.170586
-117.31476,34.185307
-118.22,34.08
-117.74863,33.657394
-118.11,33.87
-118.39,34.22
-118.13,33.949284
-118.42,33.97
-121.90208,37.303066
-118.03872,34.18
-119.54516,36.323112
-121.833664,37.191055
-122.08,37.703327
-121.916466,37.53872
-117.135414,32.740013
-120.988945,37.98092
-117.32927,34.85474
-118.15,33.92
-121.06255,40.00529
-117.671,34.08
-118.26,33.97
-119.66458,36.21828
-118.18,33.82
-118.37,35.339577
-121.36765,38.247826
-118.12,33.89
-117.300415,33.475758
-118.781166,34.14
-117.670166,33.91
-122.25907,37.77
-121.46311,39.03464
-117.68,34.415688
-121.378334,36.38614
-115.70478,33.20874
-118.24,33.79
-118.21267,33.89
-117.03459,34.06
-117.75959,33.617683
-122.39738,37.74
-118.14,33.84
-117.167244,32.8
-118.46656,34.14
-117.88,33.914696
-117.21709,32.86654
-118.29,34.14
-122.26,37.9
-118.21,34.15
-117.83038,33.77
-118.13794,33.92
-121.54365,37.398796
-118.25,34.09
-118.07931,33.89
-117.48034,34.02
-118.071526,33.95
-119.82425,36.761585
-117.670815,34.10749
-117.76795,34.08
-118.278305,34.07
-117.64529,33.6
-120.0549,34.441776
-121.98,37.396034
-122.380516,37.76
-118.08,34.26
-118.2,34.07
-116.87672,33.789577
-118.391426,34.18
-118.39541,33.97334
-119.320854,34.24
-117.65129,33.613873
-121.46932,38.32374
-121.043915,36.23143
-119.25686,36.30879
-118.09,33.761345
-118.60419,34.201557
-118.12603,33.88
-122.526474,37.867294
-117.11,32.79525
-121.976776,37.240555
-117.96,34.1521
-118.19,33.79
-117.97742,33.83
-118.35,34.17831
-122.07,37.37051
-121.85742,37.27
-118.35,34.08
-123.207535,39.29649
-120.627785,37.43793
-122.3505,37.54916
-118.31369,34.13763
-118.27,34.00086
-122.28,37.518406
-118.46541,34.02033
-121.9597,37.31
-121.763275,38.57
-118.98626,35.61776
-122.70507,37.83288
-117.9,33.69
-121.27189,39.510788
-119.275406,35.711807
-119.88398,36.971737
-117.22864,33.49262
-118.4,34.03
-119.53591,35.42954
-118.25,34.1
-120.68203,40.399643
-121.92967,37.35
-121.82878,37.33
-117.23,32.946007
-121.381996,38.57628
-118.12,34.07
-121.87,37.598732
-115.77063,32.75
-121.489746,38.246075
-118.35727,34.1737
-118.23,33.97
-118.40014,34.06
