Age,Experience,Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard
34.0,10.0,135.86974,1.0,1.4161001,0,121.2718,1,0,0,0
44.24533,20.0,47.491787,4.0,0.4,0,150.93184,3,0,0,0
24.656256,-0.50215465,89.22969,2.0,0.78250843,0,0.0,1,1,0,0
63.0,38.0,181.5963,2.0,8.413817,1,0.0,1,1,1,1
38.0,13.0,71.253426,2.0,1.8,0,100.16589,3,0,0,1
30.0,5.0,55.0,3.0,1.0,0,0.0,2,0,0,1
28.0,0.98849237,61.945282,1.0,1.017784,0,0.0,3,0,0,1
35.0,10.677483,153.28479,4.0,3.77449,1,0.0,2,0,0,1
63.0,38.106693,129.80405,4.0,4.9413123,1,0.0,2,0,0,1
40.0,14.0,30.0,2.0,1.8,0,0.0,2,0,0,1
42.0,16.0,104.1376,1.0,1.9,0,0.0,3,0,0,0
54.0,29.0,19.27938,1.0,0.6,0,0.0,1,1,0,1
56.573612,30.684732,39.0,2.0,1.763693,0,117.3991,3,0,0,1
29.0,3.0,40.0,4.0,2.3,0,89.642845,1,0,0,0
54.0,28.0,92.995125,1.0,2.5353618,0,249.80838,3,0,0,1
61.0,35.0,147.14256,1.0,3.760994,0,0.0,1,0,0,1
53.0,27.05687,39.0,1.0,1.9619815,0,0.0,2,0,0,0
23.2114,1.6549722,72.622795,2.0,2.0,0,0.0,2,0,0,1
48.0,24.0,59.0,4.0,1.9,0,0.0,1,0,0,0
30.0,5.0,48.993702,3.0,0.83094114,0,0.0,2,0,0,1
39.0,13.0,44.555088,4.0,1.0,0,151.66649,2,0,0,1
45.0,20.0,32.22466,4.0,0.3,0,0.0,1,0,0,0
65.0,40.0,11.946451,3.0,0.4,0,0.0,3,0,0,0
51.0,25.0,9.76967,1.0,0.1,0,101.325745,2,0,0,0
44.04039,19.0,72.29769,2.0,1.0,0,0.0,2,0,0,0
43.0,18.0,61.661427,3.0,0.7,0,0.0,3,0,0,1
49.200897,23.0,26.793493,1.0,1.1,0,0.0,3,0,0,0
41.0,17.0,20.302052,4.0,0.5,0,0.0,1,1,0,1
36.0,10.0,21.0,3.0,1.4782293,0,0.0,2,0,0,1
34.570568,9.090403,71.0,1.0,1.4009918,0,0.0,1,0,0,1
36.55373,12.0,146.33366,2.0,1.0,0,0.0,1,0,0,0
61.89598,37.0,71.0,4.0,1.5,0,0.0,3,0,0,0
59.0,35.0,31.344997,2.0,1.3893628,0,0.0,3,0,0,1
39.0,15.0,161.18535,3.0,0.7,1,108.914375,3,1,1,0
39.0597,15.2097225,156.79485,2.0,1.7,0,0.0,1,0,0,0
58.0,34.0,35.0,3.0,0.2,0,109.913994,1,0,0,1
33.0,5.0,95.1001,1.0,6.0154276,0,0.0,3,0,0,1
57.0,32.0,38.0,4.0,1.5,0,0.0,2,0,0,1
59.0,32.0,42.98725,4.0,1.9,0,166.76747,1,0,0,0
58.918964,33.0,42.330338,1.0,1.8335974,0,0.0,1,0,0,1
48.0,22.999092,68.663795,2.0,0.8,0,202.47876,3,0,0,1
37.0,11.0,156.11736,1.0,7.219545,1,0.0,3,0,0,1
29.0,5.0,85.0,3.0,0.31859094,0,417.83453,1,0,0,0
59.0,34.0,28.04899,4.0,0.5,0,153.6863,3,0,0,1
47.419785,24.0,63.703434,4.0,1.9319625,0,0.0,2,1,0,0
57.167442,32.834167,83.0,1.0,4.1076794,0,0.0,2,0,0,1
41.0,16.0,78.73643,2.0,0.4,0,0.0,3,0,0,1
59.957054,34.0,58.330006,3.0,3.0711305,0,0.0,1,0,0,1
46.0,20.0,48.484356,3.0,1.726971,0,102.873245,1,0,0,0
28.170658,-2.8865876,53.036453,4.0,2.8,0,0.0,3,0,0,1
50.0,25.0,99.25194,1.0,2.7,0,0.0,1,0,0,1
43.0,17.0,44.486294,2.0,1.7863111,0,116.14614,2,1,0,0
33.897564,9.0,180.4039,3.0,2.859045,1,0.0,1,0,0,0
26.0,1.0034848,73.736984,4.0,0.2,0,101.929634,2,0,0,1
47.0,22.0,141.853,1.0,7.821379,0,0.0,1,0,0,0
57.0,32.0,25.681993,2.0,1.3136816,0,0.0,1,0,0,1
40.97214,16.362995,40.0,1.0,2.4,0,0.0,2,0,0,0
30.0,4.0,33.41852,3.0,0.23213802,0,0.0,2,0,0,1
62.0,37.0,22.0,2.0,0.23516874,0,0.0,1,0,0,1
39.62713,15.0,71.963234,3.0,3.169432,0,0.0,1,0,0,0
26.0,1.3396854,119.61464,2.0,4.3661156,0,0.0,1,0,0,0
40.0,15.0,58.181263,2.0,0.0,0,0.0,2,0,0,0
63.0,37.0,79.0,3.0,1.5,0,260.05945,1,0,0,1
57.0,33.862583,28.48758,1.0,0.8,0,0.0,1,0,0,0
44.0,18.0,48.856853,3.0,2.0,0,0.0,2,0,0,0
32.0,5.0,93.88435,2.0,3.2556143,0,0.0,3,0,0,0
33.0,7.0,81.592094,4.0,3.3132243,0,163.46562,3,1,0,1
27.0,2.0,30.348536,3.0,1.4682361,0,0.0,3,0,0,0
39.0,13.997647,33.626694,3.0,1.0198067,0,108.312485,3,0,0,0
52.0,26.0,74.31496,1.0,0.23906459,0,0.0,1,0,0,0
29.394651,4.0,31.439169,1.0,1.7,0,0.0,3,0,0,1
47.0,24.74554,150.80057,2.0,5.35363,0,0.0,1,1,0,1
46.0,22.0,31.025095,1.0,1.1,0,89.57633,1,0,0,0
63.0,38.0,22.0,1.0,0.4,0,0.0,2,0,0,1
37.0,13.0,34.464157,4.0,0.8648316,0,0.0,1,1,0,0
44.0,19.0,29.054762,1.0,1.9,0,89.11527,2,0,0,1
60.0,34.740036,26.05167,2.0,0.3,0,0.0,1,1,1,1
60.48418,35.0,40.1926,1.0,1.8,0,0.0,3,0,0,1
26.0,0.0,71.0,4.0,1.8,0,0.0,2,0,0,0
43.0,16.0,20.0,1.0,0.0,0,105.348915,3,0,0,0
35.0,8.012065,67.88789,3.0,2.1,0,0.0,2,0,0,0
36.0,12.0,21.0,2.0,0.5649147,0,0.0,3,0,0,1
62.0,37.0,51.679794,2.0,1.5,0,0.0,3,0,0,0
32.0,4.277882,28.0,3.0,1.4863333,0,89.215256,3,0,0,1
57.0,34.704773,8.00032,2.0,0.2,0,0.0,2,0,0,0
59.408615,34.0,87.87154,1.0,4.163724,0,0.0,1,0,0,0
40.936604,16.0,64.93865,1.0,0.6179735,0,0.0,1,1,0,1
48.0,22.0,71.0,1.0,1.4,0,221.59254,1,0,0,0
43.0,18.697397,134.77234,2.0,7.616824,0,281.7023,1,0,0,0
27.0,-1.2907254,31.38336,4.0,1.7,0,0.0,3,0,0,0
63.0,38.31547,45.08145,3.0,1.4,0,163.91061,1,0,0,1
54.0,28.0,46.699738,3.0,1.7,0,0.0,1,0,0,1
60.0,35.0,8.05343,4.0,0.3,0,89.24537,2,0,0,0
54.0,28.0,41.0,3.0,1.0,0,0.0,1,0,0,1
27.035381,2.0,48.504837,4.0,1.9,0,157.30647,1,0,0,1
34.0,9.0,41.0,3.0,1.0,0,110.122604,2,0,0,1
50.0,25.0,19.333086,1.0,1.3,0,0.0,2,0,0,0
35.0,10.0,29.208775,3.0,0.7,0,0.0,3,0,0,1
61.858994,36.0,115.94482,2.0,1.1699028,1,170.10818,2,0,0,0
59.0,33.3376,40.0,3.0,1.9,0,0.0,1,0,0,1
54.0,25.0,82.902664,1.0,1.1458726,0,0.0,3,0,0,0
30.0,4.2686963,73.937,1.0,2.909299,0,0.0,1,0,0,1
54.98619,30.271048,43.67158,2.0,0.8,0,0.0,1,0,0,1
53.0,27.0,64.0,4.0,2.7,0,285.68915,3,0,0,0
55.0,28.0,38.0,3.0,1.5,0,0.0,3,0,0,0
31.0,5.0,50.57285,3.0,1.9,0,0.0,2,0,0,0
39.0,15.0,143.77327,1.0,3.9923632,0,0.0,1,0,0,0
56.0,35.0,153.9358,3.0,4.9096413,1,297.7611,3,0,0,1
52.0,27.0,60.0,4.0,1.5,0,224.21082,2,0,0,1
30.0,5.0578923,143.51955,1.0,6.574405,0,125.934875,1,1,1,1
38.832573,14.0,151.1845,2.0,7.026277,1,120.472275,3,0,0,0
43.0,17.0,53.951527,3.0,0.8,0,0.0,3,1,1,1
44.0,19.517687,85.0,2.0,1.4927233,0,0.0,2,0,0,1
27.819248,4.4635615,19.641893,1.0,0.7696753,0,0.0,3,0,0,1
51.0,26.762909,12.053516,2.0,0.6,0,0.0,2,0,0,1
48.302002,22.0,113.57175,1.0,2.7,0,148.7698,1,0,0,0
53.0,28.0,51.0,4.0,1.9,0,0.0,2,0,0,1
51.0,26.0,177.51721,2.0,0.0,1,0.0,2,0,0,1
35.356415,10.0,78.74226,1.0,1.9,0,94.31426,3,0,0,0
31.540087,5.0,85.0,2.0,0.9239704,0,107.750336,2,0,0,1
42.0,15.0,19.444708,1.0,0.7,0,0.0,3,0,0,0
60.0,30.0,52.80957,3.0,1.0,0,162.26617,3,0,0,1
55.0,28.0,40.0,3.0,2.0,0,111.41492,3,0,0,1
45.0,18.45736,45.822,1.0,1.8,0,0.0,3,0,0,0
49.0,22.3815,62.0,4.0,1.0,0,184.56859,3,0,0,0
47.0,23.0,90.61145,2.0,2.722607,0,0.0,1,0,0,1
37.0,11.0,58.254387,1.0,2.9163451,0,231.12303,2,0,0,1
29.0,5.0,160.33844,1.0,6.45985,0,414.98557,1,0,0,0
47.0,22.0,19.435383,1.0,0.39845607,0,0.0,3,0,0,1
64.55767,38.0,40.245426,3.0,1.5,0,0.0,2,0,0,1
57.0,32.0,82.96402,3.0,2.1,0,0.0,2,1,1,1
59.0,37.0,11.144529,1.0,0.13588767,0,0.0,3,0,0,1
38.0,13.0,9.3057375,2.0,0.4,0,0.0,2,0,0,1
55.0,29.0,51.0,2.0,1.3,0,186.88353,2,0,0,0
38.0,13.24393,182.03696,3.0,3.0,1,362.54938,2,0,0,0
59.0,34.0,53.888702,2.0,1.2556897,0,0.0,1,0,0,1
38.0,13.0,33.0,3.0,1.7958477,0,0.0,1,0,0,1
30.814413,6.0,78.3453,4.0,2.7,0,0.0,1,0,0,1
61.009933,37.0,73.87013,4.0,2.1352787,0,0.0,1,0,0,1
49.0,24.0,28.756826,2.0,0.8,0,0.0,3,0,0,1
60.0,35.0,43.0,4.0,1.5,0,0.0,1,0,0,1
53.0,27.0,41.283817,4.0,0.638258,0,0.0,1,1,0,1
62.0,37.236347,64.86232,1.0,0.3,0,0.0,2,0,0,1
34.0,9.0,34.077976,1.0,1.0,0,0.0,2,0,0,1
48.0,23.0,113.56876,3.0,6.6654797,0,0.0,1,0,0,0
31.472168,7.6454825,161.03139,1.0,2.0,1,0.0,3,0,0,1
34.0,8.322787,117.793365,2.0,5.330479,0,286.6059,1,0,0,1
24.65743,-0.14109448,90.115395,2.0,1.0,0,0.0,1,0,0,0
33.0,7.4620056,41.831234,3.0,2.0310876,0,0.0,2,0,0,1
30.0,5.104186,97.78895,1.0,1.9,1,0.0,3,0,0,0
42.0,16.16732,189.6668,2.0,5.221762,0,150.00874,1,0,0,1
46.0,20.0,111.7482,3.0,4.281429,1,0.0,2,0,0,1
54.636753,30.0,29.0,2.0,1.6273257,0,0.0,2,0,0,1
32.624504,7.0,69.428185,1.0,3.361397,0,0.0,1,0,0,1
42.475636,17.0,109.18009,1.0,3.2545042,0,411.16516,3,0,0,0
60.223972,36.0,123.1185,2.0,3.9387422,0,0.0,1,0,0,1
54.0,28.0,116.6949,1.0,3.9623556,0,0.0,2,0,0,1
45.835644,20.443075,27.009045,1.0,0.0,0,87.11271,1,0,0,1
59.0,34.0,181.20273,3.0,0.8,1,0.0,3,1,1,1
51.0,27.0,19.462011,2.0,0.3,0,0.0,3,0,1,1
40.0,14.0,80.896065,3.0,2.8,0,0.0,3,0,0,0
57.0,31.0,54.30113,3.0,0.8,0,154.96747,1,0,0,1
38.0,16.994068,40.0,4.0,0.7,0,0.0,1,0,0,1
61.0,35.0,139.52011,2.0,1.7,1,370.40002,2,0,0,0
33.94481,9.0,74.05771,1.0,2.8576996,0,0.0,1,0,0,1
56.103695,31.0,44.177273,2.0,0.2,0,251.93234,1,0,0,0
55.766865,32.0,80.86414,1.0,2.7,0,0.0,3,0,0,1
51.0,26.813251,83.0,1.0,3.3,0,0.0,2,0,0,1
63.0,37.0,104.67549,3.0,3.0457516,1,0.0,3,0,0,1
55.0,30.93825,111.58303,1.0,2.0,0,199.13356,1,1,0,0
34.104626,9.0,81.2376,4.0,0.8,0,152.78639,2,0,0,1
61.0,36.0,47.918743,3.0,0.2,0,0.0,2,0,0,1
36.437786,13.0,114.05005,1.0,0.9,0,0.0,1,0,0,1
55.25583,30.92218,28.0,2.0,1.4,0,0.0,3,0,0,1
63.21338,37.860138,131.49208,2.0,6.6008825,1,261.30435,2,0,1,1
32.144596,7.0,18.819788,1.0,0.6,0,91.98959,1,0,0,0
33.0,7.0,65.0,1.0,0.8,0,272.57007,3,0,0,1
27.0,2.0,85.0,2.0,1.8134078,0,0.0,1,1,0,1
42.0,17.0,53.919075,2.0,0.0,0,201.42603,3,1,0,0
63.0,37.0,33.0,1.0,1.3,0,210.85664,1,0,0,0
45.0,20.0,32.51234,1.0,0.1,0,0.0,3,0,0,1
62.0,37.87,59.0,4.0,0.4301263,0,0.0,3,0,0,1
37.0,11.0,84.0,4.0,2.1124709,0,0.0,2,0,0,1
32.0,6.0,74.56744,1.0,2.6913638,0,99.30895,1,0,0,1
48.074448,23.0,19.7595,3.0,1.1,0,0.0,2,1,0,1
39.0,12.0,65.0,2.0,0.6114269,0,0.0,3,0,0,1
32.71369,9.0,98.57028,3.0,2.6848247,0,0.0,1,0,0,1
49.0,24.425497,64.77429,1.0,1.5,0,0.0,1,1,1,1
31.952679,8.0,91.54666,4.0,0.5,0,0.0,2,0,0,1
25.021511,0.0,81.62907,4.0,2.5,0,188.22047,3,0,0,1
38.0,14.0,110.43949,2.0,4.633143,0,0.0,1,1,0,0
63.0,39.0,41.512722,1.0,1.0,0,0.0,1,0,0,1
42.0,16.34885,68.97573,4.0,2.3,0,0.0,3,0,0,1
45.0,23.0,18.0,1.0,1.7,0,0.0,1,0,0,0
29.987299,3.0,61.92515,4.0,1.0,0,0.0,2,0,0,0
52.278107,26.0,38.0,2.0,0.14701594,0,118.24193,3,0,0,1
32.0,7.0,47.705166,4.0,0.8,0,0.0,3,0,0,1
35.0,9.688126,38.0,1.0,1.5,0,188.20422,2,0,0,0
34.010464,10.0,18.0,4.0,0.5,0,0.0,1,0,0,0
23.367271,-0.6531435,156.42773,3.0,2.2,1,603.2154,2,0,1,1
51.564075,26.621378,12.73084,2.0,0.1,0,0.0,2,0,0,1
54.0,27.0,141.90779,1.0,1.7,0,0.0,1,0,0,0
30.17509,5.0,71.76023,4.0,0.5,0,0.0,1,0,0,1
31.62746,7.0,44.716354,1.0,0.0,0,91.86687,3,1,0,0
31.082298,4.0,64.45381,2.0,2.136696,0,0.0,2,0,0,0
30.67146,5.2398424,42.591396,4.0,0.2,0,0.0,2,0,0,0
36.741116,11.0,33.631504,1.0,1.4,0,0.0,3,0,0,1
59.0,34.0,50.37608,2.0,2.8,0,0.0,1,0,0,0
54.0,28.0,79.28433,4.0,2.1,0,0.0,2,0,0,1
55.0,31.0,24.819841,2.0,0.11788927,0,0.0,1,0,0,0
40.0,13.616723,19.365498,2.0,1.3,0,0.0,2,0,0,1
48.0,23.0,48.0157,2.0,0.0,0,0.0,1,0,0,1
35.0,10.106945,54.335377,4.0,2.2570376,0,0.0,1,1,1,1
62.730343,35.405754,78.31489,4.0,1.0,0,0.0,3,0,0,1
35.432285,9.0,74.445786,3.0,2.5,0,279.32504,3,0,0,1
60.0,34.673557,48.722916,1.0,1.4,0,0.0,2,0,0,1
60.161247,36.0,9.904371,3.0,0.2,0,125.11857,1,0,0,1
57.0,35.0,64.27629,4.0,1.8,0,240.78603,1,1,0,1
62.0,38.0,83.13866,1.0,2.294289,0,0.0,3,0,0,1
61.782013,36.0,132.59071,2.0,2.2,0,0.0,1,0,0,1
35.0,10.0,85.0,1.0,2.8389788,0,322.18527,1,1,0,1
57.0,34.0,121.582085,2.0,4.654177,1,0.0,3,0,0,1
65.346466,36.99612,180.20555,3.0,8.726494,1,143.13264,3,0,0,0
52.0,26.0,129.82254,1.0,1.7928528,0,0.0,1,0,0,1
63.0,39.0,118.71586,4.0,5.201295,1,433.45602,2,0,0,1
54.0,29.0,51.0,3.0,0.8,0,0.0,1,1,0,0
