RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3555.705,15686715.0,652.7413,0,2,80.5665,3.0,0.0,2.0,1,0,44559.984,1
6864.7183,15604348.0,587.5562,0,0,40.0,4.0,167163.53,1.0,1,0,186435.81,0
9727.342,15665355.0,413.64087,0,0,41.0,8.0,157973.4,1.0,1,1,5381.8267,0
2490.877,15796387.0,582.703,0,1,37.0,5.0,145524.31,1.0,1,0,6940.036,0
7020.6455,15601615.0,623.89484,0,2,34.0,1.0,139920.44,1.0,1,0,87203.35,0
5429.501,15602820.0,793.60126,0,0,40.0,8.0,0.0,2.0,1,1,177637.83,0
2599.483,15787970.0,585.92316,0,0,52.0,4.0,0.0,2.0,0,0,108076.74,1
8587.69,15762845.0,522.80225,0,1,41.0,9.0,111343.984,1.0,1,1,196552.19,0
6092.419,15799168.0,709.3994,0,0,20.17991,5.0,0.0,2.0,0,1,81436.96,1
9807.943,15709992.0,491.6301,1,1,34.0,2.0,118556.85,4.0,0,1,67762.25,0
2700.1858,15786666.0,661.6229,0,0,36.0,4.0,0.0,2.0,1,1,3220.0283,0
5166.586,15770361.0,624.03284,0,0,37.117054,10.0,0.0,2.0,0,1,193609.22,0
2675.5444,15763328.0,644.0518,0,2,23.0,8.369735,0.0,2.0,0,0,176812.22,1
2871.7275,15745262.0,733.4036,0,0,25.0,10.0,0.0,2.0,1,1,170267.58,0
6582.2295,15664320.0,712.06146,1,1,33.0,1.0,96931.03,2.0,1,1,43811.15,1
8102.8486,15724938.0,749.0469,1,1,46.0,3.0,124400.55,1.0,1,1,28416.572,0
4694.295,15586194.0,741.79517,1,0,49.0,0.0,0.0,2.0,1,0,11783.403,0
5666.9844,15610406.0,638.35767,0,1,57.0,4.8215046,145401.42,1.0,1,1,1525.335,0
9179.791,15574171.0,555.6753,0,0,35.0,5.0,0.0,2.0,1,1,181011.81,1
9528.386,15647029.0,549.0818,0,0,31.0,5.0,126844.49,1.0,1,1,62359.805,1
9908.078,15765049.0,686.0,0,1,37.0,9.0,126066.52,2.0,1,0,179795.39,1
8559.892,15815175.0,784.64197,0,1,66.39312,9.0,139410.44,1.0,1,0,34817.438,0
5803.9727,15664615.0,558.0622,0,2,35.0,3.0,107544.14,1.0,1,1,33282.62,1
7087.9434,15761223.0,804.3227,0,0,71.24856,5.0,94790.766,1.0,1,0,124397.4,1
2516.946,15671255.0,496.87286,0,2,32.0,2.0,115326.15,1.0,0,0,125240.04,1
5756.666,15604728.0,412.4669,0,1,36.0,3.0,156957.81,2.0,0,1,174148.52,1
8821.165,15656303.0,588.12604,1,0,48.0,7.0,0.0,2.0,0,1,136.04474,0
7223.943,15682942.0,670.36487,0,0,31.0,6.0,0.0,2.0,1,0,199710.47,1
5789.1636,15713177.0,752.42035,0,0,28.0,1.0,87749.734,2.0,1,0,50710.54,0
3263.28,15757984.0,611.825,1,1,54.0,2.0,129763.336,1.0,1,0,177327.12,1
689.1958,15635032.0,446.5121,1,2,54.0,5.0,0.0,1.0,0,1,139258.58,0
6483.0835,15651119.0,397.9578,0,0,34.0,6.0,0.0,1.0,1,1,163728.61,0
1872.2694,15737603.0,628.6998,0,0,57.0,1.0,72325.875,1.0,0,1,23318.723,0
1369.9326,15808229.0,632.4052,0,2,39.0,4.0,120186.59,2.0,1,1,161554.8,1
2483.221,15651752.0,777.3935,0,0,32.0,3.0,104502.586,1.0,1,1,115309.29,1
6189.7446,15810470.0,539.5332,1,2,50.0,3.0,0.0,1.0,0,0,145549.67,0
875.5841,15689550.0,543.4159,0,2,35.0,2.0,0.0,2.0,1,0,134795.08,0
7420.184,15615461.0,577.4391,0,1,37.0,10.0,137425.92,2.0,1,1,21884.248,1
6602.1206,15643522.0,661.582,0,0,39.0,3.0,0.0,2.0,1,1,123421.03,0
8777.862,15682180.0,686.49677,0,0,33.0,5.0,0.0,2.0,1,1,65050.594,1
9038.372,15794965.0,518.64264,0,2,41.0,2.0,0.0,2.0,1,1,14780.043,1
230.55319,15759468.0,731.23834,0,1,47.15511,9.0,166324.16,1.0,0,1,38297.51,1
7737.5884,15693761.0,692.23584,0,0,29.0,8.0,0.0,2.0,1,1,174248.34,0
1559.993,15616807.0,716.0801,0,0,39.0,2.0,110823.64,1.0,0,0,154964.34,1
853.02527,15803673.0,535.5699,0,1,37.0,2.9824088,95516.31,1.0,1,1,11121.876,1
9554.848,15781843.0,696.7028,0,2,40.0,2.0,0.0,2.0,1,0,24200.46,0
1657.7715,15623221.0,627.5185,0,0,60.0,6.0,119131.17,1.0,0,1,131422.61,1
9837.687,15778146.0,745.80566,0,0,35.0,5.0,95836.87,1.0,1,0,42418.59,0
5614.179,15622253.0,704.7996,0,1,48.0,9.0,92077.79,1.0,0,1,60989.707,1
9538.975,15679495.0,644.2665,0,0,46.0,6.0,0.0,2.0,0,1,45460.63,0
3327.3604,15733485.0,725.7021,0,0,42.0,7.0,144182.31,3.0,0,1,50507.496,0
3935.8726,15725345.0,737.67535,1,2,37.0,1.4954485,0.0,2.0,1,1,159381.17,0
4097.856,15590363.0,539.47516,0,0,32.678047,5.0,0.0,2.0,1,1,63270.97,1
9464.255,15733225.0,574.1869,0,0,27.0,2.0,118703.83,2.0,0,0,108567.99,0
6161.0903,15601395.0,666.33575,0,0,24.0,7.0,0.0,2.0,0,0,131051.11,1
3167.2473,15749552.0,652.1136,0,0,33.0,0.0,143027.19,1.0,1,0,179474.72,1
5574.7646,15746030.0,519.5581,0,2,41.0,5.0,0.0,2.0,0,1,149973.83,0
3096.965,15795763.0,685.6983,1,0,49.0,5.0,71048.59,1.0,0,1,110134.95,0
3784.2937,15624691.0,628.9245,0,0,38.0,5.0,98798.3,1.0,1,1,102998.31,0
5779.6343,15795391.0,664.7089,1,1,39.0,7.0,127463.336,2.0,0,1,92758.42,1
1226.5038,15729486.0,474.22302,0,0,36.0,8.0,0.0,2.0,1,1,110023.97,0
1601.6531,15778952.0,629.347,0,2,21.599314,1.0,81312.27,1.0,0,1,32016.459,1
4764.7417,15716417.0,693.2844,0,0,33.0,2.0,120389.61,1.0,1,0,60645.47,0
9732.788,15769195.0,711.098,0,0,84.647385,5.0,0.0,2.0,1,1,40458.875,1
3299.5713,15802809.0,632.60706,0,0,41.0,9.0,0.0,2.0,0,0,84775.305,0
6020.573,15695907.0,807.22534,0,0,41.0,6.0,179781.48,1.0,1,0,162629.69,1
3875.0442,15603402.0,655.0,1,1,60.0,8.0,101832.19,1.0,0,1,141576.3,1
5203.266,15608195.0,558.8187,1,2,56.0,1.0,0.0,1.0,1,1,35212.625,0
653.3336,15670912.0,830.72375,0,0,36.0,3.0,140918.17,1.0,1,1,18146.219,0
9056.079,15614430.0,563.1653,0,2,44.0,4.0,0.0,2.0,1,1,195220.6,0
8093.043,15599873.0,564.41815,1,1,43.0,9.0,128552.07,1.0,1,1,176334.84,0
5763.8623,15646964.0,510.1613,0,0,41.86151,5.0,95786.87,1.0,0,0,11888.611,0
4972.804,15800521.0,723.7808,0,0,32.0,2.0,0.0,2.0,1,0,6851.8687,0
518.2694,15739850.0,838.2429,0,0,24.0,9.0,80902.12,1.0,1,1,148230.03,1
7593.635,15724545.0,754.49286,0,0,39.0,2.0,0.0,2.0,0,0,170630.48,1
3412.447,15770582.0,639.6998,0,0,35.0,2.0,112013.66,1.0,1,0,46543.746,1
6528.809,15646104.0,656.59705,0,2,38.0,4.0,0.0,2.0,0,1,171420.62,0
8350.406,15641475.0,519.1485,0,1,50.0,3.0,108892.07,2.0,0,0,97072.52,0
6234.616,15637423.0,526.773,0,1,31.0,4.0,112909.64,2.0,1,1,136293.17,0
2047.4777,15689295.0,553.25543,0,0,34.0,1.0,120043.695,2.0,1,0,79241.08,1
9279.1,15631830.0,736.94385,0,0,19.087914,8.0,0.0,2.0,1,1,195608.19,1
1785.7179,15566429.0,681.5282,0,0,38.0,8.0,0.0,2.0,0,1,179709.08,0
688.55176,15751645.0,542.9503,0,0,40.0,2.0,157137.95,1.0,0,1,124776.445,0
2073.2622,15744906.0,725.20593,0,2,33.0,7.0,88920.1,2.0,0,1,192598.56,0
2980.546,15737809.0,537.14343,0,0,45.75302,10.0,143528.86,2.0,0,1,47013.01,0
7770.2876,15794503.0,801.30835,0,0,47.0,9.0,145957.31,1.0,0,1,157709.45,0
6139.8696,15575074.0,494.64246,0,0,28.343212,7.0,0.0,2.0,1,1,40032.598,0
8289.134,15729140.0,820.3476,0,1,34.0,5.0,125488.68,1.0,1,1,176705.39,0
4305.998,15712882.0,729.98193,0,0,42.0,10.0,0.0,2.0,1,0,123532.44,1
2968.1328,15677336.0,677.559,0,0,35.0,10.0,146238.03,1.0,1,1,164984.44,0
6720.128,15710428.0,506.43582,0,0,41.0,3.0,89693.93,1.0,1,0,173168.39,0
6273.2534,15628330.0,638.49493,0,2,56.78405,9.0,124365.77,1.0,1,1,158500.48,0
8987.278,15769562.0,751.50214,0,2,23.0,7.0,0.0,2.0,1,0,121532.414,1
5004.5444,15778746.0,730.1612,0,0,37.0,0.0,0.0,2.0,1,1,198027.0,0
7919.2656,15684487.0,736.4233,0,2,24.0,9.0,0.0,2.0,0,0,13457.532,1
941.86505,15763582.0,672.81445,0,2,35.0,6.0,143607.62,2.0,1,1,149040.08,1
4068.0652,15669509.0,647.88873,0,1,36.0,8.0,113279.39,2.0,0,0,70206.57,0
6969.794,15738560.0,661.56616,0,1,27.0,5.0,129973.99,1.0,1,1,29934.695,1
4336.375,15623302.0,751.3879,0,1,33.0,1.0,189925.47,1.0,0,1,166224.42,1
2370.687,15712984.0,631.48566,0,0,64.980545,1.0,0.0,1.0,1,1,90548.31,1
9711.705,15782165.0,752.3824,0,2,30.0,6.0,137438.31,2.0,1,1,62342.16,0
3656.7097,15642669.0,720.59015,0,2,33.0,7.0,0.0,2.0,1,1,89832.74,1
7144.669,15700902.0,850.0,0,0,52.0,5.0,126202.06,1.0,1,1,41248.395,0
3767.0107,15654595.0,766.75287,1,0,51.0,2.0,120748.44,1.0,0,1,183656.88,1
2863.228,15683261.0,598.73236,0,0,33.0,10.0,0.0,2.0,1,0,116835.23,1
304.5152,15814620.0,590.8528,0,2,43.0,2.930821,0.0,1.0,0,1,197281.53,0
2280.798,15569508.0,776.43896,0,2,40.0,9.0,0.0,2.0,0,1,183034.94,1
6761.0835,15661201.0,695.46185,0,2,38.0,8.0,90098.836,1.0,0,0,44894.38,1
6462.049,15587600.0,600.7055,0,0,35.0,5.0,0.0,1.0,1,0,146334.31,0
8052.649,15730910.0,592.32336,0,1,40.0,1.0,82447.086,1.0,0,0,57394.105,0
403.92526,15653008.0,503.11414,0,2,34.0,9.0,137106.48,1.0,0,1,124628.92,0
1874.0879,15664857.0,803.5302,0,0,35.0,6.0,0.0,2.0,0,1,109951.38,0
6353.346,15739056.0,467.07608,0,1,26.0,2.0,72969.67,2.0,1,0,159757.1,0
8942.008,15614309.0,850.0,0,0,37.0,8.0,0.0,2.0,0,0,67837.14,1
7440.749,15674859.0,651.1679,1,0,50.0,4.0,0.0,1.0,0,1,98185.31,0
5385.816,15584993.0,731.1303,0,0,28.0,4.0,93966.53,1.0,0,1,108603.56,1
6220.371,15567156.0,766.86584,1,2,46.0,3.0,0.0,2.0,0,1,181930.67,0
1898.1099,15750898.0,596.19727,0,1,40.0,10.0,77798.88,2.0,0,0,137270.83,1
8744.074,15705951.0,796.53296,0,0,33.0,9.0,74818.79,2.0,1,1,175419.31,1
2143.6516,15672924.0,773.921,0,0,66.0949,1.0,0.0,2.0,1,0,182376.3,1
3567.3936,15700811.0,615.379,0,0,68.22421,6.0,85495.7,1.0,0,1,33439.508,1
5300.587,15736921.0,611.0,1,2,51.0,4.0,120803.734,3.0,0,0,170039.31,0
5719.366,15621865.0,623.91766,0,0,46.0,4.0,0.0,2.0,0,1,94712.38,1
2474.586,15725432.0,705.2202,1,0,63.28608,8.0,0.0,3.0,0,1,177617.55,0
9936.15,15566465.0,708.34454,0,2,38.0,10.0,131092.62,1.0,0,1,131086.77,1
2563.8633,15608539.0,777.73975,0,0,42.4871,1.0,88169.64,1.0,0,1,189922.83,0
6158.3145,15630268.0,718.8313,0,2,64.748344,1.0,154051.34,1.0,0,0,153485.38,1
1233.7395,15785680.0,584.7488,0,0,49.0,6.0,161030.77,1.0,1,1,181681.19,0
246.8119,15697176.0,703.9907,0,0,32.0,4.0,0.0,2.0,1,1,136682.08,0
6867.4414,15780961.0,608.6302,0,0,40.0,6.0,125839.37,1.0,0,0,163430.45,0
6254.7007,15613055.0,506.3003,0,1,24.0,6.0,78689.35,1.0,0,0,52613.312,1
8816.786,15735701.0,731.4716,0,2,35.0,7.0,100506.02,2.0,1,1,6372.9634,1
486.95572,15617968.0,447.49512,0,0,39.0,4.0,0.0,2.0,1,1,21102.697,0
2491.7263,15710874.0,495.63174,0,2,32.0,8.0,0.0,1.0,0,1,131386.42,0
2435.5234,15715048.0,684.4517,0,1,32.0,1.0,113795.93,1.0,1,1,176637.55,0
9007.036,15589893.0,567.8264,0,1,28.0,6.0,99989.86,1.0,1,1,41638.77,1
2217.0105,15703387.0,705.22864,0,0,56.46169,10.0,122515.06,2.0,0,1,71185.516,1
7949.7783,15650040.0,638.6173,0,0,42.0,5.0,0.0,2.0,1,0,19690.172,1
2875.3718,15574102.0,679.2288,0,0,38.0,4.0,0.0,2.0,1,1,11256.566,1
5792.048,15610157.0,736.7542,0,0,43.0,7.0,0.0,2.0,1,1,147457.66,0
5437.9224,15638092.0,765.6433,1,0,47.482174,8.0,124358.95,1.0,0,1,116818.22,0
8838.345,15738691.0,774.91693,0,2,39.0,1.0,129623.49,1.0,1,0,125725.8,0
5446.107,15803572.0,657.3829,0,0,20.436068,4.0,0.0,2.0,1,1,40391.633,1
9651.322,15619990.0,685.6347,1,0,31.0,9.271111,87527.94,1.0,0,1,102740.34,1
1725.1208,15691618.0,602.3269,0,0,24.0,2.0,102976.49,1.0,1,1,100811.305,0
6612.0244,15598405.0,635.58685,0,2,38.0,8.0,125583.24,1.0,0,0,193470.47,0
2545.3972,15590135.0,707.1618,0,2,37.0,6.0,121034.164,2.0,1,1,102070.766,1
8651.602,15686196.0,626.29694,0,0,51.0,9.0,0.0,2.0,1,1,83237.55,0
6271.815,15695288.0,704.0323,0,0,49.0,9.0,0.0,2.0,1,1,100611.0,0
960.57996,15767203.0,817.2812,0,0,46.0,9.0,104949.79,1.0,1,1,55382.445,0
5848.455,15570538.0,529.7485,0,0,35.0,3.0,0.0,2.0,0,1,23559.45,0
9823.89,15653899.0,452.58386,0,2,33.0,1.0,162783.66,2.0,1,1,113591.266,1
1589.592,15790302.0,742.7386,1,1,39.0,4.0,107352.54,1.0,1,1,101128.17,0
8115.5522,15655159.0,849.97687,1,1,49.0,5.0,148708.22,2.0,1,1,181556.22,0
5844.248,15704681.0,709.1518,0,1,41.0,0.0,158322.75,1.0,0,1,54482.613,0
9671.132,15757586.0,751.56433,0,0,23.125751,1.0,0.0,2.0,1,0,184193.19,0
753.10004,15704613.0,777.3285,0,2,31.421904,9.0,0.0,2.0,0,1,82393.2,1
5619.6953,15664099.0,671.7499,0,1,29.0,2.0,85119.016,1.0,1,1,189070.47,1
8037.477,15640883.0,650.22235,0,1,35.0,5.7408257,126616.88,2.0,1,0,108583.195,1
5012.1675,15787708.0,684.25446,0,2,25.51888,9.0,141776.4,1.0,0,1,79332.54,0
9004.335,15719873.0,630.1568,0,0,37.0,3.0,93032.12,2.0,1,1,140356.95,1
476.50092,15743364.0,683.1507,0,1,34.0,6.0,68241.93,1.0,1,1,169756.36,0
1924.04,15630547.0,705.0,0,0,23.320362,9.0,155466.17,1.0,1,1,68702.55,0
9711.525,15626900.0,725.5446,0,2,40.0,1.0,77088.48,2.0,1,0,41184.21,0
4627.306,15777686.0,586.9913,0,1,24.0,2.0,127055.28,2.0,0,1,28912.053,0
2143.498,15771217.0,773.9333,0,1,29.0,8.0,116680.67,2.0,1,0,159667.95,1
4271.1704,15713887.0,717.2115,0,1,29.0,5.0,136499.39,1.0,1,1,144323.9,0
8239.048,15779854.0,739.2036,0,0,33.0,4.0,124038.65,2.0,1,1,24091.25,1
4675.331,15745324.0,462.1081,0,2,26.0,6.0,0.0,2.0,0,1,48049.81,0
1630.7286,15630507.0,556.0248,0,2,28.0,6.0,0.0,2.0,0,0,87701.92,0
1942.323,15668860.0,554.0253,0,0,43.0,4.0,0.0,1.0,1,0,79489.336,0
1519.7991,15714629.0,677.91296,0,2,30.286625,1.0,127488.664,1.0,0,1,147362.5,0
7296.8076,15702691.0,563.56287,0,2,62.0,4.0,105261.73,2.0,1,1,199192.69,1
5115.8984,15615786.0,667.0,0,0,29.0,2.0,117604.414,1.0,1,0,30698.953,1
4519.2827,15784253.0,613.0,0,0,29.0,2.597432,67937.28,1.0,0,1,197509.36,1
4296.4424,15789778.0,707.7396,0,0,40.0,8.0,0.0,2.0,1,1,154213.23,0
9616.123,15592665.0,731.5962,0,0,55.867012,7.0,0.0,1.0,0,0,77368.68,1
1837.3864,15788327.0,737.7106,1,1,41.89077,6.0,94086.51,1.0,1,1,158125.66,1
4655.154,15675842.0,734.1407,0,0,41.0,8.0,114054.5,2.0,0,0,144289.81,0
641.3743,15649080.0,471.89362,1,2,47.0,3.0,84991.28,1.0,0,0,122077.33,0
5311.975,15723160.0,618.0512,0,0,29.0,2.0,0.0,2.0,1,1,85076.45,1
8063.8076,15785399.0,732.657,1,0,29.080822,0.0,169789.31,1.0,1,1,86647.65,0
717.8994,15708554.0,495.03897,0,0,30.0,4.0,104968.914,2.0,1,1,105574.305,0
1153.8981,15798494.0,604.72235,1,1,53.0,2.0,130882.68,1.0,1,1,85914.99,0
7243.2104,15694246.0,504.517,0,0,32.0,1.0,94294.65,1.0,1,1,69112.99,1
7664.9917,15723633.0,645.0,1,0,38.0,4.0,0.0,1.0,1,1,94116.82,0
6277.3374,15702555.0,654.8675,0,0,29.0,8.0,0.0,2.0,1,0,62306.31,0
2873.8987,15747933.0,630.04,0,0,21.0,1.0,96260.79,2.0,0,1,140279.92,1
4299.7563,15700703.0,799.9625,0,1,25.0,7.238287,121600.21,2.0,1,1,130708.59,0
2997.2747,15675991.0,523.33075,0,1,40.0,8.0,85062.266,2.0,1,1,153610.92,1
1358.1056,15779270.0,783.1383,0,0,35.0,8.0,0.0,2.0,1,1,81793.836,1
1036.3204,15574237.0,663.469,0,1,36.0,6.0,171631.47,2.0,1,0,31252.635,1
5782.561,15599061.0,746.32715,0,0,39.0,7.0,0.0,2.0,1,1,149668.56,1
8370.657,15732725.0,533.8566,0,0,38.0,4.0,124885.58,1.0,0,1,48937.05,0
1528.8502,15754191.0,797.93823,0,0,47.0,5.0,104406.96,2.0,1,1,93192.305,0
2677.199,15752365.0,663.65356,0,2,41.0,9.0,0.0,2.0,0,0,892.0439,0
9292.731,15711751.0,615.9744,0,0,46.0,1.0,156910.4,1.0,1,1,42659.125,1
2015.1143,15811306.0,716.54144,0,2,33.0,9.0,0.0,2.0,0,1,128009.99,1
1715.0479,15575530.0,847.7108,0,2,36.0,8.0,109291.47,1.0,1,1,150222.81,0
4208.854,15604252.0,850.0,0,1,37.0,1.0,160210.64,1.0,1,1,198502.69,1
8787.882,15617320.0,724.44617,0,0,35.0,1.0,134400.48,2.0,0,1,10417.353,1
6099.966,15719013.0,534.8369,0,0,33.0,8.0,0.0,2.0,0,0,157907.38,0
5895.931,15766930.0,428.0053,0,0,31.0,2.0,0.0,2.0,0,0,86790.24,0
1155.1953,15600772.0,480.2924,1,1,40.860313,7.0,123055.35,1.0,0,1,114337.7,0
4131.1724,15671244.0,630.07074,0,0,36.0,8.0,0.0,2.0,1,1,1134.8483,0
4268.683,15594856.0,545.3136,0,0,43.0,9.0,157347.97,1.0,1,1,32286.582,1
4862.693,15685793.0,610.8951,0,2,43.0,2.0,0.0,2.0,0,1,163335.58,0
7202.3643,15733821.0,580.3699,0,0,43.0,3.0,0.0,2.0,1,1,38392.18,0
8421.4,15773902.0,812.3229,0,0,30.584387,6.0,87118.555,2.0,1,1,172683.84,1
