index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left
4896.0,2,1543,2,0,0,5,0,1,7.17,40.0
9519.342,1,147,2,4,0,2,1,1,5.83,14.0
4020.0,5,1541,2,4,0,5,0,1,8.640639,24.0
10585.732,5,1519,5,2,0,0,2,1,20.21932,4.0
7423.0,2,1091,2,0,0,5,5,1,8.0,29.0
5954.81,2,799,5,2,0,5,2,1,4.714808,29.0
7364.214,4,1282,2,2,0,5,3,1,5.231593,15.373216
5230.995,1,84,2,4,0,2,5,1,9.08,25.0
3354.9526,0,1202,2,2,1,5,0,1,9.414591,33.0
4470.504,1,1460,2,4,0,0,0,1,27.33,40.0
4227.918,5,1536,2,0,0,5,0,1,5.42,38.0
5610.0,5,1533,2,4,0,5,5,1,10.607312,34.0
4909.2236,5,1507,2,4,0,4,5,1,22.62115,31.0
2516.0,3,169,5,2,2,5,2,1,1.8780706,30.0
2615.8823,3,856,5,3,2,3,2,1,2.08,32.0
5227.0,5,1554,2,2,0,1,1,1,13.5,20.0
5526.5664,2,1003,5,4,2,4,2,1,2.17,12.0
5942.0,2,938,2,0,0,5,0,1,6.25,28.0
5855.6787,3,248,5,1,2,4,2,1,2.17,5.306072
4896.0,5,1543,2,0,0,5,1,1,8.17,33.0
3999.7527,4,1559,2,4,0,2,0,1,10.5,45.0
2053.7983,0,1224,2,2,0,4,3,1,11.428708,34.0
7423.79,5,1466,2,1,1,4,0,1,25.67,26.0
10680.0,5,1466,2,1,1,2,4,1,10.21177,26.0
5954.0,2,1022,5,4,0,2,2,1,7.8845696,18.0
5954.0,1,800,5,4,0,5,2,1,20.42,27.0
8120.9033,0,1451,2,1,1,4,0,1,6.5,4.0
10329.088,3,1544,2,0,1,5,1,1,7.83,3.0
5955.0,5,1470,2,5,0,4,3,1,13.42,32.0
4250.9175,3,1007,2,2,2,5,0,1,2.83,25.0
5340.9424,1,268,2,0,0,5,5,1,7.58,20.0
1998.0,0,1208,2,1,0,0,1,1,5.25,39.0
2476.0,0,1221,2,2,2,2,5,1,2.25,30.0
5200.7876,1,798,2,0,0,5,4,1,9.25,33.0
4329.8203,0,1404,2,2,0,5,0,1,5.67,39.0
4152.085,1,820,2,4,0,5,1,1,14.474954,21.0
2409.0,0,728,2,1,0,0,5,1,7.17,21.0
14407.7295,3,42,2,4,0,2,0,1,9.08,1.0
7575.0,3,1413,2,4,0,0,4,1,5.54761,40.0
3996.5823,1,791,2,2,0,4,0,1,17.0,28.0
6175.2896,2,966,5,2,0,5,2,1,5.42,29.0
2336.0,0,1032,5,1,2,1,2,1,2.17,25.0
4205.0,3,95,2,5,0,1,1,1,8.17,44.0
4202.8286,5,1553,2,5,0,1,0,1,10.17,42.0
9437.525,4,1389,2,2,0,2,4,1,18.126886,19.0
11285.327,2,1085,2,2,0,5,1,1,5.75,4.0
5954.0,1,752,2,0,0,4,0,1,23.08,45.518116
6771.503,0,120,2,1,0,0,0,1,7.98507,3.0
4979.0,1,812,2,1,0,5,4,1,15.17,45.0
4659.224,1,839,2,5,0,5,3,1,24.83,19.0
3848.9895,1,710,2,1,0,5,3,1,16.728552,19.0
5343.4775,1,442,2,2,0,2,4,1,22.91597,22.0
4392.6445,5,1530,2,0,0,0,5,1,23.85078,33.758556
3999.4414,0,1231,2,5,0,4,1,1,12.08,24.0
4230.0,1,880,2,4,0,4,4,1,13.252364,43.0
3994.3845,1,1208,2,4,0,2,1,1,7.92,45.0
2336.0,3,856,5,2,2,5,2,1,2.08,34.0
5943.0,1,814,5,4,0,2,2,1,13.253246,18.0
5761.0,5,1553,2,5,0,4,5,1,15.0,48.0
4496.0,5,1360,5,2,0,4,2,1,9.83,32.0
5607.3433,1,54,2,0,0,2,3,1,6.75,27.0
3453.9277,1,766,2,2,0,4,5,1,13.917115,24.0
10680.0,1,704,2,1,0,5,5,1,13.0,16.0
5698.163,5,1487,2,1,0,0,5,1,6.67,20.0
2410.0,3,1414,2,2,2,5,5,1,2.17,16.0
5856.7407,1,744,2,0,0,4,3,1,17.17,20.0
19684.816,3,113,2,4,0,5,0,1,9.58,6.0
4502.193,3,93,2,5,2,3,0,1,2.83,44.0
2496.4504,0,1203,2,5,0,4,1,1,11.67,20.0
4500.0,0,1221,2,2,0,3,4,1,8.75,19.0
3663.3164,1,746,2,2,0,5,5,1,4.92,49.0
4500.0,1,1208,2,4,0,5,5,1,11.42,20.0
11813.411,1,1484,2,1,0,4,0,1,26.590464,3.0
4979.0,5,1489,2,2,0,4,5,1,13.08,42.0
2343.0,0,337,5,5,2,1,2,1,2.17,33.0
9483.534,5,1464,2,1,1,4,1,1,13.08,49.0
5852.5435,2,1091,2,0,0,5,5,1,7.58,38.0
4896.0,5,1439,2,0,0,2,0,1,5.8294845,31.0
4209.0,5,1541,2,4,0,2,0,1,6.75,26.0
2468.0251,1,715,2,4,2,0,1,1,2.92,39.0
9840.0,5,1557,2,0,0,2,0,1,5.33,8.0
2339.0,1,1442,2,2,2,5,1,1,2.83,39.0
5700.2217,3,1022,2,0,0,5,1,1,6.08,26.0
5954.0,5,1557,2,0,0,5,3,1,9.33,19.0
4896.0,1,727,2,1,0,4,0,1,7.6585307,21.0
5759.9004,3,1386,5,5,2,5,2,1,2.0982869,7.0
5221.6816,5,39,5,0,0,5,2,1,11.08,16.0
7099.273,5,1472,2,2,1,2,1,1,25.604794,46.0
7425.0,3,1416,2,4,0,2,4,1,9.33,11.0
4896.0,3,422,2,0,0,5,4,1,4.5632577,24.0
6296.0,2,731,5,5,0,3,2,1,6.25,11.0
5954.0,0,1360,2,5,2,2,4,1,2.25,10.0
5772.0,1,812,2,1,0,0,4,1,8.42,16.0
6296.0,0,95,2,4,0,2,5,1,9.439759,20.0
3266.0,0,925,2,5,0,0,0,1,14.08,46.0
7425.0,5,1484,2,1,1,2,1,1,14.08,48.0
5032.449,5,1516,2,5,0,4,5,1,13.0,36.0
9862.509,5,1538,2,2,0,0,3,1,19.049273,9.0
11520.0,1,820,2,4,0,5,1,1,14.088125,6.0
15673.946,5,1546,2,2,0,4,4,1,15.08,8.0
4808.802,2,974,2,1,0,0,5,1,8.83,18.0
4000.0,1,721,2,1,0,2,5,1,11.446411,34.0
4896.0,3,931,2,0,0,2,4,1,4.92,36.0
4027.9822,2,254,5,0,0,5,2,1,6.1805944,20.0
4496.0,3,873,2,0,0,5,1,1,7.83,40.0
5657.0,5,1497,2,0,0,0,5,1,23.08,27.0
5036.8804,5,1549,2,4,0,2,1,1,11.17,22.0
6428.5723,0,1137,2,4,1,3,4,1,15.25,12.0
5955.0,1,894,5,0,2,2,2,1,2.25,10.0
8884.596,5,1448,2,0,0,5,5,1,7.42,23.0
5955.0,1,759,2,2,0,2,4,1,23.926863,25.0
3988.0,3,1516,2,0,0,2,0,1,6.67,29.0
2339.0,3,1413,2,2,0,5,1,1,5.83,45.0
5575.969,5,1541,2,4,0,2,3,1,14.58,34.0
9840.0,1,1493,5,4,0,4,2,1,16.5,18.63887
6578.0,3,113,2,4,0,5,1,1,8.25,10.0
4539.3022,3,18,2,4,0,2,5,1,8.17,41.0
5276.0,3,85,2,1,0,0,3,1,6.58,31.0
4500.5996,1,874,2,1,0,2,0,1,10.946224,43.0
3455.3762,3,610,2,0,2,2,4,1,2.17,28.0
11543.076,3,1545,2,1,0,0,4,1,7.42,1.0
2409.0,2,1013,2,1,2,4,5,1,2.17,41.0
12265.095,1,1147,2,2,0,0,5,1,19.870684,4.0
12990.0,4,34,2,0,0,2,1,1,7.58,12.0
8719.0,5,1474,2,0,2,5,0,1,2.2859585,10.0
5943.0,1,1251,5,4,0,5,2,1,12.0,29.0
6296.0,0,1202,2,2,1,5,0,1,6.25,14.0
8866.428,2,1015,2,4,0,5,4,1,11.5,47.0
2975.0688,2,141,2,5,2,5,5,1,2.25,24.0
6311.2485,2,976,2,2,0,3,4,1,8.0,10.0
3667.1418,1,820,2,4,0,1,1,1,22.5,19.0
11975.14,1,818,5,1,0,4,2,1,11.58,6.0
5619.0,3,338,5,2,0,3,2,1,5.42,10.548402
5942.0,5,1539,2,1,0,2,3,1,13.0,48.0
5171.582,2,173,2,4,0,2,5,1,6.2540393,30.0
4489.02,1,791,2,2,0,4,1,1,16.0,21.0
4005.0498,1,791,2,2,0,4,0,1,16.1535,32.0
5028.8403,2,1533,2,4,0,0,5,1,4.986164,37.10375
6325.4062,4,1387,2,1,0,1,5,1,21.636341,32.0
14871.383,2,988,5,4,0,2,2,1,6.83,10.0
12509.926,1,820,2,4,0,4,4,1,23.27962,8.0
5761.0,1,857,2,1,0,5,3,1,13.75,32.0
5488.859,5,1498,5,2,0,5,2,1,6.08,33.0
5954.0,2,1402,2,2,2,5,5,1,2.25,10.0
6122.0,5,710,2,1,0,0,4,1,9.346266,24.0
3090.0,0,1208,2,1,1,2,4,1,9.6985445,20.0
4864.146,3,658,2,0,0,2,4,1,4.71205,40.0
6042.4717,2,969,2,5,0,4,1,1,12.67,22.0
2339.0,5,882,5,5,2,3,2,1,2.0806906,35.0
3149.8013,3,120,2,1,0,4,0,1,6.08,29.0
12075.24,5,1429,5,0,0,2,2,1,25.33,10.0
4140.2505,5,1516,2,5,1,5,1,1,8.25,28.0
5772.0,5,1543,2,0,0,1,3,1,16.680056,47.0
2339.0,1,1389,2,4,2,4,3,1,2.17,27.0
2098.0,0,1236,5,0,0,3,2,1,12.42,20.0
6604.3613,3,1530,2,0,2,0,0,1,2.75,5.2617245
2481.8447,3,42,2,4,0,2,1,1,8.42,24.0
2480.0,5,1535,5,1,2,4,2,1,2.17,23.0
6268.3247,1,859,2,2,2,5,5,1,2.17,11.0
4007.0,2,1331,2,2,0,2,0,1,9.866266,17.0
3754.0,4,438,2,4,0,5,1,1,11.5,32.0
16211.224,5,1543,2,0,0,2,4,1,5.42,13.806013
5772.0,5,1536,2,0,0,5,3,1,5.5,32.0
6057.2256,2,1540,5,4,0,5,2,1,12.58,37.0
8108.9644,3,204,2,5,0,1,4,1,8.25,14.0
4469.0,1,820,2,4,0,4,3,1,22.622873,24.0
9735.726,5,1472,2,2,1,5,1,1,10.920862,45.0
4896.0,5,1553,2,5,0,4,1,1,10.58,44.0
5505.4487,3,82,2,2,0,3,1,1,6.25,32.0
7187.039,5,1389,2,0,0,5,5,1,8.457969,21.0
3521.2654,5,1530,2,0,0,4,0,1,11.33,36.0
6296.5737,4,1408,2,2,0,1,1,1,12.5,6.0
16599.463,5,1453,5,1,0,5,2,1,13.83,8.0
4272.0,1,710,2,1,0,0,4,1,6.42,43.0
7424.632,5,1464,2,2,1,4,1,1,15.0,27.0
4787.4507,2,1006,2,2,0,3,1,1,8.726062,23.0
3090.0,1,1032,2,1,2,4,4,1,2.25,16.0
2479.8708,1,355,2,0,2,0,5,1,2.08,27.0
2410.0,0,141,2,5,0,4,3,1,12.1388035,20.0
10247.036,1,723,2,0,2,0,1,1,3.6944559,5.0
6800.816,4,803,2,2,0,4,0,1,14.0,26.0
10680.0,2,1504,2,2,0,2,4,1,12.08,6.0
6296.0,2,987,2,4,0,2,4,1,9.75,23.0
2050.0,5,766,2,5,2,5,3,1,2.25,32.0
14925.182,5,960,5,4,0,2,2,1,6.67,13.0
11407.139,3,121,2,1,0,0,1,1,6.83,9.0
9510.785,5,1523,2,2,1,4,0,1,14.17,45.0
5955.0,3,741,2,5,0,1,4,1,6.94206,42.0
2410.0,3,163,2,2,0,5,5,1,5.6389513,28.0
9840.0,1,961,2,0,0,3,0,1,11.33,15.0
3090.0,1,859,2,2,0,4,1,1,14.767054,38.0
5955.0,1,99,5,1,2,4,2,1,2.17,6.0
4000.0,5,1553,2,5,0,4,0,1,10.95089,38.0
4020.0,1,709,2,4,0,2,1,1,10.0,43.0
3090.0,3,32,2,1,0,4,5,1,5.42,29.0
10680.0,5,1553,2,5,0,4,1,1,11.75,12.0
5943.0,1,734,2,5,0,0,5,1,16.5,45.0
5805.0,5,1559,2,4,0,1,3,1,19.5,22.0
4979.0,5,1549,2,4,0,4,1,1,20.338924,46.0
5955.0,5,1502,2,2,0,4,4,1,13.641847,40.0
11983.994,5,1544,2,5,0,1,3,1,12.777911,5.0
8611.488,1,878,2,1,0,2,0,1,12.175762,9.0
5955.0,5,1549,2,4,0,5,3,1,12.83,21.0
2050.0,0,1200,2,4,0,1,3,1,15.75,28.0
2339.0,5,1411,5,0,2,0,2,1,2.17,22.0
3339.0317,0,1137,2,4,1,2,4,1,9.33,16.0
7418.2773,5,1559,2,4,1,2,4,1,9.75,22.0
5954.0,1,812,2,1,2,4,5,1,2.17,4.0
4143.7285,2,119,2,5,0,0,5,1,17.321653,18.0
10864.695,5,1557,2,0,0,5,1,1,9.215119,8.0
6122.0,2,1390,2,1,0,0,3,1,12.591592,35.0
2098.0,0,1236,5,0,0,3,2,1,12.5,28.0
5953.0,1,867,2,5,2,5,3,1,2.17,5.0
2456.0,3,498,5,0,0,5,2,1,6.33,28.0
5545.477,5,1519,5,2,0,5,2,1,14.0,32.0
4496.0,1,880,2,4,0,2,4,1,9.485897,23.0
5760.474,5,1557,2,0,0,5,3,1,8.92,36.0
16065.381,3,35,2,0,0,5,0,1,8.0,1.0
3552.5376,5,152,2,0,0,4,0,1,16.83132,45.0
4496.1074,5,1439,2,0,0,2,5,1,5.33,21.0
4000.0,2,1282,2,0,0,5,0,1,8.25,44.0
2528.0066,1,812,2,1,2,4,3,1,2.25,21.0
12922.068,1,39,2,4,0,0,4,1,7.58,16.0
4496.0,2,817,2,0,0,0,0,1,7.58,43.0
5954.0,5,1472,2,2,0,5,5,1,6.2532787,41.902653
5619.386,5,821,5,5,0,2,2,1,17.077696,16.0
5040.0,5,1431,2,2,0,1,3,1,14.08,18.0
5506.7256,2,1251,5,4,0,3,2,1,14.669867,12.0
5955.0,2,1089,2,2,0,1,4,1,14.17,22.0
3357.0,3,200,2,4,0,2,3,1,7.58,43.0
5953.0,1,711,2,2,0,0,4,1,17.945879,26.0
3856.3838,1,798,2,0,0,1,1,1,15.0,46.0
3516.3762,1,874,2,1,0,1,1,1,24.332676,26.0
2476.0,3,1510,2,5,0,1,3,1,7.58,49.0
6014.923,2,1548,5,0,2,0,2,1,2.08,1.0
4501.0,5,152,2,0,2,2,0,1,2.25,49.0
2476.0,5,1440,2,2,2,5,5,1,2.25,45.0
5939.0,5,1546,2,2,0,4,5,1,17.0,25.0
7950.0,5,1538,2,2,0,2,4,1,20.17,19.0
9840.0,5,1386,5,4,0,0,2,1,5.58,20.0
9813.021,5,1536,2,0,2,2,1,1,2.67,9.0
4501.0,4,1408,2,2,0,1,1,1,14.17,28.0
4979.0,4,1233,2,2,0,5,3,1,5.33,30.0
7426.0,0,1218,2,0,1,5,0,1,11.015783,18.0
1998.0,0,1203,2,5,0,4,1,1,11.988512,14.0
4584.7344,0,1430,2,1,0,2,0,1,8.67,28.0
7425.0,5,1536,2,0,1,5,4,1,7.17,39.0
3563.3293,0,956,2,2,2,2,4,1,2.17,34.0
5152.198,5,1546,2,2,0,5,3,1,5.0,32.0
2697.5483,2,817,2,0,0,2,1,1,3.0,46.0
8854.121,5,1549,2,4,0,4,1,1,25.08,16.0
4562.8823,3,422,2,0,0,5,5,1,7.5,21.0
2339.0,3,120,2,1,2,4,3,1,2.25,28.0
5953.0,0,762,5,1,0,0,2,1,9.08,16.0
10531.668,3,342,5,2,0,5,2,1,5.42,4.0
3624.6538,3,35,2,0,0,2,0,1,8.217591,26.0
2614.0,5,1557,2,0,2,0,5,1,2.17,28.0
2621.0,2,1200,2,2,0,5,5,1,4.42,25.0
2410.0,5,1022,2,2,2,5,5,1,2.17,15.0
2482.0,3,1495,2,5,0,3,1,1,7.33,31.0
15883.648,1,791,2,2,0,4,4,1,13.25,4.0
5954.0,1,425,5,0,0,0,2,1,22.9799,23.0
3988.774,2,85,2,0,0,2,0,1,5.5,20.0
5955.0,1,213,2,2,0,0,1,1,18.967108,46.0
4186.0454,0,1231,2,5,2,5,4,1,2.17,40.0
5954.0,4,1408,2,2,2,5,5,1,2.17,9.0
5847.25,1,812,2,1,0,5,4,1,14.08,41.0
5954.0,5,1507,2,4,0,4,4,1,22.33,18.0
5772.0,1,1208,2,1,0,0,3,1,6.83,43.0
18792.303,1,268,2,0,0,0,0,1,24.25,3.0
9840.0,5,1544,2,5,0,4,3,1,12.25,12.0
5942.0,2,1088,2,0,0,5,4,1,7.75,13.0
2343.0,2,974,2,0,2,0,5,1,2.17,19.0
4181.6304,3,113,2,4,2,0,3,1,2.17,15.0
7575.0,0,1215,2,4,0,2,0,1,8.83,9.0
10575.0,5,1519,5,2,0,4,2,1,15.08,9.0
2343.0,5,1491,2,2,2,5,3,1,2.25,30.0
3521.1335,3,96,2,1,0,0,1,1,6.25,43.0
22550.777,5,1472,2,2,0,5,3,1,4.92,1.0
4500.0,1,268,2,0,0,5,3,1,8.0,21.0
8812.459,3,213,2,0,0,2,1,1,6.75,18.0
4913.8774,5,1442,2,0,0,5,5,1,7.42,30.0
10208.337,1,876,5,4,0,5,2,1,11.17,6.0
7425.0,4,844,2,1,0,5,5,1,13.42,7.0
4979.0,1,744,2,2,0,5,5,1,5.25,23.0
5261.9487,1,878,2,4,0,0,4,1,27.17,22.0
6296.0,1,878,2,1,0,0,0,1,5.67,32.0
9178.113,5,1448,2,0,0,0,5,1,21.08,41.316097
4728.675,5,1442,2,2,0,4,5,1,16.452732,39.0
5544.7207,2,1012,5,4,0,5,2,1,9.25,23.0
5954.0,1,818,5,1,0,2,2,1,12.0,24.0
2461.6736,0,1201,2,1,0,4,4,1,6.42,24.0
13402.426,1,1517,2,5,0,5,3,1,21.08,9.0
2410.0,1,744,2,0,2,2,1,1,2.83,24.0
4577.3975,1,791,2,2,0,1,1,1,13.92,23.0
7500.5513,5,710,2,1,0,5,5,1,15.624937,15.0
5657.0,5,1533,2,4,0,4,3,1,23.83,35.0
5954.0,5,1191,2,0,0,5,5,1,6.92,23.0
2410.0,1,812,2,1,2,4,5,1,2.17,30.0
18139.172,5,1464,2,2,0,2,5,1,19.259342,7.0
4500.2856,2,734,2,1,0,2,1,1,9.75,37.0
4501.0,5,1474,2,0,0,5,0,1,6.67,37.0
4979.0,1,798,2,0,0,4,4,1,13.5,22.0
3100.0,1,1093,2,5,0,0,3,1,17.452469,44.0
2409.0,3,251,5,1,2,1,2,1,2.08,15.0
2410.0,3,35,2,1,0,0,5,1,7.42,20.0
10680.0,1,715,2,4,0,2,0,1,15.75,5.0
14509.849,3,1245,2,0,0,0,5,1,13.34147,7.0
4896.0,1,766,2,2,0,5,3,1,6.75,43.0
3363.1272,0,1202,2,2,0,5,1,1,5.42,32.0
4979.0,5,1482,5,5,0,0,2,1,16.67,29.0
5352.8657,2,1553,2,2,0,2,1,1,12.08,44.0
10680.0,1,736,2,2,0,4,5,1,25.486794,1.0
14023.224,5,1538,2,2,0,2,4,1,18.98768,6.0
5502.4834,3,1003,2,5,0,1,0,1,8.80818,34.0
6808.155,5,1557,2,0,0,2,4,1,7.58,39.0
4500.662,1,861,2,2,0,0,0,1,19.5,43.0
6395.0,2,1457,5,4,0,2,2,1,6.42,12.0
2410.0,0,1202,2,2,2,5,5,1,2.33,32.0
3568.8555,3,54,2,0,0,5,1,1,7.58,44.0
4230.0,1,859,2,2,0,1,0,1,11.83,42.0
5040.0,2,874,2,1,0,0,5,1,9.5,36.16775
11310.0,2,922,2,1,0,4,0,1,5.5,16.0
4501.0,5,1543,2,0,0,5,0,1,6.67,48.0
3219.0747,2,1085,2,2,0,5,5,1,4.542516,43.0
5939.0,3,892,2,3,0,2,0,1,9.5,26.0
4312.012,3,41,2,3,0,4,1,1,8.034434,22.0
7021.7656,2,1069,2,1,0,2,4,1,11.199228,3.0
5802.5054,1,721,2,1,0,0,0,1,6.83,39.499554
2339.0,2,678,5,1,2,4,2,1,2.17,41.0
3988.0,4,1408,2,2,0,5,1,1,12.42,43.0
7417.075,3,1027,2,5,0,4,3,1,11.518371,49.0
4129.6064,1,604,2,0,0,5,5,1,8.25,35.0
7047.3857,1,123,2,2,2,0,4,1,2.17,1.0
16212.0,3,706,2,1,0,0,5,1,7.1757274,4.0
5657.1934,2,929,2,1,0,4,0,1,5.25,16.30976
7412.5737,3,413,2,2,0,5,0,1,4.25,11.0
5942.0,5,719,2,0,0,2,4,1,6.42,31.0
2098.0,3,1030,5,1,2,4,2,1,2.17,26.0
4896.0,5,1493,2,0,0,5,5,1,7.58,37.0
2410.0,2,42,2,5,2,3,5,1,2.17,46.0
5619.1694,3,984,2,1,2,4,4,1,2.17,12.0
4139.068,5,1541,2,4,0,2,0,1,7.829907,21.0
5761.0,0,1220,2,1,0,2,4,1,11.75,24.0
4000.0,4,940,2,1,2,4,4,1,2.17,34.0
4896.0,5,1543,2,0,0,2,1,1,5.92,39.0
7425.0,5,1546,2,2,0,2,4,1,24.468687,45.0
4707.4116,4,1402,2,2,0,4,0,1,13.42,30.0
4496.0,5,1462,2,5,0,4,0,1,13.42,29.0
10336.02,3,956,2,2,0,5,1,1,5.83,13.0
4000.0,3,85,2,1,0,4,0,1,2.92,32.0
4499.0,4,1264,2,1,2,4,1,1,2.75,30.0
6578.0,2,1538,2,2,0,3,0,1,7.2152267,14.0
3001.0,3,113,2,4,0,0,1,1,5.25,30.0
7314.707,3,60,2,4,0,2,1,1,8.17,37.0
4109.3745,5,1549,2,4,2,5,1,1,5.08,32.0
6372.485,1,1448,2,4,0,0,4,1,5.5,25.0
7422.583,3,427,2,0,0,5,5,1,8.0,5.0
11310.0,5,1484,2,1,0,1,3,1,25.113867,1.0
6296.0,3,120,2,1,0,2,0,1,11.782561,6.0
6443.0,1,268,2,0,0,5,3,1,9.5,32.0
3833.542,3,1089,2,0,0,5,0,1,6.67,41.0
2339.0,2,101,5,5,2,3,2,1,2.17,37.0
3090.0,0,1202,2,2,1,3,0,1,8.08,41.0
4230.0,5,1543,2,0,0,2,0,1,6.7934017,24.0
17789.16,5,1441,2,0,1,2,1,1,28.275324,7.312296
11209.462,1,791,2,2,0,0,0,1,18.85084,3.5942516
9157.235,1,1390,2,0,0,2,1,1,21.006779,16.0
4706.6694,5,1559,2,4,0,2,0,1,8.17,29.0
5282.2827,1,752,2,0,0,5,5,1,7.0,42.835953
2410.0,5,1540,5,0,2,2,2,1,2.25,17.0
3345.8242,0,1222,2,1,1,0,4,1,8.17,49.0
12984.042,4,1283,2,1,0,5,0,1,13.321911,23.0
6395.0,5,1510,5,4,0,5,2,1,11.33,34.0
4281.843,1,726,2,1,0,4,1,1,27.17,33.0
5954.0,2,1540,2,4,0,2,4,1,6.58,31.0
9840.0,5,1474,2,0,0,2,0,1,5.67,9.0
7914.352,2,1012,5,5,0,2,2,1,17.5,6.0
4500.0,4,1405,2,2,0,4,0,1,16.92,27.0
5772.0,5,1484,2,1,0,0,3,1,5.58,37.0
3100.0,0,1220,2,1,1,2,4,1,12.129739,43.0
6578.0,3,1504,2,5,0,4,1,1,9.92,12.0
5622.0,5,1523,2,2,0,1,3,1,13.92,19.0
5955.0,2,1069,2,1,0,5,4,1,15.716105,13.0
4557.9854,1,878,2,1,0,4,1,1,27.767374,38.0
9840.0,5,1559,2,4,0,2,5,1,8.08,11.0
13398.933,5,1470,2,2,1,4,1,1,11.17,6.0
5805.6484,2,1069,2,1,0,2,0,1,9.5,36.0
15627.129,1,1504,5,2,0,5,2,1,7.17,11.0
3988.0,1,791,2,2,0,5,3,1,26.427935,31.0
5610.0,1,709,2,4,0,0,4,1,18.52435,44.0
4007.0,2,1013,2,1,0,0,0,1,5.83,17.0
3013.0,3,1022,2,0,0,1,0,1,9.17,47.0
4499.0,5,1559,2,4,0,0,0,1,5.08,29.0
