date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
280915.56,3.0,2.25,1960.0,9122.086,2.0,0,0,4,7,2153.106,0.0,1977.2318,0.0,98045,47.393173,-121.86819,1330.0,9470.622
189052.14,4.0,1.75,1910.0,6180.1035,1.0,0,0,3,7,1295.8456,800.0,1977.0,0.0,98118,47.506107,-122.296,1745.6753,6628.172
1001997.06,3.0,1.75,2794.1455,11076.182,1.0,0,0,4,8,1390.0,1387.541,1955.0,0.0,98006,47.63811,-122.176,2929.5576,10699.693
320000.0,4.0,2.5,2170.0,3369.9116,2.0,0,0,3,7,2154.281,0.0,2014.0,0.0,98031,47.4652,-122.13149,1740.0,3379.9475
484963.47,3.0,2.5,2326.1128,8149.7026,1.0,0,0,3,8,1700.4608,720.0,1999.0,0.0,98059,47.53924,-122.114,1950.0,8700.851
550000.0,4.0,2.5,3183.7063,9663.9795,2.0,0,0,3,9,3131.9155,0.0,2008.0,0.0,98053,47.58355,-122.00689,2987.7761,8338.358
744359.06,2.0,1.75,3235.0269,42000.12,1.0,0,4,4,7,2051.3674,1366.8424,1935.9418,0.0,98070,47.489677,-122.45874,2597.0776,12383.193
419697.28,3.0,1.75,2130.0,11960.113,1.0,0,2,4,6,1320.0,956.9843,1976.0,0.0,98053,47.570778,-121.959496,2040.0,15483.135
318908.03,4.0,2.5,2345.769,5001.3633,2.0,0,0,3,8,2332.5862,0.0,2005.0,0.0,98038,47.292225,-122.03806,2542.1807,5326.082
427504.03,3.0,2.75,1600.0,3158.0298,2.0,0,0,3,8,1480.0,0.0,2006.0,0.0,98052,47.6816,-122.08556,2316.9082,1723.338
375000.0,4.0,1.75,2128.6804,8937.316,1.0,0,0,4,7,1270.2974,928.6263,1950.0,0.0,98052,47.506187,-122.189,2018.0466,11163.885
199997.52,3.0,1.0,985.2409,7404.1743,1.0,0,0,5,6,890.0,0.0,1947.3483,0.0,98053,47.384,-122.12092,1150.0,7757.8003
235000.0,3.0,1.75,1420.0,9250.126,1.0,0,0,3,7,1375.317,0.0,1950.0,0.0,98108,47.49323,-122.195,1591.946,9454.141
525000.0,4.0,1.5,1680.0,5853.153,2.0,0,0,3,6,1360.0,382.91702,1908.0,0.0,98199,47.6328,-122.359,1480.0,5659.5503
295000.0,4.0,2.25,2152.8386,5000.0,2.0,0,0,3,7,2054.8328,0.0,2014.0,0.0,98039,47.29222,-122.1949,1964.4182,4728.185
326514.88,3.0,1.0,802.31586,7552.0205,1.0,0,0,3,7,818.89246,0.0,1987.0,0.0,98077,47.71146,-122.269,1362.5714,9333.929
550000.0,5.0,2.25,2311.8088,6706.863,1.0,0,0,3,7,1193.4556,1255.7783,1961.0,0.0,98103,47.727707,-122.168,1800.0,7012.4854
254414.45,3.0,1.0,1805.0754,5189.598,2.0,0,0,3,6,1812.5736,0.0,2006.0,0.0,98092,47.324047,-122.141,1347.913,5751.388
413006.78,3.0,1.0,1388.6007,59157.45,2.0,0,0,5,8,1160.0,300.0,1939.0,0.0,98042,47.436913,-122.274,2100.0,40886.516
360699.28,3.0,1.75,1980.0,9491.676,1.0,0,0,3,8,1340.0,720.0,1950.0201,0.0,98133,47.73201,-122.350624,1890.0,9600.0
529508.25,3.0,1.0,1870.0,9471.2,1.0,0,2,3,9,1902.3242,0.0,1952.0,0.0,98133,47.716846,-122.346,1950.0,8161.9316
713381.75,4.0,1.75,2792.8796,6390.3604,1.0,0,0,3,8,1448.7678,1275.1924,1951.0,0.0,98115,47.695095,-122.30239,2150.0,5000.0
279328.47,0.008736029,1.0,353.3882,9778.315,1.0,0,0,3,5,357.59027,0.0,1952.0,0.0,98070,47.68515,-122.389,1560.0,9696.368
465000.0,3.0,1.75,1680.0,3081.835,1.0,0,0,3,8,1080.0,800.0,2007.0,0.0,98103,47.686306,-122.332344,1836.5361,4345.9536
425000.0,3.0,1.0,1381.6876,6989.9097,1.0,0,0,4,7,1320.0,0.0,1963.0,0.0,98010,47.552643,-122.162,1500.0,6863.8096
525000.0,3.0,2.5,2481.168,8943.471,2.0,0,0,3,8,2446.0642,0.0,2000.663,0.0,98052,47.545887,-122.016,2400.0,6199.2393
525000.0,3.0,1.75,1942.8761,4304.807,1.0,0,0,3,8,1400.0,648.34094,1955.0,0.0,98108,47.553154,-122.368126,1970.0,4983.5684
438036.22,2.0,2.5,1780.0,2785.3223,2.0,0,0,3,8,1730.0,0.0,2007.0,0.0,98126,47.5369,-122.358,1504.9962,3600.0
279977.88,4.0,2.25,2484.639,22076.469,1.0,0,0,4,7,1420.0,1146.3795,1977.0,0.0,98039,47.31978,-122.19064,2270.0,20824.238
500000.0,3.0,1.5,1726.9668,9000.0,1.0,0,0,4,7,1250.0,700.0,1964.0,0.0,98004,47.57031,-122.20693,2361.806,7914.373
406534.38,3.0,1.75,1979.8826,7407.8267,1.0,0,0,4,7,1150.0,888.9892,1949.4348,0.0,98125,47.729404,-122.291,1800.0,7249.6216
343509.4,3.0,1.5,1710.0,5500.0,1.0,0,0,3,8,1190.0,630.0,1929.527,0.0,98118,47.53478,-122.284,1670.0,4500.0
459997.94,3.0,2.5,1800.0,5070.549,2.0,0,0,4,9,1450.0,640.0,1967.0,0.0,98199,47.536472,-122.392,1700.6741,4315.1484
550000.0,4.0,1.0,1261.1066,9162.225,1.0,0,0,4,7,1090.0,285.8867,1951.6387,0.0,98115,47.721626,-122.296,1380.0,8310.531
304954.66,3.0,3.5,2344.5063,5192.0034,2.0,0,0,3,8,1670.0,500.0,2009.0,0.0,98030,47.317657,-122.1835,2625.5066,4000.0
694908.9,3.0,2.0,2230.0,7076.4155,1.0,0,0,4,9,2195.0688,0.0,1952.6394,0.0,98033,47.629726,-122.18581,2050.0,7673.618
330006.0,2.0,2.0,1050.7451,808.0691,2.0,0,0,3,7,1003.9646,0.0,2009.0,0.0,98144,47.632263,-122.34,1390.0,1041.2963
500000.0,4.0,2.5,2840.0,14819.743,2.0,0,0,3,10,2770.774,0.0,1987.0,0.0,98031,47.469933,-122.07973,2864.6765,12427.361
430000.0,2.0,1.0,1129.2505,7258.0615,1.0,0,0,4,7,1120.0,0.0,1957.0,0.0,98033,47.582417,-122.2,1770.0,8706.767
713405.6,3.0,2.5,2590.0,5240.732,1.0,0,3,3,8,1150.0,1665.9753,1941.0,2014.0,98168,47.563667,-122.268326,3228.0654,5499.599
225000.0,2.0,2.0,1390.9989,8120.5635,1.0,0,0,3,7,1300.0,0.0,1989.7516,0.0,98031,47.424427,-122.042915,1630.0,7791.2593
314450.53,3.0,2.25,1300.0,1222.82,2.0,0,0,3,7,960.0,454.75702,2014.0,0.0,98059,47.529385,-122.288,1256.1707,2299.367
295033.25,4.0,2.5,2890.3552,5749.606,2.0,0,0,3,7,2797.4106,0.0,1993.0,0.0,98023,47.319168,-122.187195,1710.0,5121.994
690048.44,4.0,2.75,3256.617,7247.5557,2.0,0,0,3,10,3227.1353,0.0,2008.0,0.0,98045,47.56881,-121.85579,2857.9739,7622.2236
240596.73,4.0,2.5,1751.9272,4139.6973,2.0,0,0,3,7,1766.3772,0.0,1993.2435,0.0,98092,47.344963,-122.209465,1710.0,4909.5625
189866.2,2.0,1.0,968.9653,4345.983,1.0,0,0,3,6,970.0,0.0,1906.0,0.0,98059,47.497265,-122.33251,1030.7852,4958.1177
751752.75,4.0,2.5,3030.0,21131.234,2.0,0,0,3,8,2911.2007,0.0,2003.0513,0.0,98053,47.683647,-122.008064,2340.0,12626.032
188395.3,3.0,1.75,1766.4843,8999.792,1.0,0,0,4,7,1180.0,778.5019,1960.0,0.0,98188,47.366604,-122.28106,1990.0,10716.693
499958.84,3.0,2.0,2042.6276,9306.109,1.0,0,0,4,8,1570.0,400.0,1977.0,0.0,98014,47.752018,-122.32431,2030.0,8974.281
401259.94,5.0,3.5,2720.0,6073.7573,2.0,0,0,3,9,2350.0,680.0826,1987.4086,0.0,98039,47.451782,-122.30711,1740.0,4777.1934
255995.05,4.0,2.25,1910.0,5733.773,1.0,0,0,4,7,1140.0,1006.42236,1977.0,0.0,98023,47.309643,-122.376,1800.0,6776.444
529621.44,2.0,2.5,1690.0,6185.119,1.0,0,0,3,8,1270.0,600.0,1982.7239,0.0,98117,47.719063,-122.371,1940.0,7200.0
800204.56,3.0,2.25,2310.0,6790.8906,2.0,0,0,5,8,1860.0,709.307,1968.0,0.0,98024,47.767723,-122.36956,2257.4702,8034.0913
527513.56,2.0,2.5,2070.0,6713.452,2.0,0,0,3,7,2166.103,0.0,1941.6681,0.0,98125,47.73665,-122.321,1680.0,6000.0
665000.0,4.0,2.75,2201.6917,5400.0,2.0,0,0,3,8,2220.72,0.0,2014.0,0.0,98052,47.64069,-122.05618,2575.7192,4592.1978
312955.2,4.0,2.5,2160.0,4871.794,2.0,0,0,3,8,2190.0,0.0,2004.0,0.0,98001,47.353054,-122.191536,2224.9822,4656.3813
267873.22,4.0,2.5,2175.0889,9153.794,2.0,0,0,4,8,2279.7168,0.0,1969.0,0.0,98126,47.328815,-122.33665,1840.0,8557.157
406016.2,2.0,1.5,1125.1556,3278.5525,2.0,0,0,3,8,1040.0,0.0,1994.0,0.0,98074,47.58471,-122.35539,1510.0,4000.0
370000.0,3.0,1.0,1884.3901,7200.0,1.0,0,0,4,6,1960.0,0.0,1948.0,0.0,98103,47.472237,-122.341,1500.0,8168.785
580000.0,3.0,1.75,1790.0,5349.9917,1.0,0,0,3,7,1150.0,620.0,1927.0,0.0,98125,47.721916,-122.32708,1900.0,5947.377
650000.0,5.0,3.5,3429.937,10030.614,2.0,0,0,3,9,3421.8896,0.0,1995.0,0.0,98077,47.743267,-122.01707,3816.9521,10087.115
325417.9,5.0,1.75,1798.363,6746.7783,1.0,0,0,4,6,1270.0,840.198,1949.0,0.0,98155,47.743984,-122.29172,1430.0,8925.914
749509.2,3.0,1.75,2280.0,26050.746,1.0,0,0,3,9,1380.0,900.0,1978.0,0.0,98033,47.700607,-122.176,2942.1814,38007.746
325000.0,3.0,2.5,2257.2852,3164.9692,2.0,0,0,3,8,2384.2537,0.0,2014.5889,0.0,98092,47.307426,-122.189,2413.9968,4290.797
1408870.9,4.0,3.0,2685.1545,86245.9,2.0,1,4,3,9,2370.0127,800.0,2007.0,0.0,98146,47.521973,-122.38734,2290.0,9572.478
435000.0,3.0,2.0,1690.0,4369.347,1.0,0,0,2,7,1010.0,700.0,1938.4788,1999.1832,98115,47.69148,-122.314095,1675.9058,5000.0
375000.0,3.0,2.0,2050.0,5119.3604,2.0,0,0,3,7,2010.0,0.0,2013.0,0.0,98146,47.487106,-122.081154,1920.0,5748.0977
727059.4,3.0,1.75,2370.0,4199.1846,1.0,0,0,5,7,1240.0,1081.6641,1924.0,0.0,98199,47.624084,-122.364,2363.8625,4501.079
625000.0,4.0,1.5,2282.1316,8968.536,1.0,0,0,4,7,1060.0,1200.0,1953.0,0.0,98117,47.687416,-122.357,1786.0059,6000.0
503606.9,3.0,1.75,1560.0,1606.2263,2.0,0,0,3,8,1060.0,589.0844,2004.0,0.0,98116,47.602802,-122.39804,1737.1727,3881.8105
426560.3,3.0,2.5,2760.0,14261.958,1.0,0,1,4,8,1565.991,1217.1537,1978.0,0.0,98059,47.476307,-122.18926,2130.0,15539.338
480000.0,4.0,1.0,1385.3975,7872.9243,1.0,0,0,3,7,1000.0,520.0,1947.0,0.0,98005,47.49957,-122.31822,1600.0,8030.8296
209049.67,3.0,1.5,1246.0979,11929.873,1.0,0,0,4,7,1210.0,0.0,1941.0,0.0,98092,47.31325,-122.199,1380.0,8875.416
348918.72,3.0,2.25,2006.6139,7361.558,2.0,0,0,3,8,1950.0,0.0,1991.0,0.0,98023,47.32402,-122.365,1979.0114,8000.0
335578.75,2.0,1.0,1188.0332,7848.7275,1.0,0,0,3,7,1140.0,0.0,1925.0,0.0,98115,47.71272,-122.301414,2300.0,7943.7476
300435.44,4.0,2.5,2070.0,7000.3296,1.0,0,0,3,7,1272.5603,900.0,1979.0,0.0,98007,47.445198,-122.172,1760.0,7863.594
330000.0,3.0,2.5,1950.0,31376.576,1.0,0,0,3,7,1170.0,986.9005,1957.0,0.0,98001,47.439274,-122.30259,1890.0,20089.564
258855.33,3.0,1.5,1319.8204,6215.7354,1.0,0,2,3,7,1271.7194,0.0,1977.0,0.0,98042,47.357677,-122.07493,1051.0405,6649.9023
300000.0,4.0,2.5,1970.0,5000.0,2.0,0,0,3,8,1915.8647,0.0,2008.0,0.0,98031,47.428223,-122.149475,1820.0,6603.939
799996.56,4.0,3.5,3186.46,3708.9866,2.0,0,0,3,9,2413.771,860.0,2012.0,0.0,98010,47.56981,-122.128,2500.0,3883.8894
1790348.6,2.0,2.0,1950.0,5878.425,2.0,0,3,3,9,1739.3376,612.5883,1902.4791,0.0,98119,47.63989,-122.365,1890.0,3649.1116
600000.0,2.0,1.75,1800.0,1737.1865,2.0,0,0,4,7,1270.0,764.4034,1904.971,0.0,98107,47.647923,-122.34933,1500.0,3600.0
410122.38,3.0,1.5,1894.2332,16239.669,1.0,0,0,4,7,1370.0,660.55414,1956.0,0.0,98055,47.458748,-122.189,2060.0,16182.007
540486.3,4.0,2.5,2510.0,7896.1865,2.0,0,0,4,8,2469.709,0.0,1990.0,0.0,98011,47.754658,-122.126274,2540.0,7648.917
349871.06,3.0,2.5,1840.0,5359.318,2.0,0,0,4,7,1907.9843,0.0,1987.0,0.0,98168,47.76099,-122.15159,2000.0,4932.628
400000.0,4.0,2.5,2040.0,8299.335,1.0,0,0,5,8,1200.0,1000.0,1965.0,0.0,98058,47.429173,-122.19483,1900.0,8231.661
440000.0,3.0,1.5,2316.7302,6965.5596,1.0,0,2,3,7,1813.3824,655.64044,1925.2847,0.0,98003,47.53426,-122.143684,1721.0149,6982.1055
360088.97,4.0,2.5,2177.525,6324.256,2.0,0,0,3,8,2130.0,0.0,2004.0,0.0,98038,47.36565,-122.053925,2474.9824,5144.37
310028.66,2.0,1.0,1171.3262,8000.0,1.0,0,0,5,6,1140.0,0.0,1911.0,0.0,98014,47.48817,-122.35589,1280.0,9328.722
425000.0,4.0,1.75,1570.0,5086.114,2.0,0,0,3,7,1546.9791,0.0,1978.0369,0.0,98007,47.667793,-122.09934,1520.0,5394.6206
245331.94,3.0,2.25,1748.2626,7257.27,1.0,0,0,5,7,966.59845,779.1862,1947.0,0.0,98003,47.365364,-122.16564,1540.0,8947.794
518459.6,3.0,2.25,2635.2822,7364.5127,1.0,0,0,3,7,1530.0,1035.298,1981.0,0.0,98075,47.63551,-122.033,2397.736,9907.61
601591.8,3.0,1.75,1770.0,5584.985,1.0,0,0,3,7,1140.0,660.56757,1957.0,0.0,98115,47.682686,-122.30236,1731.3866,5000.0
232323.42,4.0,1.75,1430.0,9002.673,1.0,0,0,5,7,1396.1444,0.0,1960.0,0.0,98023,47.316074,-122.365,1690.0,10931.593
1045735.3,3.0,3.25,2265.9956,7555.099,1.0,0,2,3,8,2333.9353,0.0,1943.0,0.0,98117,47.68781,-122.40852,1957.4607,6782.839
465543.53,3.0,1.75,1987.2542,9170.586,1.0,0,0,3,7,1680.0,251.13422,1977.0,0.0,98004,47.694508,-122.18533,1970.0,12224.604
830737.4,4.0,2.75,3055.0457,5312.1875,1.0,0,0,3,9,1910.0,900.0,2003.0,0.0,98006,47.58268,-122.13309,2899.2617,6380.0127
515000.0,2.0,2.5,1916.1239,4383.627,2.0,0,0,3,8,1897.2524,0.0,2013.0,0.0,98053,47.69442,-121.98057,1640.0,3703.3003
679044.2,3.0,2.0,1840.0,9857.986,2.0,0,0,4,7,1852.6295,0.0,2003.0,0.0,98004,47.613907,-122.17144,2000.0,11366.116
224402.11,3.0,1.75,1198.7456,4611.281,1.0,0,0,4,7,1200.0,0.0,1979.3689,0.0,98038,47.328487,-122.02999,1189.5575,5023.8496
317747.7,3.0,1.0,1050.0,3600.0,1.0,0,0,3,7,1080.0,0.0,1969.0,0.0,98125,47.69526,-122.29824,1390.0,3685.956
742475.7,3.0,2.75,3011.7385,7466.5493,2.0,0,0,3,9,2925.6318,0.0,2005.0,0.0,98045,47.55914,-121.9554,3080.3042,8400.0
320413.0,3.0,2.25,1420.0,1513.338,2.0,0,0,3,8,997.36707,553.5106,2011.0,0.0,98106,47.54515,-122.316,1440.0,1150.918
365105.7,3.0,1.75,2022.7625,5752.764,2.0,0,2,3,8,1860.0,0.0,2002.0,0.0,98155,47.763824,-122.322,2090.0,4000.0
549979.1,3.0,2.0,2510.0,5622.18,1.0,0,0,3,7,1420.0,1066.1973,1977.0,0.0,98119,47.665314,-122.266045,1950.0,6538.0947
358018.28,2.0,2.25,1460.0,1347.9066,2.0,0,0,3,8,1440.0,0.0,2006.0,0.0,98126,47.535,-122.371,1173.6777,1524.4358
332159.56,3.0,1.75,2666.06,8591.629,1.0,0,0,4,7,1500.0,1222.1079,1950.0,0.0,98146,47.502033,-122.363,1770.0,10000.0
289984.25,3.0,1.6471992,1320.0,7141.3276,1.0,0,2,3,8,1255.6705,0.0,1951.0,0.0,98166,47.445866,-122.30902,1680.0,7621.847
630990.06,4.0,2.25,2476.6858,12528.234,1.0,0,0,3,8,2449.4158,0.0,1972.0,0.0,98006,47.569103,-122.116516,2220.0,13147.841
402238.88,2.0,1.0,822.4673,6000.0,1.0,0,0,4,7,820.0,0.0,1910.0,0.0,98118,47.55724,-122.27675,1230.0,4200.0
510000.0,3.0,2.5,1770.0,9619.5625,2.0,0,0,3,7,1720.0,0.0,1982.0,0.0,98004,47.693108,-122.18,2020.0,9630.987
370589.53,2.0,1.5,2091.0117,14836.693,1.0,0,0,4,8,1610.0,742.9281,1979.0,0.0,98146,47.493866,-122.21989,2040.0,15990.656
525000.0,2.0,1.0,1477.353,5000.0,1.0,0,0,3,7,1040.0,450.0,1948.0,0.0,98117,47.67735,-122.3734,1290.0,4000.0
733029.0,3.0,1.0,2000.2548,4791.3,2.0,0,2,3,8,1460.0,668.72925,1907.0,0.0,98103,47.634045,-122.325,2035.0862,5000.0
600000.0,2.0,1.75,1800.0,4074.0225,2.0,0,0,3,7,1320.0,780.0,1922.0,0.0,98116,47.589348,-122.369,2546.8188,5594.1567
300000.0,2.0,1.0,910.0,5219.615,1.0,0,0,3,7,880.0,0.0,1918.0,0.0,98003,47.490387,-122.35,1317.2808,7478.0903
370483.84,2.0,2.5,1560.0,1001.88635,2.0,0,2,3,7,1500.0,0.0,2006.0,0.0,98126,47.570168,-122.24955,1430.0,1188.0701
348385.88,3.0,2.5,2146.2769,9637.488,2.0,0,0,5,7,2161.9753,0.0,1966.0,0.0,98031,47.40493,-122.168,1440.0,10183.477
251461.67,3.0,1.0,1120.0,12148.09,1.0,0,0,3,6,1150.0,0.0,1949.6396,0.0,98199,47.423805,-122.371,968.3415,10730.666
463214.16,2.0,2.0,2060.0,6813.2456,1.0,0,0,4,7,1960.0,0.0,1997.0,0.0,98155,47.747044,-122.274,1350.0,7066.7188
454944.3,4.0,2.5,2650.0,38608.945,1.0,0,0,4,8,2567.2422,0.0,1981.0,0.0,98072,47.77476,-122.05387,2330.0,47989.086
890998.25,2.0,2.5,2754.601,5299.6377,1.0,0,0,3,8,2627.998,0.0,2010.0,0.0,98053,47.756077,-122.05649,2760.0,4765.637
176930.1,2.0,1.75,765.0005,7410.357,1.0,0,0,4,7,768.75836,0.0,1953.0,0.0,98059,47.420288,-122.238144,1500.0,8082.284
333101.3,2.0,1.0,1063.0778,5001.4395,1.0,0,0,3,7,1050.0,0.0,1951.0,0.0,98109,47.58712,-122.367485,1972.0593,4491.3193
425000.0,3.0,2.5,1850.0,10033.896,2.0,0,0,3,7,1720.0,0.0,2002.0,0.0,98014,47.396683,-122.1227,1790.0,10777.222
189959.61,4.0,1.75,1580.0,22861.027,1.0,0,0,3,7,1510.0,0.0,1955.2216,0.0,98108,47.3792,-122.17533,1570.0,10864.875
287433.72,3.0,1.75,2050.0,82666.49,2.0,0,0,4,7,2098.2224,0.0,1968.0,0.0,98001,47.29688,-121.912056,1650.0,51516.367
519999.1,3.0,1.0,1256.9209,11834.948,1.0,0,0,3,7,1230.0,0.0,1957.0,0.0,98125,47.7127,-122.211044,1637.7686,9395.511
395769.97,3.0,2.25,2210.0,39915.953,2.0,0,0,3,8,2240.0,0.0,1992.0,0.0,98002,47.433697,-122.21899,2640.0,27325.184
409417.38,4.0,1.0,2293.0872,30070.252,2.0,0,0,4,7,1447.7172,955.9044,1943.0,0.0,98117,47.483723,-122.343,1270.0,15637.703
350373.06,4.0,2.5,2939.2253,6281.619,2.0,0,0,3,9,2812.9363,0.0,2008.0,0.0,98006,47.420204,-122.186775,2500.0,5036.239
587188.1,3.0,2.5,2400.0,10075.643,2.0,0,0,4,9,2370.0,0.0,1981.0,0.0,98011,47.724186,-122.230736,2240.0,8582.308
467523.28,4.0,3.25,2330.0,7697.419,2.0,0,0,3,7,2370.0,0.0,2003.0,0.0,98006,47.49131,-122.15024,2640.0,7185.2485
590223.5,4.0,3.25,1857.1866,2280.7854,2.0,0,0,3,7,1767.3442,0.0,1927.0,1990.0928,98059,47.643307,-122.28,1859.8724,4194.282
284139.53,3.0,1.5,1530.0,8920.69,1.0,0,0,5,7,1100.0,500.0,1940.0,0.0,98133,47.774296,-122.352,1760.0,8137.857
398350.66,3.0,1.0,1140.0,9057.444,1.0,0,0,3,8,1123.48,0.0,1959.0,0.0,98059,47.52372,-122.18142,1670.0,8503.949
535000.0,2.0,1.0,1020.0,26439.588,1.0,0,0,3,6,1007.9844,0.0,1947.0,0.0,98052,47.57573,-122.05767,1040.017,6786.907
699884.56,4.0,2.5,2526.8635,25067.492,2.0,0,0,3,9,2586.8306,0.0,1978.0,0.0,98106,47.731304,-122.11531,3213.2983,17368.092
285144.6,4.0,2.25,2090.0,9908.954,2.0,0,0,3,7,2060.8267,0.0,1990.0,0.0,98022,47.330997,-122.007034,2435.8933,9600.227
679955.5,4.0,1.75,1520.0,7889.5337,2.0,0,0,4,8,1520.0,0.0,1931.0,0.0,98004,47.58392,-122.16228,2539.4458,8479.853
765000.0,3.0,2.5,3536.256,8122.1577,1.0,0,2,4,8,1536.9731,3112.8682,1980.0,0.0,98117,47.61759,-122.288,2810.0,7201.883
360904.3,4.0,2.25,2100.0,8102.524,2.0,0,0,3,8,1950.0,0.0,1997.5708,0.0,98108,47.463448,-122.31703,1980.0,11443.152
425000.0,3.0,1.0,1200.0,7592.3564,1.0,0,0,5,7,1205.5688,0.0,1925.0,0.0,98115,47.69704,-122.29419,1590.0,6038.467
